epoch,train_loss,train_acc,val_loss,val_acc,lr,drop_path,epoch_time_sec
1,9.577030,0.002103,6.772732,0.001199,0.00010900,0.0008,20.48
2,9.523993,0.001052,6.745476,0.001199,0.00020800,0.0017,22.76
3,9.460219,0.001052,6.725830,0.001199,0.00030700,0.0025,20.97
4,9.403971,0.001202,6.627920,0.009592,0.00040600,0.0033,19.28
5,9.214555,0.006010,6.392487,0.013189,0.00050500,0.0042,19.99
6,8.986331,0.009465,6.344672,0.010791,0.00060400,0.0050,19.23
7,8.782016,0.018329,6.119376,0.025180,0.00070300,0.0058,15.13
8,8.592371,0.023287,5.916693,0.039568,0.00080200,0.0067,14.55
9,8.369211,0.033954,5.977362,0.033573,0.00090100,0.0075,11.38
10,8.169534,0.050180,6.202659,0.013189,0.00100000,0.0083,11.80
11,7.962221,0.066857,5.573612,0.067146,0.00099997,0.0092,12.59
12,7.663296,0.094952,5.299908,0.135492,0.00099988,0.0100,13.35
13,7.401253,0.133864,5.658900,0.067146,0.00099974,0.0108,13.43
14,7.111627,0.183143,4.815723,0.244604,0.00099953,0.0117,14.81
15,6.880434,0.220703,5.824479,0.070743,0.00099927,0.0125,11.82
16,6.640920,0.284555,4.658909,0.269784,0.00099895,0.0133,15.38
17,6.422885,0.328275,5.210848,0.143885,0.00099856,0.0142,12.24
18,6.194322,0.391076,4.368268,0.351319,0.00099813,0.0150,14.30
19,6.013647,0.434495,4.242333,0.396882,0.00099763,0.0158,14.45
20,5.802205,0.487680,4.063939,0.437650,0.00099707,0.0167,12.19
21,5.646025,0.519081,4.140389,0.413669,0.00099646,0.0175,15.11
22,5.468730,0.573768,4.229428,0.375300,0.00099579,0.0183,11.64
23,5.326617,0.594201,3.780242,0.537170,0.00099505,0.0192,15.26
24,5.174510,0.640024,3.369929,0.706235,0.00099427,0.0200,13.31
25,5.034022,0.673227,3.498641,0.646283,0.00099342,0.0208,13.21
26,4.919280,0.699369,3.338050,0.703837,0.00099252,0.0217,14.86
27,4.828964,0.719050,3.833975,0.505995,0.00099155,0.0225,11.83
28,4.707322,0.737079,3.335369,0.681055,0.00099053,0.0233,15.40
29,4.610165,0.764874,3.407004,0.684652,0.00098946,0.0242,12.38
30,4.533224,0.784105,3.272256,0.730216,0.00098832,0.0250,14.25
31,4.473329,0.788612,3.289187,0.699041,0.00098713,0.0258,14.52
32,4.390029,0.814453,3.449822,0.616307,0.00098588,0.0267,12.16
33,4.334033,0.823918,2.997235,0.821343,0.00098458,0.0275,15.17
34,4.287894,0.824820,3.057661,0.784173,0.00098321,0.0283,11.68
35,4.213248,0.841496,3.117897,0.770983,0.00098179,0.0292,15.29
36,4.156663,0.860577,3.036238,0.787770,0.00098032,0.0300,13.41
37,4.114163,0.865385,3.008240,0.785372,0.00097879,0.0308,13.27
38,4.077172,0.878606,2.931114,0.817746,0.00097720,0.0317,14.85
39,4.029292,0.884916,2.826515,0.858513,0.00097555,0.0325,11.88
40,3.995405,0.890024,2.899758,0.823741,0.00097385,0.0333,15.44
41,3.957782,0.889423,2.806750,0.854916,0.00097210,0.0342,12.41
42,3.922150,0.906701,3.085818,0.762590,0.00097029,0.0350,14.28
43,3.887930,0.909255,2.870242,0.827338,0.00096842,0.0358,14.35
44,3.868057,0.911058,2.829481,0.846523,0.00096650,0.0367,12.30
45,3.842487,0.914964,2.987579,0.800959,0.00096452,0.0375,15.21
46,3.824740,0.921424,2.998151,0.788969,0.00096249,0.0383,11.69
47,3.786968,0.927434,2.877637,0.811751,0.00096041,0.0392,15.37
48,3.755480,0.934345,3.285687,0.658273,0.00095827,0.0400,13.32
49,3.749493,0.934345,2.837516,0.833333,0.00095608,0.0408,13.37
50,3.725723,0.934645,2.625133,0.894484,0.00095383,0.0417,14.81
51,3.696891,0.941256,3.048452,0.756595,0.00095154,0.0425,11.89
52,3.675708,0.944411,2.935478,0.786571,0.00094918,0.0433,15.34
53,3.666405,0.946214,2.648058,0.898082,0.00094678,0.0442,12.28
54,3.649304,0.950120,2.748063,0.848921,0.00094432,0.0450,14.37
55,3.645728,0.947566,2.490658,0.931655,0.00094181,0.0458,14.24
56,3.622266,0.951923,2.579302,0.916067,0.00093925,0.0467,12.44
57,3.605942,0.952073,2.608703,0.882494,0.00093664,0.0475,15.23
58,3.595032,0.954026,2.761860,0.840528,0.00093398,0.0483,11.67
59,3.576100,0.958984,2.530942,0.919664,0.00093126,0.0492,15.27
