epoch,train_loss,train_ce,train_kd,train_acc,val_loss,val_acc,lr,time_s
1,0.472794,0.260264,2.385566,0.9977,0.252633,0.9796,2.019e-05,43.5
2,0.464972,0.240091,2.488905,0.998,0.235154,0.9796,4.019e-05,40.5
3,0.459671,0.225594,2.56637,0.9973,0.229106,0.9808,6.019e-05,41.2
4,0.455653,0.213386,2.636058,0.997,0.23888,0.9808,8.019e-05,40.8
5,0.454717,0.209347,2.663044,0.9976,0.21956,0.9796,0.0001,40.7
6,0.457405,0.208784,2.694999,0.9967,0.214957,0.9808,9.997e-05,41.3
7,0.454078,0.202588,2.717487,0.9979,0.21241,0.9796,9.989e-05,41.0
8,0.452545,0.200475,2.721167,0.9979,0.234643,0.982,9.976e-05,40.9
9,0.455042,0.201476,2.737135,0.9961,0.214534,0.9772,9.957e-05,40.9
10,0.450348,0.19654,2.734616,0.9973,0.216592,0.9808,9.932e-05,40.8
11,0.450677,0.196419,2.739,0.9974,0.233259,0.9796,9.903e-05,40.7
12,0.447233,0.191552,2.748355,0.9973,0.194108,0.9832,9.868e-05,40.7
13,0.447076,0.191348,2.748623,0.9973,0.202453,0.9832,9.828e-05,40.4
14,0.447644,0.191443,2.753451,0.9961,0.218905,0.9784,9.782e-05,40.7
15,0.450991,0.196518,2.74125,0.9973,0.190501,0.9832,9.732e-05,40.9
16,0.450406,0.193368,2.763751,0.9979,0.206825,0.9808,9.676e-05,40.6
17,0.446537,0.189103,2.763442,0.9979,0.222718,0.9784,9.615e-05,40.4
18,0.451304,0.195364,2.754765,0.998,0.196852,0.9832,9.55e-05,40.6
19,0.449147,0.190868,2.773666,0.9983,0.196736,0.9796,9.479e-05,39.7
20,0.448043,0.192432,2.748535,0.9979,0.201145,0.982,9.403e-05,40.6
21,0.448552,0.192065,2.756932,0.9974,0.193166,0.9832,9.323e-05,40.5
22,0.450305,0.193835,2.758539,0.9977,0.193294,0.9832,9.238e-05,40.7
23,0.449552,0.192022,2.767325,0.9974,0.200171,0.982,9.149e-05,40.6
24,0.449439,0.192561,2.761341,0.9976,0.186982,0.9832,9.055e-05,40.2
25,0.456341,0.199811,2.765112,0.9974,0.197499,0.9808,8.956e-05,40.5
26,0.448069,0.191342,2.758612,0.9964,0.186672,0.9844,8.854e-05,40.8
27,0.448974,0.191793,2.763609,0.9964,0.188313,0.9808,8.747e-05,41.0
28,0.451738,0.193623,2.774767,0.9976,0.209255,0.9796,8.636e-05,41.0
29,0.45299,0.194415,2.780164,0.9961,0.182541,0.9832,8.521e-05,40.7
30,0.453118,0.19538,2.772763,0.9967,0.192178,0.9832,8.403e-05,40.8
31,0.449704,0.190774,2.780074,0.9979,0.188214,0.9832,8.28e-05,40.8
32,0.450706,0.192533,2.774266,0.9985,0.192393,0.9808,8.155e-05,41.1
33,0.456367,0.200308,2.760897,0.9976,0.208672,0.9784,8.025e-05,40.7
34,0.457503,0.199055,2.783536,0.997,0.180133,0.9832,7.893e-05,41.5
35,0.449169,0.190646,2.775879,0.9973,0.182423,0.9832,7.757e-05,47.8
36,0.453795,0.195482,2.778618,0.9971,0.183965,0.9808,7.619e-05,48.6
37,0.453313,0.194807,2.77987,0.9979,0.184376,0.9856,7.478e-05,50.3
38,0.453553,0.194466,2.785331,0.9971,0.177309,0.9844,7.334e-05,49.7
39,0.459787,0.201474,2.784611,0.9962,0.173093,0.9856,7.187e-05,50.9
40,0.457254,0.199825,2.774107,0.9974,0.181672,0.982,7.038e-05,50.2
41,0.457118,0.198638,2.783432,0.9977,0.183416,0.982,6.887e-05,48.6
42,0.457486,0.197367,2.798557,0.9973,0.179038,0.9832,6.734e-05,50.1
43,0.457049,0.198308,2.785722,0.998,0.175193,0.9844,6.58e-05,49.2
44,0.458273,0.20017,2.781201,0.9962,0.17485,0.9844,6.423e-05,50.6
45,0.458514,0.199476,2.789864,0.9962,0.178586,0.9844,6.265e-05,49.4
46,0.456429,0.196475,2.796019,0.9979,0.179742,0.9832,6.106e-05,50.6
47,0.469296,0.210378,2.799561,0.9956,0.172024,0.9844,5.945e-05,51.6
48,0.461994,0.201852,2.803268,0.9973,0.172129,0.9856,5.784e-05,49.8
49,0.466801,0.208869,2.78819,0.9967,0.169793,0.9856,5.622e-05,51.1
50,0.463321,0.205203,2.786375,0.9973,0.175104,0.9844,5.459e-05,50.7
51,0.461767,0.200258,2.815346,0.9964,0.177135,0.9844,5.295e-05,50.4
52,0.464006,0.205095,2.794208,0.9959,0.17225,0.982,5.132e-05,51.1
53,0.469946,0.210725,2.802932,0.9961,0.173338,0.9832,4.968e-05,50.2
54,0.464925,0.203367,2.818951,0.9974,0.172085,0.9844,4.805e-05,50.5
55,0.466939,0.208396,2.793822,0.9959,0.172343,0.9832,4.641e-05,51.9
56,0.466507,0.206341,2.807998,0.9971,0.169257,0.9832,4.478e-05,51.0
57,0.466408,0.204957,2.819468,0.9971,0.175155,0.9856,4.316e-05,50.5
58,0.470335,0.210087,2.812569,0.9964,0.176628,0.9868,4.155e-05,51.0
59,0.469209,0.211039,2.792739,0.998,0.167203,0.988,3.994e-05,50.9
60,0.473214,0.213875,2.807265,0.9965,0.174788,0.9856,3.835e-05,50.1
61,0.474181,0.215501,2.802302,0.9952,0.169596,0.9868,3.677e-05,50.6
62,0.472071,0.212339,2.809655,0.9967,0.166122,0.9844,3.52e-05,51.1
63,0.475373,0.21511,2.81774,0.9971,0.166425,0.9868,3.366e-05,49.8
64,0.470612,0.208655,2.828231,0.9977,0.167921,0.9856,3.213e-05,50.1
65,0.479309,0.218354,2.827907,0.9967,0.170508,0.9844,3.062e-05,49.6
66,0.473602,0.212544,2.82312,0.997,0.170554,0.9868,2.913e-05,50.7
