epoch,train_loss,train_ce,train_kd,train_relation,train_embedding,train_logit_kd,train_topk,train_margin,train_anchor,train_teacher1_kd,train_teacher2_kd,teacher2_active,train_tdl,train_contrast,train_topkd,hard_ratio,avg_true_rank,train_acc,val_loss,val_acc,lr,time_s
1,1.249756,0.283587,2.215925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9977,0.356782,0.976,2.019e-05,37.1
2,1.125277,0.47156,1.778995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9971,0.564725,0.9784,4.019e-05,36.3
3,1.069126,0.64175,1.496503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9977,0.605948,0.9772,6.019e-05,36.2
4,1.04048,0.677931,1.40303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9976,0.639278,0.9772,8.019e-05,36.5
5,1.024216,0.704942,1.34349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9973,0.661494,0.9772,0.0001,36.3
6,1.010331,0.71587,1.304791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9967,0.665173,0.976,9.999e-05,36.2
7,1.002214,0.723533,1.280895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974,0.782055,0.9724,9.996e-05,35.8
8,0.991318,0.720317,1.26232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9964,0.720166,0.9772,9.991e-05,35.2
9,0.986096,0.726221,1.24597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979,0.668559,0.9772,9.984e-05,34.3
10,0.979511,0.720523,1.238499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979,0.649393,0.9844,9.975e-05,34.8
11,0.976668,0.72093,1.232406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9973,0.666523,0.9808,9.963e-05,34.8
12,0.974521,0.724152,1.224891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9973,0.643505,0.982,9.95e-05,34.8
13,0.971119,0.724199,1.218039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9967,0.686403,0.9808,9.935e-05,35.0
14,0.96777,0.725523,1.210017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9982,0.668291,0.9808,9.918e-05,34.9
15,0.9634,0.719794,1.207006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9977,0.687024,0.9796,9.899e-05,34.8
16,0.960967,0.717663,1.204271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9976,0.66574,0.9808,9.877e-05,34.9
17,0.953658,0.710079,1.197237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9983,0.679119,0.9796,9.854e-05,35.1
