epoch,train_loss,train_acc,val_loss,val_acc,lr,drop_path,epoch_time_sec
1,9.588512,0.001352,6.776463,0.001199,0.00010900,0.0007,20.74
2,9.522923,0.000601,6.738535,0.001199,0.00020800,0.0013,19.92
3,9.462215,0.001052,6.718737,0.003597,0.00030700,0.0020,20.22
4,9.360836,0.003456,6.540770,0.009592,0.00040600,0.0027,20.23
5,9.084364,0.009014,6.308461,0.010791,0.00050500,0.0033,20.20
6,8.798660,0.013672,6.188533,0.028777,0.00060400,0.0040,20.10
7,8.461206,0.029147,5.936272,0.038369,0.00070300,0.0047,19.71
8,8.119424,0.051082,5.766053,0.052758,0.00080200,0.0053,20.29
9,7.851840,0.076773,5.396158,0.107914,0.00090100,0.0060,20.07
10,7.578288,0.107272,5.893644,0.050360,0.00100000,0.0067,20.06
11,7.272328,0.156250,5.569927,0.081535,0.00099997,0.0073,19.81
12,6.962505,0.205829,5.571345,0.088729,0.00099988,0.0080,19.77
13,6.613985,0.273888,4.500925,0.327338,0.00099974,0.0087,20.10
14,6.284677,0.357272,4.342525,0.383693,0.00099953,0.0093,20.10
15,5.990239,0.421875,4.544214,0.303357,0.00099927,0.0100,20.00
16,5.689602,0.505258,4.495010,0.316547,0.00099895,0.0107,20.19
17,5.431243,0.565355,4.805706,0.233813,0.00099856,0.0113,19.89
18,5.219513,0.609225,3.778686,0.564748,0.00099813,0.0120,20.21
19,5.006147,0.667819,4.122424,0.437650,0.00099763,0.0127,20.09
20,4.832464,0.695312,3.858067,0.531175,0.00099707,0.0133,20.03
21,4.670836,0.737530,3.217236,0.754197,0.00099646,0.0140,19.71
22,4.557144,0.757061,3.818149,0.511990,0.00099579,0.0147,19.49
23,4.425922,0.784405,3.530267,0.616307,0.00099505,0.0153,19.61
24,4.336687,0.810998,3.242737,0.723022,0.00099427,0.0160,19.98
25,4.226946,0.833834,4.934793,0.212230,0.00099342,0.0167,19.95
26,4.137776,0.850210,3.305211,0.699041,0.00099252,0.0173,20.02
27,4.066171,0.863131,3.639673,0.558753,0.00099155,0.0180,20.31
28,4.014679,0.871544,3.436807,0.637890,0.00099053,0.0187,20.40
29,3.944972,0.889273,2.985435,0.809353,0.00098946,0.0193,20.19
30,3.910938,0.889573,2.803609,0.870504,0.00098832,0.0200,20.39
31,3.836643,0.910757,3.018954,0.784173,0.00098713,0.0207,20.13
32,3.806119,0.910907,2.809449,0.846523,0.00098588,0.0213,20.01
33,3.754688,0.924129,2.703630,0.884892,0.00098458,0.0220,20.07
34,3.722283,0.927133,3.335748,0.648681,0.00098321,0.0227,20.43
35,3.683868,0.933744,2.854896,0.835731,0.00098179,0.0233,19.99
36,3.651735,0.938101,3.034451,0.778177,0.00098032,0.0240,20.05
37,3.613908,0.946665,2.647578,0.893285,0.00097879,0.0247,19.84
38,3.607030,0.943660,3.084517,0.730216,0.00097720,0.0253,20.23
39,3.564867,0.954627,2.633129,0.898082,0.00097555,0.0260,20.25
40,3.546329,0.958083,2.867278,0.804556,0.00097385,0.0267,20.09
41,3.517959,0.961689,3.544852,0.580336,0.00097210,0.0273,19.86
42,3.489179,0.960637,2.502573,0.941247,0.00097029,0.0280,19.91
43,3.487337,0.964844,2.775799,0.863309,0.00096842,0.0287,19.97
44,3.459503,0.965445,2.733731,0.854916,0.00096650,0.0293,20.15
45,3.443749,0.970553,2.487654,0.925659,0.00096452,0.0300,20.13
46,3.427142,0.973858,2.909887,0.802158,0.00096249,0.0307,20.44
47,3.406348,0.974910,2.477471,0.936451,0.00096041,0.0313,20.17
48,3.387659,0.974760,2.504691,0.931655,0.00095827,0.0320,20.08
49,3.398930,0.973107,2.592996,0.902878,0.00095608,0.0327,19.76
50,3.373319,0.978065,2.538336,0.926859,0.00095383,0.0333,19.68
51,3.363856,0.979117,2.558743,0.906475,0.00095154,0.0340,19.92
52,3.355045,0.979267,2.426189,0.943645,0.00094918,0.0347,19.70
53,3.339378,0.979417,2.434412,0.950839,0.00094678,0.0353,19.87
54,3.328495,0.983023,2.732264,0.858513,0.00094432,0.0360,20.00
55,3.316374,0.983023,2.387341,0.954436,0.00094181,0.0367,19.46
56,3.313064,0.981821,2.561914,0.895683,0.00093925,0.0373,20.26
57,3.301740,0.986178,2.454081,0.928058,0.00093664,0.0380,20.21
58,3.287981,0.988431,2.603187,0.895683,0.00093398,0.0387,20.26
59,3.293443,0.986028,2.406850,0.954436,0.00093126,0.0393,20.04
60,3.280829,0.986328,2.358417,0.956835,0.00092850,0.0400,19.70
61,3.281938,0.987380,2.517033,0.907674,0.00092569,0.0407,19.89
62,3.275409,0.984826,2.463647,0.926859,0.00092282,0.0413,19.63
63,3.263750,0.986328,2.805240,0.829736,0.00091991,0.0420,19.80
64,3.249488,0.988582,2.344244,0.959233,0.00091694,0.0427,19.64
65,3.255422,0.988131,2.375668,0.949640,0.00091393,0.0433,20.12
66,3.249678,0.988131,2.439612,0.941247,0.00091087,0.0440,20.14
67,3.236366,0.990685,2.650750,0.887290,0.00090776,0.0447,19.94
68,3.225454,0.991887,2.363615,0.950839,0.00090460,0.0453,20.11
69,3.230890,0.991136,2.341202,0.955635,0.00090140,0.0460,19.83
70,3.228615,0.989633,2.332627,0.964029,0.00089815,0.0467,20.04
71,3.219844,0.990385,2.325616,0.960432,0.00089485,0.0473,19.96
72,3.223336,0.990986,2.336358,0.959233,0.00089151,0.0480,20.22
73,3.212764,0.991436,2.505693,0.928058,0.00088812,0.0487,19.94
74,3.206588,0.991286,2.530448,0.916067,0.00088468,0.0493,20.12
75,3.204840,0.992788,2.428279,0.934053,0.00088120,0.0500,19.88
76,3.204841,0.992037,2.387263,0.943645,0.00087767,0.0507,20.03
77,3.203789,0.993089,2.399208,0.942446,0.00087410,0.0513,20.07
78,3.193368,0.992638,2.309979,0.964029,0.00087049,0.0520,20.27
79,3.197899,0.994141,2.364806,0.952038,0.00086683,0.0527,20.27
80,3.188318,0.993990,2.281224,0.974820,0.00086313,0.0533,20.19
81,3.189630,0.994591,2.329330,0.959233,0.00085939,0.0540,20.20
82,3.178154,0.993389,2.265147,0.967626,0.00085561,0.0547,20.12
