epoch,train_loss,train_ce,train_kd,train_relation,train_embedding,train_logit_kd,train_topk,train_margin,train_anchor,train_teacher1_kd,train_teacher2_kd,teacher2_active,hard_ratio,avg_true_rank,train_acc,val_loss,val_acc,lr,time_s
35,0.560922,0.242196,0.318725,0.0,0.0,0.0,0.0,0.0,0.308598,0.198103,0.304553,1.0,0.0,0.0,0.9998,0.308693,0.9916,2.43e-06,22.4
36,0.559116,0.240672,0.318444,0.0,0.0,0.0,0.0,0.0,0.308349,0.19922,0.303291,1.0,0.0,0.0,1.0,0.311243,0.9916,2.3e-06,22.2
37,0.55843,0.241171,0.317259,0.0,0.0,0.0,0.0,0.0,0.307198,0.200934,0.301889,1.0,0.0,0.0,0.9998,0.311442,0.9916,2.18e-06,22.1
38,0.558827,0.242283,0.316544,0.0,0.0,0.0,0.0,0.0,0.306455,0.199515,0.303049,1.0,0.0,0.0,0.9998,0.307606,0.9916,2.05e-06,22.1
39,0.561626,0.241672,0.319954,0.0,0.0,0.0,0.0,0.0,0.309843,0.198469,0.303957,1.0,0.0,0.0,0.9998,0.310118,0.9916,1.93e-06,22.3
40,0.558204,0.24128,0.316923,0.0,0.0,0.0,0.0,0.0,0.306836,0.200657,0.302799,1.0,0.0,0.0,1.0,0.311879,0.9916,1.82e-06,22.2
41,0.559951,0.242208,0.317743,0.0,0.0,0.0,0.0,0.0,0.307573,0.19963,0.305728,1.0,0.0,0.0,0.9997,0.310458,0.9916,1.7e-06,22.4
42,0.554093,0.238685,0.315408,0.0,0.0,0.0,0.0,0.0,0.305447,0.199337,0.298811,1.0,0.0,0.0,0.9997,0.314891,0.9916,1.59e-06,22.4
43,0.556151,0.240852,0.3153,0.0,0.0,0.0,0.0,0.0,0.305269,0.197461,0.301457,1.0,0.0,0.0,0.9998,0.313523,0.9916,1.48e-06,22.2
44,0.559737,0.241721,0.318016,0.0,0.0,0.0,0.0,0.0,0.307825,0.198986,0.306511,1.0,0.0,0.0,0.9998,0.311462,0.9916,1.38e-06,22.1
45,0.556444,0.24066,0.315784,0.0,0.0,0.0,0.0,0.0,0.305692,0.19861,0.303296,1.0,0.0,0.0,0.9995,0.308475,0.9904,1.28e-06,22.2
46,0.556228,0.239953,0.316274,0.0,0.0,0.0,0.0,0.0,0.30621,0.199747,0.302196,1.0,0.0,0.0,1.0,0.309556,0.9904,1.18e-06,22.3
47,0.557422,0.239591,0.31783,0.0,0.0,0.0,0.0,0.0,0.307594,0.202716,0.307414,1.0,0.0,0.0,0.9998,0.311176,0.9904,1.09e-06,23.7
48,0.560411,0.242481,0.31793,0.0,0.0,0.0,0.0,0.0,0.30773,0.200024,0.306651,1.0,0.0,0.0,0.9998,0.310523,0.9916,1.01e-06,22.1
49,0.556975,0.239045,0.31793,0.0,0.0,0.0,0.0,0.0,0.307873,0.199504,0.301974,1.0,0.0,0.0,0.9998,0.311128,0.9904,9.3e-07,22.7
50,0.55921,0.242198,0.317011,0.0,0.0,0.0,0.0,0.0,0.307078,0.199123,0.297931,1.0,0.0,0.0,0.9995,0.309844,0.9916,8.6e-07,23.4
51,0.556303,0.237886,0.318418,0.0,0.0,0.0,0.0,0.0,0.308272,0.198909,0.305021,1.0,0.0,0.0,0.9998,0.312334,0.9916,7.9e-07,23.1
52,0.557525,0.240534,0.316991,0.0,0.0,0.0,0.0,0.0,0.30692,0.198136,0.302665,1.0,0.0,0.0,1.0,0.310829,0.9916,7.3e-07,22.3
53,0.554758,0.238782,0.315976,0.0,0.0,0.0,0.0,0.0,0.305873,0.199688,0.303488,1.0,0.0,0.0,0.9998,0.310924,0.9916,6.8e-07,22.4
54,0.555763,0.235876,0.319887,0.0,0.0,0.0,0.0,0.0,0.309801,0.19965,0.302937,1.0,0.0,0.0,1.0,0.312095,0.9916,6.3e-07,22.3
55,0.552626,0.237363,0.315262,0.0,0.0,0.0,0.0,0.0,0.305105,0.198843,0.305424,1.0,0.0,0.0,1.0,0.310534,0.9916,5.9e-07,22.9
56,0.56042,0.240645,0.319775,0.0,0.0,0.0,0.0,0.0,0.30967,0.200805,0.303367,1.0,0.0,0.0,0.9997,0.312373,0.9916,5.6e-07,22.5
57,0.553084,0.238352,0.314733,0.0,0.0,0.0,0.0,0.0,0.304626,0.197998,0.30389,1.0,0.0,0.0,0.9997,0.311543,0.9916,5.3e-07,22.2
58,0.558209,0.241243,0.316966,0.0,0.0,0.0,0.0,0.0,0.306846,0.200187,0.303986,1.0,0.0,0.0,0.9998,0.311653,0.9916,5.1e-07,22.4
59,0.555693,0.239884,0.315809,0.0,0.0,0.0,0.0,0.0,0.305479,0.202985,0.310495,1.0,0.0,0.0,0.9997,0.312185,0.9916,5e-07,22.4
60,0.55753,0.240275,0.317255,0.0,0.0,0.0,0.0,0.0,0.307171,0.201192,0.302611,1.0,0.0,0.0,0.9995,0.311648,0.9916,5e-07,22.3
