epoch,train_loss,train_ce,train_kd,train_acc,val_loss,val_acc,lr,time_s
1,2.258071,5.470454,0.881335,0.0919,4.308398,0.3621,6.058e-05,42.5
2,1.691528,4.002808,0.70098,0.5072,3.390111,0.7266,0.00012058,41.6
3,1.486938,3.292143,0.713279,0.7934,3.068753,0.8141,0.00018058,41.3
4,1.382292,2.918665,0.723847,0.8906,2.777828,0.8501,0.00024058,41.4
5,1.32051,2.691068,0.733128,0.9261,2.392741,0.9305,0.0003,41.4
6,1.277351,2.526886,0.741836,0.9455,2.530689,0.8993,0.00029996,41.4
7,1.250485,2.435629,0.742566,0.9537,2.145226,0.9436,0.00029986,41.4
8,1.229799,2.357783,0.746378,0.9561,2.43648,0.9041,0.00029968,41.5
9,1.209205,2.283572,0.748762,0.9618,2.112216,0.9424,0.00029944,27.8
10,1.197233,2.243633,0.748776,0.966,2.337645,0.8573,0.00029912,20.9
11,1.183647,2.199524,0.748272,0.9668,2.115954,0.9257,0.00029874,20.8
12,1.177793,2.177773,0.74923,0.9675,2.156083,0.9329,0.00029828,20.8
13,1.16962,2.148771,0.749984,0.9681,2.312524,0.8873,0.00029776,20.8
14,1.16155,2.127367,0.747629,0.9672,1.88294,0.9592,0.00029717,20.8
15,1.156212,2.108501,0.748088,0.9689,1.904824,0.9436,0.0002965,20.7
16,1.152258,2.088701,0.750926,0.9716,2.057401,0.8993,0.00029577,20.9
17,1.151253,2.085292,0.750951,0.9674,1.829673,0.9568,0.00029498,20.8
18,1.139971,2.05098,0.749538,0.971,1.971826,0.9412,0.00029411,20.9
19,1.136837,2.040009,0.749762,0.9727,1.957455,0.9329,0.00029318,20.7
20,1.131338,2.026563,0.747669,0.9719,1.883431,0.9472,0.00029217,20.8
21,1.13244,2.026145,0.749424,0.9713,1.83726,0.9329,0.00029111,20.8
22,1.12829,2.019052,0.746534,0.9721,1.688925,0.9628,0.00028997,20.8
23,1.125893,2.005546,0.748898,0.9709,1.812302,0.9448,0.00028877,20.8
24,1.120471,1.997673,0.744527,0.9709,1.981234,0.9305,0.00028751,20.8
25,1.118412,1.979898,0.749204,0.9727,1.73199,0.9532,0.00028618,20.7
26,1.116275,1.97799,0.746969,0.9712,1.752506,0.9556,0.00028479,20.8
27,1.112294,1.971979,0.743858,0.97,1.670497,0.9592,0.00028334,20.8
28,1.111841,1.965274,0.746084,0.9737,1.625333,0.9628,0.00028182,20.8
29,1.107609,1.955685,0.744147,0.9704,1.783975,0.9436,0.00028024,20.9
30,1.107394,1.948195,0.747051,0.9712,1.730639,0.9532,0.0002786,20.8
31,1.103988,1.946129,0.74307,0.9713,1.592949,0.9616,0.0002769,20.6
32,1.103786,1.942795,0.744211,0.9706,1.736718,0.9544,0.00027514,20.8
33,1.103036,1.940251,0.744229,0.9715,1.728829,0.94,0.00027332,20.7
34,1.100012,1.931479,0.74367,0.9731,1.860646,0.9305,0.00027145,20.7
35,1.096499,1.920913,0.743178,0.9718,1.706042,0.9544,0.00026952,20.8
36,1.097342,1.927301,0.741645,0.9668,1.674943,0.9556,0.00026753,20.8
37,1.094326,1.914974,0.742619,0.9691,1.74006,0.9388,0.00026548,20.6
38,1.092516,1.902165,0.745524,0.9704,1.56265,0.9652,0.00026339,20.9
39,1.096202,1.925214,0.740911,0.9684,1.665173,0.952,0.00026124,20.8
40,1.095529,1.919229,0.742515,0.9712,1.617434,0.964,0.00025904,20.7
41,1.092279,1.914782,0.739777,0.9686,1.758891,0.9341,0.00025678,20.7
42,1.090306,1.900514,0.743074,0.9712,1.64679,0.9508,0.00025448,20.7
43,1.092768,1.917191,0.739444,0.9694,1.574994,0.952,0.00025213,20.8
44,1.089789,1.901782,0.741793,0.9722,1.53791,0.9532,0.00024973,20.7
45,1.088972,1.90147,0.740759,0.9681,1.753129,0.946,0.00024728,20.7
46,1.091666,1.915362,0.738653,0.9688,1.443744,0.9628,0.00024479,20.7
47,1.092529,1.91424,0.740367,0.9678,1.530037,0.9616,0.00024226,20.7
48,1.085336,1.888882,0.740958,0.9719,1.566892,0.9616,0.00023968,20.7
49,1.087739,1.902892,0.738387,0.97,1.481519,0.9604,0.00023706,20.7
50,1.087829,1.90442,0.737861,0.9725,1.707531,0.9508,0.0002344,20.7
51,1.085214,1.892617,0.739184,0.9707,1.538672,0.9652,0.0002317,20.7
52,1.083842,1.891474,0.737713,0.9684,1.508488,0.9604,0.00022896,20.8
53,1.084866,1.89319,0.738442,0.9701,1.650897,0.9544,0.00022618,20.7
54,1.087076,1.902184,0.737744,0.9692,1.618421,0.9484,0.00022337,20.6
55,1.085199,1.89919,0.736346,0.9692,1.45248,0.9664,0.00022053,20.8
56,1.086129,1.895331,0.739328,0.9662,1.496868,0.9676,0.00021765,20.9
57,1.081674,1.887647,0.736257,0.9686,1.543838,0.9628,0.00021474,20.8
58,1.083421,1.88532,0.73975,0.968,1.424739,0.9664,0.0002118,20.7
59,1.08432,1.900716,0.734436,0.9709,1.47833,0.964,0.00020883,20.7
60,1.082055,1.884011,0.73836,0.9683,1.548938,0.9568,0.00020584,20.9
61,1.085211,1.892302,0.739315,0.9692,1.495422,0.9628,0.00020281,20.8
62,1.082748,1.888954,0.737231,0.9674,1.602676,0.9616,0.00019977,20.8
63,1.077867,1.873018,0.737089,0.9654,1.535118,0.9628,0.0001967,20.9
64,1.080361,1.881893,0.736848,0.9715,1.505546,0.9676,0.00019361,20.8
65,1.084951,1.896671,0.737071,0.9662,1.472527,0.9616,0.0001905,20.9
66,1.087931,1.908993,0.736047,0.9684,1.473944,0.9688,0.00018737,20.9
67,1.083862,1.901428,0.733476,0.9662,1.581419,0.9604,0.00018422,20.7
68,1.084805,1.893458,0.73824,0.9683,1.481944,0.9652,0.00018105,20.9
69,1.084803,1.899122,0.735808,0.9677,1.559285,0.9604,0.00017788,20.7
70,1.083554,1.893124,0.736595,0.9691,1.474085,0.9592,0.00017469,20.7
71,1.08002,1.883552,0.735649,0.9663,1.514276,0.964,0.00017148,20.9
72,1.081338,1.889706,0.734895,0.9688,1.724882,0.9484,0.00016827,20.9
73,1.085339,1.901075,0.735737,0.9677,1.456552,0.9712,0.00016505,20.8
74,1.087786,1.912469,0.73435,0.9635,1.536041,0.9616,0.00016183,20.8
75,1.085284,1.900981,0.735699,0.968,1.430595,0.97,0.00015859,20.7
76,1.083695,1.895585,0.735742,0.968,1.502826,0.9604,0.00015536,20.7
77,1.082452,1.898322,0.732794,0.9668,1.591538,0.9532,0.00015212,20.7
78,1.084912,1.896912,0.736912,0.9674,1.417631,0.9664,0.00014888,20.8
