epoch,train_loss,train_ce,train_kd,train_acc,val_loss,val_acc,lr,time_s
1,2.164419,5.199593,0.86363,0.1427,4.069624,0.5048,6.058e-05,77.0
2,1.507905,3.563593,0.626897,0.7076,2.882157,0.8177,0.00012058,75.1
3,1.300306,2.685027,0.706853,0.9204,2.192584,0.9604,0.00018058,74.6
4,1.213459,2.313179,0.74215,0.9656,2.030901,0.9688,0.00024058,75.5
5,1.171455,2.150252,0.75197,0.9769,2.067897,0.9604,0.0003,75.0
6,1.143507,2.051353,0.75443,0.9818,2.193916,0.9317,0.00029996,74.5
7,1.121518,1.978235,0.754353,0.9845,2.095782,0.9065,0.00029986,75.7
8,1.101564,1.90639,0.756639,0.9868,1.6915,0.976,0.00029968,74.0
9,1.092425,1.886763,0.751994,0.9863,1.689643,0.9712,0.00029944,74.9
10,1.080442,1.85023,0.750532,0.989,1.496499,0.9784,0.00029912,75.3
11,1.071006,1.823678,0.748433,0.9893,1.700819,0.9772,0.00029874,74.6
12,1.064364,1.808139,0.745604,0.9923,1.653178,0.9784,0.00029828,75.4
13,1.056498,1.785259,0.744171,0.9893,1.50145,0.9796,0.00029776,74.5
14,1.053578,1.779629,0.742413,0.9901,1.556571,0.982,0.00029717,75.5
15,1.046606,1.764051,0.73913,0.9908,1.983333,0.9376,0.0002965,75.3
16,1.04337,1.753845,0.73888,0.989,2.125672,0.9125,0.00029577,74.6
17,1.035867,1.7329,0.737139,0.9893,1.475645,0.982,0.00029498,75.3
18,1.033592,1.736417,0.732382,0.9886,1.665155,0.976,0.00029411,74.3
19,1.028172,1.716939,0.732986,0.9898,1.503717,0.9856,0.00029318,75.3
20,1.024546,1.711442,0.730162,0.9908,1.380076,0.982,0.00029217,75.3
21,1.025078,1.716084,0.728933,0.9892,1.499843,0.9856,0.00029111,74.3
22,1.01891,1.691733,0.730557,0.9919,1.397621,0.9844,0.00028997,75.3
23,1.022211,1.717363,0.724289,0.9892,1.456523,0.9808,0.00028877,75.3
24,1.017161,1.697381,0.725638,0.9904,1.354804,0.9892,0.00028751,75.5
25,1.014672,1.694891,0.72315,0.9887,1.413193,0.9832,0.00028618,75.4
26,1.009355,1.680422,0.721755,0.9899,1.597226,0.9784,0.00028479,75.8
27,1.006759,1.669086,0.722904,0.9892,1.491091,0.9808,0.00028334,75.4
28,1.004635,1.669583,0.719658,0.9895,1.518537,0.9724,0.00028182,74.5
29,1.003478,1.664809,0.72005,0.9896,1.518553,0.9796,0.00028024,75.6
30,1.001182,1.664451,0.716924,0.9901,1.63025,0.9748,0.0002786,75.3
31,1.002451,1.668839,0.716856,0.9887,1.426714,0.988,0.0002769,75.1
32,0.997336,1.652997,0.716338,0.9896,1.384015,0.9796,0.00027514,75.3
