epoch,train_loss,train_acc,val_loss,val_acc,val_true_class_margin,lr,drop_path,epoch_time_sec
33,15.989496,0.977679,0.220117,0.960432,15.351981,0.00098458,0.0000,10.89
34,15.167192,0.982589,0.211442,0.960432,16.754677,0.00098321,0.0000,11.03
35,14.171562,0.985863,0.163622,0.968825,16.995592,0.00098179,0.0000,10.89
36,13.329482,0.988839,0.133139,0.979616,18.740297,0.00098032,0.0000,10.73
37,12.725614,0.987649,0.113924,0.980815,19.016964,0.00097879,0.0000,10.70
38,12.041560,0.991369,0.458385,0.923261,13.158443,0.00097720,0.0000,10.71
39,11.563609,0.993899,0.120329,0.979616,19.030144,0.00097555,0.0000,10.66
40,11.073982,0.993899,0.073599,0.985612,21.758748,0.00097385,0.0000,10.62
41,10.554087,0.994494,0.082988,0.985612,21.137828,0.00097210,0.0000,10.73
42,9.980662,0.996131,0.102373,0.980815,19.673633,0.00097029,0.0000,10.69
43,9.631634,0.997024,0.091654,0.985612,20.686395,0.00096842,0.0000,10.70
44,9.181181,0.997024,0.077138,0.986811,22.285717,0.00096650,0.0000,10.68
45,8.885672,0.997024,0.119688,0.976019,19.217214,0.00096452,0.0000,10.70
46,8.668436,0.998214,0.101005,0.983213,22.066653,0.00096249,0.0000,10.72
47,8.138552,0.998065,0.061260,0.990408,23.340265,0.00096041,0.0000,10.69
48,7.939852,0.999256,0.035431,0.991607,23.940773,0.00095827,0.0000,10.73
49,7.636679,0.999107,0.053804,0.992806,24.031507,0.00095608,0.0000,10.72
50,7.317624,0.998065,0.046155,0.992806,24.082936,0.00095383,0.0000,10.73
51,6.968075,0.999107,0.038601,0.990408,25.748345,0.00095154,0.0000,10.72
52,6.680713,0.999256,0.031280,0.995204,26.002683,0.00094918,0.0000,10.71
53,6.446706,0.999256,0.026151,0.994005,25.934851,0.00094678,0.0000,10.66
54,6.288897,0.999256,0.036569,0.995204,26.592295,0.00094432,0.0000,10.67
55,6.128152,0.999554,0.058064,0.990408,23.666845,0.00094181,0.0000,10.70
56,5.912355,0.999702,0.056973,0.991607,26.651635,0.00093925,0.0000,10.66
57,5.602482,0.999851,0.059256,0.989209,23.679364,0.00093664,0.0000,10.70
58,5.409633,0.999256,0.020820,0.995204,26.972356,0.00093398,0.0000,10.71
59,5.340491,0.999256,0.018422,0.994005,26.491314,0.00093126,0.0000,10.71
60,5.124054,0.999554,0.019647,0.995204,27.112834,0.00092850,0.0000,10.69
61,4.840450,0.999554,0.034786,0.995204,26.981335,0.00092569,0.0000,10.71
62,4.744600,0.999702,0.034042,0.991607,26.041740,0.00092282,0.0000,10.70
63,4.570350,0.999702,0.026191,0.992806,27.984348,0.00091991,0.0000,10.70
64,4.378897,0.999702,0.026810,0.995204,27.319384,0.00091694,0.0000,10.68
65,4.213442,0.999851,0.019800,0.997602,28.189093,0.00091393,0.0000,10.69
66,4.059379,0.999554,0.009522,0.997602,27.955972,0.00091087,0.0000,10.71
67,3.876609,0.999851,0.024099,0.995204,28.316638,0.00090776,0.0000,10.75
68,3.829994,0.999851,0.013020,0.996403,28.468578,0.00090460,0.0000,10.68
69,3.732451,0.999851,0.016888,0.996403,28.457508,0.00090140,0.0000,10.75
70,3.486481,0.999851,0.020289,0.996403,29.136208,0.00089815,0.0000,10.70
71,3.513253,0.999851,0.012455,0.997602,29.342186,0.00089485,0.0000,10.69
72,3.240897,0.999851,0.012713,0.996403,28.943330,0.00089151,0.0000,10.67
73,3.233181,0.999702,0.014990,0.996403,30.379009,0.00088812,0.0000,10.68
74,3.043083,0.999851,0.012877,0.996403,29.504031,0.00088468,0.0000,10.69
75,3.052562,0.999851,0.010547,0.996403,28.808773,0.00088120,0.0000,10.74
76,2.889433,0.999851,0.011075,0.998801,30.488092,0.00087767,0.0000,10.68
77,2.807456,0.999851,0.017005,0.996403,30.983927,0.00087410,0.0000,10.71
78,2.765781,0.999851,0.011244,0.997602,30.258346,0.00087049,0.0000,10.73
79,2.598341,0.999851,0.009548,0.996403,30.367688,0.00086683,0.0000,10.72
80,2.479793,0.999851,0.011374,0.996403,30.634236,0.00086313,0.0000,10.68
81,2.422354,0.999851,0.006502,0.997602,31.013824,0.00085939,0.0000,10.74
82,2.438877,0.999851,0.006582,0.998801,30.996252,0.00085561,0.0000,10.77
83,2.285628,0.999851,0.014151,0.997602,30.603815,0.00085178,0.0000,10.71
84,2.254136,0.999851,0.026604,0.996403,30.269207,0.00084791,0.0000,10.73
85,2.187548,0.999851,0.014708,0.997602,31.588737,0.00084401,0.0000,10.77
86,2.064825,0.999851,0.006106,0.998801,31.315183,0.00084006,0.0000,10.74
87,2.096948,0.999851,0.023619,0.996403,31.460581,0.00083607,0.0000,10.75
88,2.032534,0.999851,0.005157,0.997602,31.499974,0.00083204,0.0000,10.75
89,1.942664,0.999851,0.018013,0.997602,32.203498,0.00082797,0.0000,10.69
90,1.895564,0.999851,0.014589,0.996403,31.713214,0.00082387,0.0000,10.73
91,1.849385,0.999851,0.018527,0.997602,30.730380,0.00081973,0.0000,10.73
92,1.827838,0.999851,0.011215,0.998801,31.516071,0.00081555,0.0000,10.75
93,1.754813,0.999851,0.017538,0.996403,32.110374,0.00081133,0.0000,10.75
94,1.680153,0.999851,0.016236,0.995204,32.788752,0.00080707,0.0000,10.73
95,1.669259,0.999851,0.005185,0.998801,33.109259,0.00080278,0.0000,10.73
96,1.634581,0.999851,0.011740,0.996403,33.354453,0.00079846,0.0000,10.69
97,1.553245,0.999851,0.010152,0.996403,32.691258,0.00079410,0.0000,10.78
98,1.474293,0.999851,0.003305,0.998801,32.741205,0.00078970,0.0000,10.72
99,1.502125,0.999851,0.004010,0.998801,33.270758,0.00078528,0.0000,10.75
100,1.469604,0.999851,0.004080,0.998801,33.125369,0.00078081,0.0000,10.73
101,1.372937,0.999851,0.010639,0.998801,32.779940,0.00077632,0.0000,10.74
102,1.403848,0.999851,0.012237,0.997602,32.489911,0.00077179,0.0000,10.69
103,1.327758,0.999851,0.003506,0.998801,33.470323,0.00076723,0.0000,10.64
104,1.341985,0.999851,0.010340,0.997602,33.498190,0.00076264,0.0000,10.67
105,1.311357,1.000000,0.011318,0.997602,33.640256,0.00075802,0.0000,10.69
106,1.256968,0.999851,0.010749,0.997602,33.662325,0.00075337,0.0000,10.68
107,1.292800,1.000000,0.006917,0.998801,33.810028,0.00074869,0.0000,10.64
108,1.195481,0.999851,0.012685,0.998801,33.828050,0.00074398,0.0000,10.68
109,1.181293,0.999851,0.004587,0.997602,34.010556,0.00073924,0.0000,10.65
110,1.155275,0.999851,0.009537,0.997602,33.602503,0.00073447,0.0000,10.65
111,1.098063,0.999851,0.012349,0.998801,33.227754,0.00072968,0.0000,10.67
112,1.082476,1.000000,0.012033,0.997602,33.879777,0.00072485,0.0000,10.67
113,1.109527,0.999851,0.000440,1.000000,34.134098,0.00072001,0.0000,10.66
114,1.083342,0.999851,0.001660,0.998801,34.817053,0.00071513,0.0000,10.73
115,0.999981,1.000000,0.003006,0.997602,34.657070,0.00071023,0.0000,10.67
116,0.985800,1.000000,0.007270,0.998801,32.923884,0.00070531,0.0000,10.69
117,1.002277,1.000000,0.004421,0.998801,33.592604,0.00070036,0.0000,10.70
118,0.994274,1.000000,0.006608,0.997602,34.325830,0.00069539,0.0000,10.65
119,0.922509,0.999851,0.004364,0.997602,34.987832,0.00069040,0.0000,10.68
120,0.911849,1.000000,0.009863,0.997602,34.507653,0.00068538,0.0000,10.66
121,0.917914,1.000000,0.011502,0.996403,34.181060,0.00068035,0.0000,10.71
122,0.903053,1.000000,0.003877,0.997602,34.959545,0.00067529,0.0000,10.63
123,0.889151,1.000000,0.004421,0.998801,34.385720,0.00067021,0.0000,10.68
124,0.826898,1.000000,0.002100,0.998801,34.063989,0.00066511,0.0000,10.67
125,0.846788,1.000000,0.004436,0.998801,35.264107,0.00065999,0.0000,10.73
126,0.856676,1.000000,0.000088,1.000000,34.935832,0.00065485,0.0000,10.67
127,0.800836,1.000000,0.002830,0.998801,35.176681,0.00064970,0.0000,10.68
128,0.767522,1.000000,0.000050,1.000000,35.172187,0.00064453,0.0000,10.80
129,0.780291,1.000000,0.001181,0.998801,34.855060,0.00063934,0.0000,10.75
130,0.736780,1.000000,0.009646,0.998801,34.598511,0.00063413,0.0000,10.70
131,0.748974,1.000000,0.000804,1.000000,35.746741,0.00062891,0.0000,10.72
132,0.726263,1.000000,0.000376,1.000000,35.572547,0.00062367,0.0000,10.74
133,0.692890,1.000000,0.000929,1.000000,35.032770,0.00061842,0.0000,10.75
134,0.716889,1.000000,0.002280,0.998801,35.759795,0.00061316,0.0000,10.74
135,0.686018,1.000000,0.003344,0.998801,35.634920,0.00060788,0.0000,10.74
136,0.670146,1.000000,0.000760,1.000000,35.417139,0.00060259,0.0000,10.72
137,0.628562,1.000000,0.000309,1.000000,35.803765,0.00059728,0.0000,10.72
138,0.621356,1.000000,0.008794,0.997602,35.089193,0.00059197,0.0000,10.72
139,0.624865,1.000000,0.001282,1.000000,35.758109,0.00058665,0.0000,10.73
140,0.622570,1.000000,0.001080,1.000000,35.845669,0.00058131,0.0000,10.71
141,0.589382,1.000000,0.003573,0.998801,35.926385,0.00057597,0.0000,10.74
142,0.595176,1.000000,0.002784,0.998801,35.637745,0.00057061,0.0000,11.03
143,0.592795,1.000000,0.000389,1.000000,35.796646,0.00056525,0.0000,10.82
144,0.574111,1.000000,0.000046,1.000000,35.673165,0.00055988,0.0000,10.69
145,0.552638,1.000000,0.002324,0.998801,35.900261,0.00055451,0.0000,10.74
146,0.593716,1.000000,0.000217,1.000000,36.269836,0.00054912,0.0000,10.67
147,0.541122,1.000000,0.000609,1.000000,36.113002,0.00054373,0.0000,10.71
148,0.524251,1.000000,0.007101,0.997602,36.106602,0.00053834,0.0000,10.69
149,0.525109,1.000000,0.001437,0.998801,35.838712,0.00053294,0.0000,10.67
150,0.520585,1.000000,0.001822,0.998801,35.846496,0.00052754,0.0000,10.67
151,0.520588,1.000000,0.003471,0.998801,36.346771,0.00052214,0.0000,10.67
152,0.497256,1.000000,0.000793,1.000000,35.820277,0.00051673,0.0000,10.67
153,0.495082,1.000000,0.001075,0.998801,36.565238,0.00051132,0.0000,10.71
154,0.478493,1.000000,0.002077,1.000000,35.873835,0.00050591,0.0000,10.67
155,0.448479,1.000000,0.000765,1.000000,36.538560,0.00050050,0.0000,10.67
156,0.458176,1.000000,0.000721,1.000000,35.889603,0.00049509,0.0000,10.74
157,0.404771,1.000000,0.002371,1.000000,36.548953,0.00048968,0.0000,10.70
158,0.434086,1.000000,0.000113,1.000000,36.797724,0.00048427,0.0000,10.70
159,0.439683,1.000000,0.000008,1.000000,36.620707,0.00047886,0.0000,10.75
160,0.448613,1.000000,0.001910,0.998801,36.666694,0.00047346,0.0000,10.67
161,0.412574,1.000000,0.003472,0.998801,36.715558,0.00046806,0.0000,10.70
162,0.389600,1.000000,0.000184,1.000000,36.676155,0.00046266,0.0000,10.69
163,0.398316,1.000000,0.000302,1.000000,36.704536,0.00045727,0.0000,10.70
164,0.402968,1.000000,0.000104,1.000000,36.952547,0.00045188,0.0000,10.67
165,0.377963,1.000000,0.000823,1.000000,37.051157,0.00044649,0.0000,10.66
166,0.364305,1.000000,0.000184,1.000000,37.231410,0.00044112,0.0000,10.64
167,0.371586,1.000000,0.000097,1.000000,37.174264,0.00043575,0.0000,10.67
168,0.386512,1.000000,0.000351,1.000000,36.899768,0.00043039,0.0000,10.69
169,0.356885,1.000000,0.000109,1.000000,37.505962,0.00042503,0.0000,10.66
170,0.364371,1.000000,0.000205,1.000000,36.967242,0.00041969,0.0000,10.68
171,0.332433,1.000000,0.001028,0.998801,36.829757,0.00041435,0.0000,10.66
172,0.324755,1.000000,0.002760,0.998801,37.328466,0.00040903,0.0000,10.70
173,0.325725,1.000000,0.001248,0.998801,35.881725,0.00040372,0.0000,10.72
174,0.315375,1.000000,0.006389,0.998801,36.927344,0.00039841,0.0000,10.70
175,0.323398,1.000000,0.002941,0.998801,37.382206,0.00039312,0.0000,10.73
176,0.314132,1.000000,0.000056,1.000000,37.935314,0.00038784,0.0000,10.67
177,0.327118,1.000000,0.007636,0.998801,37.342464,0.00038258,0.0000,10.71
178,0.303592,1.000000,0.002856,0.998801,37.267711,0.00037733,0.0000,10.68
179,0.301617,1.000000,0.000126,1.000000,37.128686,0.00037209,0.0000,10.74
180,0.301244,1.000000,0.000487,1.000000,37.026366,0.00036687,0.0000,10.70
181,0.271879,1.000000,0.001115,1.000000,37.700887,0.00036166,0.0000,10.72
182,0.256017,1.000000,0.001679,0.998801,37.696569,0.00035647,0.0000,10.71
183,0.260696,1.000000,0.008163,0.998801,37.040308,0.00035130,0.0000,10.70
184,0.272633,1.000000,0.003160,0.997602,37.622492,0.00034615,0.0000,10.73
185,0.254888,1.000000,0.007448,0.998801,37.776806,0.00034101,0.0000,10.71
186,0.247833,1.000000,0.002324,0.998801,37.804287,0.00033589,0.0000,10.74
187,0.243747,1.000000,0.002743,0.998801,38.045721,0.00033079,0.0000,10.70
188,0.241257,1.000000,0.000389,1.000000,37.716770,0.00032571,0.0000,10.72
189,0.247406,1.000000,0.000988,1.000000,38.098023,0.00032065,0.0000,10.69
190,0.231205,1.000000,0.000119,1.000000,37.834384,0.00031562,0.0000,10.71
191,0.239621,1.000000,0.000197,1.000000,38.238958,0.00031060,0.0000,10.72
192,0.208965,1.000000,0.002128,0.998801,37.165317,0.00030561,0.0000,10.67
193,0.214527,1.000000,0.004197,0.998801,38.279287,0.00030064,0.0000,10.71
194,0.216550,1.000000,0.000096,1.000000,38.380382,0.00029569,0.0000,10.69
195,0.196978,1.000000,0.000087,1.000000,38.587127,0.00029077,0.0000,10.76
196,0.200901,1.000000,0.000295,1.000000,38.234669,0.00028587,0.0000,10.73
197,0.212309,1.000000,0.000068,1.000000,38.359996,0.00028099,0.0000,10.67
198,0.196783,1.000000,0.000225,1.000000,38.459675,0.00027615,0.0000,10.77
199,0.201045,1.000000,0.000050,1.000000,38.330119,0.00027132,0.0000,10.71
200,0.200436,1.000000,0.000240,1.000000,38.572879,0.00026653,0.0000,10.71
201,0.182113,1.000000,0.003162,0.998801,38.341648,0.00026176,0.0000,10.68
202,0.188223,1.000000,0.001718,0.998801,38.511716,0.00025702,0.0000,10.73
203,0.186933,1.000000,0.003753,0.998801,38.517780,0.00025231,0.0000,10.69
204,0.184830,1.000000,0.000077,1.000000,38.584528,0.00024763,0.0000,10.74
205,0.176244,1.000000,0.000047,1.000000,38.538716,0.00024298,0.0000,10.72
206,0.151661,1.000000,0.000177,1.000000,38.758390,0.00023836,0.0000,10.67
207,0.172125,1.000000,0.000020,1.000000,38.543733,0.00023377,0.0000,10.68
208,0.157589,1.000000,0.000051,1.000000,38.955546,0.00022921,0.0000,10.76
209,0.168066,1.000000,0.001731,0.998801,38.779674,0.00022468,0.0000,10.73
210,0.159477,1.000000,0.000432,1.000000,38.724108,0.00022019,0.0000,10.67
211,0.152584,1.000000,0.002780,0.998801,38.688159,0.00021572,0.0000,10.72
212,0.137702,1.000000,0.001631,0.998801,38.904001,0.00021130,0.0000,10.69
213,0.153682,1.000000,0.001369,0.998801,38.997859,0.00020690,0.0000,10.69
214,0.133583,1.000000,0.000141,1.000000,38.911880,0.00020254,0.0000,10.75
215,0.148833,1.000000,0.000265,1.000000,38.588914,0.00019822,0.0000,10.72
216,0.141422,1.000000,0.000015,1.000000,39.223265,0.00019393,0.0000,10.68
217,0.118169,1.000000,0.001790,0.998801,39.127774,0.00018967,0.0000,10.73
218,0.141199,1.000000,0.000006,1.000000,38.942801,0.00018545,0.0000,10.70
219,0.117296,1.000000,0.000079,1.000000,39.333756,0.00018127,0.0000,10.72
220,0.122550,1.000000,0.000310,1.000000,39.025450,0.00017713,0.0000,10.86
221,0.134386,1.000000,0.000019,1.000000,39.146067,0.00017303,0.0000,10.72
222,0.121052,1.000000,0.000046,1.000000,39.313520,0.00016896,0.0000,10.68
223,0.112530,1.000000,0.000424,1.000000,39.340727,0.00016493,0.0000,10.67
224,0.119368,1.000000,0.001988,0.998801,39.440225,0.00016094,0.0000,10.63
225,0.112335,1.000000,0.000019,1.000000,39.527738,0.00015699,0.0000,10.71
226,0.118724,1.000000,0.000004,1.000000,39.501735,0.00015309,0.0000,10.67
227,0.126416,1.000000,0.000034,1.000000,39.615056,0.00014922,0.0000,10.69
228,0.113847,1.000000,0.000022,1.000000,39.528289,0.00014539,0.0000,10.70
229,0.096492,1.000000,0.000042,1.000000,39.547195,0.00014161,0.0000,10.74
230,0.099823,1.000000,0.000002,1.000000,39.680840,0.00013787,0.0000,10.76
231,0.095062,1.000000,0.000008,1.000000,39.677280,0.00013417,0.0000,10.76
232,0.101497,1.000000,0.000009,1.000000,39.471393,0.00013051,0.0000,10.74
233,0.092100,1.000000,0.000038,1.000000,39.670681,0.00012690,0.0000,10.75
234,0.094259,1.000000,0.000166,1.000000,39.879470,0.00012333,0.0000,10.73
235,0.086531,1.000000,0.000167,1.000000,39.745713,0.00011980,0.0000,10.69
236,0.095659,1.000000,0.000018,1.000000,39.683449,0.00011632,0.0000,10.69
237,0.086630,1.000000,0.000148,1.000000,39.787337,0.00011288,0.0000,10.70
238,0.086503,1.000000,0.000029,1.000000,39.836886,0.00010949,0.0000,10.74
239,0.090965,1.000000,0.000022,1.000000,39.776060,0.00010615,0.0000,10.70
240,0.095853,1.000000,0.000016,1.000000,39.981148,0.00010285,0.0000,10.70
241,0.080327,1.000000,0.000005,1.000000,39.940077,0.00009960,0.0000,10.72
242,0.083387,1.000000,0.000040,1.000000,39.813667,0.00009640,0.0000,10.75
243,0.075414,1.000000,0.000850,0.998801,40.061173,0.00009324,0.0000,10.69
244,0.074009,1.000000,0.000066,1.000000,40.041701,0.00009013,0.0000,10.69
245,0.074824,1.000000,0.000018,1.000000,39.985560,0.00008707,0.0000,10.72
246,0.082862,1.000000,0.000038,1.000000,40.033193,0.00008406,0.0000,10.72
247,0.073688,1.000000,0.000015,1.000000,40.078899,0.00008109,0.0000,10.68
248,0.068166,1.000000,0.000077,1.000000,40.097760,0.00007818,0.0000,10.70
249,0.069768,1.000000,0.000110,1.000000,40.150986,0.00007531,0.0000,10.73
250,0.066238,1.000000,0.000049,1.000000,40.162524,0.00007250,0.0000,10.71
251,0.070582,1.000000,0.000062,1.000000,40.207541,0.00006974,0.0000,10.73
252,0.070679,1.000000,0.000039,1.000000,40.304731,0.00006702,0.0000,10.79
253,0.062414,1.000000,0.000081,1.000000,40.265594,0.00006436,0.0000,10.74
254,0.061531,1.000000,0.000162,1.000000,40.264975,0.00006175,0.0000,10.75
255,0.062298,1.000000,0.000034,1.000000,40.335268,0.00005919,0.0000,10.73
256,0.065366,1.000000,0.000025,1.000000,40.338156,0.00005668,0.0000,10.72
257,0.064745,1.000000,0.000048,1.000000,40.367993,0.00005422,0.0000,10.72
258,0.064438,1.000000,0.000026,1.000000,40.396323,0.00005182,0.0000,10.74
259,0.067885,1.000000,0.000093,1.000000,40.321092,0.00004946,0.0000,10.69
260,0.060514,1.000000,0.000013,1.000000,40.412682,0.00004717,0.0000,10.72
261,0.054487,1.000000,0.000046,1.000000,40.405109,0.00004492,0.0000,10.71
262,0.055912,1.000000,0.000207,1.000000,40.476488,0.00004273,0.0000,10.73
263,0.057759,1.000000,0.000186,1.000000,40.460681,0.00004059,0.0000,10.76
264,0.055173,1.000000,0.000093,1.000000,40.520288,0.00003851,0.0000,10.71
265,0.052166,1.000000,0.000470,1.000000,40.505045,0.00003648,0.0000,10.69
266,0.052847,1.000000,0.000065,1.000000,40.502414,0.00003450,0.0000,10.68
267,0.056200,1.000000,0.000136,1.000000,40.524585,0.00003258,0.0000,10.70
268,0.049722,1.000000,0.000076,1.000000,40.543668,0.00003071,0.0000,10.69
269,0.054903,1.000000,0.000069,1.000000,40.565256,0.00002890,0.0000,10.66
270,0.048829,1.000000,0.000070,1.000000,40.612467,0.00002715,0.0000,10.68
271,0.047576,1.000000,0.000036,1.000000,40.628324,0.00002545,0.0000,10.73
272,0.056152,1.000000,0.000010,1.000000,40.617466,0.00002380,0.0000,10.72
273,0.052046,1.000000,0.000012,1.000000,40.610302,0.00002221,0.0000,10.72
274,0.049102,1.000000,0.000020,1.000000,40.600218,0.00002068,0.0000,10.68
275,0.051106,1.000000,0.000016,1.000000,40.614242,0.00001921,0.0000,10.72
276,0.057327,1.000000,0.000022,1.000000,40.628892,0.00001779,0.0000,10.70
277,0.054264,1.000000,0.000046,1.000000,40.637592,0.00001642,0.0000,10.63
278,0.052279,1.000000,0.000027,1.000000,40.651820,0.00001512,0.0000,10.70
279,0.047971,1.000000,0.000018,1.000000,40.709597,0.00001387,0.0000,10.64
280,0.057638,1.000000,0.000018,1.000000,40.725049,0.00001268,0.0000,10.70
281,0.048660,1.000000,0.000028,1.000000,40.698025,0.00001154,0.0000,10.82
282,0.041435,1.000000,0.000014,1.000000,40.715193,0.00001047,0.0000,10.76
283,0.048908,1.000000,0.000010,1.000000,40.741360,0.00000945,0.0000,10.72
284,0.046275,1.000000,0.000019,1.000000,40.720560,0.00000848,0.0000,10.73
285,0.041752,1.000000,0.000039,1.000000,40.693400,0.00000758,0.0000,10.70
286,0.049254,1.000000,0.000024,1.000000,40.742126,0.00000673,0.0000,10.67
287,0.041391,1.000000,0.000023,1.000000,40.734170,0.00000595,0.0000,10.71
288,0.049768,1.000000,0.000045,1.000000,40.768540,0.00000521,0.0000,10.68
289,0.047198,1.000000,0.000021,1.000000,40.794797,0.00000454,0.0000,10.68
290,0.044629,1.000000,0.000042,1.000000,40.767044,0.00000393,0.0000,10.72
291,0.046061,1.000000,0.000040,1.000000,40.780668,0.00000337,0.0000,10.71
292,0.049573,1.000000,0.000027,1.000000,40.744374,0.00000287,0.0000,10.69
293,0.045892,1.000000,0.000021,1.000000,40.756576,0.00000244,0.0000,10.68
294,0.043933,1.000000,0.000057,1.000000,40.765742,0.00000205,0.0000,10.72
295,0.042885,1.000000,0.000061,1.000000,40.759461,0.00000173,0.0000,10.67
296,0.042895,1.000000,0.000053,1.000000,40.752818,0.00000147,0.0000,10.69
297,0.045356,1.000000,0.000054,1.000000,40.784410,0.00000126,0.0000,10.74
298,0.044882,1.000000,0.000027,1.000000,40.779307,0.00000112,0.0000,10.73
299,0.047511,1.000000,0.000027,1.000000,40.766959,0.00000103,0.0000,10.78
300,0.047542,1.000000,0.000024,1.000000,40.811496,0.00000100,0.0000,10.73
