epoch,train_loss,train_acc,val_loss,val_acc,lr,drop_path,epoch_time_sec
1,9.621284,0.001653,6.789878,0.002398,0.00010900,0.0007,12.90
2,9.504429,0.000751,6.733650,0.001199,0.00020800,0.0013,11.40
3,9.446288,0.001202,6.727306,0.002398,0.00030700,0.0020,11.48
4,9.432194,0.000601,6.723408,0.001199,0.00040600,0.0027,11.41
5,9.408279,0.001202,6.708523,0.002398,0.00050500,0.0033,11.62
6,9.340356,0.001953,6.804714,0.001199,0.00060400,0.0040,11.64
7,9.187709,0.004207,6.462527,0.005995,0.00070300,0.0047,11.45
8,9.023110,0.004958,6.377168,0.004796,0.00080200,0.0053,11.31
9,8.902299,0.006611,6.410318,0.002398,0.00090100,0.0060,11.60
10,8.753871,0.009014,6.385401,0.003597,0.00100000,0.0067,11.44
11,8.595790,0.016827,6.183149,0.019185,0.00099997,0.0073,11.51
12,8.453577,0.018480,6.241355,0.010791,0.00099988,0.0080,11.50
13,8.318521,0.027344,6.168797,0.021583,0.00099974,0.0087,11.45
14,8.175555,0.035607,6.267523,0.017986,0.00099953,0.0093,11.60
15,8.070052,0.044621,6.599658,0.010791,0.00099927,0.0100,11.35
16,7.967762,0.050030,6.983855,0.014388,0.00099895,0.0107,11.51
17,7.836257,0.062200,5.512935,0.098321,0.00099856,0.0113,11.47
18,7.724692,0.074069,5.616935,0.059952,0.00099813,0.0120,11.40
19,7.605786,0.083534,8.142104,0.004796,0.00099763,0.0127,11.49
20,7.500221,0.095252,6.729496,0.011990,0.00099707,0.0133,11.83
21,7.422830,0.111779,9.414437,0.005995,0.00099646,0.0140,11.51
22,7.282224,0.120793,5.642940,0.073141,0.00099579,0.0147,11.46
23,7.183526,0.141376,8.423687,0.014388,0.00099505,0.0153,11.69
24,7.106289,0.150240,4.866908,0.252998,0.00099427,0.0160,11.43
25,6.974325,0.184946,5.843576,0.055156,0.00099342,0.0167,11.50
26,6.891601,0.198317,4.974058,0.211031,0.00099252,0.0173,11.46
27,6.784466,0.214243,5.183636,0.139089,0.00099155,0.0180,11.64
28,6.674534,0.242188,7.319672,0.035971,0.00099053,0.0187,11.46
29,6.543771,0.281100,5.298913,0.131894,0.00098946,0.0193,11.38
30,6.437261,0.291767,6.146186,0.085132,0.00098832,0.0200,13.23
31,6.357092,0.314303,4.618324,0.294964,0.00098713,0.0207,13.37
32,6.237705,0.339543,5.185793,0.178657,0.00098588,0.0213,13.80
