epoch,train_loss,train_ce,train_kd,train_acc,val_loss,val_acc,lr,time_s
1,0.166501,0.165798,0.306395,1.0,0.254503,0.9856,2e-07,23.9
2,0.163165,0.162421,0.311273,1.0,0.247346,0.9856,4e-07,23.1
3,0.165787,0.16506,0.310535,0.9995,0.247764,0.9844,6e-07,23.1
4,0.163118,0.162361,0.313719,1.0,0.244431,0.9856,8e-07,23.0
5,0.159532,0.158756,0.314113,0.9998,0.243885,0.9856,1e-06,23.7
6,0.160414,0.159638,0.314858,1.0,0.242586,0.9856,1e-06,24.4
7,0.156576,0.155758,0.319419,1.0,0.240303,0.9856,1e-06,26.9
8,0.152925,0.152073,0.322474,1.0,0.242974,0.9856,1e-06,28.3
9,0.152028,0.15117,0.32286,1.0,0.237911,0.9832,1e-06,28.5
10,0.153872,0.152999,0.327662,1.0,0.233724,0.9856,1e-06,28.6
11,0.148751,0.147861,0.325903,0.9998,0.228424,0.9844,1e-06,28.7
12,0.147703,0.146789,0.329674,1.0,0.22959,0.9844,1e-06,29.0
13,0.148377,0.147469,0.329037,0.9998,0.228143,0.9844,1e-06,28.9
14,0.145545,0.144607,0.332048,1.0,0.228451,0.9844,1e-06,28.8
15,0.142467,0.141497,0.33546,1.0,0.225173,0.982,1e-06,29.1
16,0.140647,0.139649,0.339285,1.0,0.221677,0.982,1e-06,28.6
17,0.140064,0.139097,0.332325,1.0,0.223986,0.982,1e-06,29.0
18,0.138715,0.13772,0.336664,1.0,0.217365,0.9832,1e-06,29.1
19,0.136063,0.135021,0.343441,0.9998,0.218389,0.9832,1e-06,28.9
20,0.136138,0.135076,0.347547,1.0,0.214092,0.9832,1e-06,28.8
21,0.135946,0.134894,0.34534,1.0,0.21345,0.9832,1e-06,29.0
22,0.136039,0.134984,0.346045,1.0,0.21248,0.982,1e-06,29.1
23,0.133584,0.132504,0.348389,1.0,0.209692,0.9844,1e-06,28.4
24,0.133762,0.132689,0.347406,1.0,0.212534,0.9832,1e-06,28.6
