epoch,train_loss,train_ce,train_kd,train_acc,val_loss,val_acc,lr,time_s
1,0.933239,0.933239,3.255132,0.9345,0.605425,0.9556,6.058e-05,30.4
2,0.857887,0.857887,3.758303,0.9265,0.622502,0.9365,0.00012058,29.0
3,0.798503,0.798503,4.264738,0.9211,0.7009,0.9125,0.00018058,28.7
4,0.77465,0.77465,4.640303,0.9159,0.495259,0.9484,0.00024058,28.7
5,0.754307,0.754307,4.993261,0.9091,0.79753,0.8657,0.0003,28.9
6,0.717456,0.717456,5.27684,0.9178,0.557878,0.9269,0.00029996,28.5
7,0.682184,0.682184,5.554956,0.9141,0.550093,0.9149,0.00029986,29.0
8,0.667584,0.667584,5.743655,0.9129,0.579836,0.9077,0.00029968,28.7
9,0.65281,0.65281,5.897206,0.9159,0.661779,0.8849,0.00029944,28.5
10,0.635536,0.635536,6.070289,0.918,0.681741,0.8825,0.00029912,28.2
11,0.607577,0.607577,6.296555,0.9168,0.696472,0.8705,0.00029874,28.2
12,0.595391,0.595391,6.481811,0.918,0.399895,0.9448,0.00029828,28.5
13,0.594808,0.594808,6.58723,0.9141,0.501209,0.9233,0.00029776,28.6
14,0.586562,0.586562,6.697726,0.9198,0.307203,0.9652,0.00029717,28.7
15,0.580192,0.580192,6.834473,0.9187,0.293505,0.9616,0.0002965,28.4
16,0.566334,0.566334,6.994567,0.9226,0.357726,0.9484,0.00029577,28.2
17,0.570763,0.570763,7.059842,0.9111,0.590682,0.8789,0.00029498,28.6
18,0.554801,0.554801,7.202824,0.9178,0.315436,0.9616,0.00029411,28.4
19,0.54547,0.54547,7.308745,0.9157,0.355957,0.9472,0.00029318,28.1
20,0.549163,0.549163,7.408812,0.9168,0.399619,0.9305,0.00029217,28.5
21,0.533104,0.533104,7.604535,0.9186,0.429968,0.9173,0.00029111,28.8
22,0.515066,0.515066,7.696528,0.9192,0.305735,0.9472,0.00028997,28.7
23,0.517912,0.517912,7.817836,0.9175,0.978808,0.7806,0.00028877,26.8
24,0.515131,0.515131,7.927264,0.9201,0.345489,0.9341,0.00028751,28.4
25,0.516341,0.516341,7.961414,0.9186,0.377427,0.9257,0.00028618,28.3
26,0.504538,0.504538,8.049444,0.9199,0.578059,0.8801,0.00028479,28.3
27,0.495267,0.495267,8.148941,0.9207,0.395299,0.9125,0.00028334,29.0
28,0.47829,0.47829,8.359312,0.9249,0.266351,0.9604,0.00028182,28.6
29,0.470508,0.470508,8.448555,0.9268,0.28383,0.9508,0.00028024,28.4
30,0.468616,0.468616,8.509393,0.9256,0.272486,0.9556,0.0002786,28.2
31,0.478179,0.478179,8.590398,0.9225,0.252442,0.9616,0.0002769,27.7
32,0.469767,0.469767,8.703284,0.9258,0.286998,0.9568,0.00027514,28.0
33,0.471499,0.471499,8.732618,0.9201,0.275334,0.946,0.00027332,27.9
34,0.474489,0.474489,8.83612,0.9186,0.255545,0.958,0.00027145,28.3
35,0.46465,0.46465,8.852417,0.9232,0.248865,0.9592,0.00026952,29.3
36,0.456564,0.456564,8.999725,0.922,0.633671,0.8561,0.00026753,27.7
37,0.456465,0.456465,9.124974,0.9213,0.243462,0.9568,0.00026548,28.1
38,0.438614,0.438614,9.232302,0.9274,0.29938,0.9448,0.00026339,28.1
39,0.460049,0.460049,9.296414,0.9216,0.269401,0.9484,0.00026124,28.8
40,0.443484,0.443484,9.450398,0.9244,0.281815,0.9448,0.00025904,28.7
41,0.448828,0.448828,9.422753,0.9213,0.24539,0.9532,0.00025678,28.9
42,0.44176,0.44176,9.510681,0.9241,0.248737,0.958,0.00025448,28.6
43,0.429392,0.429392,9.645812,0.9243,0.44481,0.8933,0.00025213,28.9
44,0.419629,0.419629,9.732824,0.9297,0.44814,0.9029,0.00024973,28.7
45,0.431684,0.431684,9.719004,0.9273,0.306234,0.9317,0.00024728,28.5
46,0.431221,0.431221,9.81384,0.9267,0.22731,0.9568,0.00024479,28.7
47,0.425895,0.425895,9.954208,0.9243,0.240913,0.9616,0.00024226,28.7
48,0.436462,0.436462,9.968223,0.9165,0.228905,0.9592,0.00023968,28.3
49,0.414815,0.414815,10.005029,0.9309,0.248968,0.9508,0.00023706,28.7
50,0.422427,0.422427,10.123139,0.9253,0.204128,0.9592,0.0002344,28.6
51,0.425053,0.425053,10.089172,0.9255,0.443395,0.9017,0.0002317,28.8
52,0.417708,0.417708,10.205808,0.9264,0.201863,0.9688,0.00022896,28.5
53,0.427619,0.427619,10.248327,0.9286,0.237788,0.9544,0.00022618,28.8
54,0.413261,0.413261,10.36933,0.9277,0.363846,0.9173,0.00022337,28.5
55,0.415824,0.415824,10.433872,0.9256,0.237354,0.952,0.00022053,28.2
56,0.416759,0.416759,10.512467,0.9204,0.207956,0.9604,0.00021765,28.5
57,0.418427,0.418427,10.456878,0.9238,0.21418,0.958,0.00021474,28.9
58,0.417452,0.417452,10.574854,0.9229,0.21984,0.9568,0.0002118,28.2
59,0.417532,0.417532,10.539051,0.9222,0.281661,0.9412,0.00020883,28.7
60,0.404407,0.404407,10.694656,0.9264,0.198235,0.9676,0.00020584,28.6
61,0.413321,0.413321,10.733511,0.9211,0.266246,0.9448,0.00020281,28.5
62,0.411496,0.411496,10.795104,0.9232,0.215811,0.9592,0.00019977,28.9
63,0.409674,0.409674,10.861793,0.9247,0.226888,0.9592,0.0001967,28.7
64,0.408388,0.408388,10.815231,0.9252,0.191604,0.9628,0.00019361,28.5
65,0.413714,0.413714,10.831055,0.9258,0.289125,0.9305,0.0001905,28.5
66,0.392793,0.392793,10.898068,0.9295,0.216861,0.9532,0.00018737,28.3
67,0.41489,0.41489,10.980479,0.9246,0.20338,0.9616,0.00018422,28.2
68,0.39677,0.39677,11.128059,0.9274,0.203872,0.9544,0.00018105,28.3
69,0.397001,0.397001,11.205206,0.9286,0.295632,0.9436,0.00017788,28.7
70,0.39954,0.39954,11.241169,0.9255,0.300607,0.9436,0.00017469,28.7
71,0.409481,0.409481,11.184483,0.9202,0.252885,0.9472,0.00017148,28.8
72,0.399086,0.399086,11.235865,0.928,0.18211,0.964,0.00016827,28.8
73,0.398978,0.398978,11.224821,0.9265,0.183853,0.9664,0.00016505,28.8
74,0.403097,0.403097,11.28241,0.9256,0.197038,0.958,0.00016183,28.6
75,0.400726,0.400726,11.450391,0.9259,0.345497,0.9185,0.00015859,28.5
76,0.397281,0.397281,11.50346,0.9247,0.389094,0.9209,0.00015536,28.0
77,0.400639,0.400639,11.495884,0.9237,0.190757,0.9604,0.00015212,28.5
78,0.404497,0.404497,11.514611,0.9243,0.219,0.9568,0.00014888,28.3
79,0.396055,0.396055,11.547088,0.9235,0.235364,0.9448,0.00014564,28.9
80,0.404016,0.404016,11.55436,0.9222,0.166876,0.9688,0.00014241,28.8
81,0.394488,0.394488,11.653289,0.928,0.191108,0.9604,0.00013917,28.8
82,0.394397,0.394397,11.708612,0.9237,0.163719,0.9712,0.00013595,28.5
83,0.400391,0.400391,11.690208,0.924,0.171548,0.97,0.00013273,28.7
84,0.394661,0.394661,11.728395,0.9226,0.200573,0.9604,0.00012952,28.2
85,0.399952,0.399952,11.695329,0.9235,0.23681,0.946,0.00012631,28.5
