epoch,train_loss,train_acc,val_loss,val_acc,val_true_class_margin,lr,drop_path,epoch_time_sec
56,6.070358,0.999107,0.055254,0.984412,23.644073,0.00093925,0.0000,11.35
57,5.967589,0.999256,0.022644,0.995204,27.569018,0.00093664,0.0000,11.37
58,5.595900,0.999107,0.023308,0.994005,26.805313,0.00093398,0.0000,11.40
59,5.461562,0.998958,0.031745,0.991607,25.121854,0.00093126,0.0000,11.35
60,5.297577,0.999554,0.018715,0.995204,26.692378,0.00092850,0.0000,11.33
61,5.086789,0.999702,0.038406,0.992806,26.124679,0.00092569,0.0000,11.31
62,4.833187,0.999702,0.039811,0.991607,25.491252,0.00092282,0.0000,11.29
63,4.652585,0.999851,0.013760,0.996403,27.581371,0.00091991,0.0000,11.33
64,4.507925,0.999851,0.028570,0.995204,27.625851,0.00091694,0.0000,11.32
65,4.368349,0.999702,0.044039,0.989209,25.013890,0.00091393,0.0000,11.32
66,4.223210,0.999851,0.020201,0.994005,28.538891,0.00091087,0.0000,11.31
67,4.049779,0.999702,0.006901,0.996403,27.223182,0.00090776,0.0000,11.38
68,3.992417,0.999851,0.004285,0.998801,27.598407,0.00090460,0.0000,11.39
69,3.934108,0.999851,0.028081,0.994005,28.197888,0.00090140,0.0000,11.33
70,3.628330,0.999851,0.034584,0.992806,27.084036,0.00089815,0.0000,11.35
71,3.555827,0.999851,0.006152,0.996403,29.583200,0.00089485,0.0000,11.33
72,3.456407,0.999851,0.019628,0.995204,28.244450,0.00089151,0.0000,11.30
73,3.285700,0.999702,0.017328,0.996403,29.138460,0.00088812,0.0000,11.31
74,3.294685,0.999702,0.011583,0.996403,29.523204,0.00088468,0.0000,11.35
75,3.186151,0.999851,0.003524,0.998801,30.261489,0.00088120,0.0000,11.29
76,2.917883,0.999851,0.007032,0.998801,30.238802,0.00087767,0.0000,11.33
77,2.939119,0.999851,0.005523,0.998801,30.890839,0.00087410,0.0000,11.40
78,2.784938,0.999851,0.015143,0.997602,30.300455,0.00087049,0.0000,11.33
79,2.712208,0.999851,0.007578,0.996403,30.306662,0.00086683,0.0000,11.31
80,2.591922,0.999851,0.002496,0.998801,30.755456,0.00086313,0.0000,11.35
81,2.477065,0.999851,0.010406,0.996403,31.143262,0.00085939,0.0000,11.37
82,2.463023,0.999851,0.008393,0.995204,30.545302,0.00085561,0.0000,11.35
83,2.377339,0.999851,0.006035,0.997602,30.944880,0.00085178,0.0000,11.39
84,2.348780,0.999851,0.015044,0.994005,29.944167,0.00084791,0.0000,11.33
85,2.196566,0.999851,0.016293,0.996403,31.102702,0.00084401,0.0000,11.36
86,2.127629,0.999851,0.010085,0.998801,31.098487,0.00084006,0.0000,11.62
87,2.149086,0.999851,0.000623,1.000000,31.057291,0.00083607,0.0000,11.46
88,2.055448,0.999851,0.001338,1.000000,32.259764,0.00083204,0.0000,11.37
89,1.988417,0.999851,0.000395,1.000000,32.573599,0.00082797,0.0000,11.33
90,1.909932,0.999851,0.006270,0.998801,31.447706,0.00082387,0.0000,11.41
91,1.918709,0.999851,0.001103,1.000000,31.680159,0.00081973,0.0000,11.34
92,1.817171,0.999851,0.002673,0.997602,31.596820,0.00081555,0.0000,11.36
93,1.787160,0.999851,0.001883,0.998801,30.815022,0.00081133,0.0000,11.35
94,1.701345,0.999851,0.001486,0.998801,32.230306,0.00080707,0.0000,11.34
95,1.688238,0.999851,0.004838,0.997602,32.442860,0.00080278,0.0000,11.32
96,1.639500,0.999851,0.004962,0.998801,31.852149,0.00079846,0.0000,11.30
97,1.695946,0.999851,0.004051,0.998801,32.193907,0.00079410,0.0000,11.30
98,1.555334,0.999851,0.000897,1.000000,33.174483,0.00078970,0.0000,11.35
99,1.531638,0.999851,0.000822,1.000000,32.326979,0.00078528,0.0000,11.24
100,1.464145,0.999851,0.003094,0.998801,32.999126,0.00078081,0.0000,11.26
101,1.406967,0.999851,0.008378,0.997602,32.855539,0.00077632,0.0000,11.30
102,1.449427,0.999851,0.008064,0.996403,32.885874,0.00077179,0.0000,11.30
103,1.372199,0.999851,0.000799,1.000000,32.779690,0.00076723,0.0000,11.32
104,1.294648,1.000000,0.006315,0.997602,32.152563,0.00076264,0.0000,11.26
105,1.337947,0.999851,0.001546,1.000000,33.681574,0.00075802,0.0000,11.34
106,1.285170,1.000000,0.005014,0.998801,33.827475,0.00075337,0.0000,11.30
107,1.215761,0.999851,0.009809,0.996403,32.655657,0.00074869,0.0000,11.29
108,1.232707,0.999851,0.003146,0.998801,33.335397,0.00074398,0.0000,11.23
109,1.182086,1.000000,0.000199,1.000000,34.198493,0.00073924,0.0000,11.27
110,1.182589,0.999851,0.006472,0.997602,32.527405,0.00073447,0.0000,11.24
111,1.105799,0.999851,0.006955,0.997602,33.888829,0.00072968,0.0000,11.31
112,1.093208,1.000000,0.006129,0.998801,34.053622,0.00072485,0.0000,11.27
113,1.125180,1.000000,0.002023,0.998801,34.278902,0.00072001,0.0000,11.25
114,1.029435,0.999851,0.003381,0.998801,33.769286,0.00071513,0.0000,11.47
115,1.046491,1.000000,0.000908,1.000000,33.932479,0.00071023,0.0000,11.30
116,1.008868,0.999851,0.004648,0.998801,34.379970,0.00070531,0.0000,11.36
117,0.976245,1.000000,0.006990,0.998801,33.465001,0.00070036,0.0000,11.40
118,1.008057,1.000000,0.011910,0.997602,34.265600,0.00069539,0.0000,11.34
119,0.936033,1.000000,0.000018,1.000000,34.411933,0.00069040,0.0000,11.33
120,0.936780,0.999851,0.003379,0.998801,34.435284,0.00068538,0.0000,11.34
121,0.916727,1.000000,0.000442,1.000000,34.545326,0.00068035,0.0000,11.30
122,0.913302,1.000000,0.001600,1.000000,33.938205,0.00067529,0.0000,11.29
123,0.882791,1.000000,0.004654,0.998801,34.994512,0.00067021,0.0000,11.29
124,0.840405,1.000000,0.000191,1.000000,35.007450,0.00066511,0.0000,11.30
125,0.881109,1.000000,0.006108,0.997602,35.243116,0.00065999,0.0000,11.24
126,0.812389,1.000000,0.000154,1.000000,34.866916,0.00065485,0.0000,11.31
127,0.808630,1.000000,0.006730,0.997602,35.080377,0.00064970,0.0000,11.31
128,0.789938,1.000000,0.003954,0.998801,34.972049,0.00064453,0.0000,11.32
129,0.760844,1.000000,0.001796,0.998801,35.503233,0.00063934,0.0000,11.39
130,0.729498,1.000000,0.006478,0.996403,34.871740,0.00063413,0.0000,11.41
131,0.762431,1.000000,0.000073,1.000000,34.855485,0.00062891,0.0000,11.37
132,0.705428,1.000000,0.006175,0.998801,35.419565,0.00062367,0.0000,11.34
133,0.675159,0.999851,0.000041,1.000000,35.156629,0.00061842,0.0000,11.35
134,0.678517,1.000000,0.000125,1.000000,35.713227,0.00061316,0.0000,11.34
135,0.662154,1.000000,0.002430,0.998801,35.587163,0.00060788,0.0000,11.33
136,0.673301,1.000000,0.003013,0.998801,34.782293,0.00060259,0.0000,11.33
137,0.601147,1.000000,0.000944,1.000000,34.624400,0.00059728,0.0000,11.35
138,0.659685,1.000000,0.001180,1.000000,35.239824,0.00059197,0.0000,11.31
139,0.642362,1.000000,0.002149,0.998801,35.355169,0.00058665,0.0000,11.26
140,0.619590,1.000000,0.000365,1.000000,35.598193,0.00058131,0.0000,11.28
141,0.613648,1.000000,0.000292,1.000000,35.605403,0.00057597,0.0000,11.32
142,0.599323,1.000000,0.000032,1.000000,35.821773,0.00057061,0.0000,11.31
143,0.575895,1.000000,0.000655,1.000000,36.375393,0.00056525,0.0000,11.33
144,0.575361,1.000000,0.000081,1.000000,36.380425,0.00055988,0.0000,11.33
145,0.559330,1.000000,0.000413,1.000000,35.683879,0.00055451,0.0000,11.34
146,0.577875,1.000000,0.000004,1.000000,36.197995,0.00054912,0.0000,11.36
147,0.558897,1.000000,0.000404,1.000000,36.426654,0.00054373,0.0000,11.35
148,0.573920,1.000000,0.000114,1.000000,36.044951,0.00053834,0.0000,11.32
149,0.536622,1.000000,0.008421,0.997602,35.369633,0.00053294,0.0000,11.38
150,0.512658,1.000000,0.001422,0.998801,36.433639,0.00052754,0.0000,11.34
151,0.490993,1.000000,0.004983,0.998801,35.863558,0.00052214,0.0000,11.26
152,0.498868,1.000000,0.000303,1.000000,36.326572,0.00051673,0.0000,11.34
153,0.478196,1.000000,0.000478,1.000000,36.600867,0.00051132,0.0000,11.29
154,0.488234,1.000000,0.001090,1.000000,36.210543,0.00050591,0.0000,11.31
155,0.424842,1.000000,0.001884,0.998801,36.440059,0.00050050,0.0000,11.29
156,0.470248,1.000000,0.000089,1.000000,36.464149,0.00049509,0.0000,11.28
157,0.433037,1.000000,0.000580,1.000000,36.874369,0.00048968,0.0000,11.36
158,0.425909,1.000000,0.000624,1.000000,36.907560,0.00048427,0.0000,11.36
159,0.425676,1.000000,0.000937,1.000000,35.664719,0.00047886,0.0000,11.35
160,0.391753,1.000000,0.000105,1.000000,37.017641,0.00047346,0.0000,11.34
161,0.421239,1.000000,0.001923,0.998801,36.671036,0.00046806,0.0000,11.34
162,0.381343,1.000000,0.000021,1.000000,36.721177,0.00046266,0.0000,11.31
163,0.396006,1.000000,0.000015,1.000000,37.183455,0.00045727,0.0000,11.31
164,0.403076,1.000000,0.001534,0.998801,37.225781,0.00045188,0.0000,11.31
165,0.378820,1.000000,0.000850,1.000000,36.346441,0.00044649,0.0000,11.33
166,0.355085,1.000000,0.000006,1.000000,37.064295,0.00044112,0.0000,11.31
167,0.361615,1.000000,0.000194,1.000000,37.325693,0.00043575,0.0000,11.28
168,0.362124,1.000000,0.001057,1.000000,37.180748,0.00043039,0.0000,11.29
169,0.344964,1.000000,0.000154,1.000000,37.223927,0.00042503,0.0000,11.31
170,0.355924,1.000000,0.003265,0.998801,37.083560,0.00041969,0.0000,11.32
171,0.316750,1.000000,0.000276,1.000000,37.316047,0.00041435,0.0000,11.32
172,0.340036,1.000000,0.001646,0.998801,36.796949,0.00040903,0.0000,11.35
173,0.346180,1.000000,0.000098,1.000000,36.948147,0.00040372,0.0000,11.36
174,0.304594,1.000000,0.004354,0.998801,37.022258,0.00039841,0.0000,11.31
175,0.311738,1.000000,0.000687,1.000000,37.404899,0.00039312,0.0000,11.38
176,0.332324,1.000000,0.000056,1.000000,37.103453,0.00038784,0.0000,11.30
177,0.286524,1.000000,0.000013,1.000000,37.565458,0.00038258,0.0000,11.31
178,0.308035,1.000000,0.000188,1.000000,37.435304,0.00037733,0.0000,11.35
179,0.285230,1.000000,0.000045,1.000000,36.788795,0.00037209,0.0000,11.38
180,0.296152,1.000000,0.000234,1.000000,37.969804,0.00036687,0.0000,11.29
181,0.270639,1.000000,0.000277,1.000000,37.866820,0.00036166,0.0000,11.34
182,0.241503,1.000000,0.000710,1.000000,37.859468,0.00035647,0.0000,11.36
183,0.248487,1.000000,0.000038,1.000000,37.742527,0.00035130,0.0000,11.27
184,0.246794,1.000000,0.000009,1.000000,37.870632,0.00034615,0.0000,11.35
185,0.235356,1.000000,0.000525,1.000000,37.846254,0.00034101,0.0000,11.31
186,0.245257,1.000000,0.001306,0.998801,38.115817,0.00033589,0.0000,11.33
187,0.220384,1.000000,0.000112,1.000000,38.105455,0.00033079,0.0000,11.33
188,0.235831,1.000000,0.000018,1.000000,37.610423,0.00032571,0.0000,11.27
189,0.249016,1.000000,0.000013,1.000000,38.102846,0.00032065,0.0000,11.29
190,0.232220,1.000000,0.000105,1.000000,38.008741,0.00031562,0.0000,11.34
191,0.235319,1.000000,0.000043,1.000000,38.246812,0.00031060,0.0000,11.35
192,0.204141,1.000000,0.000583,1.000000,37.708843,0.00030561,0.0000,11.34
193,0.225109,1.000000,0.002422,0.998801,38.276182,0.00030064,0.0000,11.37
194,0.217135,1.000000,0.001486,0.998801,38.483225,0.00029569,0.0000,11.32
195,0.202178,1.000000,0.000101,1.000000,38.519718,0.00029077,0.0000,11.35
196,0.191176,1.000000,0.000689,1.000000,38.487813,0.00028587,0.0000,11.32
197,0.194294,1.000000,0.000097,1.000000,38.159338,0.00028099,0.0000,11.33
198,0.190201,1.000000,0.000074,1.000000,38.609153,0.00027615,0.0000,11.30
199,0.185128,1.000000,0.000423,1.000000,38.154137,0.00027132,0.0000,11.32
200,0.198864,1.000000,0.000415,1.000000,38.536304,0.00026653,0.0000,11.34
201,0.193981,1.000000,0.000043,1.000000,38.719878,0.00026176,0.0000,11.27
202,0.184132,1.000000,0.000177,1.000000,38.555985,0.00025702,0.0000,11.37
203,0.172196,1.000000,0.000003,1.000000,38.749840,0.00025231,0.0000,11.39
204,0.182117,1.000000,0.000000,1.000000,38.818922,0.00024763,0.0000,11.42
205,0.171818,1.000000,0.000021,1.000000,38.755185,0.00024298,0.0000,11.35
206,0.157796,1.000000,0.000022,1.000000,38.669353,0.00023836,0.0000,11.31
207,0.160082,1.000000,0.000045,1.000000,38.901469,0.00023377,0.0000,11.32
208,0.149442,1.000000,0.000081,1.000000,38.834707,0.00022921,0.0000,11.35
209,0.147060,1.000000,0.000038,1.000000,38.644991,0.00022468,0.0000,11.32
210,0.145845,1.000000,0.000023,1.000000,38.814585,0.00022019,0.0000,11.32
211,0.147625,1.000000,0.000002,1.000000,39.079048,0.00021572,0.0000,11.33
212,0.147782,1.000000,0.000001,1.000000,38.931402,0.00021130,0.0000,11.28
213,0.130590,1.000000,0.000030,1.000000,39.017455,0.00020690,0.0000,11.34
214,0.154423,1.000000,0.000040,1.000000,38.818416,0.00020254,0.0000,11.32
215,0.132753,1.000000,0.000006,1.000000,39.103810,0.00019822,0.0000,11.34
216,0.129651,1.000000,0.000190,1.000000,39.177645,0.00019393,0.0000,11.35
217,0.128203,1.000000,0.000067,1.000000,39.204136,0.00018967,0.0000,11.37
218,0.132777,1.000000,0.000563,1.000000,39.298941,0.00018545,0.0000,11.27
219,0.117994,1.000000,0.000035,1.000000,39.368367,0.00018127,0.0000,11.31
220,0.118810,1.000000,0.000112,1.000000,39.332798,0.00017713,0.0000,11.32
221,0.123615,1.000000,0.000030,1.000000,39.427824,0.00017303,0.0000,11.29
222,0.108148,1.000000,0.000121,1.000000,39.489066,0.00016896,0.0000,11.31
223,0.109069,1.000000,0.000171,1.000000,39.568773,0.00016493,0.0000,11.29
224,0.114981,1.000000,0.000110,1.000000,39.534599,0.00016094,0.0000,11.34
225,0.102522,1.000000,0.000373,1.000000,39.550371,0.00015699,0.0000,11.36
226,0.107269,1.000000,0.000012,1.000000,39.594629,0.00015309,0.0000,11.27
227,0.104133,1.000000,0.000104,1.000000,39.458635,0.00014922,0.0000,11.33
228,0.106301,1.000000,0.000050,1.000000,39.626877,0.00014539,0.0000,11.29
229,0.103653,1.000000,0.000198,1.000000,39.645036,0.00014161,0.0000,11.34
230,0.101024,1.000000,0.000453,1.000000,39.565280,0.00013787,0.0000,11.31
231,0.106040,1.000000,0.000093,1.000000,39.704047,0.00013417,0.0000,11.31
232,0.088564,1.000000,0.000010,1.000000,39.727166,0.00013051,0.0000,11.30
233,0.094820,1.000000,0.000002,1.000000,39.878324,0.00012690,0.0000,11.35
234,0.089011,1.000000,0.000032,1.000000,39.933613,0.00012333,0.0000,11.34
235,0.091702,1.000000,0.000133,1.000000,39.796617,0.00011980,0.0000,11.31
236,0.092649,1.000000,0.000162,1.000000,39.951390,0.00011632,0.0000,11.32
237,0.083811,1.000000,0.000034,1.000000,39.997828,0.00011288,0.0000,11.32
238,0.082291,1.000000,0.000143,1.000000,39.937035,0.00010949,0.0000,11.27
239,0.074897,1.000000,0.000026,1.000000,39.969005,0.00010615,0.0000,11.33
240,0.073363,1.000000,0.000046,1.000000,40.027566,0.00010285,0.0000,11.29
241,0.082294,1.000000,0.000143,1.000000,40.058598,0.00009960,0.0000,11.31
242,0.083168,1.000000,0.000098,1.000000,40.093728,0.00009640,0.0000,11.30
243,0.082054,1.000000,0.000029,1.000000,39.947434,0.00009324,0.0000,11.37
244,0.080295,1.000000,0.000068,1.000000,40.129907,0.00009013,0.0000,11.33
245,0.069374,1.000000,0.000150,1.000000,40.259561,0.00008707,0.0000,11.50
246,0.074782,1.000000,0.000096,1.000000,40.242519,0.00008406,0.0000,11.64
247,0.073967,1.000000,0.000418,1.000000,40.185971,0.00008109,0.0000,11.61
248,0.072869,1.000000,0.000619,1.000000,40.326190,0.00007818,0.0000,11.68
249,0.070897,1.000000,0.000377,1.000000,40.309379,0.00007531,0.0000,11.59
250,0.062423,1.000000,0.000298,1.000000,40.398646,0.00007250,0.0000,11.69
251,0.056723,1.000000,0.000026,1.000000,40.374348,0.00006974,0.0000,11.71
252,0.065031,1.000000,0.000062,1.000000,40.463735,0.00006702,0.0000,11.32
253,0.065942,1.000000,0.000429,1.000000,40.369888,0.00006436,0.0000,11.34
254,0.062532,1.000000,0.000104,1.000000,40.386301,0.00006175,0.0000,11.36
255,0.067754,1.000000,0.000196,1.000000,40.452799,0.00005919,0.0000,11.34
256,0.058606,1.000000,0.001506,0.998801,40.477863,0.00005668,0.0000,11.34
257,0.060693,1.000000,0.000168,1.000000,40.441099,0.00005422,0.0000,11.32
258,0.064681,1.000000,0.000177,1.000000,40.484453,0.00005182,0.0000,11.36
259,0.057280,1.000000,0.000316,1.000000,40.547795,0.00004946,0.0000,11.34
260,0.060520,1.000000,0.000433,1.000000,40.565428,0.00004717,0.0000,11.29
261,0.046151,1.000000,0.000179,1.000000,40.537336,0.00004492,0.0000,11.32
262,0.059656,1.000000,0.000232,1.000000,40.674933,0.00004273,0.0000,11.36
263,0.054612,1.000000,0.000094,1.000000,40.661475,0.00004059,0.0000,11.30
264,0.056403,1.000000,0.000165,1.000000,40.683949,0.00003851,0.0000,11.34
265,0.047556,1.000000,0.000100,1.000000,40.691659,0.00003648,0.0000,11.34
266,0.051272,1.000000,0.000031,1.000000,40.716027,0.00003450,0.0000,11.37
267,0.049448,1.000000,0.000331,1.000000,40.697620,0.00003258,0.0000,11.36
268,0.052199,1.000000,0.000071,1.000000,40.706514,0.00003071,0.0000,11.34
269,0.047668,1.000000,0.000185,1.000000,40.724522,0.00002890,0.0000,11.34
270,0.043879,1.000000,0.000095,1.000000,40.789786,0.00002715,0.0000,11.48
271,0.049899,1.000000,0.000132,1.000000,40.768950,0.00002545,0.0000,11.37
272,0.049107,1.000000,0.000120,1.000000,40.809864,0.00002380,0.0000,11.35
273,0.043308,1.000000,0.000182,1.000000,40.812701,0.00002221,0.0000,11.30
274,0.046200,1.000000,0.000096,1.000000,40.764477,0.00002068,0.0000,12.31
275,0.045144,1.000000,0.000224,1.000000,40.811371,0.00001921,0.0000,11.34
276,0.049968,1.000000,0.000048,1.000000,40.818047,0.00001779,0.0000,11.37
277,0.049001,1.000000,0.000118,1.000000,40.853298,0.00001642,0.0000,11.53
278,0.048916,1.000000,0.000038,1.000000,40.812639,0.00001512,0.0000,11.45
279,0.041394,1.000000,0.000088,1.000000,40.865920,0.00001387,0.0000,11.37
280,0.048513,1.000000,0.000091,1.000000,40.898373,0.00001268,0.0000,11.84
281,0.044190,1.000000,0.000076,1.000000,40.904469,0.00001154,0.0000,12.31
282,0.044503,1.000000,0.000066,1.000000,40.871177,0.00001047,0.0000,11.47
283,0.045743,1.000000,0.000040,1.000000,40.879005,0.00000945,0.0000,11.42
284,0.040180,1.000000,0.000040,1.000000,40.868754,0.00000848,0.0000,11.44
285,0.047288,1.000000,0.000026,1.000000,40.861704,0.00000758,0.0000,11.41
286,0.048191,1.000000,0.000051,1.000000,40.873298,0.00000673,0.0000,11.42
287,0.044428,1.000000,0.000062,1.000000,40.907180,0.00000595,0.0000,11.47
288,0.042996,1.000000,0.000048,1.000000,40.886192,0.00000521,0.0000,11.47
289,0.041930,1.000000,0.000054,1.000000,40.926036,0.00000454,0.0000,11.42
290,0.046879,1.000000,0.000076,1.000000,40.945893,0.00000393,0.0000,11.39
291,0.051805,1.000000,0.000077,1.000000,40.927932,0.00000337,0.0000,11.49
292,0.042622,1.000000,0.000071,1.000000,40.931035,0.00000287,0.0000,11.43
293,0.042206,1.000000,0.000040,1.000000,40.910267,0.00000244,0.0000,11.48
294,0.043367,1.000000,0.000067,1.000000,40.891954,0.00000205,0.0000,11.49
295,0.039148,1.000000,0.000053,1.000000,40.913356,0.00000173,0.0000,11.47
296,0.040668,1.000000,0.000054,1.000000,40.953090,0.00000147,0.0000,11.42
297,0.046373,1.000000,0.000118,1.000000,40.926772,0.00000126,0.0000,11.47
298,0.043424,1.000000,0.000073,1.000000,40.924441,0.00000112,0.0000,11.45
299,0.043856,1.000000,0.000075,1.000000,40.921847,0.00000103,0.0000,11.44
300,0.044409,1.000000,0.000040,1.000000,40.953466,0.00000100,0.0000,11.39
