epoch,train_loss,train_ce,train_kd,train_relation,train_embedding,train_logit_kd,train_topk,train_margin,train_anchor,train_teacher1_kd,train_teacher2_kd,teacher2_active,hard_ratio,avg_true_rank,train_acc,val_loss,val_acc,lr,time_s
32,0.017883,0.013255,0.938829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.074115,0.9808,1e-06,35.5
33,0.017712,0.013014,0.952631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.073113,0.9808,1e-06,35.8
34,0.016832,0.012041,0.970307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.072434,0.9808,1e-06,38.1
35,0.016433,0.011546,0.988926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.071595,0.9808,1e-06,35.1
36,0.016134,0.011156,1.006769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.070823,0.9808,1e-06,37.1
37,0.015899,0.010821,1.026392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.070009,0.9808,1e-06,36.2
38,0.015407,0.010265,1.038734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.069084,0.9808,1e-06,36.5
39,0.015858,0.010665,1.049288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.068668,0.982,1e-06,37.0
40,0.015167,0.009862,1.070888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.068016,0.9808,1e-06,38.2
41,0.014495,0.009171,1.074032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.067559,0.9796,1e-06,36.6
42,0.014204,0.008767,1.096202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.067052,0.9796,1e-06,40.8
43,0.014318,0.008834,1.105523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.066349,0.9796,1e-06,39.3
44,0.013899,0.008374,1.113406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.066039,0.9796,1e-06,39.4
45,0.014307,0.00871,1.128207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.065889,0.9808,1e-06,41.4
46,0.014062,0.008416,1.137665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.065083,0.9808,1e-06,41.0
47,0.013955,0.008232,1.152807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.064381,0.9796,1e-06,39.6
48,0.013283,0.007485,1.167087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.064196,0.9808,1e-06,41.9
49,0.013651,0.007776,1.182824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.064388,0.9808,1e-06,41.0
50,0.013494,0.007586,1.189218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.064262,0.9808,1e-06,39.7
51,0.012985,0.006991,1.205598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.063208,0.9808,1e-06,39.9
52,0.01266,0.00663,1.2125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.063044,0.9808,1e-06,37.6
53,0.012643,0.006575,1.220203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06279,0.9808,1e-06,42.4
54,0.013052,0.006944,1.228465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.063002,0.982,1e-06,39.7
55,0.012529,0.006364,1.239383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.063067,0.9808,1e-06,40.5
56,0.012456,0.00619,1.25936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.062164,0.982,1e-06,40.6
57,0.012264,0.006031,1.252663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.062249,0.982,1e-06,39.8
58,0.012357,0.006048,1.267983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06173,0.982,1e-06,39.1
59,0.012138,0.005779,1.277646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.061635,0.982,1e-06,41.7
60,0.012089,0.005662,1.291018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.062048,0.9808,1e-06,40.3
