epoch,train_loss,train_ce,train_kd,train_acc,val_loss,val_acc,lr,time_s
1,2.336928,1.617396,2.645299,0.9814,0.591484,0.9676,2.019e-05,28.6
2,2.042482,1.797685,2.147395,0.9757,1.047012,0.958,4.019e-05,26.7
3,1.707239,2.324472,1.442711,0.9548,1.787066,0.9508,6.019e-05,26.8
4,1.549188,2.797067,1.014382,0.9489,2.198072,0.9484,8.019e-05,26.7
5,1.490824,2.964883,0.859084,0.9576,2.312444,0.952,0.0001,26.8
6,1.4599,2.996406,0.801397,0.9587,2.318078,0.9616,9.999e-05,26.8
7,1.44044,3.001726,0.771318,0.9647,2.31876,0.9652,9.995e-05,26.9
8,1.429368,3.009823,0.75203,0.9662,2.32568,0.9664,9.99e-05,26.8
9,1.42077,3.008861,0.74016,0.9698,2.305927,0.9652,9.981e-05,26.9
10,1.412352,2.99804,0.732771,0.9706,2.308135,0.9676,9.971e-05,26.9
11,1.407133,2.996444,0.725999,0.9754,2.294274,0.9712,9.958e-05,26.8
12,1.402723,2.99633,0.719749,0.9719,2.325643,0.9652,9.943e-05,26.9
13,1.400579,3.002125,0.714202,0.9749,2.287874,0.9688,9.926e-05,26.9
14,1.394227,2.984388,0.712729,0.9739,2.251884,0.97,9.906e-05,26.9
15,1.392676,2.9896,0.708279,0.9755,2.257064,0.9724,9.884e-05,26.9
16,1.387778,2.976475,0.706909,0.9761,2.285701,0.9676,9.86e-05,26.7
17,1.386126,2.97378,0.705703,0.973,2.285294,0.9664,9.834e-05,26.8
18,1.382257,2.965298,0.703811,0.977,2.248355,0.9688,9.805e-05,26.8
19,1.381169,2.973351,0.698805,0.9778,2.242978,0.9712,9.774e-05,26.7
20,1.380512,2.975161,0.697091,0.9748,2.289525,0.9676,9.741e-05,26.8
21,1.374921,2.954139,0.698114,0.9722,2.253255,0.9748,9.706e-05,26.9
22,1.375348,2.967869,0.692839,0.9716,2.23203,0.9736,9.668e-05,26.8
23,1.373543,2.958129,0.694435,0.9736,2.313697,0.9664,9.628e-05,26.7
24,1.37012,2.949495,0.693245,0.9766,2.208403,0.97,9.586e-05,26.2
25,1.372076,2.95912,0.691914,0.9721,2.251922,0.9712,9.542e-05,26.7
26,1.367038,2.947159,0.689843,0.976,2.215464,0.9712,9.496e-05,26.9
27,1.370118,2.955512,0.690663,0.9712,2.23444,0.9712,9.448e-05,26.9
28,1.36613,2.95158,0.686651,0.9733,2.217313,0.9736,9.398e-05,26.9
29,1.363928,2.941767,0.687711,0.9736,2.208258,0.97,9.346e-05,26.8
30,1.365296,2.955581,0.683745,0.9701,2.202236,0.9736,9.291e-05,26.8
31,1.362641,2.948065,0.683174,0.9728,2.221904,0.97,9.235e-05,26.8
32,1.362685,2.947136,0.683634,0.9721,2.177209,0.9712,9.177e-05,26.8
33,1.361392,2.939294,0.685148,0.9707,2.222579,0.9688,9.117e-05,26.9
34,1.362622,2.950477,0.682112,0.9736,2.194301,0.9676,9.055e-05,26.8
35,1.360483,2.946461,0.680778,0.9737,2.186513,0.9736,8.991e-05,26.8
36,1.358518,2.935529,0.682657,0.9718,2.194293,0.9688,8.925e-05,26.8
37,1.359118,2.946862,0.678656,0.9706,2.174486,0.9676,8.857e-05,26.7
38,1.355374,2.928249,0.681285,0.9719,2.205242,0.9724,8.788e-05,26.8
39,1.359351,2.948298,0.678373,0.9712,2.202937,0.9724,8.717e-05,26.9
40,1.358922,2.946991,0.67832,0.9713,2.161078,0.9748,8.644e-05,26.8
41,1.356124,2.940336,0.677176,0.9712,2.157455,0.976,8.569e-05,26.8
