epoch,train_loss,train_ce,train_kd,train_acc,val_loss,val_acc,lr,time_s
1,1.902635,0.703718,2.202365,0.9808,0.87406,0.958,6.058e-05,32.5
2,1.357985,1.691254,1.274668,0.9435,1.988722,0.946,0.00012058,28.8
3,1.161528,2.410302,0.849334,0.9324,2.302404,0.9652,0.00018058,33.9
4,1.090547,2.639931,0.7032,0.9518,2.459617,0.9688,0.00024058,41.7
5,1.053644,2.711415,0.639202,0.9623,2.539022,0.9736,0.0003,41.6
6,1.031196,2.732899,0.605771,0.9698,2.590376,0.9688,0.00029996,41.7
7,1.018757,2.73573,0.589513,0.9698,2.541914,0.9724,0.00029986,41.8
8,1.007135,2.714122,0.580388,0.9754,2.527066,0.9736,0.00029968,41.9
9,1.001778,2.7152,0.573422,0.9755,2.559101,0.9652,0.00029944,48.2
10,0.995261,2.710165,0.566536,0.9766,2.472264,0.97,0.00029912,55.3
11,0.99097,2.695638,0.564802,0.9746,2.461556,0.9712,0.00029874,55.6
12,0.986383,2.682292,0.562405,0.9739,2.504188,0.9736,0.00029828,55.5
13,0.980368,2.667779,0.558516,0.9763,2.443728,0.9724,0.00029776,55.5
14,0.977372,2.65843,0.557107,0.9761,2.477702,0.9748,0.00029717,55.5
15,0.976758,2.665114,0.554669,0.9757,2.432267,0.97,0.0002965,61.2
16,0.971922,2.652176,0.551858,0.9763,2.453085,0.9748,0.00029577,69.3
17,0.969492,2.643376,0.551021,0.9736,2.463133,0.9568,0.00029498,69.2
18,0.965259,2.626889,0.549851,0.9743,2.368622,0.9724,0.00029411,76.3
19,0.964011,2.625576,0.548619,0.9727,2.362532,0.9748,0.00029318,83.1
20,0.961185,2.613922,0.548,0.9757,2.515287,0.9616,0.00029217,72.0
21,0.956281,2.591242,0.54754,0.9755,2.34911,0.9724,0.00029111,69.2
22,0.958817,2.616727,0.544339,0.9697,2.384268,0.9676,0.00028997,69.2
23,0.953978,2.593574,0.544079,0.9728,2.334657,0.9724,0.00028877,69.3
24,0.95192,2.588181,0.542855,0.9748,2.332821,0.9748,0.00028751,72.6
25,0.951706,2.593347,0.541296,0.9724,2.34804,0.9736,0.00028618,83.0
26,0.949412,2.573831,0.543307,0.9731,2.362974,0.9688,0.00028479,83.3
27,0.949432,2.586945,0.540053,0.9677,2.330273,0.9712,0.00028334,83.2
28,0.944721,2.563112,0.540123,0.9703,2.323658,0.9664,0.00028182,83.0
29,0.942175,2.548578,0.540574,0.9737,2.356322,0.9652,0.00028024,83.2
30,0.942003,2.551021,0.539748,0.9707,2.319148,0.9688,0.0002786,83.2
31,0.943841,2.571735,0.536867,0.973,2.286732,0.9712,0.0002769,83.2
32,0.940007,2.55168,0.537089,0.9716,2.278809,0.9712,0.00027514,83.4
33,0.938894,2.544121,0.537587,0.9691,2.435474,0.9245,0.00027332,83.3
34,0.93862,2.549204,0.535974,0.9688,2.324832,0.9676,0.00027145,83.4
35,0.939021,2.552235,0.535717,0.9669,2.295886,0.97,0.00026952,83.2
36,0.938335,2.54933,0.535586,0.9716,2.269929,0.9712,0.00026753,83.1
37,0.935691,2.537508,0.535236,0.9691,2.243175,0.9688,0.00026548,83.2
38,0.935018,2.539242,0.533961,0.9697,2.263429,0.964,0.00026339,83.1
39,0.932853,2.528614,0.533913,0.9691,2.253546,0.9676,0.00026124,83.2
40,0.931194,2.512586,0.535846,0.9718,2.246072,0.9748,0.00025904,83.3
41,0.931917,2.523669,0.533979,0.966,2.257838,0.9676,0.00025678,83.3
42,0.931751,2.523979,0.533695,0.9654,2.206015,0.9688,0.00025448,83.1
43,0.930955,2.525843,0.532233,0.9675,2.226627,0.9712,0.00025213,83.4
44,0.929524,2.51964,0.531995,0.9697,2.260908,0.964,0.00024973,83.1
45,0.931663,2.531213,0.531775,0.9683,2.255525,0.9688,0.00024728,83.2
46,0.930814,2.530476,0.530898,0.9672,2.247143,0.9712,0.00024479,83.4
47,0.928335,2.519157,0.530629,0.9684,2.24086,0.9724,0.00024226,83.2
48,0.925587,2.499619,0.532078,0.97,2.238398,0.97,0.00023968,83.1
49,0.927851,2.514125,0.531282,0.9672,2.225403,0.9688,0.00023706,83.3
50,0.927824,2.520021,0.529775,0.9675,2.183138,0.9748,0.0002344,83.3
51,0.925637,2.506361,0.530456,0.9684,2.198859,0.9748,0.0002317,83.2
52,0.92293,2.495508,0.529785,0.97,2.140366,0.9724,0.00022896,83.0
53,0.928302,2.522967,0.529636,0.9629,2.177146,0.9712,0.00022618,83.3
54,0.92733,2.518725,0.529481,0.9663,2.153089,0.976,0.00022337,83.3
55,0.924355,2.504235,0.529385,0.9672,2.169872,0.9688,0.00022053,83.5
56,0.923122,2.497084,0.529631,0.9697,2.209991,0.97,0.00021765,83.1
57,0.924406,2.508224,0.528451,0.9677,2.155233,0.97,0.00021474,83.3
58,0.923784,2.502273,0.529161,0.9672,2.1455,0.976,0.0002118,83.3
