epoch,train_loss,train_acc,val_loss,val_acc,val_true_class_margin,consistency_loss,view_agreement,lr,drop_path,epoch_time_sec
139,0.275576,1.000000,0.000016,1.000000,37.359276,0.000000,1.000000,0.00058665,0.0000,15.60
140,0.268122,1.000000,0.001859,0.998801,37.345794,0.000000,1.000000,0.00058131,0.0000,15.57
141,0.275548,1.000000,0.000003,1.000000,37.325033,0.000000,1.000000,0.00057597,0.0000,16.03
142,0.247734,1.000000,0.000028,1.000000,36.684982,0.000000,1.000000,0.00057061,0.0000,15.93
143,0.258188,1.000000,0.003686,0.998801,37.063490,0.000000,1.000000,0.00056525,0.0000,15.82
144,0.250143,1.000000,0.000470,1.000000,37.309537,0.000000,1.000000,0.00055988,0.0000,15.84
145,0.245380,1.000000,0.001975,0.998801,36.998810,0.000000,1.000000,0.00055451,0.0000,15.85
146,0.240620,1.000000,0.003954,0.998801,37.638866,0.000000,1.000000,0.00054912,0.0000,15.62
147,0.229604,1.000000,0.000444,1.000000,37.615299,0.000000,1.000000,0.00054373,0.0000,15.86
148,0.231211,1.000000,0.000067,1.000000,37.744624,0.000000,1.000000,0.00053834,0.0000,15.69
149,0.216262,1.000000,0.000054,1.000000,36.985291,0.000000,1.000000,0.00053294,0.0000,15.67
150,0.196130,1.000000,0.002090,0.998801,36.915634,0.000000,1.000000,0.00052754,0.0000,16.06
151,0.200783,1.000000,0.000043,1.000000,37.815184,0.000000,1.000000,0.00052214,0.0000,15.65
152,0.209802,1.000000,0.008602,0.998801,37.616307,0.000000,1.000000,0.00051673,0.0000,16.11
153,0.182129,1.000000,0.004880,0.998801,37.589496,0.000000,1.000000,0.00051132,0.0000,15.77
154,0.205864,1.000000,0.000797,1.000000,37.112832,0.000000,1.000000,0.00050591,0.0000,15.92
155,0.159562,1.000000,0.002236,0.998801,37.718673,0.000000,1.000000,0.00050050,0.0000,15.96
156,0.175521,1.000000,0.001453,0.998801,38.071169,0.000000,1.000000,0.00049509,0.0000,15.69
157,0.177695,1.000000,0.002066,0.998801,37.971859,0.000000,1.000000,0.00048968,0.0000,15.72
158,0.164617,1.000000,0.000080,1.000000,37.812927,0.000000,1.000000,0.00048427,0.0000,15.65
159,0.171575,1.000000,0.000192,1.000000,38.254852,0.000000,1.000000,0.00047886,0.0000,15.72
160,0.163020,1.000000,0.000128,1.000000,38.018672,0.000000,1.000000,0.00047346,0.0000,15.69
161,0.159724,1.000000,0.006387,0.998801,37.834636,0.000000,1.000000,0.00046806,0.0000,15.62
162,0.162838,1.000000,0.001415,1.000000,38.310122,0.000000,1.000000,0.00046266,0.0000,16.18
163,0.139613,1.000000,0.000360,1.000000,37.500947,0.000000,1.000000,0.00045727,0.0000,15.68
164,0.145517,1.000000,0.001113,0.998801,37.721697,0.000000,1.000000,0.00045188,0.0000,15.87
165,0.143726,1.000000,0.000589,1.000000,38.579584,0.000000,1.000000,0.00044649,0.0000,15.88
166,0.141813,1.000000,0.000124,1.000000,38.156276,0.000000,1.000000,0.00044112,0.0000,15.76
167,0.133131,1.000000,0.000266,1.000000,37.734120,0.000000,1.000000,0.00043575,0.0000,15.77
168,0.137301,1.000000,0.000604,1.000000,38.789045,0.000000,1.000000,0.00043039,0.0000,15.98
169,0.122581,1.000000,0.000100,1.000000,38.858516,0.000000,1.000000,0.00042503,0.0000,15.61
170,0.131286,1.000000,0.002007,1.000000,38.195843,0.000000,1.000000,0.00041969,0.0000,15.69
171,0.123301,1.000000,0.001200,1.000000,38.776792,0.000000,1.000000,0.00041435,0.0000,16.08
172,0.122710,1.000000,0.003444,0.998801,37.791501,0.000000,1.000000,0.00040903,0.0000,15.71
173,0.106741,1.000000,0.001841,1.000000,38.414751,0.000000,1.000000,0.00040372,0.0000,15.81
174,0.118871,1.000000,0.002380,0.998801,38.859260,0.000000,1.000000,0.00039841,0.0000,15.73
175,0.135455,1.000000,0.004803,0.997602,38.729484,0.000000,1.000000,0.00039312,0.0000,15.69
176,0.113956,1.000000,0.000059,1.000000,38.940985,0.000000,1.000000,0.00038784,0.0000,15.79
177,0.103928,1.000000,0.000331,1.000000,39.214655,0.000000,1.000000,0.00038258,0.0000,15.78
178,0.098072,1.000000,0.000355,1.000000,38.993632,0.000000,1.000000,0.00037733,0.0000,15.80
179,0.105673,1.000000,0.007322,0.998801,38.014683,0.000000,1.000000,0.00037209,0.0000,15.71
180,0.104167,1.000000,0.000027,1.000000,39.179168,0.000000,1.000000,0.00036687,0.0000,15.96
181,0.101653,1.000000,0.003970,0.997602,38.434447,0.000000,1.000000,0.00036166,0.0000,15.71
182,0.091073,1.000000,0.002367,0.998801,39.181951,0.000000,1.000000,0.00035647,0.0000,15.69
183,0.096681,1.000000,0.000426,1.000000,38.772276,0.000000,1.000000,0.00035130,0.0000,15.62
184,0.092355,1.000000,0.003481,0.998801,39.284830,0.000000,1.000000,0.00034615,0.0000,15.61
185,0.087298,1.000000,0.001507,0.998801,39.220247,0.000000,1.000000,0.00034101,0.0000,15.64
186,0.092842,1.000000,0.000031,1.000000,39.328099,0.000000,1.000000,0.00033589,0.0000,15.67
187,0.075707,1.000000,0.000010,1.000000,39.458256,0.000000,1.000000,0.00033079,0.0000,15.68
188,0.071769,1.000000,0.000630,1.000000,39.137841,0.000000,1.000000,0.00032571,0.0000,15.71
189,0.076793,1.000000,0.001076,0.998801,38.879564,0.000000,1.000000,0.00032065,0.0000,15.71
190,0.070491,1.000000,0.001250,1.000000,39.507040,0.000000,1.000000,0.00031562,0.0000,15.89
191,0.072920,1.000000,0.000097,1.000000,39.305014,0.000000,1.000000,0.00031060,0.0000,16.00
192,0.065931,1.000000,0.000552,1.000000,39.341741,0.000000,1.000000,0.00030561,0.0000,15.71
193,0.069846,1.000000,0.000107,1.000000,39.223163,0.000000,1.000000,0.00030064,0.0000,15.64
194,0.071147,1.000000,0.000725,1.000000,39.453911,0.000000,1.000000,0.00029569,0.0000,15.77
195,0.066034,1.000000,0.000317,1.000000,39.803581,0.000000,1.000000,0.00029077,0.0000,15.53
196,0.062846,1.000000,0.000545,1.000000,39.835598,0.000000,1.000000,0.00028587,0.0000,15.88
197,0.067325,1.000000,0.001825,0.998801,39.891091,0.000000,1.000000,0.00028099,0.0000,15.63
198,0.058998,1.000000,0.004333,0.998801,39.559618,0.000000,1.000000,0.00027615,0.0000,15.58
199,0.064462,1.000000,0.001715,0.998801,39.811502,0.000000,1.000000,0.00027132,0.0000,15.72
200,0.056664,1.000000,0.002194,0.998801,39.918780,0.000000,1.000000,0.00026653,0.0000,16.19
201,0.048806,1.000000,0.001084,0.998801,40.078238,0.000000,1.000000,0.00026176,0.0000,15.74
202,0.058653,1.000000,0.000417,1.000000,39.896602,0.000000,1.000000,0.00025702,0.0000,15.89
203,0.049345,1.000000,0.005414,0.998801,39.961189,0.000000,1.000000,0.00025231,0.0000,15.75
204,0.046003,1.000000,0.000107,1.000000,40.207162,0.000000,1.000000,0.00024763,0.0000,15.64
205,0.050617,1.000000,0.002288,0.998801,40.086033,0.000000,1.000000,0.00024298,0.0000,15.76
206,0.045071,1.000000,0.000523,1.000000,40.206652,0.000000,1.000000,0.00023836,0.0000,15.93
207,0.044205,1.000000,0.007007,0.998801,40.381456,0.000000,1.000000,0.00023377,0.0000,15.70
208,0.049121,1.000000,0.006739,0.998801,40.111497,0.000000,1.000000,0.00022921,0.0000,15.96
209,0.043778,1.000000,0.000679,1.000000,40.274864,0.000000,1.000000,0.00022468,0.0000,15.63
210,0.046572,1.000000,0.000474,1.000000,40.208583,0.000000,1.000000,0.00022019,0.0000,16.13
211,0.044548,1.000000,0.000453,1.000000,40.522238,0.000000,1.000000,0.00021572,0.0000,15.73
212,0.035576,1.000000,0.003148,0.998801,40.350930,0.000000,1.000000,0.00021130,0.0000,15.74
213,0.038324,1.000000,0.002758,0.998801,40.481829,0.000000,1.000000,0.00020690,0.0000,15.65
214,0.033795,1.000000,0.001510,0.998801,40.379360,0.000000,1.000000,0.00020254,0.0000,15.64
215,0.036757,1.000000,0.002291,0.998801,40.469481,0.000000,1.000000,0.00019822,0.0000,15.67
216,0.031577,1.000000,0.000973,1.000000,40.691002,0.000000,1.000000,0.00019393,0.0000,15.79
217,0.028692,1.000000,0.000831,1.000000,40.548123,0.000000,1.000000,0.00018967,0.0000,15.62
218,0.038730,1.000000,0.000886,1.000000,40.761223,0.000000,1.000000,0.00018545,0.0000,15.68
219,0.036030,1.000000,0.000190,1.000000,40.788787,0.000000,1.000000,0.00018127,0.0000,15.51
220,0.033663,1.000000,0.000136,1.000000,40.773616,0.000000,1.000000,0.00017713,0.0000,15.91
221,0.030466,1.000000,0.000111,1.000000,40.981524,0.000000,1.000000,0.00017303,0.0000,15.76
222,0.027341,1.000000,0.000104,1.000000,40.951506,0.000000,1.000000,0.00016896,0.0000,15.64
223,0.028647,1.000000,0.000025,1.000000,40.990274,0.000000,1.000000,0.00016493,0.0000,15.83
224,0.027665,1.000000,0.001103,0.998801,41.013987,0.000000,1.000000,0.00016094,0.0000,15.88
225,0.025642,1.000000,0.000497,1.000000,40.802397,0.000000,1.000000,0.00015699,0.0000,15.87
226,0.029072,1.000000,0.000380,1.000000,40.984381,0.000000,1.000000,0.00015309,0.0000,15.58
227,0.023927,1.000000,0.000144,1.000000,41.123970,0.000000,1.000000,0.00014922,0.0000,15.85
228,0.023457,1.000000,0.000104,1.000000,40.886557,0.000000,1.000000,0.00014539,0.0000,15.92
229,0.020681,1.000000,0.000110,1.000000,41.136396,0.000000,1.000000,0.00014161,0.0000,15.80
230,0.026076,1.000000,0.000031,1.000000,40.944982,0.000000,1.000000,0.00013787,0.0000,15.54
231,0.023469,1.000000,0.000207,1.000000,41.124077,0.000000,1.000000,0.00013417,0.0000,15.67
232,0.021012,1.000000,0.000051,1.000000,41.188254,0.000000,1.000000,0.00013051,0.0000,15.73
233,0.023456,1.000000,0.000318,1.000000,41.033551,0.000000,1.000000,0.00012690,0.0000,15.61
234,0.022024,1.000000,0.000123,1.000000,41.266047,0.000000,1.000000,0.00012333,0.0000,15.66
235,0.019008,1.000000,0.000206,1.000000,41.315547,0.000000,1.000000,0.00011980,0.0000,15.47
236,0.025027,1.000000,0.000285,1.000000,41.345236,0.000000,1.000000,0.00011632,0.0000,15.38
237,0.018125,1.000000,0.000074,1.000000,41.335947,0.000000,1.000000,0.00011288,0.0000,15.40
238,0.018495,1.000000,0.000749,1.000000,41.259351,0.000000,1.000000,0.00010949,0.0000,15.64
239,0.020654,1.000000,0.000351,1.000000,41.435324,0.000000,1.000000,0.00010615,0.0000,15.66
240,0.019784,1.000000,0.000398,1.000000,41.459472,0.000000,1.000000,0.00010285,0.0000,15.63
241,0.019826,1.000000,0.000114,1.000000,41.468253,0.000000,1.000000,0.00009960,0.0000,15.72
242,0.017324,1.000000,0.000267,1.000000,41.426556,0.000000,1.000000,0.00009640,0.0000,15.77
