epoch,train_loss,train_ce,train_kd,train_center,train_relation,train_embedding,train_logit_kd,train_topk,train_margin,train_anchor,train_teacher1_kd,train_teacher2_kd,teacher2_active,train_tdl,train_contrast,train_topkd,train_tckd,train_nckd,hard_ratio,avg_true_rank,weighted_center,weighted_feature,weighted_relation,center_weight_effective,feature_weight_effective,relation_weight_effective,grad_norm_ce,grad_norm_center,grad_norm_feature,grad_norm_relation,adaptive_stage,icd_sdc_active,icd_positive_pairs,icd_bank_occupancy,icd_true_class_margin,loss_fcd,loss_arcface_raw,loss_arcface_weighted,loss_logit_kd_weighted,logit_kd_effective_weight,train_acc,val_loss,val_acc,lr,time_s,val_true_class_margin
64,1.953902,8.239063,1.129995,0.0,0.0,0.286797,16.863968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,20.28988095,0.28679692,8.23906275,0.82390628,0.8431984,0.05,0.9991,0.018851,0.9928,0.00091694,29.7,25.521081
65,1.933233,8.126892,1.120544,0.0,0.0,0.283656,16.737748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,20.409375,0.28365615,8.12689194,0.81268921,0.83688739,0.05,0.9982,0.014247,0.9964,0.00091393,29.9,25.295916
66,1.91898,8.010039,1.117977,0.0,0.0,0.28333,16.692923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,20.5266369,0.28333037,8.01003877,0.80100389,0.83464616,0.05,0.9985,0.004439,0.9988,0.00091087,29.7,26.234732
67,1.854655,7.597469,1.094908,0.0,0.0,0.277967,16.338817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,20.89583333,0.27796717,7.59746905,0.75974692,0.81694088,0.05,0.9991,0.022378,0.9904,0.00090776,29.5,24.702858
68,1.869526,7.697279,1.099798,0.0,0.0,0.27956,16.404749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,20.82127976,0.27956023,7.69727896,0.76972791,0.82023745,0.05,0.9994,0.002664,1.0,0.0009046,29.7,25.660773
69,1.86482,7.721548,1.092665,0.0,0.0,0.277437,16.30457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,20.8077381,0.27743659,7.72154849,0.77215486,0.8152285,0.05,0.9987,0.036681,0.9916,0.0009014,29.8,26.021529
70,1.819863,7.402208,1.079642,0.0,0.0,0.275249,16.087847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,21.08303571,0.27524932,7.40220832,0.74022085,0.80439237,0.05,0.9993,0.01747,0.9952,0.00089815,29.7,24.966456
71,1.819654,7.419586,1.077696,0.0,0.0,0.274271,16.068488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,21.07589286,0.27427115,7.41958636,0.74195865,0.80342439,0.05,0.9993,0.019551,0.9964,0.00089485,29.7,25.848578
72,1.800993,7.323426,1.068651,0.0,0.0,0.272905,15.914919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,21.18303571,0.27290473,7.32342591,0.7323426,0.79574596,0.05,0.9991,0.015288,0.994,0.00089151,29.9,26.725343
73,1.808644,7.393485,1.069296,0.0,0.0,0.273011,15.925702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,21.14508929,0.27301089,7.39348452,0.73934847,0.7962851,0.05,0.9993,0.015013,0.9952,0.00088812,29.4,25.975098
74,1.764261,7.079914,1.05627,0.0,0.0,0.269405,15.737297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,21.40282738,0.269405,7.07991367,0.70799137,0.78686485,0.05,0.999,0.018714,0.9964,0.00088468,29.5,25.682358
75,1.770813,7.15274,1.055539,0.0,0.0,0.269949,15.711799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,21.38065476,0.26994874,7.15274033,0.71527404,0.78558996,0.05,0.9994,0.01038,0.9964,0.0008812,29.9,27.133972
76,1.745865,6.990043,1.046861,0.0,0.0,0.268072,15.575775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,21.49791667,0.26807225,6.99004301,0.69900431,0.77878876,0.05,0.9988,0.008548,0.9976,0.00087767,29.8,26.961011
77,1.726219,6.864392,1.03978,0.0,0.0,0.265707,15.481456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,21.64181548,0.2657071,6.86439248,0.68643926,0.77407283,0.05,0.9993,0.010283,0.9988,0.0008741,29.9,27.275591
78,1.721074,6.827174,1.038357,0.0,0.0,0.265305,15.461035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,21.67767857,0.26530487,6.82717421,0.68271743,0.77305175,0.05,0.9993,0.010404,0.9952,0.00087049,30.0,26.917704
79,1.689334,6.625583,1.026775,0.0,0.0,0.262243,15.290648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,21.8797619,0.26224283,6.62558299,0.66255831,0.76453244,0.05,0.999,0.009735,0.9964,0.00086683,29.9,27.535478
80,1.659896,6.427474,1.017148,0.0,0.0,0.261095,15.121067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.06383929,0.26109495,6.42747374,0.64274739,0.75605336,0.05,0.9993,0.006805,0.9964,0.00086313,29.9,26.405832
81,1.674412,6.554937,1.018918,0.0,0.0,0.261309,15.152177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,21.96904762,0.26130935,6.55493735,0.65549374,0.75760885,0.05,0.9994,0.015557,0.9976,0.00085939,29.7,25.894998
82,1.66409,6.498079,1.014282,0.0,0.0,0.259743,15.090793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.03764881,0.25974265,6.49807855,0.64980787,0.75453968,0.05,0.9996,0.008846,0.9964,0.00085561,29.9,27.529465
83,1.64162,6.33902,1.007718,0.0,0.0,0.258637,14.981623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.16741071,0.25863725,6.33902048,0.63390206,0.74908116,0.05,0.9999,0.004425,0.9988,0.00085178,29.8,27.653722
84,1.664157,6.514432,1.012713,0.0,0.0,0.259533,15.063607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.04464286,0.25953304,6.51443219,0.65144323,0.75318037,0.05,0.9999,0.014613,0.9952,0.00084791,30.0,26.9508
85,1.620088,6.208598,0.999228,0.0,0.0,0.256366,14.857241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.31949405,0.25636582,6.20859751,0.62085976,0.74286208,0.05,0.9994,0.004193,0.9976,0.00084401,29.7,27.583613
86,1.605279,6.105804,0.994699,0.0,0.0,0.255468,14.784615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.36979167,0.25546815,6.10580445,0.61058046,0.73923077,0.05,0.9994,0.009039,0.9964,0.00084006,29.9,28.146924
87,1.615362,6.200292,0.995333,0.0,0.0,0.255531,14.796043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.32857143,0.25553105,6.20029202,0.62002921,0.73980216,0.05,0.9999,0.016991,0.9952,0.00083607,29.8,25.991643
88,1.604432,6.130721,0.99136,0.0,0.0,0.254259,14.742013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.41041667,0.254259,6.13072065,0.61307207,0.73710064,0.05,0.9996,0.011041,0.9952,0.00083204,30.0,28.090676
89,1.599959,6.126024,0.987356,0.0,0.0,0.25371,14.672931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.43809524,0.25370986,6.12602435,0.61260245,0.73364655,0.05,0.9996,0.009106,0.9952,0.00082797,29.5,27.749976
90,1.593308,6.070151,0.986293,0.0,0.0,0.25374,14.651058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.47604167,0.25373985,6.07015133,0.60701514,0.73255291,0.05,0.9993,0.011487,0.9952,0.00082387,30.0,28.666011
91,1.5759,5.967777,0.979122,0.0,0.0,0.251508,14.552288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.59970238,0.25150756,5.96777664,0.59677768,0.72761439,0.05,0.9993,0.00224,0.9988,0.00081973,29.4,28.067884
92,1.545131,5.750572,0.970074,0.0,0.0,0.24951,14.411275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.82276786,0.24951042,5.75057183,0.5750572,0.72056376,0.05,0.9996,0.025491,0.9952,0.00081555,29.7,27.587473
93,1.541069,5.725792,0.96849,0.0,0.0,0.249207,14.385656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.84791667,0.24920708,5.72579188,0.5725792,0.71928279,0.05,0.9997,0.017469,0.9976,0.00081133,29.6,28.665417
94,1.514378,5.54696,0.959682,0.0,0.0,0.246575,14.262138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.99761905,0.24657461,5.54696049,0.55469606,0.7131069,0.05,0.9996,0.008501,0.9976,0.00080707,29.5,28.483784
95,1.530412,5.655511,0.964861,0.0,0.0,0.248469,14.327847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.92901786,0.24846859,5.65551117,0.56555113,0.71639236,0.05,0.9999,0.010554,0.9964,0.00080278,29.6,27.812252
96,1.522329,5.63198,0.959131,0.0,0.0,0.246723,14.24816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.95238095,0.24672301,5.63197989,0.563198,0.712408,0.05,0.9999,0.007052,0.9964,0.00079846,29.7,28.856865
97,1.511352,5.582572,0.953094,0.0,0.0,0.244546,14.170961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.00803571,0.24454644,5.58257209,0.55825722,0.70854804,0.05,0.9999,0.010769,0.9952,0.0007941,29.5,26.543335
98,1.505931,5.518895,0.954042,0.0,0.0,0.246035,14.160148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.06205357,0.24603458,5.51889473,0.55188948,0.70800741,0.05,0.9999,0.011636,0.9976,0.0007897,29.5,28.074266
99,1.503569,5.538445,0.949725,0.0,0.0,0.24435,14.107484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.05610119,0.24435039,5.53844496,0.5538445,0.70537421,0.05,0.9997,0.017317,0.9964,0.00078528,29.6,28.812904
100,1.496074,5.483242,0.94775,0.0,0.0,0.243974,14.075518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.10535714,0.24397387,5.48324151,0.54832416,0.7037759,0.05,0.9997,0.009004,0.9976,0.00078081,29.7,28.5459
101,1.471485,5.300548,0.94143,0.0,0.0,0.242437,13.979864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.30401786,0.24243662,5.30054789,0.5300548,0.69899324,0.05,0.9999,0.014932,0.994,0.00077632,29.7,28.78997
102,1.45915,5.210866,0.938064,0.0,0.0,0.241908,13.923108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.39776786,0.24190825,5.21086641,0.52108665,0.69615542,0.05,0.9999,0.007,0.9964,0.00077179,29.5,28.729904
103,1.463807,5.264336,0.937373,0.0,0.0,0.241569,13.916077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.31964286,0.24156947,5.26433632,0.52643364,0.69580386,0.05,0.9999,0.014945,0.9964,0.00076723,29.6,28.29502
104,1.45746,5.221347,0.935325,0.0,0.0,0.240681,13.892882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.43080357,0.24068083,5.22134658,0.52213466,0.6946441,0.05,0.9999,0.018008,0.9976,0.00076264,29.5,29.312492
105,1.447468,5.184502,0.929018,0.0,0.0,0.239021,13.799943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.43883929,0.2390206,5.18450245,0.51845025,0.68999716,0.05,0.9997,0.006681,0.9964,0.00075802,29.7,29.670753
106,1.42794,5.02014,0.925926,0.0,0.0,0.238757,13.743379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.59375,0.23875683,5.02014015,0.50201402,0.68716897,0.05,0.9999,0.019092,0.9952,0.00075337,29.5,28.811704
107,1.445118,5.164147,0.928704,0.0,0.0,0.239398,13.786118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.45357143,0.23939788,5.1641468,0.51641469,0.6893059,0.05,0.9997,0.007617,0.9964,0.00074869,29.7,28.754364
108,1.421911,4.996312,0.92228,0.0,0.0,0.23758,13.69401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.61934524,0.23757954,4.99631181,0.49963119,0.68470049,0.05,0.9997,0.016706,0.9964,0.00074398,29.5,28.731961
109,1.421662,5.00068,0.921594,0.0,0.0,0.237875,13.674379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.6172619,0.23787495,5.00067998,0.50006801,0.68371896,0.05,0.9999,0.005657,0.9976,0.00073924,29.7,28.588302
110,1.407281,4.898739,0.917407,0.0,0.0,0.236077,13.626611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.73556548,0.23607657,4.89873877,0.48987389,0.68133058,0.05,0.9997,0.010088,0.9952,0.00073447,29.5,28.65468
111,1.402357,4.86053,0.916304,0.0,0.0,0.23698,13.586484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.75877976,0.23698019,4.86052956,0.48605297,0.6793242,0.05,0.9997,0.00534,0.9988,0.00072968,29.7,29.663216
112,1.390985,4.797122,0.911273,0.0,0.0,0.23506,13.524268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.86235119,0.23505963,4.7971218,0.47971219,0.67621343,0.05,0.9999,0.007629,0.9964,0.00072485,29.7,29.18035
113,1.402304,4.902259,0.912078,0.0,0.0,0.235363,13.534303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.77127976,0.23536313,4.90225854,0.49022586,0.67671517,0.05,0.9999,0.007258,0.9976,0.00072001,29.8,29.738445
114,1.3798,4.738714,0.905928,0.0,0.0,0.234621,13.42614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.91696429,0.23462122,4.73871374,0.47387138,0.67130703,0.05,0.9997,0.002704,0.9988,0.00071513,29.5,30.119878
115,1.360162,4.600108,0.900151,0.0,0.0,0.232646,13.350105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.08467262,0.23264619,4.60010755,0.46001076,0.66750528,0.05,0.9999,0.010617,0.9952,0.00071023,29.7,28.962822
116,1.364721,4.641792,0.900542,0.0,0.0,0.232291,13.365017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.00104167,0.23229136,4.64179249,0.46417926,0.66825086,0.05,0.9999,0.006365,0.9976,0.00070531,29.7,29.953617
117,1.356306,4.60191,0.896114,0.0,0.0,0.230749,13.307318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.08705357,0.23074859,4.60191028,0.46019103,0.6653659,0.05,0.9999,0.005468,0.9964,0.00070036,29.7,29.759212
118,1.355855,4.602624,0.895593,0.0,0.0,0.231043,13.291003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.07708333,0.23104257,4.6026238,0.46026239,0.66455017,0.05,0.9999,0.008963,0.9952,0.00069539,29.5,29.523405
119,1.350979,4.569038,0.894075,0.0,0.0,0.230505,13.271407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.1202381,0.23050467,4.56903796,0.4569038,0.66357038,0.05,0.9999,0.005852,0.9964,0.0006904,29.6,30.455687
120,1.338826,4.489422,0.889884,0.0,0.0,0.230174,13.194202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.23139881,0.23017367,4.48942196,0.4489422,0.65971009,0.05,0.9999,0.006729,0.9976,0.00068538,29.9,30.131309
121,1.336624,4.463152,0.890308,0.0,0.0,0.230176,13.202649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.23616071,0.23017597,4.46315237,0.44631524,0.66013244,0.05,0.9997,0.013848,0.9964,0.00068035,29.9,30.471911
122,1.331761,4.476392,0.884122,0.0,0.0,0.228068,13.121082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.24136905,0.22806806,4.47639189,0.4476392,0.65605412,0.05,0.9999,0.008959,0.9964,0.00067529,29.7,30.053667
123,1.317846,4.347225,0.883123,0.0,0.0,0.228856,13.085346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.33125,0.22885591,4.34722474,0.43472248,0.6542673,0.05,0.9999,0.008656,0.9964,0.00067021,29.5,30.586135
124,1.319454,4.380062,0.881448,0.0,0.0,0.227621,13.076544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.35907738,0.227621,4.38006222,0.43800623,0.65382723,0.05,0.9999,0.003453,0.9988,0.00066511,29.8,30.515183
125,1.313954,4.331141,0.88084,0.0,0.0,0.228012,13.056544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.40654762,0.22801249,4.33114147,0.43311415,0.6528272,0.05,0.9999,0.011745,0.9976,0.00065999,29.7,30.751341
126,1.316979,4.362367,0.880742,0.0,0.0,0.227609,13.062664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.34404762,0.22760905,4.36236723,0.43623673,0.65313321,0.05,0.9999,0.004281,0.9988,0.00065485,29.6,30.838599
127,1.301696,4.270056,0.874691,0.0,0.0,0.226083,12.97216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.46517857,0.22608253,4.2700564,0.42700565,0.64860802,0.05,0.9997,0.006636,0.9976,0.0006497,29.7,29.835635
128,1.299886,4.260679,0.873818,0.0,0.0,0.225627,12.963805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.478125,0.22562749,4.2606786,0.42606786,0.64819029,0.05,0.9999,0.001664,0.9988,0.00064453,29.7,30.675104
129,1.288653,4.192169,0.869436,0.0,0.0,0.225216,12.884404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.53779762,0.22521612,4.19216871,0.41921688,0.64422022,0.05,0.9999,0.006052,0.9988,0.00063934,29.6,30.777692
