epoch,train_loss,train_ce,train_kd,train_acc,val_loss,val_acc,lr,time_s
1,1.451552,0.634047,2.269057,0.9832,0.591066,0.97,6.058e-05,86.0
2,1.322722,0.896841,1.748603,0.9818,0.755692,0.9724,0.00012058,78.6
3,1.287769,1.021794,1.553743,0.9818,0.786839,0.9712,0.00018058,69.3
4,1.271517,1.065023,1.47801,0.9815,0.851631,0.9736,0.00024058,69.2
5,1.265621,1.094318,1.436924,0.979,0.910704,0.9748,0.0003,69.5
6,1.250636,1.099899,1.401373,0.9823,0.899345,0.9784,0.00029996,69.5
7,1.243478,1.102743,1.384212,0.9803,0.914755,0.9712,0.00029986,80.1
8,1.229038,1.08599,1.372085,0.9854,0.873122,0.9748,0.00029968,83.2
9,1.228862,1.09576,1.361965,0.9841,0.941209,0.9724,0.00029944,83.3
10,1.221207,1.094557,1.347858,0.9815,0.823619,0.9772,0.00029912,83.3
11,1.217318,1.090195,1.344442,0.9842,0.845739,0.976,0.00029874,83.4
12,1.211403,1.082168,1.340638,0.983,0.831065,0.976,0.00029828,83.5
13,1.203088,1.076418,1.329759,0.9815,0.868926,0.9748,0.00029776,83.4
14,1.199331,1.070997,1.327665,0.9839,0.83532,0.9844,0.00029717,83.3
15,1.20114,1.081874,1.320406,0.9839,0.810321,0.9808,0.0002965,83.4
16,1.195917,1.074888,1.316945,0.9832,0.816775,0.9856,0.00029577,83.3
17,1.193481,1.078598,1.308365,0.9829,0.809452,0.9724,0.00029498,83.3
18,1.188286,1.072975,1.303598,0.9823,0.786925,0.9748,0.00029411,83.2
19,1.188324,1.07511,1.301538,0.9829,0.841048,0.976,0.00029318,83.5
20,1.184325,1.063222,1.305427,0.9838,0.877209,0.9724,0.00029217,83.5
21,1.175308,1.053409,1.297206,0.9847,0.822277,0.9712,0.00029111,83.4
22,1.183715,1.076304,1.291127,0.9833,0.812798,0.9784,0.00028997,83.2
23,1.174304,1.059611,1.288997,0.9838,0.770805,0.982,0.00028877,83.4
24,1.172223,1.062605,1.281841,0.9865,0.800544,0.9772,0.00028751,83.4
25,1.176175,1.070688,1.281663,0.9841,0.810879,0.9796,0.00028618,83.3
26,1.169471,1.055768,1.283173,0.9844,0.809425,0.9784,0.00028479,83.1
27,1.173945,1.073047,1.274843,0.9818,0.84969,0.9712,0.00028334,83.3
28,1.16339,1.051378,1.275403,0.9838,0.781649,0.9772,0.00028182,83.2
29,1.158879,1.044644,1.273113,0.986,0.790121,0.9856,0.00028024,83.6
30,1.160819,1.053972,1.267665,0.9829,0.804582,0.9724,0.0002786,83.4
31,1.165725,1.069247,1.262203,0.9824,0.840067,0.97,0.0002769,83.6
32,1.161117,1.058417,1.263816,0.9826,0.80651,0.9736,0.00027514,83.4
33,1.159669,1.055079,1.264259,0.9818,0.841058,0.9748,0.00027332,83.3
34,1.16216,1.0665,1.257819,0.9815,0.836436,0.9736,0.00027145,83.1
35,1.162026,1.065278,1.258773,0.9815,0.832018,0.9736,0.00026952,83.5
36,1.162633,1.067647,1.257619,0.9829,0.758149,0.9832,0.00026753,83.3
37,1.157146,1.056627,1.257665,0.9829,0.79284,0.9772,0.00026548,83.3
38,1.158436,1.06425,1.252621,0.9829,0.760114,0.9748,0.00026339,83.3
39,1.15457,1.057683,1.251456,0.9823,0.72706,0.9808,0.00026124,83.4
40,1.148112,1.044101,1.252122,0.9832,0.73771,0.982,0.00025904,83.3
41,1.151916,1.05276,1.251072,0.9809,0.788462,0.976,0.00025678,83.2
42,1.152435,1.055732,1.249137,0.9808,0.73393,0.9784,0.00025448,83.4
43,1.155509,1.066653,1.244365,0.9803,0.725482,0.9844,0.00025213,83.3
44,1.14922,1.055424,1.243015,0.9833,0.76247,0.976,0.00024973,83.4
45,1.156614,1.074108,1.23912,0.9806,0.74987,0.982,0.00024728,83.3
46,1.153473,1.062747,1.244199,0.98,0.759834,0.982,0.00024479,83.2
47,1.149007,1.055583,1.24243,0.9835,0.800672,0.9832,0.00024226,83.6
48,1.145632,1.049825,1.241438,0.9811,0.74918,0.982,0.00023968,83.5
49,1.149404,1.056313,1.242495,0.9811,0.743323,0.9784,0.00023706,83.2
50,1.152004,1.062901,1.241107,0.9815,0.813829,0.9676,0.0002344,83.5
51,1.147974,1.058337,1.23761,0.9812,0.740218,0.982,0.0002317,83.1
52,1.140459,1.047137,1.233781,0.9854,0.709615,0.9808,0.00022896,83.4
53,1.155055,1.071791,1.238318,0.979,0.716964,0.9784,0.00022618,83.5
54,1.152162,1.06708,1.237244,0.9805,0.726321,0.982,0.00022337,83.3
55,1.146108,1.055461,1.236754,0.9821,0.723279,0.9808,0.00022053,83.3
56,1.142551,1.048883,1.23622,0.9833,0.728997,0.982,0.00021765,83.3
57,1.148895,1.06298,1.23481,0.9802,0.728218,0.9772,0.00021474,83.0
58,1.148101,1.063254,1.232948,0.9803,0.764852,0.9796,0.0002118,83.3
59,1.150914,1.072285,1.229543,0.9797,0.729741,0.9844,0.00020883,83.4
60,1.152475,1.069207,1.235743,0.9814,0.717095,0.9784,0.00020584,83.4
61,1.142644,1.050312,1.234977,0.9836,0.713682,0.982,0.00020281,83.3
62,1.146433,1.057568,1.235298,0.983,0.692171,0.982,0.00019977,83.4
63,1.1489,1.067964,1.229835,0.9823,0.754413,0.9796,0.0001967,83.5
64,1.147759,1.063116,1.232403,0.9824,0.674122,0.9832,0.00019361,83.3
65,1.151381,1.073325,1.229438,0.9805,0.717762,0.9832,0.0001905,83.4
66,1.146514,1.065197,1.22783,0.9835,0.72936,0.9796,0.00018737,83.4
67,1.154025,1.080104,1.227947,0.9815,0.693852,0.9844,0.00018422,83.3
68,1.147597,1.066513,1.228682,0.9827,0.711284,0.9796,0.00018105,83.4
69,1.150043,1.072911,1.227176,0.9814,0.689203,0.9856,0.00017788,83.5
70,1.154182,1.081984,1.22638,0.9808,0.691556,0.988,0.00017469,83.4
71,1.15103,1.074477,1.227582,0.9823,0.669653,0.9832,0.00017148,83.4
72,1.152177,1.074742,1.229611,0.9809,0.696099,0.9856,0.00016827,83.6
73,1.147045,1.067111,1.226979,0.9802,0.701386,0.9844,0.00016505,83.6
74,1.146492,1.067769,1.225214,0.9806,0.693889,0.982,0.00016183,81.1
75,1.15216,1.079893,1.224427,0.9785,0.6734,0.9832,0.00015859,69.8
76,1.150019,1.074369,1.225669,0.9784,0.687447,0.9832,0.00015536,69.9
77,1.155986,1.08293,1.229042,0.9784,0.721767,0.9844,0.00015212,80.3
78,1.15183,1.078607,1.225053,0.9793,0.688028,0.9832,0.00014888,83.3
79,1.150427,1.074009,1.226845,0.9799,0.687758,0.9808,0.00014564,83.3
80,1.149116,1.070492,1.22774,0.9799,0.707779,0.9832,0.00014241,83.5
81,1.153626,1.085544,1.221708,0.9778,0.663092,0.9856,0.00013917,83.6
82,1.148353,1.072111,1.224594,0.9797,0.660281,0.9856,0.00013595,83.2
83,1.14737,1.070848,1.223891,0.9788,0.669285,0.9844,0.00013273,83.4
84,1.150786,1.072822,1.22875,0.9806,0.69946,0.982,0.00012952,83.0
85,1.148095,1.075978,1.220213,0.9808,0.659667,0.9832,0.00012631,83.3
86,1.149767,1.077888,1.221646,0.9808,0.675196,0.9856,0.00012312,83.1
87,1.158019,1.089696,1.226343,0.98,0.689164,0.9832,0.00011995,83.2
88,1.159949,1.100236,1.219663,0.9787,0.66825,0.9832,0.00011678,82.9
89,1.156648,1.085135,1.228162,0.9802,0.681946,0.9784,0.00011363,83.5
90,1.156111,1.090247,1.221976,0.977,0.673652,0.9832,0.0001105,83.3
91,1.162418,1.107449,1.217387,0.98,0.668794,0.9856,0.00010739,83.1
92,1.162615,1.104165,1.221065,0.9751,0.68768,0.9808,0.0001043,83.3
93,1.161589,1.095412,1.227766,0.9781,0.687233,0.9844,0.00010123,83.1
94,1.160771,1.094649,1.226893,0.9788,0.671323,0.9832,9.819e-05,83.4
95,1.157856,1.089824,1.225888,0.9763,0.660528,0.982,9.516e-05,83.3
96,1.162506,1.106201,1.218811,0.9793,0.675289,0.9856,9.217e-05,83.7
97,1.162564,1.104459,1.22067,0.9773,0.654899,0.9832,8.92e-05,83.5
98,1.16059,1.097066,1.224115,0.9776,0.653218,0.9856,8.626e-05,83.5
99,1.167802,1.110569,1.225035,0.9745,0.673429,0.9832,8.335e-05,83.4
100,1.166663,1.108598,1.224728,0.9778,0.657691,0.9856,8.047e-05,83.4
101,1.160309,1.0959,1.224719,0.9812,0.670705,0.9832,7.763e-05,83.4
102,1.16425,1.110857,1.217643,0.9782,0.663134,0.982,7.482e-05,83.1
103,1.168962,1.117581,1.220342,0.977,0.672027,0.9832,7.204e-05,83.2
104,1.164351,1.104404,1.224299,0.9793,0.655292,0.982,6.93e-05,83.1
105,1.162376,1.098827,1.225924,0.9788,0.64489,0.9844,6.66e-05,83.4
106,1.175563,1.132858,1.218267,0.9773,0.645798,0.9856,6.394e-05,83.0
107,1.177411,1.130573,1.22425,0.977,0.648171,0.9856,6.132e-05,83.4
108,1.172543,1.120184,1.224901,0.9743,0.653759,0.9808,5.874e-05,83.2
