epoch,train_loss,train_ce,train_kd,train_acc,val_loss,val_acc,lr,time_s
1,1.748317,0.674856,2.208372,0.983,0.766563,0.9664,6.058e-05,27.7
2,1.390169,1.350829,1.407029,0.9656,1.355486,0.964,0.00012058,28.2
3,1.266968,1.752368,1.05894,0.9683,1.542564,0.9736,0.00018058,28.8
4,1.217023,1.878455,0.933552,0.9745,1.595104,0.9748,0.00024058,28.1
5,1.190022,1.930094,0.872848,0.9767,1.706704,0.9772,0.0003,28.2
6,1.174439,1.964432,0.83587,0.9791,1.705962,0.9736,0.00029996,28.4
7,1.159456,1.959168,0.816722,0.9778,1.763524,0.9736,0.00029986,28.7
8,1.151469,1.951531,0.808585,0.9775,1.738667,0.9724,0.00029968,28.3
9,1.145336,1.949772,0.800578,0.9797,1.697412,0.9772,0.00029944,28.5
10,1.136739,1.936582,0.79395,0.9776,1.666963,0.9736,0.00029912,28.4
11,1.132352,1.938098,0.787033,0.9776,1.68478,0.976,0.00029874,28.0
12,1.127388,1.931758,0.782658,0.9781,1.692595,0.9736,0.00029828,28.4
13,1.125125,1.93234,0.779176,0.976,1.83822,0.9365,0.00029776,28.6
14,1.116684,1.902146,0.780057,0.9791,1.741167,0.9712,0.00029717,28.2
15,1.113562,1.908995,0.772662,0.9808,1.675411,0.9736,0.0002965,28.3
16,1.110617,1.89912,0.772687,0.9776,1.710425,0.9772,0.00029577,28.5
17,1.107394,1.905317,0.765427,0.9766,1.552398,0.976,0.00029498,27.8
18,1.10609,1.891939,0.769298,0.9781,1.628461,0.9748,0.00029411,28.4
19,1.103315,1.893504,0.764663,0.9761,1.615684,0.9772,0.00029318,28.5
20,1.096171,1.871115,0.764052,0.9779,1.621124,0.9724,0.00029217,28.5
21,1.092254,1.868972,0.759375,0.9824,1.622812,0.9736,0.00029111,28.3
22,1.093931,1.873945,0.759639,0.9797,1.699343,0.9724,0.00028997,28.5
23,1.091405,1.868998,0.758151,0.9772,1.588987,0.976,0.00028877,28.9
24,1.090358,1.873035,0.754925,0.9763,1.58651,0.976,0.00028751,28.1
25,1.087426,1.862406,0.755291,0.9791,1.587714,0.9712,0.00028618,28.3
26,1.084814,1.852997,0.755593,0.9769,1.596014,0.9676,0.00028479,28.5
27,1.083587,1.85797,0.751709,0.9778,1.594438,0.9724,0.00028334,27.8
28,1.078507,1.844007,0.750435,0.9782,1.604932,0.9724,0.00028182,28.1
29,1.079234,1.847998,0.749764,0.9784,1.583802,0.9736,0.00028024,28.5
30,1.076469,1.835079,0.751351,0.9791,1.539082,0.976,0.0002786,28.2
31,1.079078,1.856525,0.745886,0.9787,1.546814,0.9736,0.0002769,28.1
32,1.074233,1.831081,0.749869,0.9775,1.541536,0.9724,0.00027514,27.9
