epoch,train_loss,train_acc,val_loss,val_acc,lr,drop_path,epoch_time_sec
1,9.432249,0.001352,6.729136,0.000000,0.00010900,0.0007,25.73
2,9.429514,0.001953,6.727144,0.001199,0.00020800,0.0013,24.71
3,9.423774,0.001653,6.722500,0.002398,0.00030700,0.0020,24.44
4,9.407446,0.001803,6.692428,0.003597,0.00040600,0.0027,24.34
5,9.350135,0.003756,6.606470,0.003597,0.00050500,0.0033,24.44
6,9.244215,0.004507,6.491824,0.005995,0.00060400,0.0040,24.50
7,9.157167,0.003606,6.746080,0.001199,0.00070300,0.0047,24.55
8,9.101678,0.005409,6.582067,0.005995,0.00080200,0.0053,24.47
9,9.042106,0.004657,6.353795,0.005995,0.00090100,0.0060,24.53
10,9.005437,0.006310,6.363666,0.009592,0.00100000,0.0067,24.49
11,8.936982,0.007362,6.541943,0.007194,0.00099997,0.0073,24.52
12,8.851378,0.012770,6.212664,0.022782,0.00099988,0.0080,24.67
13,8.754366,0.014724,6.229354,0.015588,0.00099974,0.0087,24.52
14,8.625961,0.021785,6.526635,0.011990,0.00099953,0.0093,24.55
15,8.462263,0.027794,6.322808,0.010791,0.00099927,0.0100,24.59
16,8.299421,0.042518,6.365389,0.019185,0.00099895,0.0107,24.58
17,8.182288,0.048227,6.100784,0.026379,0.00099856,0.0113,24.48
18,8.057198,0.053786,6.217930,0.021583,0.00099813,0.0120,24.48
19,7.929611,0.067308,5.698379,0.064748,0.00099763,0.0127,24.52
20,7.837680,0.078576,5.434407,0.129496,0.00099707,0.0133,24.50
21,7.709306,0.092097,8.969772,0.005995,0.00099646,0.0140,24.56
22,7.615343,0.109976,5.944275,0.041966,0.00099579,0.0147,24.51
23,7.522984,0.129056,7.270680,0.013189,0.00099505,0.0153,24.57
24,7.417220,0.151442,5.643314,0.074341,0.00099427,0.0160,24.56
25,7.324167,0.169621,5.125692,0.209832,0.00099342,0.0167,24.52
26,7.228396,0.196965,8.076276,0.016787,0.00099252,0.0173,24.53
27,7.148579,0.191857,5.348204,0.140288,0.00099155,0.0180,24.60
28,7.064063,0.214994,5.116963,0.200240,0.00099053,0.0187,24.52
29,6.961388,0.246845,5.503766,0.112710,0.00098946,0.0193,24.54
30,6.897133,0.251502,5.106701,0.185851,0.00098832,0.0200,24.49
