epoch,train_loss,train_ce,train_kd,train_relation,train_embedding,train_logit_kd,train_topk,train_margin,train_anchor,train_teacher1_kd,train_teacher2_kd,teacher2_active,train_tdl,train_contrast,train_topkd,hard_ratio,avg_true_rank,train_acc,val_loss,val_acc,lr,time_s
1,0.637337,0.147887,1.235553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.237695,0.9808,2.019e-05,25.5
2,0.61129,0.183692,1.13391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.278887,0.9832,4.019e-05,36.2
3,0.587332,0.233121,1.020256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.312878,0.9796,6.019e-05,38.4
4,0.576994,0.261009,0.963199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.332041,0.982,8.019e-05,39.2
5,0.569367,0.271965,0.932859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.335439,0.982,0.0001,41.1
6,0.561277,0.272937,0.913692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.329752,0.9808,9.999e-05,39.2
7,0.555395,0.274831,0.898307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.345263,0.9796,9.996e-05,37.1
8,0.550842,0.272951,0.890487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.339182,0.9832,9.991e-05,28.7
9,0.545135,0.271859,0.879139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.328831,0.982,9.984e-05,26.6
10,0.540143,0.265638,0.875648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.334187,0.982,9.975e-05,39.7
11,0.53539,0.265865,0.864809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.331436,0.9808,9.963e-05,44.1
12,0.534375,0.266225,0.862114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.344359,0.9796,9.95e-05,45.9
13,0.532703,0.268738,0.855327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.342248,0.9796,9.935e-05,46.9
14,0.52827,0.261528,0.854288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.332737,0.9796,9.918e-05,47.4
15,0.526144,0.262103,0.848861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.329189,0.982,9.899e-05,47.4
16,0.523785,0.261494,0.844363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.334742,0.9784,9.877e-05,47.3
17,0.519645,0.258006,0.839427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.331609,0.9796,9.854e-05,48.0
