epoch,train_loss,train_ce,train_kd,train_relation,train_embedding,train_logit_kd,train_topk,train_margin,train_anchor,train_teacher1_kd,train_teacher2_kd,teacher2_active,train_tdl,train_contrast,train_topkd,hard_ratio,avg_true_rank,train_acc,val_loss,val_acc,lr,time_s
1,1.170381,0.327589,2.013174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9976,0.375881,0.9796,2.019e-05,37.6
2,1.078519,0.51056,1.646479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9973,0.559923,0.9784,4.019e-05,36.9
3,1.03925,0.634416,1.444083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9964,0.580063,0.982,6.019e-05,35.9
4,1.014302,0.658691,1.369913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974,0.60171,0.982,8.019e-05,36.5
5,0.997998,0.681401,1.314594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979,0.625386,0.982,0.0001,36.3
6,0.987203,0.70203,1.272377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9958,0.637515,0.982,9.999e-05,36.2
7,0.974969,0.701725,1.248213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9971,0.620981,0.982,9.996e-05,36.2
8,0.969136,0.704067,1.234205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9961,0.67661,0.9784,9.991e-05,36.5
9,0.963425,0.711497,1.215352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9959,0.657628,0.9796,9.984e-05,36.7
10,0.960446,0.718228,1.202664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9953,0.637842,0.9772,9.975e-05,36.6
11,0.948061,0.700978,1.195144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9973,0.632012,0.9796,9.963e-05,36.3
12,0.947739,0.706737,1.188741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9968,0.608497,0.9796,9.95e-05,36.0
13,0.938589,0.698223,1.178956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979,0.619484,0.9784,9.935e-05,36.0
14,0.938421,0.704265,1.172576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9964,0.638559,0.9808,9.918e-05,36.2
15,0.934639,0.704175,1.165102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9961,0.634465,0.9796,9.899e-05,36.1
16,0.931379,0.700035,1.162723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9955,0.627156,0.982,9.877e-05,36.4
17,0.934057,0.711977,1.156137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9956,0.622852,0.9808,9.854e-05,36.8
18,0.926791,0.702354,1.151228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9961,0.637413,0.9796,9.829e-05,36.9
19,0.925463,0.704559,1.146367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965,0.631511,0.9808,9.802e-05,36.5
20,0.919583,0.694839,1.144327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9961,0.605151,0.9796,9.773e-05,36.3
21,0.918073,0.693398,1.142748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997,0.615932,0.9784,9.742e-05,36.1
22,0.914883,0.69447,1.135295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9964,0.62642,0.9796,9.709e-05,36.4
23,0.914245,0.696902,1.131588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9961,0.597189,0.9808,9.674e-05,36.5
24,0.916924,0.700839,1.133009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9964,0.602402,0.9784,9.637e-05,36.2
25,0.911586,0.694219,1.128953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9977,0.599945,0.9808,9.599e-05,36.3
26,0.907351,0.691737,1.122965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9961,0.583511,0.982,9.558e-05,36.5
27,0.903852,0.687678,1.120027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9962,0.57271,0.9808,9.516e-05,36.3
28,0.902547,0.685465,1.11963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9959,0.605116,0.9796,9.472e-05,36.2
29,0.904404,0.693918,1.11489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9961,0.594112,0.982,9.426e-05,36.5
30,0.902695,0.692902,1.112489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941,0.576945,0.982,9.378e-05,36.4
31,0.902164,0.692107,1.112222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.994,0.588425,0.9784,9.328e-05,36.3
32,0.901951,0.692312,1.11159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9956,0.589469,0.9796,9.277e-05,36.3
33,0.897493,0.687738,1.107248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9956,0.58382,0.982,9.224e-05,36.6
34,0.895808,0.686846,1.10477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9949,0.587191,0.9796,9.169e-05,36.7
35,0.888567,0.674508,1.102627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9968,0.591797,0.982,9.113e-05,36.4
36,0.887628,0.678524,1.096733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9949,0.574066,0.9808,9.055e-05,36.2
37,0.892353,0.686343,1.098363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9952,0.60138,0.982,8.995e-05,36.1
38,0.886926,0.6779,1.095951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997,0.588885,0.9844,8.933e-05,36.2
39,0.892795,0.692872,1.092717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965,0.572802,0.982,8.87e-05,36.1
40,0.885775,0.67653,1.09502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9958,0.575002,0.982,8.806e-05,36.4
41,0.886053,0.681508,1.090598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9944,0.567074,0.9796,8.74e-05,36.5
42,0.884842,0.678936,1.090748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9943,0.56197,0.9808,8.672e-05,36.5
43,0.882647,0.680525,1.084768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9958,0.565608,0.9796,8.603e-05,36.3
44,0.882607,0.676402,1.088812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9947,0.59185,0.976,8.532e-05,37.0
