epoch,train_loss,train_ce,train_kd,train_relation,train_embedding,train_logit_kd,train_topk,train_margin,train_anchor,train_teacher1_kd,train_teacher2_kd,teacher2_active,train_tdl,train_contrast,train_topkd,hard_ratio,avg_true_rank,train_acc,val_loss,val_acc,lr,time_s
1,0.863322,0.27013,2.247437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9977,0.301709,0.976,2.019e-05,36.9
2,0.8422,0.31882,2.063422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9976,0.340593,0.9808,4.019e-05,36.0
3,0.833139,0.355445,1.947756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974,0.345066,0.9808,6.019e-05,36.5
4,0.822863,0.366236,1.888326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9985,0.359417,0.9772,8.019e-05,36.4
5,0.820321,0.38218,1.842649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9976,0.383676,0.9796,0.0001,36.3
6,0.812585,0.38501,1.81026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9973,0.365454,0.9784,9.999e-05,36.5
7,0.810371,0.388704,1.79426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.459836,0.97,9.996e-05,36.3
8,0.80322,0.388284,1.771404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9973,0.393562,0.9808,9.991e-05,35.8
9,0.799195,0.390183,1.753556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.372895,0.9808,9.984e-05,35.5
10,0.795409,0.387006,1.748349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9977,0.36129,0.982,9.975e-05,34.9
11,0.793247,0.386757,1.741725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9976,0.372181,0.9856,9.963e-05,35.1
12,0.792871,0.38973,1.733531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979,0.353013,0.9832,9.95e-05,35.1
13,0.791655,0.389266,1.730563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9968,0.380672,0.982,9.935e-05,35.0
14,0.788976,0.390278,1.719272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9985,0.376708,0.9796,9.918e-05,34.9
15,0.786024,0.387593,1.715696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9977,0.38028,0.982,9.899e-05,35.2
16,0.784757,0.386903,1.713083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.36894,0.9844,9.877e-05,35.4
17,0.777143,0.378938,1.706288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9986,0.37466,0.9844,9.854e-05,35.1
18,0.780595,0.387133,1.698672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9985,0.385179,0.9772,9.829e-05,35.5
19,0.775393,0.379637,1.698825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974,0.39438,0.9796,9.802e-05,35.5
20,0.775751,0.387378,1.681955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974,0.379786,0.9844,9.773e-05,34.7
21,0.774573,0.383202,1.687771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9976,0.365514,0.9844,9.742e-05,35.1
22,0.773304,0.382927,1.684183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9977,0.355789,0.9856,9.709e-05,35.3
23,0.77274,0.385185,1.677035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.360783,0.9856,9.674e-05,34.7
24,0.76699,0.376178,1.678883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9977,0.377155,0.982,9.637e-05,35.4
25,0.769128,0.38522,1.664914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997,0.347329,0.9832,9.599e-05,35.2
26,0.764763,0.378933,1.665034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9982,0.368297,0.9832,9.558e-05,35.3
27,0.769345,0.384209,1.667995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9985,0.393054,0.9772,9.516e-05,35.6
28,0.761013,0.374161,1.663667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9973,0.369408,0.9832,9.472e-05,35.6
29,0.761342,0.380329,1.650371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974,0.362207,0.9856,9.426e-05,35.2
30,0.761146,0.377156,1.657122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9973,0.354947,0.9844,9.378e-05,35.6
31,0.764676,0.380184,1.661825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9971,0.349969,0.9868,9.328e-05,35.2
32,0.761404,0.378701,1.654378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979,0.363654,0.9844,9.277e-05,35.6
33,0.761574,0.383014,1.64488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.353153,0.9856,9.224e-05,35.7
34,0.757458,0.376971,1.64526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974,0.358541,0.9832,9.169e-05,35.3
35,0.754239,0.374294,1.640778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9983,0.359362,0.9832,9.113e-05,35.2
36,0.759964,0.381743,1.642479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9968,0.369121,0.9844,9.055e-05,36.0
37,0.761764,0.384247,1.642636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9973,0.360435,0.9856,8.995e-05,35.2
38,0.755846,0.375055,1.64436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.389558,0.9832,8.933e-05,35.8
39,0.75195,0.374895,1.631745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9988,0.347434,0.9844,8.87e-05,35.7
40,0.755692,0.379464,1.633557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9976,0.347144,0.9844,8.806e-05,35.5
41,0.754048,0.377967,1.63157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9967,0.334804,0.9856,8.74e-05,35.6
42,0.748247,0.3726,1.624756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997,0.363144,0.9832,8.672e-05,35.4
43,0.750991,0.376793,1.624121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9971,0.338246,0.9844,8.603e-05,35.5
44,0.752327,0.379428,1.622425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9964,0.350926,0.9832,8.532e-05,35.2
45,0.75239,0.378568,1.624641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9973,0.33766,0.9868,8.46e-05,35.6
46,0.750475,0.375115,1.626313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997,0.337338,0.9868,8.387e-05,35.4
47,0.751362,0.377862,1.622863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9985,0.335792,0.9856,8.312e-05,35.2
48,0.748445,0.373131,1.624176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974,0.331644,0.9856,8.236e-05,35.5
49,0.749211,0.376736,1.618318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997,0.331374,0.9892,8.159e-05,35.2
50,0.74499,0.368821,1.622718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9977,0.33928,0.9832,8.08e-05,35.7
51,0.749404,0.379551,1.612393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9971,0.342455,0.988,8e-05,35.3
52,0.742576,0.37021,1.61143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9976,0.33208,0.988,7.919e-05,35.4
53,0.749894,0.379505,1.614135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9973,0.334537,0.9892,7.836e-05,35.5
54,0.748788,0.375454,1.619902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9982,0.355379,0.982,7.753e-05,35.5
55,0.751392,0.381637,1.614155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9976,0.33073,0.9868,7.668e-05,35.6
56,0.744082,0.372918,1.610131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9977,0.337159,0.988,7.583e-05,35.6
