epoch,train_loss,train_ce,train_kd,train_relation,train_embedding,train_logit_kd,train_topk,train_margin,train_anchor,train_teacher1_kd,train_teacher2_kd,teacher2_active,hard_ratio,avg_true_rank,train_acc,val_loss,val_acc,lr,time_s
36,0.458448,0.248777,0.668119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,0.29896,0.9856,9.055e-05,42.4
37,0.455427,0.241891,0.668962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.32815,0.9844,8.995e-05,45.3
38,0.454718,0.243187,0.666249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.306124,0.9832,8.933e-05,41.7
39,0.45435,0.244899,0.6638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.298532,0.9832,8.87e-05,30.2
40,0.45409,0.242482,0.665698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.339644,0.9832,8.806e-05,27.6
41,0.454889,0.246419,0.663359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.298519,0.9832,8.74e-05,43.1
42,0.452664,0.243822,0.661506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.299468,0.9868,8.672e-05,45.4
43,0.45289,0.242962,0.662818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.304392,0.9844,8.603e-05,41.0
44,0.450218,0.241124,0.659311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.295503,0.9832,8.532e-05,28.5
45,0.451537,0.24402,0.659055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.278412,0.9868,8.46e-05,29.4
46,0.451737,0.244106,0.659368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.289277,0.9868,8.387e-05,43.9
47,0.45064,0.244549,0.656732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.304313,0.9844,8.312e-05,45.4
48,0.449271,0.239711,0.658832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.289666,0.9832,8.236e-05,41.4
49,0.449169,0.240996,0.657343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.299005,0.9844,8.159e-05,29.8
50,0.449382,0.244797,0.653967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.27757,0.9856,8.08e-05,28.5
51,0.447759,0.241012,0.654506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.295787,0.9856,8e-05,42.2
52,0.449373,0.244648,0.654097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.279281,0.9844,7.919e-05,46.1
53,0.448702,0.244147,0.653258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.298106,0.9844,7.836e-05,45.5
54,0.447436,0.242179,0.652692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.299575,0.9856,7.753e-05,41.2
55,0.445938,0.238531,0.653345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.282228,0.988,7.668e-05,31.3
56,0.447633,0.244238,0.651028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.276984,0.9844,7.583e-05,26.4
57,0.445406,0.240284,0.650527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.276033,0.9856,7.496e-05,41.2
58,0.444171,0.239398,0.648943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.279086,0.9856,7.408e-05,44.6
59,0.444534,0.238733,0.650336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.297831,0.9856,7.32e-05,42.5
60,0.445287,0.241121,0.649454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.28915,0.9832,7.23e-05,38.7
61,0.444373,0.240727,0.648018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.275018,0.9856,7.139e-05,31.8
62,0.446166,0.243246,0.649085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.284668,0.9844,7.048e-05,25.7
63,0.443334,0.240128,0.64654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.272154,0.9832,6.956e-05,39.6
64,0.443204,0.239048,0.64736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.271963,0.9856,6.863e-05,43.5
65,0.443313,0.239076,0.64755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.284116,0.9868,6.769e-05,45.7
66,0.442537,0.239098,0.645976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.274677,0.9856,6.675e-05,45.5
67,0.442211,0.238576,0.645845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.271173,0.9856,6.58e-05,45.2
68,0.443751,0.242321,0.645182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.282513,0.9832,6.484e-05,39.2
69,0.44246,0.239826,0.645094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.279327,0.9832,6.388e-05,26.1
70,0.442054,0.240154,0.643955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.264797,0.9844,6.291e-05,31.1
71,0.440538,0.237125,0.64395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.270319,0.9856,6.193e-05,42.7
72,0.443127,0.243143,0.643111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.274355,0.9844,6.096e-05,42.6
73,0.439814,0.237241,0.642387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.270772,0.9856,5.997e-05,39.8
74,0.440365,0.239403,0.641328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.267494,0.9844,5.899e-05,33.8
75,0.440135,0.237933,0.642337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.290686,0.9844,5.8e-05,23.8
76,0.443213,0.247009,0.639416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.269446,0.9844,5.7e-05,37.8
77,0.44242,0.243817,0.641023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.266946,0.9856,5.601e-05,45.3
78,0.439745,0.235739,0.643751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.271863,0.9832,5.501e-05,45.1
79,0.443058,0.244944,0.641173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.262246,0.982,5.401e-05,43.2
80,0.442947,0.244974,0.640919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.26648,0.9844,5.301e-05,35.9
81,0.441384,0.239997,0.64277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.27113,0.9844,5.2e-05,24.1
82,0.440321,0.238631,0.642012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.273625,0.9856,5.1e-05,38.6
83,0.440841,0.241426,0.640256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.262085,0.9844,5e-05,45.9
84,0.441649,0.242664,0.640635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.262924,0.9844,4.9e-05,44.9
85,0.44127,0.241923,0.640617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.259212,0.9844,4.799e-05,40.4
86,0.443407,0.247398,0.639417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.264009,0.9844,4.699e-05,28.4
87,0.440705,0.240952,0.640458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.261435,0.9832,4.599e-05,29.7
88,0.441571,0.240494,0.642648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.262179,0.9868,4.499e-05,43.9
89,0.442423,0.246721,0.638124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.266135,0.982,4.4e-05,45.8
90,0.443284,0.246395,0.640174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.26391,0.9844,4.3e-05,43.2
91,0.442394,0.243162,0.641625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.257513,0.9868,4.201e-05,35.5
92,0.441288,0.241168,0.641408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.260546,0.9832,4.103e-05,24.2
93,0.44063,0.241794,0.639465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.257313,0.9844,4.004e-05,39.6
94,0.441244,0.242541,0.639946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.260974,0.9856,3.907e-05,45.7
95,0.44256,0.24671,0.638409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.256442,0.9844,3.809e-05,36.7
