epoch,train_loss,train_ce,train_kd,train_relation,train_embedding,train_logit_kd,train_topk,train_margin,train_anchor,train_teacher1_kd,train_teacher2_kd,teacher2_active,train_tdl,train_contrast,train_topkd,hard_ratio,avg_true_rank,train_acc,val_loss,val_acc,lr,time_s
1,1.282387,0.301532,1.702754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979,0.358628,0.9772,2.019e-05,21.9
2,1.151446,0.467455,1.444584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9967,0.62608,0.9724,4.019e-05,24.6
3,1.007783,0.800013,1.096828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9976,0.903158,0.9736,6.019e-05,24.3
4,0.945447,1.020826,0.913142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997,0.988322,0.9724,8.019e-05,24.9
5,0.915476,1.084357,0.843099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997,1.041589,0.9724,0.0001,24.2
6,0.897547,1.102869,0.809552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9973,1.078905,0.9736,9.999e-05,25.5
7,0.884729,1.115609,0.78578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9971,1.077196,0.9748,9.996e-05,24.5
8,0.879084,1.124935,0.773719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9977,1.076307,0.9724,9.991e-05,24.4
9,0.871487,1.123703,0.763394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9976,1.06648,0.976,9.984e-05,24.7
10,0.86393,1.117375,0.755311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,1.084872,0.9772,9.975e-05,24.4
11,0.858553,1.119261,0.746821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9977,1.07802,0.9748,9.963e-05,24.5
12,0.853408,1.11222,0.742489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9971,1.052775,0.976,9.95e-05,24.8
13,0.849621,1.108,0.738887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979,1.072183,0.9748,9.935e-05,24.6
14,0.846549,1.111498,0.733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9982,1.078109,0.9748,9.918e-05,24.5
15,0.841969,1.111962,0.726258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9982,1.039312,0.9772,9.899e-05,23.9
16,0.840954,1.104897,0.727835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9982,1.070839,0.976,9.877e-05,24.2
17,0.838332,1.106558,0.723378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9988,1.060885,0.9748,9.854e-05,24.6
18,0.831992,1.087005,0.722701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9982,1.083679,0.976,9.829e-05,24.9
19,0.832204,1.101879,0.716629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9977,1.053046,0.9736,9.802e-05,24.4
20,0.829982,1.096223,0.715878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9985,1.037739,0.9736,9.773e-05,24.6
21,0.828049,1.095817,0.713291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9982,1.076305,0.9724,9.742e-05,24.6
22,0.825577,1.096293,0.709555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974,1.045206,0.9772,9.709e-05,25.4
23,0.822424,1.084534,0.710092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,1.042435,0.9724,9.674e-05,23.9
24,0.821602,1.090804,0.70623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9983,1.028737,0.9748,9.637e-05,24.0
25,0.817255,1.072657,0.707797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9983,1.024726,0.9772,9.599e-05,25.2
26,0.816668,1.082032,0.702941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,1.015322,0.9736,9.558e-05,23.7
27,0.813855,1.076549,0.701272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9976,1.028002,0.9748,9.516e-05,23.5
28,0.812131,1.075028,0.69946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974,0.994059,0.9772,9.472e-05,24.8
29,0.809256,1.067443,0.698605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9977,0.988799,0.9796,9.426e-05,24.7
30,0.810487,1.073847,0.697618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974,0.999198,0.976,9.378e-05,25.0
31,0.807235,1.069578,0.694803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9968,1.052531,0.9724,9.328e-05,24.4
32,0.808585,1.075161,0.694338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979,0.985543,0.9772,9.277e-05,22.9
33,0.806662,1.071521,0.69315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9971,0.994016,0.9712,9.224e-05,24.0
34,0.804953,1.067526,0.692422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9968,0.990528,0.976,9.169e-05,23.0
35,0.802188,1.061447,0.691076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9968,1.028148,0.9748,9.113e-05,24.3
36,0.799637,1.056718,0.689459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997,1.014176,0.9736,9.055e-05,23.9
37,0.798913,1.058971,0.687459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9983,0.983724,0.9724,8.995e-05,23.7
38,0.796721,1.052674,0.687027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997,1.008443,0.9772,8.933e-05,24.4
39,0.797991,1.060621,0.685435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997,0.984862,0.9736,8.87e-05,22.4
40,0.795973,1.053755,0.685495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9971,0.969307,0.976,8.806e-05,24.4
41,0.796998,1.058136,0.685081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974,0.963089,0.976,8.74e-05,25.4
42,0.79495,1.053728,0.684045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997,0.970124,0.9772,8.672e-05,24.5
43,0.796916,1.063655,0.6826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.961362,0.9736,8.603e-05,24.6
