epoch,train_loss,train_ce,train_kd,train_relation,train_embedding,train_logit_kd,train_topk,train_margin,train_anchor,train_teacher1_kd,train_teacher2_kd,teacher2_active,hard_ratio,avg_true_rank,train_acc,val_loss,val_acc,lr,time_s
1,0.933245,0.18944,1.677051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.286585,0.9868,2.019e-05,28.5
2,0.853589,0.341403,1.365775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.440481,0.9856,4.019e-05,33.1
3,0.818661,0.426241,1.211081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9992,0.447911,0.9856,6.019e-05,34.1
4,0.807581,0.455941,1.159222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,0.506693,0.9868,8.019e-05,34.4
5,0.794541,0.465534,1.123548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.468675,0.9868,0.0001,31.2
6,0.786056,0.47722,1.094892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994,0.470044,0.988,9.999e-05,32.2
7,0.776237,0.47494,1.077533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994,0.507982,0.9856,9.996e-05,34.3
8,0.771552,0.480246,1.062858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.488587,0.988,9.991e-05,36.1
9,0.766378,0.47905,1.053706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.476885,0.9904,9.984e-05,31.1
10,0.761171,0.479309,1.043033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9992,0.490163,0.9904,9.975e-05,30.8
11,0.760297,0.48168,1.038914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.48251,0.988,9.963e-05,35.5
12,0.755072,0.477593,1.032551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.481289,0.9892,9.95e-05,37.7
13,0.752194,0.477026,1.027361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.467168,0.988,9.935e-05,37.9
14,0.750647,0.482246,1.019047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.471673,0.9892,9.918e-05,38.0
15,0.746639,0.474518,1.01876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.484117,0.9892,9.899e-05,31.6
16,0.742658,0.475088,1.010228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.495852,0.9856,9.877e-05,28.1
17,0.741669,0.476344,1.006995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.470058,0.9892,9.854e-05,34.3
18,0.739543,0.472819,1.006268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.491566,0.9892,9.829e-05,33.5
19,0.739377,0.478478,1.000277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.476646,0.988,9.802e-05,36.0
20,0.737372,0.474338,1.000405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.461845,0.9868,9.773e-05,36.3
21,0.734385,0.472045,0.996724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.463683,0.988,9.742e-05,35.0
22,0.733997,0.473712,0.994282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,0.463904,0.9904,9.709e-05,33.1
23,0.730337,0.47115,0.989524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9991,0.465941,0.9868,9.674e-05,35.0
24,0.727853,0.465888,0.989819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,0.467901,0.9892,9.637e-05,37.8
25,0.727714,0.468622,0.986806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,0.467293,0.9892,9.599e-05,39.1
26,0.726627,0.470381,0.982874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.466858,0.9904,9.558e-05,40.6
27,0.722933,0.465684,0.980182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.510967,0.9844,9.516e-05,40.7
28,0.721363,0.464509,0.978216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994,0.457097,0.988,9.472e-05,41.2
29,0.722392,0.468594,0.97619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.468507,0.9892,9.426e-05,41.4
30,0.721015,0.465517,0.976512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9989,0.456971,0.9868,9.378e-05,41.3
31,0.717716,0.463088,0.972345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.442271,0.988,9.328e-05,41.1
32,0.717746,0.463846,0.971647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.470394,0.9904,9.277e-05,40.9
33,0.718785,0.466004,0.971565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,0.451973,0.988,9.224e-05,41.2
34,0.714097,0.461651,0.966542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9992,0.452456,0.9892,9.169e-05,41.3
35,0.714425,0.464032,0.964819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,0.447082,0.9904,9.113e-05,40.7
36,0.714148,0.46235,0.965946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.448525,0.9856,9.055e-05,41.2
37,0.713491,0.464729,0.962254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.435451,0.9892,8.995e-05,40.5
38,0.711066,0.461062,0.961071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.447835,0.988,8.933e-05,41.0
39,0.708051,0.454515,0.961586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.450357,0.9892,8.87e-05,40.9
40,0.713188,0.469311,0.957066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.428558,0.9892,8.806e-05,41.5
41,0.710903,0.461468,0.960338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9989,0.440766,0.988,8.74e-05,41.1
42,0.707971,0.460387,0.955554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.444762,0.988,8.672e-05,40.8
43,0.70671,0.456698,0.956723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.454296,0.988,8.603e-05,40.6
44,0.708261,0.463351,0.953172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994,0.45255,0.988,8.532e-05,40.7
45,0.706369,0.458318,0.954421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994,0.462041,0.988,8.46e-05,40.9
46,0.707775,0.462582,0.952967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,0.442807,0.988,8.387e-05,41.1
47,0.704119,0.458142,0.950095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,0.425782,0.9868,8.312e-05,45.8
48,0.701764,0.454702,0.948825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,0.449686,0.988,8.236e-05,42.9
49,0.703937,0.459342,0.948533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.425979,0.9892,8.159e-05,40.9
50,0.705173,0.460669,0.949676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.442074,0.988,8.08e-05,41.2
51,0.7002,0.454376,0.946025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,0.4842,0.9868,8e-05,41.4
52,0.700285,0.454327,0.946242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,0.439295,0.9892,7.919e-05,41.2
53,0.701575,0.456018,0.947132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,0.445493,0.988,7.836e-05,41.4
54,0.699374,0.455841,0.942908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.431173,0.988,7.753e-05,41.3
55,0.700373,0.458048,0.942699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.432768,0.988,7.668e-05,41.4
56,0.695845,0.451323,0.940366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.43033,0.988,7.583e-05,40.9
57,0.701059,0.46152,0.940597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,0.420124,0.988,7.496e-05,41.0
58,0.697589,0.454773,0.940404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994,0.430397,0.988,7.408e-05,41.0
59,0.695443,0.453435,0.937452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9992,0.435007,0.9868,7.32e-05,41.4
60,0.699849,0.459118,0.940579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.419716,0.9916,7.23e-05,41.1
61,0.697093,0.455884,0.938302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.418641,0.9892,7.139e-05,41.3
62,0.697954,0.458795,0.937112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.429991,0.9892,7.048e-05,41.1
63,0.696694,0.457209,0.936179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9992,0.427418,0.9892,6.956e-05,41.1
64,0.69399,0.451307,0.936673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9991,0.426306,0.9904,6.863e-05,40.7
65,0.693501,0.453717,0.933284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994,0.420666,0.9904,6.769e-05,40.8
66,0.696699,0.459097,0.934302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.405202,0.9892,6.675e-05,41.0
67,0.691879,0.447103,0.936655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.432669,0.988,6.58e-05,40.2
68,0.693611,0.457669,0.929554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,0.404303,0.9892,6.484e-05,40.5
69,0.692755,0.45361,0.931901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.418006,0.9904,6.388e-05,40.8
70,0.695463,0.459717,0.931209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.409427,0.988,6.291e-05,40.8
