epoch,train_loss,train_ce,train_kd,train_relation,train_embedding,train_logit_kd,train_topk,train_margin,train_anchor,train_teacher1_kd,train_teacher2_kd,teacher2_active,train_tdl,train_contrast,train_topkd,hard_ratio,avg_true_rank,train_acc,val_loss,val_acc,lr,time_s
1,1.178718,0.327929,2.029508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9976,0.377079,0.9796,2.019e-05,37.4
2,1.083847,0.514126,1.653568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9973,0.565341,0.9772,4.019e-05,35.3
3,1.044125,0.640264,1.447986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9964,0.586159,0.9808,6.019e-05,35.3
4,1.019132,0.664173,1.374092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974,0.606651,0.982,8.019e-05,35.2
5,1.002832,0.686961,1.318704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9977,0.630489,0.982,0.0001,35.4
6,0.992032,0.70755,1.276515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9958,0.643304,0.982,9.999e-05,35.2
7,0.979892,0.707426,1.252357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9971,0.62603,0.9832,9.996e-05,35.0
8,0.974178,0.709904,1.238452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9962,0.682326,0.9784,9.991e-05,35.3
9,0.968471,0.717367,1.219575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9961,0.663402,0.9796,9.984e-05,35.3
10,0.965496,0.724108,1.206883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9953,0.642272,0.9772,9.975e-05,34.9
11,0.953184,0.707068,1.1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9973,0.637405,0.9796,9.963e-05,35.3
12,0.952948,0.712851,1.193045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9968,0.615689,0.9796,9.95e-05,35.4
13,0.943869,0.704372,1.183367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979,0.626114,0.9784,9.935e-05,35.8
14,0.943756,0.710538,1.176974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9964,0.645468,0.9808,9.918e-05,35.6
15,0.940125,0.710536,1.169715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9962,0.642754,0.9808,9.899e-05,35.6
16,0.936789,0.70638,1.167199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9953,0.633749,0.982,9.877e-05,35.7
17,0.939574,0.718465,1.160684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9958,0.629578,0.9808,9.854e-05,35.5
18,0.932316,0.708879,1.155754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9964,0.645557,0.9808,9.829e-05,35.3
19,0.931074,0.711123,1.151025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965,0.638137,0.9796,9.802e-05,35.1
20,0.92518,0.70137,1.148991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9962,0.609876,0.9808,9.773e-05,35.4
21,0.923701,0.699954,1.147447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997,0.6211,0.9784,9.742e-05,35.4
22,0.920645,0.701269,1.140021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9964,0.633854,0.9796,9.709e-05,35.4
23,0.91996,0.703655,1.136266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9961,0.604101,0.9808,9.674e-05,35.1
24,0.92269,0.707464,1.137917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9964,0.609844,0.9796,9.637e-05,35.1
25,0.917495,0.701097,1.133892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9977,0.606537,0.9808,9.599e-05,35.3
26,0.913206,0.698426,1.127987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9961,0.590238,0.982,9.558e-05,35.1
27,0.909722,0.694542,1.124902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9962,0.579645,0.9808,9.516e-05,35.2
28,0.908506,0.692379,1.124633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9958,0.613361,0.9796,9.472e-05,35.5
29,0.910392,0.701028,1.119755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9961,0.60118,0.982,9.426e-05,35.2
30,0.908659,0.699887,1.11743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9944,0.582103,0.982,9.378e-05,35.1
31,0.908232,0.699002,1.117462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.994,0.596265,0.9784,9.328e-05,35.0
32,0.908094,0.699352,1.116836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9962,0.597042,0.9796,9.277e-05,34.8
33,0.903584,0.694778,1.11239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9956,0.590237,0.982,9.224e-05,34.9
34,0.901918,0.693783,1.110052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9949,0.594426,0.9796,9.169e-05,35.1
35,0.894684,0.681567,1.1078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997,0.598596,0.982,9.113e-05,35.2
