epoch,train_loss,train_ce,train_kd,train_acc,val_loss,val_acc,lr,time_s
1,0.67961,0.268106,2.325626,0.9977,0.276752,0.9784,2.019e-05,33.3
2,0.675884,0.273847,2.284028,0.9977,0.280417,0.9772,4.019e-05,36.7
3,0.672073,0.281297,2.235179,0.9976,0.283517,0.9796,6.019e-05,40.4
4,0.667834,0.281727,2.212262,0.9971,0.301039,0.9796,8.019e-05,41.1
5,0.66766,0.290205,2.177481,0.998,0.284124,0.9796,0.0001,40.8
6,0.669006,0.29473,2.166111,0.997,0.283222,0.9784,9.997e-05,40.4
7,0.665913,0.293195,2.156786,0.9982,0.283597,0.9808,9.989e-05,40.5
8,0.662764,0.293599,2.139426,0.9982,0.307603,0.982,9.976e-05,40.9
9,0.665366,0.29754,2.136669,0.9964,0.28216,0.9808,9.957e-05,40.8
10,0.659497,0.293485,2.123546,0.9967,0.300561,0.9796,9.932e-05,40.8
11,0.659486,0.294559,2.119194,0.997,0.309118,0.9832,9.903e-05,40.4
12,0.656017,0.290512,2.118036,0.9974,0.271891,0.9844,9.868e-05,40.7
13,0.655717,0.291727,2.111678,0.9973,0.281423,0.9832,9.828e-05,40.4
14,0.655408,0.29192,2.10936,0.9961,0.305992,0.9784,9.782e-05,41.1
15,0.658838,0.298802,2.098979,0.9976,0.26898,0.9832,9.732e-05,40.4
16,0.658489,0.29566,2.109806,0.9976,0.292149,0.9832,9.676e-05,41.1
17,0.653657,0.291,2.104284,0.9977,0.304533,0.9796,9.615e-05,40.5
18,0.658108,0.298717,2.095671,0.9979,0.278121,0.9844,9.55e-05,40.1
19,0.655106,0.292789,2.104374,0.9982,0.277606,0.982,9.479e-05,40.7
20,0.655006,0.297619,2.084552,0.9977,0.276995,0.9808,9.403e-05,40.4
21,0.653973,0.295212,2.089018,0.9973,0.271952,0.9832,9.323e-05,40.0
22,0.656778,0.298183,2.091155,0.9976,0.272108,0.982,9.238e-05,40.3
23,0.656073,0.296466,2.094504,0.9973,0.278474,0.9796,9.149e-05,40.1
24,0.654837,0.29685,2.086789,0.9979,0.264084,0.9844,9.055e-05,40.7
25,0.661731,0.306098,2.084261,0.9965,0.273547,0.9808,8.956e-05,40.9
26,0.653326,0.296418,2.080958,0.9964,0.262854,0.9844,8.854e-05,41.3
