epoch,train_loss,train_acc,val_loss,val_acc,lr,drop_path,epoch_time_sec
1,9.435530,0.001502,6.731132,0.001199,0.00010900,0.0007,12.80
2,9.432452,0.001653,6.729691,0.003597,0.00020800,0.0013,11.67
3,9.423945,0.001502,6.719940,0.002398,0.00030700,0.0020,11.91
4,9.402340,0.001953,6.694455,0.004796,0.00040600,0.0027,11.78
5,9.343134,0.001953,6.593928,0.007194,0.00050500,0.0033,11.99
6,9.216945,0.005559,6.585731,0.003597,0.00060400,0.0040,12.12
7,9.104910,0.006160,6.704818,0.002398,0.00070300,0.0047,11.90
8,8.996000,0.008113,6.506293,0.004796,0.00080200,0.0053,11.84
9,8.885523,0.012169,6.281277,0.014388,0.00090100,0.0060,11.67
10,8.759163,0.016076,6.229479,0.014388,0.00100000,0.0067,11.94
11,8.626336,0.019681,6.110394,0.020384,0.00099997,0.0073,12.01
12,8.469869,0.024940,6.164627,0.023981,0.00099988,0.0080,11.87
13,8.310313,0.037710,7.317757,0.014388,0.00099974,0.0087,11.99
14,8.170368,0.050631,6.586739,0.033573,0.00099953,0.0093,12.02
15,8.050244,0.055889,5.704092,0.064748,0.00099927,0.0100,12.07
16,7.943742,0.064453,6.797189,0.026379,0.00099895,0.0107,11.85
17,7.851945,0.072416,6.521063,0.021583,0.00099856,0.0113,11.99
18,7.757747,0.081430,5.877449,0.064748,0.00099813,0.0120,11.84
19,7.662852,0.090895,7.446771,0.025180,0.00099763,0.0127,12.05
20,7.575431,0.103816,5.197332,0.199041,0.00099707,0.0133,11.98
21,7.497537,0.131761,5.413169,0.118705,0.00099646,0.0140,11.94
22,7.411124,0.134916,5.465678,0.091127,0.00099579,0.0147,11.82
23,7.336552,0.155048,7.434998,0.033573,0.00099505,0.0153,12.16
24,7.249931,0.166166,5.436694,0.118705,0.00099427,0.0160,11.92
25,7.177907,0.174579,4.893100,0.310552,0.00099342,0.0167,11.78
26,7.087584,0.204177,7.582852,0.062350,0.00099252,0.0173,11.90
27,7.015976,0.212290,5.173024,0.206235,0.00099155,0.0180,11.76
28,6.944972,0.235577,6.579071,0.094724,0.00099053,0.0187,12.19
29,6.865890,0.258413,4.904294,0.251799,0.00098946,0.0193,12.02
30,6.815785,0.264573,7.516786,0.053957,0.00098832,0.0200,12.09
31,6.721424,0.292218,6.736888,0.098321,0.00098713,0.0207,12.03
32,6.659642,0.307242,5.306997,0.237410,0.00098588,0.0213,12.06
33,6.584068,0.325571,4.642074,0.352518,0.00098458,0.0220,12.09
34,6.508749,0.347506,7.530845,0.043165,0.00098321,0.0227,12.23
35,6.441043,0.366737,6.340989,0.124700,0.00098179,0.0233,11.94
36,6.379958,0.389874,6.345257,0.097122,0.00098032,0.0240,12.03
37,6.306654,0.406400,5.089814,0.181055,0.00097879,0.0247,11.98
38,6.234190,0.432392,5.841415,0.187050,0.00097720,0.0253,12.17
39,6.169457,0.453576,5.619694,0.129496,0.00097555,0.0260,12.26
40,6.105541,0.468299,4.163969,0.521583,0.00097385,0.0267,12.29
41,6.043929,0.482873,5.865558,0.163070,0.00097210,0.0273,12.04
42,5.988279,0.491587,6.107170,0.176259,0.00097029,0.0280,11.99
43,5.920977,0.517879,7.398031,0.106715,0.00096842,0.0287,12.13
44,5.860206,0.530349,5.943119,0.206235,0.00096650,0.0293,12.10
45,5.806172,0.548528,3.823147,0.660671,0.00096452,0.0300,12.22
46,5.740084,0.564153,3.871460,0.633094,0.00096249,0.0307,11.84
47,5.665042,0.581130,4.002494,0.556355,0.00096041,0.0313,12.25
48,5.629008,0.598858,4.389540,0.392086,0.00095827,0.0320,12.04
49,5.574440,0.607572,4.311695,0.485612,0.00095608,0.0327,12.19
50,5.520331,0.625000,6.653920,0.122302,0.00095383,0.0333,12.33
51,5.469133,0.639123,5.613281,0.243405,0.00095154,0.0340,12.09
52,5.423296,0.650391,3.819446,0.615108,0.00094918,0.0347,12.05
53,5.380871,0.655048,3.717182,0.679856,0.00094678,0.0353,12.12
54,5.343908,0.675030,3.519986,0.736211,0.00094432,0.0360,11.86
55,5.301045,0.675781,3.902990,0.621103,0.00094181,0.0367,12.14
56,5.264379,0.687350,3.494679,0.745803,0.00093925,0.0373,12.16
57,5.217306,0.699669,3.497753,0.749400,0.00093664,0.0380,12.18
58,5.185993,0.704177,5.884148,0.270983,0.00093398,0.0387,12.06
59,5.148584,0.720403,3.390673,0.788969,0.00093126,0.0393,12.08
60,5.118073,0.723558,3.467091,0.748201,0.00092850,0.0400,12.20
61,5.080034,0.735126,4.360069,0.410072,0.00092569,0.0407,12.18
62,5.045647,0.734075,3.452073,0.745803,0.00092282,0.0413,12.04
63,5.022375,0.745343,3.808406,0.604317,0.00091991,0.0420,11.97
64,4.983372,0.754958,4.406673,0.447242,0.00091694,0.0427,12.03
65,4.953988,0.762470,3.891119,0.574341,0.00091393,0.0433,11.90
66,4.919834,0.765625,3.412220,0.747002,0.00091087,0.0440,12.34
67,4.889016,0.774790,4.120348,0.503597,0.00090776,0.0447,11.97
68,4.857549,0.780048,4.864398,0.388489,0.00090460,0.0453,12.15
69,4.857739,0.777794,3.928088,0.583933,0.00090140,0.0460,11.77
70,4.827240,0.786809,3.169329,0.833333,0.00089815,0.0467,11.95
71,4.792853,0.787861,4.203487,0.532374,0.00089485,0.0473,11.91
72,4.773580,0.799129,5.007952,0.394484,0.00089151,0.0480,12.00
73,4.738654,0.810397,4.882494,0.422062,0.00088812,0.0487,11.91
74,4.702167,0.815805,3.316739,0.775779,0.00088468,0.0493,12.10
75,4.704422,0.814303,3.088450,0.847722,0.00088120,0.0500,12.13
