epoch,phase,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec
93,2,1.973523,1.000000,2.040040,0.996403,0.00017997,18.38
94,2,1.971736,1.000000,2.039637,0.994005,0.00017754,17.54
95,2,1.974098,1.000000,2.035974,0.995204,0.00017511,17.66
96,2,1.972969,1.000000,2.040833,0.995204,0.00017267,18.19
97,2,1.972613,1.000000,2.039429,0.995204,0.00017022,17.85
98,2,1.970677,1.000000,2.033741,0.996403,0.00016776,17.89
99,2,1.970089,1.000000,2.044311,0.995204,0.00016531,16.70
100,2,1.968456,1.000000,2.033280,0.996403,0.00016285,18.41
101,2,1.971260,1.000000,2.035915,0.995204,0.00016038,18.73
102,2,1.970777,1.000000,2.036604,0.996403,0.00015791,16.85
103,2,1.967149,1.000000,2.037344,0.995204,0.00015544,18.78
104,2,1.966814,1.000000,2.037975,0.995204,0.00015297,18.60
105,2,1.967544,1.000000,2.030246,0.996403,0.00015050,17.66
106,2,1.966454,1.000000,2.026938,0.995204,0.00014803,17.67
107,2,1.965513,1.000000,2.032785,0.995204,0.00014556,18.68
108,2,1.965484,1.000000,2.034967,0.994005,0.00014309,17.24
109,2,1.966108,1.000000,2.035547,0.995204,0.00014062,17.48
110,2,1.965939,1.000000,2.030523,0.995204,0.00013815,18.94
111,2,1.964120,1.000000,2.031949,0.996403,0.00013569,17.73
112,2,1.964319,1.000000,2.033090,0.995204,0.00013324,17.60
113,2,1.962550,1.000000,2.036832,0.995204,0.00013078,18.73
114,2,1.962760,1.000000,2.028888,0.996403,0.00012833,18.06
115,2,1.961294,1.000000,2.026260,0.992806,0.00012589,17.65
116,2,1.962064,1.000000,2.027455,0.994005,0.00012346,17.02
117,2,1.962510,1.000000,2.033152,0.995204,0.00012103,18.73
118,2,1.961550,1.000000,2.030359,0.995204,0.00011861,18.71
119,2,1.961024,1.000000,2.029640,0.995204,0.00011620,17.34
120,2,1.962125,1.000000,2.034374,0.996403,0.00011380,18.45
121,2,1.959700,1.000000,2.030594,0.996403,0.00011141,18.49
122,2,1.959871,1.000000,2.034702,0.995204,0.00010903,16.87
123,2,1.959377,1.000000,2.032846,0.995204,0.00010666,18.10
124,2,1.959462,1.000000,2.026977,0.995204,0.00010430,18.51
125,2,1.959485,1.000000,2.030002,0.996403,0.00010196,17.66
126,2,1.957726,1.000000,2.029859,0.995204,0.00009963,16.85
127,2,1.958112,1.000000,2.028424,0.995204,0.00009731,18.29
128,2,1.957066,1.000000,2.030384,0.995204,0.00009501,16.70
129,2,1.958397,1.000000,2.028760,0.996403,0.00009272,15.65
130,2,1.958772,1.000000,2.033291,0.996403,0.00009045,18.37
131,2,1.956970,1.000000,2.024995,0.996403,0.00008819,18.13
