epoch,train_loss,train_acc,val_loss,val_acc,val_true_class_margin,consistency_loss,view_agreement,lr,drop_path,epoch_time_sec
83,9.207750,0.999256,0.080833,0.988010,23.798881,0.117862,0.998214,0.00085178,0.0000,31.62
84,9.123606,0.999405,0.080134,0.988010,24.066985,0.116813,0.998958,0.00084791,0.0000,31.79
85,9.050091,0.999405,0.089077,0.982014,24.071462,0.116449,0.998958,0.00084401,0.0000,31.85
86,8.967073,0.999554,0.052238,0.990408,25.694361,0.111602,0.999405,0.00084006,0.0000,31.56
87,8.885807,0.999554,0.090509,0.985612,24.335921,0.115851,0.998958,0.00083607,0.0000,31.76
88,8.699873,0.999702,0.103850,0.984412,24.334324,0.107915,0.998810,0.00083204,0.0000,31.72
89,8.770185,0.999554,0.055769,0.988010,25.655855,0.109404,0.998810,0.00082797,0.0000,31.57
90,8.422875,0.999851,0.085766,0.986811,24.466063,0.100111,0.999256,0.00082387,0.0000,31.87
91,8.507462,0.999554,0.058690,0.989209,25.193103,0.099269,0.999107,0.00081973,0.0000,31.80
92,8.340675,0.999405,0.050984,0.990408,25.569050,0.097665,0.998661,0.00081555,0.0000,31.63
93,8.350708,0.999851,0.054539,0.991607,25.803455,0.096907,0.999107,0.00081133,0.0000,31.48
94,8.133005,0.999554,0.071496,0.989209,25.376537,0.086556,0.999554,0.00080707,0.0000,31.55
95,8.120307,0.999554,0.043597,0.992806,26.656854,0.093689,0.999554,0.00080278,0.0000,31.44
96,7.987554,0.999554,0.035650,0.991607,25.896322,0.087886,0.999107,0.00079846,0.0000,31.58
97,7.914356,0.999702,0.072488,0.986811,25.388471,0.089481,0.999554,0.00079410,0.0000,31.85
98,8.053479,0.999702,0.060851,0.991607,26.237184,0.088377,0.999107,0.00078970,0.0000,31.39
99,7.837773,0.999405,0.047243,0.992806,26.410613,0.087749,0.999107,0.00078528,0.0000,31.48
100,7.735444,0.999702,0.044935,0.991607,25.116570,0.086427,0.999554,0.00078081,0.0000,31.69
101,7.542814,0.999702,0.062295,0.989209,26.202784,0.078473,0.999554,0.00077632,0.0000,31.54
102,7.572770,0.999851,0.057191,0.991607,26.259687,0.077333,0.999702,0.00077179,0.0000,31.67
103,7.446189,0.999702,0.054342,0.991607,25.922385,0.083356,0.999256,0.00076723,0.0000,31.59
104,7.409593,0.999702,0.068347,0.990408,26.514170,0.074548,0.999851,0.00076264,0.0000,31.88
105,7.314937,0.999851,0.065828,0.989209,26.475721,0.074073,0.999851,0.00075802,0.0000,31.68
106,7.113305,0.999851,0.041249,0.992806,26.932175,0.069135,0.999702,0.00075337,0.0000,31.91
107,7.190049,0.999702,0.049614,0.994005,26.760670,0.069750,0.999851,0.00074869,0.0000,31.77
108,7.180916,0.999702,0.058853,0.991607,27.144095,0.068037,0.999405,0.00074398,0.0000,31.92
109,7.011395,0.999851,0.033437,0.992806,27.575194,0.069722,0.999851,0.00073924,0.0000,31.89
110,6.937460,0.999702,0.044738,0.991607,27.528073,0.067061,0.999851,0.00073447,0.0000,31.77
111,6.873538,0.999851,0.068752,0.986811,27.267696,0.067535,0.999702,0.00072968,0.0000,31.73
112,6.835940,0.999851,0.044037,0.989209,27.751013,0.064172,0.999851,0.00072485,0.0000,31.91
113,6.906447,0.999851,0.070683,0.985612,27.129695,0.067850,1.000000,0.00072001,0.0000,31.71
114,6.809290,0.999702,0.075741,0.989209,27.549375,0.063625,0.999554,0.00071513,0.0000,31.49
115,6.665766,0.999851,0.042946,0.990408,26.490731,0.060250,0.999702,0.00071023,0.0000,31.74
116,6.631872,0.999851,0.044511,0.990408,27.923856,0.061536,0.999405,0.00070531,0.0000,31.53
117,6.548103,0.999702,0.045619,0.991607,27.976674,0.058395,0.999702,0.00070036,0.0000,31.75
118,6.591787,0.999851,0.044481,0.989209,27.809617,0.058916,0.999851,0.00069539,0.0000,31.64
119,6.557330,0.999851,0.042501,0.988010,27.931820,0.059246,0.999702,0.00069040,0.0000,31.92
120,6.410412,0.999851,0.066220,0.990408,27.667250,0.058634,1.000000,0.00068538,0.0000,31.82
121,6.529877,0.999851,0.078447,0.988010,26.150865,0.055545,1.000000,0.00068035,0.0000,31.71
122,6.329663,0.999851,0.035993,0.990408,26.126586,0.058776,0.999554,0.00067529,0.0000,31.61
123,6.198184,0.999851,0.099108,0.982014,24.379618,0.051147,0.999851,0.00067021,0.0000,31.71
