epoch,phase,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec
93,2,1.965464,1.000000,1.985201,0.997602,0.00017997,6.18
94,2,1.961412,1.000000,1.981045,0.997602,0.00017754,6.35
95,2,1.960700,1.000000,1.979425,0.997602,0.00017511,6.19
96,2,1.959592,1.000000,1.983716,0.997602,0.00017267,6.30
97,2,1.958760,1.000000,1.986738,0.997602,0.00017022,6.37
98,2,1.957567,1.000000,1.977265,0.997602,0.00016776,6.45
99,2,1.958691,1.000000,1.983363,0.997602,0.00016531,6.50
100,2,1.956785,1.000000,1.978887,0.997602,0.00016285,6.46
101,2,1.956969,1.000000,1.979081,0.997602,0.00016038,6.18
102,2,1.957009,1.000000,1.978640,0.997602,0.00015791,6.28
103,2,1.955311,1.000000,1.978042,0.997602,0.00015544,6.46
104,2,1.956556,1.000000,1.975253,0.997602,0.00015297,6.32
105,2,1.956592,1.000000,1.975710,0.997602,0.00015050,6.35
106,2,1.956403,1.000000,1.978899,0.997602,0.00014803,6.26
107,2,1.953359,1.000000,1.973328,0.997602,0.00014556,7.27
108,2,1.956292,1.000000,1.979082,0.997602,0.00014309,6.35
109,2,1.954401,1.000000,1.976744,0.997602,0.00014062,6.26
110,2,1.954981,1.000000,1.973701,0.997602,0.00013815,6.31
111,2,1.953014,1.000000,1.972484,0.997602,0.00013569,6.41
112,2,1.951191,1.000000,1.973597,0.997602,0.00013324,6.53
113,2,1.952092,1.000000,1.975713,0.997602,0.00013078,6.58
114,2,1.952250,1.000000,1.977186,0.997602,0.00012833,6.41
115,2,1.951993,1.000000,1.974239,0.997602,0.00012589,6.37
116,2,1.951388,1.000000,1.975165,0.997602,0.00012346,6.14
117,2,1.951907,1.000000,1.974149,0.997602,0.00012103,6.36
118,2,1.949790,1.000000,1.972405,0.997602,0.00011861,6.25
119,2,1.949408,1.000000,1.968533,0.997602,0.00011620,7.62
120,2,1.950773,1.000000,1.971840,0.997602,0.00011380,8.04
121,2,1.948029,1.000000,1.975164,0.997602,0.00011141,7.19
122,2,1.949238,1.000000,1.970447,0.997602,0.00010903,6.36
123,2,1.948671,1.000000,1.968920,0.997602,0.00010666,6.14
124,2,1.948945,1.000000,1.969198,0.997602,0.00010430,6.23
125,2,1.946075,1.000000,1.972401,0.997602,0.00010196,7.23
