epoch,train_loss,train_acc,val_loss,val_acc,val_true_class_margin,lr,drop_path,epoch_time_sec
24,34.622047,0.161607,2.876711,0.339329,-0.792758,0.00099427,0.0000,9.79
25,34.347011,0.196577,3.099827,0.320144,-1.319897,0.00099342,0.0000,9.79
26,34.092008,0.237500,3.057646,0.294964,-1.222213,0.00099252,0.0000,9.79
27,33.915585,0.266518,2.517055,0.431655,-0.433538,0.00099155,0.0000,9.80
28,33.525684,0.308929,2.796759,0.341727,-0.647660,0.00099053,0.0000,9.80
29,33.143350,0.356845,6.830193,0.213429,-5.526576,0.00098946,0.0000,9.75
30,32.769119,0.402083,3.269118,0.382494,-1.113831,0.00098832,0.0000,9.67
31,32.196021,0.441964,4.510894,0.209832,-2.914230,0.00098713,0.0000,9.74
32,31.677493,0.497619,1.600747,0.639089,2.310920,0.00098588,0.0000,9.76
33,30.852062,0.548661,2.884143,0.549161,0.844584,0.00098458,0.0000,9.83
34,30.026326,0.596131,1.771255,0.693046,3.537246,0.00098321,0.0000,9.77
35,29.039081,0.649851,1.553448,0.733813,4.412312,0.00098179,0.0000,9.81
36,28.097230,0.694048,1.260412,0.796163,5.920662,0.00098032,0.0000,9.83
37,27.135003,0.722024,1.033678,0.820144,7.162313,0.00097879,0.0000,9.80
38,26.059404,0.775595,1.137882,0.818945,6.866960,0.00097720,0.0000,9.75
39,25.210990,0.794940,2.440730,0.688249,3.148946,0.00097555,0.0000,9.75
40,24.399079,0.818750,0.701282,0.880096,9.502463,0.00097385,0.0000,9.70
41,23.695269,0.838690,0.718341,0.882494,9.335110,0.00097210,0.0000,9.84
42,22.827229,0.857887,0.896532,0.852518,7.644684,0.00097029,0.0000,9.73
43,22.091255,0.873065,0.788659,0.874101,9.334286,0.00096842,0.0000,9.76
44,21.519399,0.883333,0.540944,0.913669,11.360078,0.00096650,0.0000,9.76
45,20.876382,0.896280,1.785733,0.741007,5.488076,0.00096452,0.0000,9.82
46,20.292907,0.905208,2.095763,0.718225,4.481392,0.00096249,0.0000,9.76
47,19.677970,0.915774,0.498033,0.923261,12.867685,0.00096041,0.0000,9.76
48,19.458893,0.916518,0.421175,0.920863,12.294694,0.00095827,0.0000,9.80
49,18.869856,0.929911,0.566987,0.914868,11.532070,0.00095608,0.0000,9.73
50,18.356369,0.933482,0.427629,0.925659,13.055804,0.00095383,0.0000,9.73
51,17.865871,0.938988,0.337290,0.946043,14.619345,0.00095154,0.0000,9.74
52,17.374891,0.942857,0.330687,0.949640,13.893221,0.00094918,0.0000,9.83
53,17.136460,0.948958,0.378150,0.946043,14.149230,0.00094678,0.0000,9.72
54,17.000432,0.949256,0.339076,0.948441,14.154103,0.00094432,0.0000,9.75
55,16.510263,0.956250,0.322715,0.956835,15.467667,0.00094181,0.0000,9.72
56,16.507631,0.957738,0.267411,0.956835,15.243058,0.00093925,0.0000,9.79
57,16.117220,0.959375,0.384351,0.942446,14.244929,0.00093664,0.0000,9.80
58,15.786382,0.962649,0.404600,0.936451,14.178397,0.00093398,0.0000,9.79
59,15.561203,0.962202,0.269034,0.954436,15.364637,0.00093126,0.0000,9.74
60,15.272265,0.965923,0.300055,0.953237,14.892312,0.00092850,0.0000,9.76
61,15.049034,0.973810,0.243653,0.962830,15.039830,0.00092569,0.0000,9.75
62,14.851909,0.971875,0.199680,0.962830,17.631347,0.00092282,0.0000,9.76
63,14.366547,0.974702,0.243382,0.950839,15.677983,0.00091991,0.0000,9.80
64,14.539384,0.973958,0.261197,0.962830,15.907740,0.00091694,0.0000,9.71
65,14.223670,0.973661,0.195859,0.966427,17.026799,0.00091393,0.0000,9.78
66,14.044253,0.976042,0.113623,0.980815,18.402664,0.00091087,0.0000,9.80
67,13.849047,0.979464,0.139217,0.977218,18.100953,0.00090776,0.0000,9.85
68,13.850966,0.976488,0.145256,0.977218,18.342646,0.00090460,0.0000,9.73
69,13.464781,0.979464,0.149596,0.976019,19.666577,0.00090140,0.0000,9.68
70,13.420062,0.981696,0.237951,0.965228,16.468680,0.00089815,0.0000,9.77
71,13.320061,0.982589,0.169209,0.972422,17.923870,0.00089485,0.0000,9.71
72,12.860169,0.984375,0.137217,0.972422,19.862977,0.00089151,0.0000,9.77
73,12.786218,0.983333,0.310042,0.950839,14.801991,0.00088812,0.0000,9.79
74,12.726686,0.984077,0.124656,0.974820,19.789589,0.00088468,0.0000,9.81
75,12.675248,0.986161,0.111245,0.977218,18.706328,0.00088120,0.0000,9.72
76,12.477632,0.984673,0.133996,0.971223,18.501237,0.00087767,0.0000,9.82
77,12.489956,0.984226,0.096437,0.983213,20.468306,0.00087410,0.0000,9.73
78,12.333640,0.985119,0.142755,0.976019,19.542999,0.00087049,0.0000,9.81
79,12.057321,0.988095,0.092953,0.986811,21.008971,0.00086683,0.0000,9.76
80,11.932249,0.989137,0.084248,0.983213,20.126451,0.00086313,0.0000,9.74
81,11.913824,0.986458,0.124850,0.977218,20.323458,0.00085939,0.0000,9.73
82,11.808281,0.990625,0.109788,0.979616,20.226338,0.00085561,0.0000,9.73
83,11.730024,0.989286,0.069714,0.985612,21.808964,0.00085178,0.0000,9.88
84,11.556111,0.989286,0.083477,0.983213,20.304547,0.00084791,0.0000,9.72
85,11.473475,0.990030,0.078614,0.983213,21.035951,0.00084401,0.0000,9.76
86,11.345967,0.991220,0.066265,0.986811,20.921849,0.00084006,0.0000,9.80
87,11.274116,0.990030,0.079649,0.982014,19.830972,0.00083607,0.0000,9.84
88,11.205005,0.990327,0.044740,0.990408,21.898880,0.00083204,0.0000,9.75
89,11.141042,0.991220,0.052893,0.988010,22.583390,0.00082797,0.0000,9.79
90,10.911793,0.991815,0.058501,0.985612,21.858292,0.00082387,0.0000,9.72
91,10.979696,0.991964,0.031413,0.991607,22.211039,0.00081973,0.0000,9.77
92,10.685395,0.992411,0.048272,0.986811,22.460418,0.00081555,0.0000,9.91
93,10.636189,0.992708,0.043240,0.985612,22.200989,0.00081133,0.0000,9.74
94,10.536489,0.992857,0.103754,0.979616,19.813053,0.00080707,0.0000,9.74
95,10.512117,0.993006,0.021679,0.995204,22.810621,0.00080278,0.0000,9.71
96,10.453618,0.993155,0.042956,0.988010,22.857754,0.00079846,0.0000,9.75
97,10.307782,0.994048,0.045932,0.988010,22.458059,0.00079410,0.0000,9.70
98,10.278311,0.993452,0.073859,0.984412,20.890346,0.00078970,0.0000,9.78
99,10.153784,0.993899,0.068163,0.986811,22.313347,0.00078528,0.0000,9.71
100,10.145399,0.994048,0.029464,0.992806,23.613428,0.00078081,0.0000,9.75
101,9.902232,0.994494,0.045368,0.988010,23.304255,0.00077632,0.0000,9.79
102,9.860641,0.996131,0.044322,0.990408,22.963853,0.00077179,0.0000,9.73
103,9.934650,0.994643,0.042172,0.989209,23.276348,0.00076723,0.0000,9.76
104,9.708527,0.995089,0.021273,0.994005,23.923760,0.00076264,0.0000,9.75
105,9.717139,0.996131,0.030852,0.995204,23.665540,0.00075802,0.0000,9.73
106,9.683361,0.994643,0.060625,0.984412,22.733499,0.00075337,0.0000,9.78
107,9.466168,0.995685,0.026039,0.994005,24.227040,0.00074869,0.0000,9.73
108,9.586603,0.995833,0.038573,0.991607,23.190494,0.00074398,0.0000,9.73
109,9.436795,0.995387,0.038177,0.990408,23.518213,0.00073924,0.0000,9.75
110,9.387284,0.996280,0.022005,0.992806,24.688929,0.00073447,0.0000,9.76
111,9.277604,0.995833,0.034603,0.992806,23.715025,0.00072968,0.0000,9.80
112,9.242136,0.994940,0.042143,0.988010,23.424631,0.00072485,0.0000,9.73
113,8.982660,0.995833,0.039715,0.990408,24.127856,0.00072001,0.0000,9.76
114,8.968389,0.995982,0.035774,0.992806,23.324781,0.00071513,0.0000,9.73
115,8.958577,0.996577,0.042217,0.990408,23.755534,0.00071023,0.0000,9.75
116,8.863010,0.998214,0.018738,0.996403,24.600288,0.00070531,0.0000,9.77
117,8.852960,0.997173,0.029716,0.992806,25.093392,0.00070036,0.0000,9.73
118,8.754637,0.997619,0.017697,0.994005,24.907797,0.00069539,0.0000,9.72
119,8.687623,0.996875,0.030901,0.990408,24.467835,0.00069040,0.0000,9.71
120,8.568119,0.997768,0.029596,0.991607,24.827705,0.00068538,0.0000,9.73
121,8.632270,0.997917,0.023785,0.996403,24.661074,0.00068035,0.0000,9.76
122,8.463783,0.996577,0.032868,0.991607,25.601483,0.00067529,0.0000,9.65
123,8.334528,0.997470,0.021114,0.995204,25.455278,0.00067021,0.0000,9.88
124,8.440910,0.998363,0.027324,0.994005,24.623000,0.00066511,0.0000,9.81
125,8.462249,0.997619,0.030275,0.992806,25.428835,0.00065999,0.0000,9.75
126,8.222272,0.996577,0.030476,0.992806,25.535355,0.00065485,0.0000,9.70
127,8.315920,0.997321,0.027210,0.992806,25.504578,0.00064970,0.0000,9.78
128,8.215848,0.997619,0.032688,0.995204,24.749306,0.00064453,0.0000,9.72
129,8.168196,0.997470,0.023266,0.992806,24.624170,0.00063934,0.0000,9.78
130,8.039491,0.997619,0.014541,0.994005,25.701010,0.00063413,0.0000,9.76
131,7.939767,0.997173,0.019790,0.990408,26.144947,0.00062891,0.0000,9.78
132,8.055052,0.998065,0.035577,0.994005,25.122261,0.00062367,0.0000,9.73
133,7.727094,0.998512,0.039211,0.994005,25.065484,0.00061842,0.0000,9.79
134,7.791611,0.997917,0.018886,0.995204,25.695363,0.00061316,0.0000,9.73
135,7.719444,0.998512,0.047708,0.989209,24.231016,0.00060788,0.0000,9.75
136,7.745299,0.998958,0.029997,0.995204,24.947784,0.00060259,0.0000,9.73
137,7.706350,0.998661,0.026175,0.995204,25.391532,0.00059728,0.0000,9.79
138,7.529472,0.998512,0.031036,0.990408,25.313926,0.00059197,0.0000,9.76
139,7.587096,0.998810,0.008700,0.995204,25.896691,0.00058665,0.0000,9.79
140,7.479126,0.998512,0.013712,0.994005,26.218395,0.00058131,0.0000,9.79
141,7.420800,0.997917,0.019307,0.995204,26.414223,0.00057597,0.0000,9.74
142,7.353271,0.998512,0.034736,0.992806,26.234506,0.00057061,0.0000,9.73
143,7.349251,0.998214,0.009027,0.995204,26.342186,0.00056525,0.0000,9.74
144,7.307233,0.997917,0.015649,0.996403,25.883271,0.00055988,0.0000,9.69
145,7.297001,0.998958,0.012943,0.997602,26.835050,0.00055451,0.0000,9.71
146,7.338544,0.998512,0.019307,0.996403,27.206338,0.00054912,0.0000,9.84
147,7.199702,0.998661,0.026287,0.995204,26.797544,0.00054373,0.0000,9.73
148,7.173979,0.998810,0.028278,0.994005,26.252607,0.00053834,0.0000,9.77
149,7.079410,0.998512,0.033655,0.994005,25.505134,0.00053294,0.0000,9.75
150,6.956921,0.999405,0.025537,0.994005,27.032118,0.00052754,0.0000,9.70
151,7.006807,0.998363,0.029261,0.992806,25.306386,0.00052214,0.0000,9.74
152,6.926612,0.999107,0.023641,0.995204,27.092435,0.00051673,0.0000,9.74
153,6.830898,0.999107,0.025172,0.996403,26.818107,0.00051132,0.0000,9.76
154,6.740934,0.999256,0.010127,0.997602,27.130941,0.00050591,0.0000,9.78
155,6.694998,0.998363,0.021902,0.994005,27.101801,0.00050050,0.0000,9.83
156,6.789876,0.999405,0.025731,0.995204,27.222638,0.00049509,0.0000,9.88
157,6.603139,0.999405,0.003810,0.997602,27.435905,0.00048968,0.0000,10.09
158,6.639667,0.998958,0.005669,0.997602,27.371629,0.00048427,0.0000,10.20
159,6.712653,0.999107,0.014055,0.994005,26.936347,0.00047886,0.0000,10.14
160,6.627715,0.998661,0.026166,0.994005,27.566638,0.00047346,0.0000,10.40
161,6.592563,0.998810,0.008725,0.997602,27.335163,0.00046806,0.0000,10.27
162,6.475760,0.998810,0.009953,0.994005,27.158264,0.00046266,0.0000,10.25
163,6.449771,0.999554,0.016583,0.997602,27.672618,0.00045727,0.0000,10.24
164,6.521773,0.998958,0.013688,0.997602,27.710010,0.00045188,0.0000,10.31
165,6.421881,0.999256,0.016268,0.995204,27.633188,0.00044649,0.0000,11.38
166,6.252249,0.999405,0.003807,0.998801,27.866624,0.00044112,0.0000,10.44
167,6.348451,0.999405,0.021679,0.996403,27.655971,0.00043575,0.0000,9.82
168,6.278658,0.999405,0.010005,0.995204,27.434550,0.00043039,0.0000,9.77
169,6.302800,0.999554,0.006644,0.997602,27.643942,0.00042503,0.0000,9.71
170,6.211892,0.999405,0.013347,0.996403,27.554751,0.00041969,0.0000,9.78
171,6.119587,0.999405,0.009278,0.997602,27.371860,0.00041435,0.0000,9.80
172,6.051145,0.999702,0.020830,0.996403,27.362614,0.00040903,0.0000,9.76
173,6.092019,0.999107,0.006636,0.996403,28.374759,0.00040372,0.0000,9.86
174,6.013626,0.999256,0.011114,0.996403,28.512722,0.00039841,0.0000,9.77
175,5.962009,0.999256,0.009126,0.997602,28.306048,0.00039312,0.0000,9.78
176,5.932029,0.999554,0.017471,0.995204,28.819728,0.00038784,0.0000,9.77
177,5.928643,0.999702,0.013014,0.996403,28.243911,0.00038258,0.0000,9.78
178,5.854509,0.999405,0.012162,0.996403,28.452213,0.00037733,0.0000,9.99
179,5.780949,0.999107,0.005660,0.997602,28.164721,0.00037209,0.0000,10.96
180,5.953867,0.999405,0.023752,0.997602,28.388496,0.00036687,0.0000,9.88
181,5.710962,0.999256,0.011037,0.996403,28.305454,0.00036166,0.0000,9.78
182,5.681774,0.999554,0.009489,0.996403,28.827157,0.00035647,0.0000,9.71
183,5.653373,0.999702,0.002944,0.998801,28.274442,0.00035130,0.0000,9.74
184,5.689063,0.999554,0.016069,0.996403,28.952193,0.00034615,0.0000,9.78
185,5.474794,0.999256,0.009248,0.997602,28.673777,0.00034101,0.0000,9.75
186,5.571687,0.999702,0.013665,0.996403,28.557304,0.00033589,0.0000,9.78
187,5.499056,0.999702,0.007637,0.997602,28.931733,0.00033079,0.0000,9.80
188,5.609267,0.999554,0.010079,0.997602,29.028743,0.00032571,0.0000,9.73
189,5.526240,0.999405,0.012578,0.996403,28.902339,0.00032065,0.0000,9.80
190,5.534105,0.999554,0.012468,0.996403,28.463811,0.00031562,0.0000,9.78
191,5.434721,0.999554,0.013522,0.996403,28.789446,0.00031060,0.0000,9.76
192,5.399176,0.999554,0.016902,0.995204,28.764530,0.00030561,0.0000,9.71
193,5.444865,0.999405,0.018994,0.996403,28.193744,0.00030064,0.0000,9.74
194,5.394219,0.999702,0.019970,0.995204,28.360595,0.00029569,0.0000,9.79
195,5.352994,0.999702,0.022091,0.996403,28.881078,0.00029077,0.0000,9.79
196,5.226640,0.999405,0.016547,0.996403,29.192800,0.00028587,0.0000,9.90
197,5.248450,0.999702,0.011530,0.996403,28.950136,0.00028099,0.0000,9.99
198,5.260299,0.999554,0.006936,0.996403,29.171191,0.00027615,0.0000,10.05
199,5.245840,0.999851,0.017259,0.995204,28.753934,0.00027132,0.0000,9.85
200,5.164572,0.999851,0.013604,0.995204,29.507532,0.00026653,0.0000,9.75
201,5.173432,0.999702,0.018301,0.996403,29.042383,0.00026176,0.0000,9.75
202,5.207961,0.999554,0.006211,0.997602,29.484743,0.00025702,0.0000,9.74
203,5.003672,0.999702,0.004156,0.998801,29.254807,0.00025231,0.0000,9.76
204,5.170360,0.999851,0.011518,0.996403,29.319566,0.00024763,0.0000,9.76
205,5.024535,0.999554,0.009279,0.997602,29.707707,0.00024298,0.0000,9.75
206,5.023801,0.999554,0.013220,0.997602,29.523836,0.00023836,0.0000,9.77
207,4.982042,0.999851,0.011621,0.996403,29.707521,0.00023377,0.0000,9.73
208,4.991543,0.999702,0.006033,0.998801,29.780353,0.00022921,0.0000,9.76
209,4.931887,0.999405,0.007938,0.997602,29.788192,0.00022468,0.0000,9.73
210,4.953824,0.999851,0.006530,0.997602,29.866208,0.00022019,0.0000,9.73
211,4.863606,0.999702,0.006597,0.997602,29.729594,0.00021572,0.0000,9.75
212,4.843813,0.999107,0.002488,0.998801,29.792848,0.00021130,0.0000,9.74
213,4.810598,0.999851,0.006274,0.997602,30.050983,0.00020690,0.0000,9.74
214,4.876910,0.999702,0.010696,0.997602,29.806066,0.00020254,0.0000,9.74
215,4.750679,0.999702,0.010783,0.996403,30.012701,0.00019822,0.0000,9.70
216,4.771728,0.999702,0.012050,0.996403,29.964633,0.00019393,0.0000,9.70
217,4.662345,0.999702,0.008591,0.997602,30.069365,0.00018967,0.0000,9.75
218,4.726168,0.999851,0.004749,0.998801,30.049355,0.00018545,0.0000,9.73
219,4.704896,0.999554,0.012136,0.996403,30.079046,0.00018127,0.0000,9.72
220,4.651162,0.999851,0.010897,0.996403,29.959972,0.00017713,0.0000,9.72
221,4.642515,0.999702,0.011925,0.996403,30.284982,0.00017303,0.0000,9.74
222,4.725057,0.999702,0.012210,0.996403,30.121241,0.00016896,0.0000,9.76
223,4.651415,0.999702,0.014677,0.996403,30.182430,0.00016493,0.0000,9.76
224,4.642425,0.999851,0.008673,0.996403,30.305112,0.00016094,0.0000,9.76
225,4.556898,0.999851,0.006743,0.996403,30.099405,0.00015699,0.0000,9.75
226,4.588123,0.999851,0.010136,0.996403,30.425163,0.00015309,0.0000,9.75
227,4.450889,0.999851,0.010696,0.996403,30.425464,0.00014922,0.0000,9.74
228,4.409645,0.999702,0.014020,0.996403,30.474562,0.00014539,0.0000,9.78
229,4.401951,0.999851,0.007409,0.996403,30.380068,0.00014161,0.0000,9.73
230,4.470190,0.999702,0.004725,0.997602,30.543622,0.00013787,0.0000,9.74
231,4.465252,0.999851,0.010350,0.996403,30.391202,0.00013417,0.0000,9.69
232,4.441996,0.999851,0.013322,0.996403,30.452875,0.00013051,0.0000,9.70
233,4.508947,0.999554,0.015978,0.996403,30.465229,0.00012690,0.0000,9.68
234,4.417819,0.999702,0.006777,0.996403,30.688260,0.00012333,0.0000,9.72
235,4.359172,0.999851,0.007595,0.996403,30.543929,0.00011980,0.0000,9.70
236,4.405373,0.999554,0.014167,0.996403,30.517198,0.00011632,0.0000,9.76
237,4.288258,0.999702,0.017586,0.996403,30.665594,0.00011288,0.0000,9.70
238,4.296685,0.999851,0.007520,0.997602,30.728209,0.00010949,0.0000,9.77
239,4.304545,0.999702,0.009531,0.996403,30.600560,0.00010615,0.0000,9.76
240,4.319922,0.999851,0.009461,0.997602,30.678201,0.00010285,0.0000,9.79
241,4.228116,0.999702,0.007174,0.997602,30.859064,0.00009960,0.0000,9.71
242,4.273319,0.999851,0.013415,0.996403,30.823713,0.00009640,0.0000,9.72
243,4.129675,0.999851,0.013157,0.996403,30.741199,0.00009324,0.0000,9.72
244,4.150604,0.999702,0.010088,0.996403,30.597022,0.00009013,0.0000,9.76
245,4.298100,0.999851,0.013277,0.995204,30.885457,0.00008707,0.0000,9.72
246,4.172467,0.999702,0.013422,0.996403,30.719854,0.00008406,0.0000,9.70
247,4.121869,0.999851,0.012942,0.995204,30.744229,0.00008109,0.0000,9.75
248,4.160466,0.999851,0.012326,0.996403,30.782776,0.00007818,0.0000,9.68
249,4.167495,0.999851,0.012328,0.996403,30.923958,0.00007531,0.0000,9.69
250,4.115729,0.999851,0.017744,0.996403,30.917583,0.00007250,0.0000,9.71
251,4.062439,0.999851,0.014145,0.996403,30.918760,0.00006974,0.0000,9.66
252,4.077109,0.999851,0.016122,0.996403,30.991108,0.00006702,0.0000,9.74
253,4.113766,0.999702,0.015275,0.996403,30.935459,0.00006436,0.0000,9.71
254,4.091873,0.999702,0.011111,0.996403,30.879974,0.00006175,0.0000,9.76
255,4.064591,0.999702,0.015158,0.996403,30.965822,0.00005919,0.0000,9.72
256,4.092606,0.999554,0.013070,0.996403,31.064528,0.00005668,0.0000,9.80
257,3.944967,0.999851,0.015959,0.996403,30.994466,0.00005422,0.0000,9.72
258,4.037064,0.999702,0.013246,0.996403,31.024887,0.00005182,0.0000,9.74
259,4.112240,0.999851,0.015190,0.996403,31.069914,0.00004946,0.0000,9.71
260,4.095040,0.999851,0.014367,0.996403,31.127579,0.00004717,0.0000,9.76
261,3.911265,0.999851,0.014211,0.996403,31.112194,0.00004492,0.0000,9.71
262,3.996683,0.999851,0.011371,0.996403,31.108491,0.00004273,0.0000,9.75
263,3.949039,0.999851,0.013701,0.996403,31.160013,0.00004059,0.0000,9.72
264,3.935865,0.999702,0.013810,0.996403,31.130372,0.00003851,0.0000,9.73
265,3.997982,0.999851,0.017360,0.996403,31.137652,0.00003648,0.0000,9.77
266,3.921375,0.999851,0.013998,0.996403,31.152452,0.00003450,0.0000,9.87
267,3.877454,0.999851,0.011854,0.996403,31.169972,0.00003258,0.0000,9.71
268,3.936705,0.999851,0.009758,0.996403,31.160710,0.00003071,0.0000,9.74
269,3.939584,0.999702,0.010422,0.996403,31.160132,0.00002890,0.0000,9.73
270,3.977064,0.999554,0.010017,0.996403,31.217340,0.00002715,0.0000,9.78
271,3.834048,0.999851,0.010527,0.996403,31.203171,0.00002545,0.0000,9.76
272,3.902341,0.999851,0.012685,0.996403,31.169222,0.00002380,0.0000,9.71
273,3.829009,1.000000,0.010412,0.996403,31.209580,0.00002221,0.0000,9.71
274,3.842803,0.999851,0.010098,0.996403,31.204568,0.00002068,0.0000,9.72
275,3.873938,0.999851,0.013122,0.996403,31.199894,0.00001921,0.0000,9.68
276,3.823643,0.999851,0.011592,0.996403,31.193934,0.00001779,0.0000,9.71
277,4.012113,0.999554,0.010320,0.996403,31.237594,0.00001642,0.0000,9.68
278,3.924593,0.999851,0.012362,0.996403,31.236967,0.00001512,0.0000,9.67
279,3.883755,0.999851,0.008196,0.996403,31.221240,0.00001387,0.0000,9.65
280,3.906338,0.999851,0.009026,0.996403,31.253336,0.00001268,0.0000,9.67
281,3.815993,0.999702,0.010268,0.996403,31.252573,0.00001154,0.0000,9.72
282,3.911648,0.999702,0.012535,0.996403,31.251756,0.00001047,0.0000,9.72
283,3.865822,0.999851,0.011773,0.996403,31.268705,0.00000945,0.0000,9.66
284,3.851003,0.999851,0.010335,0.996403,31.173108,0.00000848,0.0000,9.72
285,3.777192,0.999554,0.009953,0.996403,31.224344,0.00000758,0.0000,9.69
286,3.853541,0.999702,0.010439,0.996403,31.252404,0.00000673,0.0000,9.69
287,3.764805,0.999851,0.013028,0.996403,31.263555,0.00000595,0.0000,9.67
288,3.961517,0.999851,0.010469,0.996403,31.203739,0.00000521,0.0000,9.64
289,3.846054,0.999851,0.012571,0.996403,31.297460,0.00000454,0.0000,9.66
290,3.728044,0.999554,0.012188,0.996403,31.325685,0.00000393,0.0000,9.74
291,3.838749,0.999851,0.013029,0.996403,31.273263,0.00000337,0.0000,9.95
292,3.861580,0.999851,0.010748,0.996403,31.279732,0.00000287,0.0000,9.83
293,3.726813,0.999851,0.009345,0.996403,31.318506,0.00000244,0.0000,9.91
294,3.810236,0.999851,0.011172,0.996403,31.307646,0.00000205,0.0000,9.94
295,3.767324,0.999851,0.010859,0.996403,31.273080,0.00000173,0.0000,10.82
296,3.878093,0.999851,0.010302,0.996403,31.300124,0.00000147,0.0000,10.02
297,3.865412,0.999851,0.012617,0.996403,31.279259,0.00000126,0.0000,10.34
298,3.863322,0.999702,0.010246,0.996403,31.313981,0.00000112,0.0000,10.27
299,3.888329,0.999851,0.010172,0.996403,31.294473,0.00000103,0.0000,10.33
300,3.878753,0.999851,0.009923,0.996403,31.346335,0.00000100,0.0000,9.87
