epoch,train_loss,train_ce,train_kd,train_center,train_relation,train_embedding,train_logit_kd,train_topk,train_margin,train_anchor,train_teacher1_kd,train_teacher2_kd,teacher2_active,train_tdl,train_contrast,train_topkd,train_tckd,train_nckd,hard_ratio,avg_true_rank,weighted_center,weighted_feature,weighted_relation,center_weight_effective,feature_weight_effective,relation_weight_effective,grad_norm_ce,grad_norm_center,grad_norm_feature,grad_norm_relation,adaptive_stage,icd_sdc_active,icd_positive_pairs,icd_bank_occupancy,icd_true_class_margin,train_acc,val_loss,val_acc,lr,time_s,val_true_class_margin
42,0.75524,2.216514,0.533588,0.0,0.0,0.533588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.79285714,1.0,0.001374,1.0,2.043e-05,33.9,33.277817
43,0.758406,2.286291,0.529777,0.0,0.0,0.529777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.70550595,1.0,0.001665,0.9988,1.998e-05,34.1,33.371252
44,0.742467,2.183298,0.524138,0.0,0.0,0.524138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.80744048,0.9999,0.001103,1.0,1.952e-05,34.4,33.405707
45,0.749774,2.302955,0.519479,0.0,0.0,0.519479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.64553571,1.0,0.001067,1.0,1.906e-05,33.8,33.30046
46,0.740783,2.256512,0.515132,0.0,0.0,0.515132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.76041667,1.0,0.001128,1.0,1.859e-05,34.0,33.382723
47,0.736558,2.247747,0.511783,0.0,0.0,0.511783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.72574405,0.9999,0.000893,1.0,1.812e-05,33.4,33.391712
48,0.729541,2.21827,0.507714,0.0,0.0,0.507714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.7703869,0.9999,0.001195,1.0,1.765e-05,32.9,33.408208
49,0.723757,2.204627,0.503294,0.0,0.0,0.503294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.75401786,1.0,0.00089,1.0,1.717e-05,33.5,33.400342
50,0.727182,2.261202,0.501062,0.0,0.0,0.501062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.7641369,1.0,0.001289,1.0,1.67e-05,33.7,33.347146
51,0.717332,2.20749,0.496583,0.0,0.0,0.496583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.7858631,0.9999,0.001276,1.0,1.622e-05,34.4,33.464366
52,0.714235,2.205667,0.493668,0.0,0.0,0.493668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.78735119,1.0,0.000966,1.0,1.574e-05,33.0,33.431468
53,0.719409,2.285169,0.490892,0.0,0.0,0.490892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.69717262,1.0,0.001183,1.0,1.526e-05,33.2,33.433328
54,0.712344,2.240072,0.488337,0.0,0.0,0.488337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.76339286,0.9999,0.00112,1.0,1.478e-05,33.2,33.452034
55,0.711373,2.260631,0.48531,0.0,0.0,0.48531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.77068452,1.0,0.00146,1.0,1.43e-05,33.3,33.369968
56,0.71127,2.276736,0.483596,0.0,0.0,0.483596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.7077381,0.9999,0.001596,0.9988,1.383e-05,33.9,33.470286
57,0.696734,2.162138,0.48052,0.0,0.0,0.48052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.82529762,1.0,0.001144,1.0,1.335e-05,32.9,33.431021
58,0.68881,2.102407,0.478569,0.0,0.0,0.478569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.93973214,0.9997,0.001112,1.0,1.288e-05,33.0,33.365671
59,0.700362,2.238376,0.476525,0.0,0.0,0.476525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.721875,1.0,0.001152,1.0,1.241e-05,33.5,33.410009
60,0.691412,2.173242,0.474087,0.0,0.0,0.474087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.88764881,1.0,0.001334,1.0,1.194e-05,33.2,33.456022
