epoch,train_loss,train_ce,train_kd,train_center,train_relation,train_embedding,train_logit_kd,train_topk,train_margin,train_anchor,train_teacher1_kd,train_teacher2_kd,teacher2_active,train_tdl,train_contrast,train_topkd,train_tckd,train_nckd,hard_ratio,avg_true_rank,weighted_center,weighted_feature,weighted_relation,center_weight_effective,feature_weight_effective,relation_weight_effective,grad_norm_ce,grad_norm_center,grad_norm_feature,grad_norm_relation,adaptive_stage,icd_sdc_active,icd_positive_pairs,icd_bank_occupancy,icd_true_class_margin,train_acc,val_loss,val_acc,lr,time_s,val_true_class_margin
75,1.17975,8.479706,0.331779,0.0,0.0,0.331779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,19.52693452,0.9981,0.023581,0.9952,0.0008812,28.8,25.143577
76,1.164164,8.358019,0.328362,0.0,0.0,0.328362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,19.64761905,0.9984,0.023478,0.9964,0.00087767,28.5,24.699934
77,1.158649,8.309855,0.327664,0.0,0.0,0.327664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,19.68497024,0.9976,0.031835,0.9916,0.0008741,28.7,24.326875
78,1.142883,8.170698,0.325813,0.0,0.0,0.325813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,19.8296131,0.9987,0.035461,0.9916,0.00087049,29.1,24.571526
79,1.121877,7.988046,0.323073,0.0,0.0,0.323073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,19.99642857,0.999,0.028591,0.994,0.00086683,29.4,25.753131
80,1.110708,7.872001,0.323507,0.0,0.0,0.323507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,20.10401786,0.9982,0.041139,0.9916,0.00086313,29.2,20.996811
81,1.112008,7.898104,0.322198,0.0,0.0,0.322198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,20.12991071,0.9988,0.021277,0.9916,0.00085939,29.5,25.131866
82,1.090284,7.705713,0.319713,0.0,0.0,0.319713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,20.31517857,0.9982,0.013989,0.9976,0.00085561,29.6,25.715318
83,1.081841,7.634737,0.318367,0.0,0.0,0.318367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,20.35684524,0.9984,0.029024,0.994,0.00085178,29.5,24.936228
84,1.088692,7.6991,0.318782,0.0,0.0,0.318782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,20.32440476,0.9988,0.041754,0.9892,0.00084791,29.1,23.905458
85,1.046628,7.311183,0.315509,0.0,0.0,0.315509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,20.68154762,0.9978,0.015805,0.9976,0.00084401,29.2,25.414551
86,1.044853,7.309138,0.31394,0.0,0.0,0.31394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,20.70119048,0.9994,0.021023,0.9928,0.00084006,29.2,24.628942
87,1.050334,7.359262,0.314408,0.0,0.0,0.314408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,20.65282738,0.999,0.026834,0.9892,0.00083607,29.1,24.903263
88,1.050267,7.376894,0.312578,0.0,0.0,0.312578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,20.66547619,0.9987,0.020465,0.994,0.00083204,29.4,26.290451
89,1.025897,7.146479,0.311249,0.0,0.0,0.311249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,20.86934524,0.999,0.027603,0.9916,0.00082797,29.9,26.553021
90,1.020439,7.110965,0.309342,0.0,0.0,0.309342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,20.91651786,0.9988,0.032813,0.994,0.00082387,29.5,24.485959
91,1.016321,7.071406,0.309181,0.0,0.0,0.309181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,20.95491071,0.999,0.016802,0.994,0.00081973,29.7,26.830511
92,1.002828,6.952917,0.307536,0.0,0.0,0.307536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,21.08511905,0.9996,0.024224,0.9964,0.00081555,29.4,25.832903
93,0.984485,6.783646,0.30612,0.0,0.0,0.30612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,21.25952381,0.9987,0.020819,0.9952,0.00081133,30.1,26.644267
94,0.966764,6.619621,0.304802,0.0,0.0,0.304802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,21.42142857,0.999,0.019349,0.9964,0.00080707,29.3,27.060609
95,0.977744,6.72831,0.304913,0.0,0.0,0.304913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,21.29761905,0.9996,0.021769,0.9964,0.00080278,29.2,26.917567
96,0.978089,6.73519,0.30457,0.0,0.0,0.30457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,21.34345238,0.9993,0.020795,0.9976,0.00079846,29.4,27.274363
97,0.96067,6.580503,0.30262,0.0,0.0,0.30262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,21.5078869,0.9991,0.010601,0.9964,0.0007941,29.3,26.636334
98,0.965405,6.630337,0.302372,0.0,0.0,0.302372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,21.43690476,0.9993,0.01679,0.9964,0.0007897,29.0,27.149466
99,0.945567,6.443628,0.301204,0.0,0.0,0.301204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,21.63258929,0.999,0.020026,0.994,0.00078528,29.1,26.419717
100,0.939206,6.400102,0.299195,0.0,0.0,0.299195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,21.68050595,0.9997,0.014574,0.9952,0.00078081,29.3,26.817336
101,0.921355,6.23937,0.297418,0.0,0.0,0.297418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,21.83973214,0.9997,0.02478,0.9928,0.00077632,28.5,26.343969
102,0.912016,6.148928,0.297123,0.0,0.0,0.297123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,21.94494048,0.9997,0.016885,0.9976,0.00077179,28.6,27.245564
103,0.909236,6.129222,0.296314,0.0,0.0,0.296314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,21.97202381,0.9997,0.027286,0.9928,0.00076723,28.7,26.95904
104,0.903834,6.084146,0.295419,0.0,0.0,0.295419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.01488095,0.9994,0.029609,0.994,0.00076264,29.0,27.234306
105,0.890248,5.946739,0.295574,0.0,0.0,0.295574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.1625,0.9996,0.02627,0.9964,0.00075802,28.9,25.9685
106,0.887542,5.939574,0.293585,0.0,0.0,0.293585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.15952381,0.9993,0.025378,0.994,0.00075337,28.9,27.422072
107,0.886328,5.93018,0.29331,0.0,0.0,0.29331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.20833333,0.9996,0.009712,0.9964,0.00074869,29.0,27.39763
108,0.872201,5.802411,0.291959,0.0,0.0,0.291959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.31889881,0.9997,0.018921,0.9964,0.00074398,28.5,27.965584
109,0.879474,5.864241,0.29305,0.0,0.0,0.29305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.26502976,0.9997,0.013444,0.9976,0.00073924,28.5,28.307245
110,0.861579,5.70382,0.291197,0.0,0.0,0.291197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.43511905,0.9999,0.010424,0.9976,0.00073447,28.5,27.411056
111,0.85282,5.635717,0.289249,0.0,0.0,0.289249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.48690476,0.9997,0.02054,0.994,0.00072968,28.8,28.036015
112,0.845693,5.569922,0.288701,0.0,0.0,0.288701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.61443452,0.9999,0.014731,0.9964,0.00072485,28.5,27.809174
113,0.840206,5.522514,0.287955,0.0,0.0,0.287955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.62380952,0.9996,0.00801,0.9976,0.00072001,29.0,28.645775
114,0.828776,5.420273,0.286749,0.0,0.0,0.286749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.72782738,0.9996,0.021976,0.9952,0.00071513,29.2,28.333548
115,0.840673,5.539215,0.286752,0.0,0.0,0.286752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.6422619,0.9997,0.011256,0.9952,0.00071023,29.1,28.053056
116,0.828169,5.417382,0.286431,0.0,0.0,0.286431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.74449405,0.9994,0.013213,0.9964,0.00070531,29.0,28.305434
117,0.805707,5.213373,0.28437,0.0,0.0,0.28437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.9514881,0.9999,0.018391,0.9952,0.00070036,29.2,27.571107
118,0.826491,5.404344,0.286057,0.0,0.0,0.286057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.7735119,0.9997,0.025584,0.994,0.00069539,29.3,26.261195
119,0.814492,5.290719,0.28542,0.0,0.0,0.28542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.88809524,0.9999,0.027248,0.9952,0.0006904,29.5,25.730236
120,0.791534,5.083222,0.283212,0.0,0.0,0.283212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.11235119,0.9996,0.015007,0.9952,0.00068538,29.6,28.657225
121,0.812973,5.296453,0.283327,0.0,0.0,0.283327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.91741071,0.9999,0.00936,0.9964,0.00068035,29.3,28.743874
122,0.80588,5.243481,0.281531,0.0,0.0,0.281531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.97127976,0.9997,0.015415,0.9964,0.00067529,29.7,27.894168
123,0.786691,5.056242,0.281067,0.0,0.0,0.281067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.17752976,0.9999,0.00768,0.9988,0.00067021,29.6,29.361819
124,0.760271,4.804304,0.27984,0.0,0.0,0.27984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.43467262,0.9999,0.019931,0.9952,0.00066511,29.0,29.460883
125,0.769804,4.902498,0.279555,0.0,0.0,0.279555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.31071429,0.9999,0.012399,0.9976,0.00065999,28.9,29.286514
126,0.763592,4.843622,0.27923,0.0,0.0,0.27923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.38869048,0.9999,0.009555,0.9976,0.00065485,29.6,29.123061
127,0.759132,4.806581,0.278474,0.0,0.0,0.278474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.41369048,0.9999,0.004979,0.9976,0.0006497,29.3,29.482993
128,0.76264,4.848312,0.277809,0.0,0.0,0.277809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.38377976,0.9999,0.009867,0.9976,0.00064453,29.6,29.072603
129,0.753873,4.773367,0.276536,0.0,0.0,0.276536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.53303571,0.9999,0.007778,0.9976,0.00063934,29.2,28.582866
130,0.753562,4.770023,0.27656,0.0,0.0,0.27656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.47633929,0.9999,0.006079,0.9976,0.00063413,29.3,28.983808
131,0.745001,4.701764,0.274825,0.0,0.0,0.274825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.56994048,0.9999,0.0118,0.9964,0.00062891,29.0,28.169384
132,0.741863,4.670381,0.274825,0.0,0.0,0.274825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.62157738,0.9997,0.002883,0.9988,0.00062367,28.9,29.710152
133,0.731148,4.564333,0.274714,0.0,0.0,0.274714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.73080357,0.9997,0.009636,0.9964,0.00061842,29.3,29.149858
134,0.723079,4.490382,0.274041,0.0,0.0,0.274041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.77842262,0.9997,0.019932,0.9952,0.00061316,29.4,29.546301
135,0.729803,4.563585,0.273445,0.0,0.0,0.273445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.73690476,0.9999,0.004035,0.9976,0.00060788,28.7,29.582171
136,0.727058,4.537974,0.273261,0.0,0.0,0.273261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.78303571,0.9997,0.00992,0.9964,0.00060259,28.5,29.532213
137,0.718583,4.460057,0.272577,0.0,0.0,0.272577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.83794643,0.9996,0.006484,0.9976,0.00059728,28.8,29.25119
138,0.711865,4.406016,0.271263,0.0,0.0,0.271263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.95535714,0.9999,0.006606,0.9976,0.00059197,28.8,30.201192
139,0.706039,4.353615,0.270678,0.0,0.0,0.270678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.97797619,0.9997,0.004048,0.9976,0.00058665,28.7,30.286759
140,0.695168,4.250306,0.270137,0.0,0.0,0.270137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.08377976,0.9999,0.005796,0.9976,0.00058131,28.7,28.753796
141,0.698193,4.277752,0.270418,0.0,0.0,0.270418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.06994048,0.9999,0.011571,0.9964,0.00057597,28.6,29.632049
142,0.680484,4.117796,0.268705,0.0,0.0,0.268705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.25089286,0.9999,0.005757,0.9976,0.00057061,28.5,29.820101
143,0.689326,4.209385,0.268387,0.0,0.0,0.268387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.15669643,0.9997,0.014621,0.9976,0.00056525,28.7,29.860395
144,0.691297,4.227771,0.26852,0.0,0.0,0.26852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.15223214,0.9999,0.006466,0.9988,0.00055988,28.6,29.648962
145,0.687928,4.192003,0.268727,0.0,0.0,0.268727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.16547619,0.9999,0.003613,0.9988,0.00055451,28.6,30.463179
146,0.678789,4.107591,0.26803,0.0,0.0,0.26803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.26919643,0.9999,0.003594,0.9976,0.00054912,28.4,30.447344
147,0.675873,4.089027,0.26697,0.0,0.0,0.26697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.30357143,0.9999,0.004543,0.9976,0.00054373,28.1,28.971033
148,0.668433,4.025164,0.265916,0.0,0.0,0.265916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.37321429,0.9999,0.011967,0.9952,0.00053834,28.1,30.42067
149,0.668262,4.022974,0.265964,0.0,0.0,0.265964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.36041667,0.9999,0.010542,0.9964,0.00053294,28.0,28.89731
150,0.665969,4.014219,0.264548,0.0,0.0,0.264548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.39330357,0.9997,0.007017,0.9988,0.00052754,28.3,30.727425
151,0.656004,3.905779,0.265427,0.0,0.0,0.265427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.52366071,0.9999,0.005381,0.9964,0.00052214,28.4,30.334167
