epoch,train_loss,train_ce,train_kd,train_acc,val_loss,val_acc,lr,time_s
1,3.107516,4.111055,2.103976,0.4916,0.641771,0.964,6.058e-05,44.1
2,2.793876,4.065337,1.522414,0.5004,1.110509,0.9544,0.00012058,41.6
3,2.699376,4.26213,1.136621,0.4736,1.482971,0.9365,0.00018058,28.4
4,2.523736,4.04056,1.006911,0.5514,1.55044,0.9436,0.00024058,27.9
5,2.519585,4.106807,0.932363,0.5469,1.671508,0.952,0.0003,28.1
6,2.555904,4.246435,0.865373,0.5191,1.65326,0.9616,0.00029996,28.6
7,2.504416,4.166053,0.842778,0.5579,1.531259,0.9616,0.00029986,29.0
8,2.597603,4.397788,0.797418,0.4867,1.621099,0.952,0.00029968,28.0
9,2.553033,4.311408,0.794659,0.5146,1.600419,0.9532,0.00029944,28.0
10,2.498365,4.18857,0.80816,0.5361,1.553803,0.9628,0.00029912,27.7
11,2.437504,4.0495,0.825509,0.5795,1.489995,0.9592,0.00029874,28.0
12,2.498467,4.185535,0.811399,0.5505,1.721617,0.9424,0.00029828,28.0
13,2.492156,4.193248,0.791064,0.5445,1.67274,0.9089,0.00029776,28.7
14,2.46568,4.1253,0.80606,0.5554,1.44076,0.9676,0.00029717,28.5
15,2.521712,4.265334,0.77809,0.5273,1.512208,0.964,0.0002965,27.8
16,2.513422,4.257038,0.769807,0.5314,1.446647,0.9628,0.00029577,28.2
17,2.500454,4.228015,0.772893,0.5327,1.408318,0.97,0.00029498,27.8
18,2.459247,4.119614,0.79888,0.5553,1.491995,0.9544,0.00029411,27.8
19,2.436129,4.070261,0.801997,0.5666,1.544154,0.9652,0.00029318,28.5
20,2.520434,4.279852,0.761016,0.525,1.482856,0.9676,0.00029217,28.9
21,2.483497,4.194052,0.772942,0.5479,1.499645,0.964,0.00029111,28.8
22,2.47508,4.177786,0.772374,0.5508,1.489475,0.9664,0.00028997,27.9
23,2.559339,4.37427,0.744408,0.4859,1.634554,0.9592,0.00028877,28.2
24,2.448912,4.124063,0.773762,0.5462,1.569179,0.9604,0.00028751,28.0
25,2.39549,3.999723,0.791256,0.5994,1.50294,0.9568,0.00028618,28.2
26,2.426392,4.069239,0.783545,0.5864,1.502756,0.9532,0.00028479,27.9
27,2.448697,4.131164,0.766231,0.554,1.382936,0.9592,0.00028334,28.9
28,2.529034,4.310041,0.748027,0.5103,1.565455,0.9604,0.00028182,29.1
29,2.431884,4.096544,0.767223,0.5707,1.467454,0.9556,0.00028024,28.2
30,2.480771,4.197831,0.763711,0.5352,1.522641,0.952,0.0002786,28.0
31,2.5112,4.284208,0.738193,0.5186,1.436907,0.9592,0.0002769,27.6
32,2.433188,4.105108,0.761268,0.5592,1.414965,0.964,0.00027514,27.5
33,2.465308,4.170704,0.759912,0.5338,1.393623,0.9652,0.00027332,28.5
34,2.463901,4.166255,0.761548,0.5407,1.536577,0.9544,0.00027145,28.9
35,2.437911,4.122684,0.753138,0.5566,1.427503,0.9604,0.00026952,28.5
36,2.48678,4.221283,0.752277,0.5281,1.479756,0.9508,0.00026753,28.0
37,2.4205,4.079825,0.761174,0.5736,1.428043,0.9592,0.00026548,27.9
38,2.402985,4.041124,0.764845,0.5726,1.394657,0.9544,0.00026339,28.1
39,2.412987,4.053199,0.772775,0.56,1.381842,0.9676,0.00026124,27.9
40,2.489941,4.235874,0.744009,0.5223,1.365884,0.9688,0.00025904,28.3
41,2.467038,4.180607,0.753469,0.5433,1.474761,0.9604,0.00025678,28.8
42,2.356263,3.932525,0.780001,0.6095,1.386822,0.9592,0.00025448,29.0
43,2.405808,4.048932,0.762683,0.5605,1.373891,0.9616,0.00025213,27.9
44,2.423141,4.079187,0.767096,0.5735,1.390619,0.9676,0.00024973,27.7
45,2.472609,4.198204,0.747014,0.527,1.460178,0.9616,0.00024728,28.1
46,2.477163,4.219235,0.73509,0.5297,1.432166,0.9496,0.00024479,28.2
47,2.410313,4.058601,0.762024,0.5614,1.373276,0.9616,0.00024226,27.8
48,2.421911,4.085253,0.75857,0.5597,1.433576,0.958,0.00023968,29.0
49,2.434752,4.123649,0.745855,0.5524,1.439412,0.9556,0.00023706,28.9
50,2.408032,4.056195,0.759868,0.5627,1.340519,0.964,0.0002344,28.4
51,2.4465,4.144668,0.748332,0.5562,1.443057,0.9508,0.0002317,28.1
52,2.400278,4.043421,0.757135,0.5731,1.777356,0.8429,0.00022896,28.0
53,2.414473,4.080528,0.748418,0.5694,1.389852,0.9652,0.00022618,27.9
54,2.459742,4.17576,0.743723,0.5337,1.417719,0.9604,0.00022337,28.1
55,2.399574,4.053404,0.745744,0.5647,1.302319,0.9604,0.00022053,28.2
56,2.404322,4.045532,0.763112,0.5682,1.31501,0.9652,0.00021765,28.9
57,2.407156,4.054801,0.759511,0.567,1.387465,0.958,0.00021474,28.7
58,2.4501,4.159911,0.74029,0.5501,1.342132,0.9664,0.0002118,28.0
