epoch,train_loss,train_ce,train_kd,train_acc,val_loss,val_acc,lr,time_s
1,3.123612,5.4255,0.821725,0.0965,4.091296,0.3981,6.058e-05,43.8
2,2.222009,3.663157,0.780861,0.5547,2.932428,0.7458,0.00012058,41.6
3,1.868775,2.830756,0.906795,0.8035,2.842173,0.7338,0.00018058,42.3
4,1.685196,2.371275,0.999117,0.8875,3.091682,0.4988,0.00024058,41.3
5,1.575928,2.084895,1.066961,0.9171,1.830827,0.9125,0.0003,41.8
6,1.487845,1.852617,1.123073,0.944,1.623037,0.9341,0.00029998,41.8
7,1.439044,1.732247,1.145841,0.9518,1.424553,0.9305,0.00029992,42.3
8,1.400069,1.632252,1.167886,0.9557,1.880903,0.8213,0.00029983,42.0
9,1.364304,1.542666,1.185942,0.9606,1.380375,0.9388,0.00029969,41.9
10,1.341581,1.491465,1.191697,0.9683,1.458764,0.9053,0.00029952,41.9
11,1.317561,1.436622,1.198501,0.9688,1.465376,0.9245,0.0002993,41.8
12,1.304431,1.403822,1.205041,0.9712,1.268155,0.9544,0.00029905,41.5
13,1.291687,1.371901,1.211474,0.97,1.344411,0.9197,0.00029876,42.0
14,1.278592,1.34761,1.209573,0.9695,1.102606,0.964,0.00029843,41.8
15,1.270351,1.327284,1.213418,0.9739,1.157987,0.9448,0.00029806,41.7
16,1.261405,1.302207,1.220602,0.9781,1.472309,0.8837,0.00029766,41.9
17,1.261981,1.300997,1.222964,0.9695,1.091315,0.9592,0.00029721,41.7
18,1.24574,1.269455,1.222026,0.9751,1.139351,0.952,0.00029673,41.8
19,1.237528,1.250473,1.224583,0.976,1.124794,0.9496,0.00029621,43.7
20,1.2282,1.236575,1.219825,0.9767,1.274027,0.9317,0.00029566,52.6
21,1.230685,1.235053,1.226317,0.9761,1.170659,0.9376,0.00029506,62.6
22,1.223388,1.223168,1.223609,0.9778,1.036427,0.958,0.00029443,62.6
23,1.220062,1.212524,1.227599,0.9781,1.770495,0.8201,0.00029376,63.1
24,1.212049,1.206447,1.217651,0.9758,1.025561,0.9508,0.00029305,62.3
25,1.207159,1.185778,1.22854,0.9779,0.982795,0.958,0.00029231,62.3
26,1.206616,1.18949,1.223742,0.9769,0.952056,0.9544,0.00029153,62.5
27,1.201315,1.180399,1.222231,0.98,0.915153,0.9676,0.00029071,62.5
28,1.197605,1.172169,1.22304,0.9794,0.933472,0.958,0.00028985,63.3
29,1.193082,1.165787,1.220376,0.9788,1.017297,0.9472,0.00028896,63.6
30,1.194346,1.164472,1.22422,0.9761,1.002085,0.9556,0.00028804,62.6
31,1.187566,1.154303,1.220828,0.9776,0.876214,0.9664,0.00028708,62.6
32,1.186353,1.149757,1.222949,0.9788,0.990278,0.9496,0.00028608,62.3
33,1.183986,1.145062,1.22291,0.9803,1.116799,0.9293,0.00028505,62.4
34,1.177297,1.134277,1.220317,0.979,1.037239,0.9484,0.00028398,62.4
35,1.171891,1.123183,1.220599,0.9794,0.88137,0.9664,0.00028288,63.0
36,1.173972,1.131291,1.216654,0.9766,0.881597,0.9652,0.00028174,62.7
37,1.172347,1.127156,1.217539,0.9779,0.891023,0.9688,0.00028057,62.6
38,1.164583,1.106827,1.222339,0.9794,0.876249,0.9664,0.00027936,62.6
39,1.170633,1.126764,1.214502,0.9793,0.905711,0.9568,0.00027813,62.5
40,1.170238,1.121062,1.219415,0.9791,0.915863,0.9652,0.00027686,62.7
41,1.164597,1.115608,1.213587,0.9755,0.809954,0.9664,0.00027555,63.2
42,1.160431,1.101471,1.219392,0.9788,0.867521,0.9592,0.00027422,62.5
43,1.165147,1.120877,1.209416,0.9758,0.862583,0.9592,0.00027285,62.4
44,1.161092,1.103659,1.218526,0.9788,0.995219,0.9472,0.00027145,62.9
45,1.158976,1.101175,1.216776,0.9812,0.931997,0.9604,0.00027002,62.9
46,1.162916,1.114774,1.211059,0.9782,0.828573,0.9628,0.00026855,62.3
47,1.162168,1.110922,1.213413,0.9769,0.805614,0.9592,0.00026706,63.3
48,1.150749,1.084016,1.217483,0.9797,0.902002,0.9604,0.00026554,63.5
49,1.156856,1.103818,1.209894,0.9787,0.757113,0.9676,0.00026398,62.5
50,1.155446,1.103193,1.207699,0.9806,0.918943,0.9616,0.0002624,60.7
51,1.149278,1.088025,1.210532,0.9784,0.88373,0.964,0.00026079,62.5
52,1.148308,1.088987,1.207629,0.9806,0.841434,0.9592,0.00025915,62.7
53,1.153245,1.096418,1.210072,0.9797,1.001659,0.9592,0.00025748,63.1
54,1.153071,1.097505,1.208637,0.9779,0.789788,0.9664,0.00025579,62.5
55,1.151126,1.096197,1.206055,0.9785,0.780528,0.9676,0.00025406,62.3
56,1.150994,1.090044,1.211943,0.9779,0.822282,0.9616,0.00025231,61.9
57,1.143325,1.082131,1.20452,0.9799,0.9188,0.9592,0.00025054,62.7
58,1.147715,1.08514,1.21029,0.9799,0.741387,0.9688,0.00024873,62.6
59,1.14773,1.092778,1.202683,0.98,0.829524,0.9592,0.0002469,63.3
60,1.139862,1.070553,1.209172,0.979,0.84649,0.9628,0.00024505,62.7
61,1.148091,1.087155,1.209027,0.9791,0.801758,0.9616,0.00024317,62.6
62,1.14151,1.073776,1.209243,0.9787,0.991631,0.9508,0.00024127,61.3
63,1.13773,1.069706,1.205754,0.9772,0.788523,0.97,0.00023935,62.7
