epoch,train_loss,train_acc,val_loss,val_acc,lr,drop_path,epoch_time_sec
1,9.437475,0.001202,6.733161,0.001199,0.00010900,0.0007,31.63
2,9.435592,0.001352,6.731717,0.002398,0.00020800,0.0013,30.24
3,9.429337,0.001653,6.725776,0.001199,0.00030700,0.0020,30.61
4,9.412462,0.000751,6.713982,0.002398,0.00040600,0.0027,30.51
5,9.370760,0.002254,6.644160,0.003597,0.00050500,0.0033,30.10
6,9.266308,0.003456,6.557711,0.004796,0.00060400,0.0040,30.01
7,9.159362,0.004808,6.422987,0.003597,0.00070300,0.0047,31.00
8,9.084119,0.003305,6.713638,0.001199,0.00080200,0.0053,29.31
9,9.040174,0.004958,7.568324,0.004796,0.00090100,0.0060,30.00
10,8.995352,0.006310,9.689782,0.002398,0.00100000,0.0067,30.54
11,8.944015,0.005709,6.397109,0.009592,0.00099997,0.0073,30.91
12,8.871772,0.008564,7.123120,0.002398,0.00099988,0.0080,30.49
13,8.808419,0.009165,6.743578,0.003597,0.00099974,0.0087,30.10
14,8.732063,0.011719,6.339068,0.013189,0.00099953,0.0093,30.44
15,8.659392,0.016677,6.327455,0.019185,0.00099927,0.0100,30.07
16,8.594196,0.017278,6.064235,0.028777,0.00099895,0.0107,30.58
17,8.528357,0.026142,6.269341,0.013189,0.00099856,0.0113,30.45
18,8.453699,0.026593,6.800053,0.004796,0.00099813,0.0120,30.03
19,8.369242,0.028846,6.191871,0.010791,0.00099763,0.0127,30.02
20,8.269371,0.036508,5.913809,0.039568,0.00099707,0.0133,30.87
21,8.186594,0.040114,5.813951,0.056355,0.00099646,0.0140,30.78
22,8.100140,0.045222,5.956196,0.037170,0.00099579,0.0147,30.02
23,8.035582,0.047025,5.845623,0.041966,0.00099505,0.0153,30.02
24,7.967734,0.057392,6.870416,0.025180,0.00099427,0.0160,30.47
25,7.901184,0.059645,5.687057,0.071942,0.00099342,0.0167,30.62
26,7.854459,0.066857,6.353050,0.029976,0.00099252,0.0173,30.06
27,7.792289,0.073317,5.556560,0.095923,0.00099155,0.0180,30.50
28,7.749510,0.078275,6.458574,0.027578,0.00099053,0.0187,30.02
29,7.684323,0.090595,6.116218,0.040767,0.00098946,0.0193,30.62
30,7.656637,0.094501,5.370183,0.169065,0.00098832,0.0200,30.26
31,7.608380,0.095403,7.264629,0.010791,0.00098713,0.0207,30.52
32,7.537947,0.112831,6.226828,0.032374,0.00098588,0.0213,30.14
33,7.505953,0.116136,5.449049,0.122302,0.00098458,0.0220,30.19
34,7.434251,0.128906,5.425763,0.124700,0.00098321,0.0227,31.09
35,7.397331,0.140174,5.315073,0.140288,0.00098179,0.0233,29.80
36,7.345144,0.142728,6.049130,0.046763,0.00098032,0.0240,30.02
37,7.304138,0.152194,7.273850,0.033573,0.00097879,0.0247,30.56
38,7.272286,0.162109,5.740516,0.109113,0.00097720,0.0253,30.71
39,7.202619,0.168570,5.781186,0.089928,0.00097555,0.0260,30.05
40,7.153327,0.182843,4.975586,0.286571,0.00097385,0.0267,30.39
41,7.107626,0.194111,5.139541,0.221823,0.00097210,0.0273,30.44
42,7.062369,0.201773,5.305257,0.157074,0.00097029,0.0280,30.36
43,7.012203,0.217097,5.565828,0.109113,0.00096842,0.0287,30.69
44,6.947393,0.234075,4.949186,0.238609,0.00096650,0.0293,30.46
45,6.894121,0.251653,4.991333,0.231415,0.00096452,0.0300,30.16
46,6.843735,0.258564,5.131829,0.189448,0.00096249,0.0307,30.11
47,6.784710,0.265925,7.407325,0.043165,0.00096041,0.0313,31.05
48,6.732260,0.284555,4.700351,0.346523,0.00095827,0.0320,29.65
49,6.669434,0.299129,4.915949,0.256595,0.00095608,0.0327,30.15
50,6.623402,0.314904,6.831049,0.064748,0.00095383,0.0333,30.24
51,6.586420,0.324369,5.247002,0.163070,0.00095154,0.0340,31.02
52,6.538192,0.336989,6.261748,0.113909,0.00094918,0.0347,30.47
53,6.481883,0.346454,4.697031,0.345324,0.00094678,0.0353,30.11
54,6.426992,0.360727,5.770762,0.165468,0.00094432,0.0360,30.38
55,6.388899,0.373498,5.243156,0.208633,0.00094181,0.0367,30.08
56,6.341086,0.377855,6.041658,0.117506,0.00093925,0.0373,30.64
57,6.299939,0.389123,5.084749,0.247002,0.00093664,0.0380,30.48
58,6.258183,0.396184,4.560758,0.378897,0.00093398,0.0387,30.10
59,6.227313,0.414062,4.924630,0.261391,0.00093126,0.0393,29.99
60,6.187769,0.420974,7.607146,0.058753,0.00092850,0.0400,30.84
61,6.126869,0.437800,4.211260,0.531175,0.00092569,0.0407,30.77
62,6.082222,0.444712,5.087588,0.251799,0.00092282,0.0413,29.84
63,6.048619,0.454778,6.900390,0.104317,0.00091991,0.0420,30.16
64,6.025368,0.462891,4.383212,0.426859,0.00091694,0.0427,30.45
65,5.988082,0.481821,4.150096,0.543165,0.00091393,0.0433,30.60
66,5.950202,0.484976,4.505932,0.392086,0.00091087,0.0440,30.08
67,5.903446,0.492939,4.302752,0.443645,0.00090776,0.0447,30.48
68,5.887921,0.502103,4.777205,0.311751,0.00090460,0.0453,30.07
69,5.853868,0.510367,4.541023,0.384892,0.00090140,0.0460,30.63
70,5.798859,0.531851,4.279680,0.444844,0.00089815,0.0467,30.18
71,5.767188,0.539663,4.549360,0.342926,0.00089485,0.0473,30.50
72,5.726143,0.541466,5.062023,0.250600,0.00089151,0.0480,30.06
73,5.702047,0.550481,5.664316,0.169065,0.00088812,0.0487,30.43
74,5.687433,0.561599,4.776918,0.300959,0.00088468,0.0493,31.00
