epoch,train_loss,train_ce,train_kd,train_center,train_relation,train_embedding,train_logit_kd,train_topk,train_margin,train_anchor,train_teacher1_kd,train_teacher2_kd,teacher2_active,train_tdl,train_contrast,train_topkd,train_tckd,train_nckd,hard_ratio,avg_true_rank,weighted_center,weighted_feature,weighted_relation,center_weight_effective,feature_weight_effective,relation_weight_effective,grad_norm_ce,grad_norm_center,grad_norm_feature,grad_norm_relation,adaptive_stage,icd_sdc_active,icd_positive_pairs,icd_bank_occupancy,icd_true_class_margin,train_acc,val_loss,val_acc,lr,time_s,val_true_class_margin
68,1.291834,9.46503,0.345331,0.0,0.0,0.345331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,18.54196429,0.9966,0.041481,0.9928,0.0009046,29.3,22.98013
69,1.264888,9.224436,0.342444,0.0,0.0,0.342444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,18.75625,0.9967,0.029547,0.9952,0.0009014,29.2,23.597664
70,1.237705,8.97722,0.339983,0.0,0.0,0.339983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,18.98169643,0.9973,0.035571,0.9904,0.00089815,29.1,23.471775
71,1.24625,9.067523,0.339498,0.0,0.0,0.339498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,18.96235119,0.9966,0.049933,0.9892,0.00089485,29.2,21.762058
72,1.205972,8.700498,0.335922,0.0,0.0,0.335922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,19.25089286,0.997,0.028238,0.9928,0.00089151,28.8,24.186336
73,1.201785,8.673959,0.334389,0.0,0.0,0.334389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,19.3203869,0.9973,0.051508,0.9892,0.00088812,28.6,23.410125
74,1.185969,8.533053,0.332664,0.0,0.0,0.332664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,19.45,0.9976,0.036248,0.9916,0.00088468,29.0,24.034897
75,1.17975,8.479706,0.331779,0.0,0.0,0.331779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,19.52693452,0.9981,0.023581,0.9952,0.0008812,29.1,25.143577
76,1.339217,8.473181,0.491899,0.0,0.325133,0.329333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,19.52886905,0.9981,0.018859,0.9976,0.00087767,29.3,24.60697
77,1.329941,8.434099,0.486531,0.0,0.315535,0.328764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,19.55119048,0.9978,0.038576,0.9916,0.0008741,29.1,23.572067
78,1.310496,8.279293,0.482567,0.0,0.311948,0.326593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,19.69345238,0.9987,0.051796,0.9868,0.00087049,29.3,23.402264
79,1.281736,8.100374,0.471698,0.0,0.296101,0.323647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,19.8296131,0.999,0.033384,0.994,0.00086683,29.9,25.344012
80,1.26639,7.953705,0.47102,0.0,0.29459,0.323725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,19.9735119,0.9981,0.046867,0.9916,0.00086313,29.5,21.278626
81,1.263964,7.942018,0.469762,0.0,0.294708,0.322408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,20.02782738,0.9988,0.029007,0.9916,0.00085939,29.2,24.936322
82,1.240636,7.759885,0.464647,0.0,0.289694,0.3198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,20.196875,0.9982,0.01481,0.9964,0.00085561,29.3,25.252173
83,1.229662,7.693593,0.460302,0.0,0.283459,0.318573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,20.2233631,0.9984,0.034683,0.9916,0.00085178,29.2,24.560797
84,1.23315,7.75223,0.457927,0.0,0.278384,0.318735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,20.18869048,0.9985,0.029843,0.9904,0.00084791,29.1,23.834153
85,1.185639,7.353985,0.450241,0.0,0.269546,0.315468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,20.55892857,0.9985,0.015882,0.9964,0.00084401,29.4,25.33842
86,1.178272,7.315385,0.446734,0.0,0.266586,0.313441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,20.59494048,0.9988,0.016639,0.9952,0.00084006,29.9,24.66464
87,1.18182,7.359065,0.445913,0.0,0.263772,0.314027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,20.55863095,0.999,0.020659,0.994,0.00083607,29.5,25.41044
88,1.179139,7.350473,0.444092,0.0,0.264052,0.312066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,20.59151786,0.999,0.023197,0.9928,0.00083204,29.7,26.082455
89,1.154665,7.147586,0.439906,0.0,0.257885,0.310964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,20.76160714,0.9988,0.034441,0.9928,0.00082797,29.5,26.631827
90,1.147263,7.099164,0.437346,0.0,0.256315,0.309189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,20.8233631,0.9991,0.033741,0.9916,0.00082387,30.0,24.687924
91,1.142578,7.058742,0.436704,0.0,0.255892,0.308758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,20.85922619,0.9994,0.017385,0.994,0.00081973,29.4,26.056685
92,1.126717,6.949249,0.431793,0.0,0.249624,0.306981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,20.98125,0.9994,0.017687,0.9976,0.00081555,29.2,25.840196
93,1.105143,6.775029,0.42764,0.0,0.243695,0.305793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,21.15997024,0.9984,0.029312,0.994,0.00081133,29.2,25.550473
94,1.086088,6.615198,0.424568,0.0,0.240023,0.304557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,21.29791667,0.9988,0.014795,0.994,0.00080707,29.4,26.611612
95,1.095647,6.706344,0.425013,0.0,0.241388,0.304319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,21.19508929,0.9993,0.022266,0.9964,0.00080278,29.0,26.12562
96,1.100099,6.753542,0.424744,0.0,0.240922,0.304283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,21.19880952,0.999,0.015977,0.9976,0.00079846,29.1,27.15439
97,1.073625,6.532771,0.420348,0.0,0.236593,0.302051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,21.42514881,0.9991,0.010341,0.9976,0.0007941,29.1,26.448633
98,1.075904,6.568497,0.419055,0.0,0.23459,0.30176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,21.37380952,0.9996,0.016133,0.9952,0.0007897,28.7,27.006285
99,1.054856,6.390406,0.415815,0.0,0.229394,0.301118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,21.54583333,0.9985,0.013197,0.9964,0.00078528,28.7,26.435797
100,1.044354,6.311063,0.413247,0.0,0.22895,0.298772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,21.62425595,0.9997,0.011414,0.9964,0.00078081,28.8,26.795946
101,1.025664,6.183791,0.407285,0.0,0.220304,0.297133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,21.75833333,0.9996,0.017299,0.9952,0.00077632,29.1,27.035979
102,1.013852,6.061154,0.407736,0.0,0.221548,0.296963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,21.89077381,0.9996,0.01496,0.9976,0.00077179,28.9,27.09413
103,1.014583,6.096865,0.404897,0.0,0.217636,0.296078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,21.85699405,0.9996,0.017171,0.9928,0.00076723,28.9,26.336254
104,1.008223,6.041155,0.404108,0.0,0.218242,0.294987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,21.903125,0.9993,0.02555,0.994,0.00076264,29.3,27.613459
105,0.993216,5.904582,0.402758,0.0,0.214664,0.295427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,22.05684524,0.9996,0.025974,0.9952,0.00075802,28.7,25.596588
106,0.988404,5.890238,0.39938,0.0,0.211364,0.293698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,22.06666667,0.9996,0.021275,0.994,0.00075337,28.4,26.916854
107,0.988961,5.904377,0.398524,0.0,0.210243,0.293402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,22.08511905,0.9996,0.010965,0.9976,0.00074869,28.5,27.630361
108,0.96929,5.740748,0.395215,0.0,0.206598,0.291916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,22.23764881,0.9997,0.019048,0.994,0.00074398,28.5,27.888918
109,0.977322,5.804195,0.396902,0.0,0.208104,0.29285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,22.17678571,0.9996,0.012067,0.9976,0.00073924,28.3,28.093444
110,0.956428,5.62919,0.393508,0.0,0.205223,0.290897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,22.34494048,0.9999,0.00515,0.9988,0.00073447,28.9,27.570237
111,0.949534,5.595151,0.390019,0.0,0.201892,0.289074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,22.37202381,0.9997,0.02541,0.9952,0.00072968,29.3,27.068249
112,0.940861,5.514753,0.389385,0.0,0.20062,0.289075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,22.50029762,0.9999,0.012665,0.9964,0.00072485,29.1,27.385444
113,0.935032,5.46996,0.388036,0.0,0.200102,0.287985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,22.51473214,0.9997,0.007708,0.9976,0.00072001,29.2,28.133215
114,0.9238,5.387294,0.38507,0.0,0.19662,0.28676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,22.5891369,0.9994,0.018407,0.9952,0.00071513,29.0,27.954417
115,0.92697,5.436763,0.383294,0.0,0.193607,0.28649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,22.59181548,0.9997,0.010473,0.9952,0.00071023,29.2,28.192131
116,0.917892,5.355903,0.382302,0.0,0.19231,0.286147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,22.65193452,0.9996,0.010617,0.9952,0.00070531,29.5,28.032538
117,0.890085,5.148013,0.375284,0.0,0.181846,0.284361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,22.8672619,0.9999,0.01657,0.9964,0.00070036,29.7,27.203403
118,0.919434,5.358831,0.38355,0.0,0.193945,0.286578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,22.66889881,0.9994,0.011935,0.9964,0.00069539,29.3,27.194221
119,0.897354,5.196662,0.377688,0.0,0.184595,0.285391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,22.82098214,0.9999,0.013229,0.9988,0.0006904,29.7,26.453027
120,0.874851,5.013866,0.373465,0.0,0.18051,0.283209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,23.02410714,0.9997,0.010413,0.9964,0.00068538,29.5,28.788282
121,0.902261,5.258613,0.376399,0.0,0.184936,0.283931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,22.80193452,0.9996,0.005546,0.9988,0.00068035,29.3,28.575143
122,0.891304,5.182083,0.373096,0.0,0.182684,0.281754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,22.87366071,0.9997,0.012295,0.9964,0.00067529,29.1,27.947444
123,0.870953,5.013432,0.36961,0.0,0.176346,0.281437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,23.03571429,0.9999,0.010044,0.9976,0.00067021,29.4,29.165148
124,0.84393,4.759807,0.367949,0.0,0.174984,0.280457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,23.28943452,0.9999,0.01555,0.9952,0.00066511,29.4,29.214435
125,0.856078,4.869005,0.369178,0.0,0.17838,0.279988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,23.17455357,0.9999,0.003733,0.9976,0.00065999,29.6,28.986114
126,0.846143,4.801563,0.365986,0.0,0.172421,0.279776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,23.26815476,0.9999,0.009709,0.9976,0.00065485,29.2,28.988719
127,0.838245,4.749596,0.363285,0.0,0.16864,0.278965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,23.3046131,0.9997,0.004011,0.9988,0.0006497,29.4,29.605184
128,0.836373,4.748494,0.361523,0.0,0.167155,0.277946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,23.30848214,0.9999,0.014188,0.9952,0.00064453,28.9,28.874205
129,0.831545,4.734809,0.358064,0.0,0.162355,0.276886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,23.39330357,0.9999,0.006874,0.9976,0.00063934,28.8,28.659703
130,0.834294,4.727874,0.361506,0.0,0.16876,0.277126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,23.35372024,0.9999,0.006843,0.9976,0.00063413,29.4,29.283745
131,0.82245,4.661913,0.356259,0.0,0.16189,0.275314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,23.43214286,0.9999,0.003678,0.9988,0.00062891,29.2,28.953153
132,0.818117,4.614371,0.35668,0.0,0.162913,0.275224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,23.49464286,0.9999,0.00308,0.9988,0.00062367,28.9,29.886628
133,0.805952,4.506566,0.355295,0.0,0.160192,0.275199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,23.59613095,0.9999,0.00776,0.9976,0.00061842,28.7,28.901658
134,0.794807,4.405945,0.354213,0.0,0.160166,0.27413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,23.68020833,0.9997,0.014995,0.9952,0.00061316,28.7,28.769687
135,0.803072,4.505929,0.352479,0.0,0.157081,0.273939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,23.62321429,0.9999,0.005082,0.9988,0.00060788,28.9,29.341376
136,0.794828,4.451104,0.349717,0.0,0.152542,0.273447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,23.68690476,0.9997,0.010128,0.9964,0.00060259,28.6,28.513618
137,0.791806,4.402512,0.351555,0.0,0.157076,0.273017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,23.71294643,0.9996,0.007181,0.9976,0.00059728,29.1,29.381038
138,0.780859,4.332567,0.347602,0.0,0.151091,0.272056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,23.83854167,0.9999,0.002497,0.9988,0.00059197,28.6,29.867041
139,0.775191,4.277863,0.347405,0.0,0.151517,0.271646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,23.86785714,0.9999,0.00116,1.0,0.00058665,28.4,30.14366
140,0.764666,4.202404,0.344425,0.0,0.147061,0.270895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,23.95208333,0.9999,0.00949,0.9964,0.00058131,28.3,28.454028
141,0.767638,4.212052,0.346433,0.0,0.15068,0.271093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,23.95044643,0.9999,0.009826,0.9976,0.00057597,28.9,29.810647
142,0.745979,4.042446,0.341735,0.0,0.144819,0.269325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,24.14255952,0.9999,0.003614,0.9988,0.00057061,28.4,30.497856
143,0.755771,4.143878,0.341383,0.0,0.144935,0.268915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,1.0,24.0452381,0.9997,0.014242,0.9952,0.00056525,28.5,29.547977
