epoch,train_loss,train_ce,train_kd,train_acc,val_loss,val_acc,lr,time_s
1,2.673578,1.96902,2.849718,0.9428,1.449657,0.9137,6.058e-05,38.6
2,1.630155,3.440219,1.177638,0.7631,3.764883,0.7578,0.00012058,37.5
3,1.305824,4.381917,0.536801,0.7228,4.061871,0.8621,0.00018058,37.6
4,1.244357,4.461783,0.440001,0.8051,4.042099,0.8741,0.00024058,37.3
5,1.219369,4.443696,0.413287,0.861,4.031071,0.9101,0.0003,37.3
6,1.203483,4.404919,0.403124,0.8788,4.021797,0.9137,0.00029996,37.4
7,1.192845,4.378231,0.396499,0.8969,3.948881,0.9305,0.00029986,37.4
8,1.185142,4.351231,0.39362,0.9072,3.948179,0.9305,0.00029968,37.4
9,1.178256,4.324388,0.391723,0.9112,3.912986,0.9245,0.00029944,37.5
10,1.174196,4.31347,0.389377,0.9138,3.923916,0.9281,0.00029912,37.4
11,1.169638,4.297152,0.387759,0.921,3.930892,0.9197,0.00029874,37.4
12,1.166908,4.286228,0.387078,0.9174,3.889271,0.9305,0.00029828,37.5
13,1.163681,4.276304,0.385525,0.915,3.823941,0.94,0.00029776,37.4
14,1.1626,4.275985,0.384253,0.9142,3.877615,0.9089,0.00029717,37.4
15,1.158323,4.25534,0.384069,0.9171,3.836341,0.9305,0.0002965,37.4
16,1.156341,4.239072,0.385659,0.9133,3.80394,0.9221,0.00029577,37.6
17,1.1531,4.227245,0.384564,0.916,3.868255,0.9197,0.00029498,37.9
18,1.151497,4.219074,0.384603,0.9132,3.827275,0.8873,0.00029411,37.4
19,1.149319,4.212014,0.383646,0.9159,3.835097,0.9053,0.00029318,37.5
20,1.147696,4.203013,0.383867,0.9136,3.797515,0.9281,0.00029217,37.3
21,1.146083,4.196631,0.383446,0.9088,3.993066,0.7338,0.00029111,37.5
22,1.145171,4.194599,0.382813,0.9115,3.750153,0.9233,0.00028997,37.5
23,1.143606,4.187189,0.38271,0.9079,3.755196,0.9317,0.00028877,37.4
24,1.142218,4.178628,0.383115,0.9093,3.75935,0.9185,0.00028751,37.4
25,1.139971,4.164878,0.383744,0.9088,3.728848,0.9209,0.00028618,37.6
26,1.138993,4.164429,0.382634,0.9127,3.889173,0.8465,0.00028479,37.4
27,1.138987,4.160692,0.383561,0.9019,3.775039,0.9053,0.00028334,37.4
28,1.136749,4.151246,0.383125,0.9019,3.779495,0.9209,0.00028182,37.3
29,1.135656,4.146232,0.383012,0.9029,3.697776,0.8849,0.00028024,37.2
30,1.136757,4.153672,0.382529,0.9022,3.718619,0.9125,0.0002786,37.5
31,1.134665,4.141785,0.382885,0.9019,3.719247,0.9077,0.0002769,37.5
32,1.133705,4.137828,0.382674,0.9026,3.679,0.9173,0.00027514,37.3
33,1.132694,4.132922,0.382637,0.8959,3.86798,0.8082,0.00027332,37.4
34,1.132449,4.131767,0.38262,0.9008,3.731948,0.8969,0.00027145,37.3
35,1.132792,4.13095,0.383252,0.8932,3.676283,0.8849,0.00026952,37.4
36,1.131867,4.130755,0.382145,0.8971,3.645664,0.9101,0.00026753,37.5
37,1.130786,4.123866,0.382515,0.8983,3.721643,0.9077,0.00026548,37.2
38,1.129373,4.116237,0.382656,0.8938,3.6689,0.9173,0.00026339,37.4
39,1.129423,4.117898,0.382304,0.8954,3.72889,0.8933,0.00026124,37.5
