epoch,train_loss,train_ce,train_kd,train_relation,train_embedding,train_logit_kd,train_topk,train_margin,train_anchor,train_teacher1_kd,train_teacher2_kd,teacher2_active,train_tdl,train_contrast,train_topkd,hard_ratio,avg_true_rank,train_acc,val_loss,val_acc,lr,time_s
1,0.836638,0.309274,2.067154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9976,0.308469,0.9808,2.019e-05,36.3
2,0.826078,0.346792,1.944412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9971,0.334655,0.9772,4.019e-05,34.5
3,0.818669,0.370796,1.863706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9967,0.335272,0.9796,6.019e-05,35.5
4,0.810479,0.376211,1.823771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974,0.341285,0.9808,8.019e-05,36.3
5,0.805741,0.383729,1.790437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.356372,0.9796,0.0001,36.5
6,0.803674,0.394581,1.758224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9961,0.354762,0.9808,9.999e-05,36.5
7,0.794341,0.389521,1.738922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9973,0.344101,0.982,9.996e-05,36.4
8,0.79355,0.390737,1.733448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9959,0.37422,0.9772,9.991e-05,36.3
9,0.79081,0.395991,1.712056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965,0.360497,0.9784,9.984e-05,36.3
10,0.791148,0.402448,1.698113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9959,0.349562,0.9808,9.975e-05,36.3
11,0.778625,0.38777,1.690619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9973,0.356181,0.9796,9.963e-05,36.3
12,0.781004,0.392724,1.686991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9967,0.333685,0.9772,9.95e-05,36.0
13,0.772699,0.386066,1.674843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9977,0.337928,0.9784,9.935e-05,36.3
14,0.774962,0.392001,1.668536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9962,0.348796,0.9784,9.918e-05,36.2
15,0.772562,0.392839,1.658582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997,0.350985,0.9808,9.899e-05,36.3
16,0.768531,0.387482,1.657647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9961,0.352378,0.982,9.877e-05,36.3
17,0.773723,0.398677,1.648831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9959,0.347277,0.9808,9.854e-05,35.8
18,0.768459,0.393075,1.644355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9973,0.353952,0.9808,9.829e-05,36.4
19,0.767267,0.394373,1.637353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9971,0.349967,0.9796,9.802e-05,35.9
20,0.762524,0.388157,1.636045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9968,0.344242,0.9784,9.773e-05,35.9
21,0.761394,0.387327,1.634219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997,0.339304,0.9784,9.742e-05,36.0
22,0.759471,0.387334,1.627789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965,0.350654,0.9796,9.709e-05,35.5
23,0.758756,0.388756,1.62209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9973,0.335246,0.9808,9.674e-05,35.5
24,0.762534,0.39303,1.624709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9977,0.335182,0.9808,9.637e-05,35.7
25,0.757068,0.386691,1.621279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9977,0.337818,0.9784,9.599e-05,36.1
26,0.754772,0.387233,1.612361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997,0.325194,0.9808,9.558e-05,35.9
27,0.750755,0.382871,1.609151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9973,0.320171,0.9784,9.516e-05,35.1
28,0.750748,0.382312,1.610432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9964,0.335807,0.9796,9.472e-05,35.2
29,0.753917,0.390441,1.602028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965,0.330707,0.982,9.426e-05,35.5
30,0.75178,0.389194,1.597816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995,0.32175,0.9796,9.378e-05,35.5
31,0.751814,0.387401,1.602111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9952,0.330217,0.9784,9.328e-05,35.4
32,0.752321,0.388291,1.601725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965,0.323503,0.982,9.277e-05,35.2
33,0.749172,0.385714,1.59724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9962,0.320635,0.9796,9.224e-05,35.5
34,0.747597,0.385166,1.593269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9959,0.324292,0.9808,9.169e-05,35.7
35,0.740134,0.375275,1.591471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979,0.33294,0.982,9.113e-05,35.5
36,0.739564,0.3788,1.581349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9964,0.316315,0.9808,9.055e-05,35.5
37,0.745392,0.386519,1.582763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995,0.333744,0.982,8.995e-05,35.2
38,0.739376,0.378742,1.580856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979,0.328003,0.9832,8.933e-05,35.3
39,0.746612,0.391502,1.575201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9973,0.31956,0.9808,8.87e-05,35.2
40,0.739925,0.379047,1.581976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9971,0.321569,0.982,8.806e-05,35.6
41,0.741321,0.384112,1.574807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9952,0.309136,0.9784,8.74e-05,35.2
42,0.739395,0.380481,1.576859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9953,0.306669,0.9808,8.672e-05,35.7
43,0.737123,0.380769,1.568615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9964,0.315543,0.982,8.603e-05,35.5
44,0.739158,0.380435,1.576179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9949,0.32712,0.9772,8.532e-05,35.8
45,0.73856,0.384118,1.565591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9962,0.330443,0.9808,8.46e-05,35.6
46,0.73821,0.384104,1.564457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965,0.320775,0.982,8.387e-05,35.7
47,0.735349,0.380294,1.563809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9964,0.318965,0.9808,8.312e-05,36.0
48,0.736002,0.381392,1.563424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9971,0.319586,0.9808,8.236e-05,35.4
49,0.73461,0.380984,1.55974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9967,0.313385,0.982,8.159e-05,35.2
50,0.735838,0.382797,1.559599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9962,0.306154,0.9808,8.08e-05,35.4
51,0.734172,0.379192,1.562458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965,0.31373,0.982,8e-05,35.5
52,0.731019,0.378178,1.554315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9959,0.312399,0.9832,7.919e-05,35.7
53,0.736516,0.386177,1.553973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9967,0.305805,0.982,7.836e-05,35.0
54,0.729143,0.376499,1.551976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9968,0.313052,0.9808,7.753e-05,35.4
55,0.725299,0.370771,1.552531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997,0.3218,0.9808,7.668e-05,35.6
56,0.728826,0.376726,1.550392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9971,0.31174,0.9832,7.583e-05,35.4
57,0.732557,0.385826,1.541598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9962,0.309033,0.982,7.496e-05,35.8
