epoch,phase,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec
93,2,1.895843,1.000000,1.928620,0.998801,0.00017997,38.01
94,2,1.895490,1.000000,1.929711,0.997602,0.00017754,37.82
95,2,1.895479,1.000000,1.925964,0.998801,0.00017511,37.95
96,2,1.895011,1.000000,1.928995,0.998801,0.00017267,37.79
97,2,1.894003,1.000000,1.928817,0.997602,0.00017022,37.83
98,2,1.893394,1.000000,1.930818,0.997602,0.00016776,38.00
99,2,1.893034,1.000000,1.927465,0.998801,0.00016531,37.91
100,2,1.893526,1.000000,1.926473,0.997602,0.00016285,37.81
101,2,1.892766,1.000000,1.924626,0.997602,0.00016038,37.77
102,2,1.892428,1.000000,1.923571,0.996403,0.00015791,37.86
103,2,1.892740,1.000000,1.923552,0.996403,0.00015544,37.85
104,2,1.891240,1.000000,1.926981,0.997602,0.00015297,38.08
105,2,1.890626,1.000000,1.921015,0.998801,0.00015050,37.79
106,2,1.889614,1.000000,1.920656,0.997602,0.00014803,37.69
107,2,1.889940,1.000000,1.924425,0.997602,0.00014556,37.86
108,2,1.889141,1.000000,1.925630,0.998801,0.00014309,37.87
109,2,1.889286,1.000000,1.920367,0.998801,0.00014062,37.83
110,2,1.888954,1.000000,1.925285,0.996403,0.00013815,37.99
111,2,1.888310,1.000000,1.917025,0.996403,0.00013569,37.81
112,2,1.887323,1.000000,1.920023,0.996403,0.00013324,37.82
113,2,1.887319,1.000000,1.918192,0.997602,0.00013078,37.72
114,2,1.887005,1.000000,1.917504,0.998801,0.00012833,37.97
115,2,1.886988,1.000000,1.918912,0.997602,0.00012589,37.72
116,2,1.886403,1.000000,1.919574,0.997602,0.00012346,37.95
117,2,1.886519,1.000000,1.919525,0.998801,0.00012103,37.80
118,2,1.885513,1.000000,1.917293,0.996403,0.00011861,38.01
119,2,1.885334,1.000000,1.920393,0.997602,0.00011620,37.89
120,2,1.884508,1.000000,1.918635,0.997602,0.00011380,37.76
121,2,1.883857,1.000000,1.918221,0.996403,0.00011141,37.83
122,2,1.884307,1.000000,1.918198,0.997602,0.00010903,37.89
123,2,1.883937,1.000000,1.919366,0.997602,0.00010666,37.68
124,2,1.883514,1.000000,1.913634,0.997602,0.00010430,37.81
125,2,1.882850,1.000000,1.914350,0.997602,0.00010196,37.76
126,2,1.882738,1.000000,1.917147,0.997602,0.00009963,37.88
127,2,1.883110,1.000000,1.914094,0.997602,0.00009731,37.79
128,2,1.881989,1.000000,1.913888,0.997602,0.00009501,37.74
129,2,1.881770,1.000000,1.913034,0.997602,0.00009272,37.86
130,2,1.881676,1.000000,1.914134,0.997602,0.00009045,37.75
131,2,1.881537,1.000000,1.912848,0.996403,0.00008819,37.80
132,2,1.881702,1.000000,1.912532,0.996403,0.00008595,37.77
133,2,1.881331,1.000000,1.914610,0.997602,0.00008373,37.93
134,2,1.880071,1.000000,1.912323,0.997602,0.00008153,37.81
135,2,1.880561,1.000000,1.914722,0.997602,0.00007935,37.75
