epoch,train_loss,train_ce,train_kd,train_relation,train_embedding,train_logit_kd,train_topk,train_margin,train_anchor,train_teacher1_kd,train_teacher2_kd,teacher2_active,train_tdl,train_contrast,train_topkd,hard_ratio,avg_true_rank,train_acc,val_loss,val_acc,lr,time_s
1,1.499614,0.3369,1.997919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9976,0.416384,0.9796,2.019e-05,35.8
2,1.233851,0.728585,1.450394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9953,1.006266,0.9748,4.019e-05,34.5
3,1.100204,1.235792,1.042095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.994,1.190276,0.9784,6.019e-05,35.8
4,1.048675,1.319042,0.932804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9947,1.248137,0.9808,8.019e-05,36.3
5,1.016111,1.35954,0.868927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9947,1.271704,0.982,0.0001,36.4
6,0.994783,1.387436,0.826503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9932,1.309643,0.9808,9.999e-05,36.5
7,0.978747,1.386292,0.804085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9961,1.279622,0.9832,9.996e-05,36.0
8,0.968512,1.383737,0.790558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9952,1.331319,0.9784,9.991e-05,36.4
9,0.960306,1.386518,0.777644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9959,1.331278,0.9808,9.984e-05,36.3
10,0.954615,1.390842,0.767661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9944,1.282203,0.9808,9.975e-05,36.2
11,0.943822,1.365877,0.762941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9961,1.286109,0.9808,9.963e-05,35.9
12,0.940921,1.369103,0.757414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9958,1.256618,0.9808,9.95e-05,35.7
13,0.932557,1.353225,0.752271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9977,1.272857,0.9796,9.935e-05,35.8
14,0.930497,1.356359,0.747985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965,1.280154,0.9784,9.918e-05,35.0
15,0.926071,1.351366,0.743801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9952,1.269983,0.9808,9.899e-05,35.3
16,0.922746,1.348654,0.740214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9947,1.243612,0.9808,9.877e-05,34.8
17,0.923032,1.356105,0.73743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941,1.250842,0.982,9.854e-05,34.8
18,0.915593,1.338336,0.734417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9946,1.276869,0.9796,9.829e-05,34.9
19,0.914155,1.341559,0.730982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9958,1.247661,0.9772,9.802e-05,35.0
20,0.908778,1.325274,0.73028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9949,1.197908,0.9808,9.773e-05,35.3
21,0.906956,1.322224,0.728984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965,1.243013,0.9784,9.742e-05,34.7
22,0.902667,1.319537,0.724008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9952,1.234285,0.9808,9.709e-05,35.3
23,0.901945,1.323419,0.721313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9956,1.206221,0.9808,9.674e-05,35.6
24,0.902452,1.324483,0.721582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995,1.207495,0.9808,9.637e-05,35.5
25,0.898458,1.317026,0.719072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9962,1.198597,0.9808,9.599e-05,35.2
26,0.893671,1.307674,0.716242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.994,1.162976,0.9808,9.558e-05,35.6
27,0.891134,1.303637,0.714346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9952,1.160422,0.9796,9.516e-05,35.3
28,0.888575,1.299827,0.712325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9944,1.200518,0.9796,9.472e-05,35.5
29,0.889254,1.303596,0.711678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941,1.193551,0.9796,9.426e-05,35.6
30,0.887791,1.303103,0.709801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9938,1.159441,0.982,9.378e-05,35.4
31,0.886421,1.301795,0.708403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9925,1.173901,0.9772,9.328e-05,35.6
32,0.885622,1.300614,0.707768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9943,1.176178,0.982,9.277e-05,36.0
33,0.881142,1.290711,0.705613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9944,1.171789,0.9832,9.224e-05,35.5
34,0.879324,1.287526,0.704381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931,1.175418,0.9796,9.169e-05,35.0
35,0.87372,1.271943,0.703053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9952,1.155727,0.9808,9.113e-05,35.4
36,0.872612,1.275588,0.699908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931,1.152546,0.9808,9.055e-05,35.4
