epoch,phase,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec
93,2,1.958444,1.000000,2.045377,0.992806,0.00017997,28.19
94,2,1.956818,1.000000,2.036424,0.995204,0.00017754,28.36
95,2,1.956219,1.000000,2.050289,0.994005,0.00017511,28.19
96,2,1.954540,1.000000,2.043002,0.992806,0.00017267,28.11
97,2,1.952285,1.000000,2.045236,0.990408,0.00017022,28.16
98,2,1.948433,1.000000,2.023260,0.995204,0.00016776,28.31
99,2,1.949618,1.000000,2.052440,0.989209,0.00016531,28.15
100,2,1.947779,1.000000,2.037684,0.992806,0.00016285,28.09
101,2,1.946042,1.000000,2.047494,0.989209,0.00016038,28.22
102,2,1.942229,1.000000,2.033141,0.995204,0.00015791,28.21
103,2,1.941998,1.000000,2.017627,0.995204,0.00015544,28.18
104,2,1.942730,1.000000,2.024749,0.991607,0.00015297,28.32
105,2,1.939762,1.000000,2.024615,0.996403,0.00015050,28.25
106,2,1.938400,1.000000,2.013572,0.996403,0.00014803,28.19
107,2,1.935505,1.000000,2.019052,0.995204,0.00014556,28.31
108,2,1.935072,1.000000,2.022224,0.994005,0.00014309,28.15
109,2,1.934821,1.000000,2.015277,0.996403,0.00014062,28.05
110,2,1.934552,1.000000,2.016498,0.995204,0.00013815,28.24
111,2,1.933543,1.000000,2.013515,0.996403,0.00013569,28.11
112,2,1.931585,1.000000,2.014653,0.994005,0.00013324,28.32
113,2,1.928463,1.000000,2.014252,0.991607,0.00013078,28.23
114,2,1.928444,1.000000,2.006044,0.996403,0.00012833,28.37
115,2,1.926980,1.000000,2.016219,0.994005,0.00012589,28.38
116,2,1.925249,1.000000,2.006777,0.994005,0.00012346,28.16
117,2,1.924871,1.000000,2.000411,0.994005,0.00012103,28.17
118,2,1.924315,1.000000,2.006055,0.995204,0.00011861,28.09
119,2,1.922914,1.000000,2.004894,0.996403,0.00011620,28.21
120,2,1.922177,1.000000,1.999103,0.996403,0.00011380,28.18
121,2,1.919751,1.000000,2.004248,0.994005,0.00011141,28.26
122,2,1.921585,1.000000,2.006721,0.994005,0.00010903,28.24
123,2,1.920503,1.000000,1.988782,0.996403,0.00010666,28.23
124,2,1.918204,1.000000,1.996185,0.997602,0.00010430,27.93
125,2,1.916585,1.000000,1.999774,0.997602,0.00010196,28.27
126,2,1.917058,1.000000,2.005574,0.994005,0.00009963,28.13
127,2,1.914842,1.000000,2.008494,0.992806,0.00009731,28.34
128,2,1.915060,1.000000,2.003848,0.994005,0.00009501,28.13
129,2,1.915523,1.000000,1.994361,0.997602,0.00009272,28.39
130,2,1.913407,1.000000,1.995392,0.995204,0.00009045,28.04
131,2,1.913816,1.000000,1.994667,0.996403,0.00008819,28.20
132,2,1.912193,1.000000,1.996733,0.996403,0.00008595,28.23
133,2,1.911563,1.000000,1.999329,0.995204,0.00008373,28.20
134,2,1.908702,1.000000,1.993802,0.995204,0.00008153,28.17
135,2,1.909554,1.000000,1.992202,0.996403,0.00007935,28.17
136,2,1.909300,1.000000,1.990203,0.996403,0.00007718,28.24
137,2,1.910660,1.000000,1.987412,0.996403,0.00007504,28.38
138,2,1.907892,1.000000,1.994459,0.995204,0.00007291,28.29
139,2,1.906811,1.000000,1.987615,0.992806,0.00007081,28.08
140,2,1.906599,1.000000,1.988135,0.992806,0.00006873,28.12
141,2,1.906554,1.000000,1.990241,0.992806,0.00006667,28.16
142,2,1.905786,1.000000,2.003421,0.991607,0.00006464,28.20
143,2,1.904664,1.000000,1.986448,0.992806,0.00006263,28.20
144,2,1.904032,1.000000,1.996570,0.992806,0.00006064,28.35
145,2,1.904274,1.000000,1.990173,0.995204,0.00005868,28.19
146,2,1.903826,1.000000,1.991338,0.991607,0.00005674,28.03
147,2,1.903835,1.000000,1.984867,0.995204,0.00005482,28.20
148,2,1.902894,1.000000,1.989469,0.995204,0.00005294,28.12
149,2,1.902923,1.000000,1.988143,0.992806,0.00005108,28.30
150,2,1.902914,1.000000,1.987384,0.996403,0.00004925,28.36
151,2,1.902034,1.000000,1.983754,0.994005,0.00004744,28.14
152,2,1.901496,1.000000,1.984473,0.994005,0.00004567,28.19
153,2,1.901496,1.000000,1.983405,0.994005,0.00004392,28.12
154,2,1.901151,1.000000,1.983960,0.996403,0.00004220,28.32
155,2,1.901979,1.000000,1.980579,0.995204,0.00004051,28.22
156,2,1.899271,1.000000,1.982001,0.995204,0.00003885,28.27
157,2,1.899619,1.000000,1.986007,0.996403,0.00003722,28.13
158,2,1.898125,1.000000,1.984320,0.995204,0.00003562,29.06
159,2,1.899205,1.000000,1.978685,0.996403,0.00003406,28.25
160,2,1.899509,1.000000,1.982580,0.997602,0.00003252,28.05
161,2,1.898004,1.000000,1.983673,0.995204,0.00003102,28.20
162,2,1.898556,1.000000,1.980941,0.997602,0.00002955,27.98
163,2,1.897920,1.000000,1.978606,0.996403,0.00002812,28.39
164,2,1.897209,1.000000,1.981667,0.996403,0.00002671,27.94
165,2,1.897651,1.000000,1.977306,0.996403,0.00002534,28.00
166,2,1.896597,1.000000,1.982873,0.997602,0.00002401,27.91
167,2,1.897606,1.000000,1.980595,0.996403,0.00002271,27.93
168,2,1.896687,1.000000,1.978119,0.996403,0.00002144,28.14
169,2,1.895716,1.000000,1.983580,0.996403,0.00002021,28.32
170,2,1.896025,1.000000,1.980327,0.996403,0.00001902,28.02
171,2,1.895446,1.000000,1.980441,0.996403,0.00001786,28.37
172,2,1.895500,1.000000,1.979674,0.996403,0.00001674,28.13
173,2,1.894965,1.000000,1.979599,0.996403,0.00001565,28.09
174,2,1.895057,1.000000,1.980092,0.996403,0.00001460,28.31
175,2,1.894743,1.000000,1.978421,0.996403,0.00001359,28.13
176,2,1.895044,1.000000,1.978298,0.996403,0.00001262,28.15
177,2,1.894765,1.000000,1.980068,0.996403,0.00001168,28.20
178,2,1.894155,1.000000,1.978390,0.996403,0.00001078,28.01
179,2,1.894880,1.000000,1.979320,0.996403,0.00000992,28.10
180,2,1.894453,1.000000,1.975420,0.996403,0.00000910,27.90
181,2,1.895089,1.000000,1.977646,0.996403,0.00000832,28.21
182,2,1.893738,1.000000,1.974913,0.996403,0.00000757,27.99
183,2,1.893914,1.000000,1.977726,0.996403,0.00000687,28.07
184,2,1.893406,1.000000,1.975134,0.996403,0.00000620,28.15
185,2,1.894480,1.000000,1.976001,0.996403,0.00000557,28.13
186,2,1.893861,1.000000,1.976142,0.996403,0.00000499,28.07
187,2,1.893657,1.000000,1.975633,0.995204,0.00000444,28.14
188,2,1.893461,1.000000,1.975158,0.995204,0.00000393,28.00
189,2,1.892974,1.000000,1.976904,0.996403,0.00000347,28.01
190,2,1.893778,1.000000,1.975120,0.996403,0.00000304,27.99
191,2,1.893308,1.000000,1.979213,0.996403,0.00000265,28.01
192,2,1.893653,1.000000,1.976546,0.996403,0.00000231,28.00
193,2,1.893472,1.000000,1.976201,0.996403,0.00000200,28.12
194,2,1.893584,1.000000,1.974408,0.996403,0.00000174,28.25
195,2,1.894064,1.000000,1.975558,0.996403,0.00000151,28.02
196,2,1.893785,1.000000,1.975689,0.996403,0.00000133,28.00
197,2,1.893260,1.000000,1.973185,0.996403,0.00000118,27.91
198,2,1.892819,1.000000,1.977971,0.996403,0.00000108,28.09
199,2,1.892746,1.000000,1.975577,0.996403,0.00000102,27.99
200,2,1.893233,1.000000,1.975255,0.996403,0.00000100,28.01
