epoch,train_loss,train_ce,train_kd,train_relation,train_embedding,train_logit_kd,train_topk,train_margin,train_anchor,train_teacher1_kd,train_teacher2_kd,teacher2_active,train_tdl,train_contrast,train_topkd,hard_ratio,avg_true_rank,train_acc,val_loss,val_acc,lr,time_s
1,1.244325,0.283364,2.205287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9977,0.355818,0.976,2.019e-05,37.0
2,1.12221,0.469698,1.774723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9971,0.561913,0.9784,4.019e-05,36.4
3,1.066483,0.638584,1.494382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9977,0.602448,0.9772,6.019e-05,36.7
4,1.037773,0.674929,1.400618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9976,0.636955,0.9772,8.019e-05,36.5
5,1.021479,0.702166,1.340792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9973,0.65811,0.9772,0.0001,36.7
6,1.007535,0.713024,1.302046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9967,0.662102,0.9772,9.999e-05,36.6
7,0.999317,0.720475,1.278159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974,0.783066,0.9712,9.996e-05,36.5
8,0.988426,0.717278,1.259574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9964,0.718069,0.9784,9.991e-05,36.5
9,0.983118,0.723081,1.243155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979,0.66576,0.9772,9.984e-05,36.3
10,0.97647,0.717218,1.235722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979,0.646518,0.9844,9.975e-05,36.2
11,0.973588,0.717641,1.229535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9973,0.663391,0.9808,9.963e-05,36.4
12,0.971384,0.720808,1.22196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9973,0.639522,0.9832,9.95e-05,36.2
13,0.967902,0.720832,1.214972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965,0.682826,0.9808,9.935e-05,36.3
14,0.964523,0.721947,1.207098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9982,0.668041,0.9808,9.918e-05,36.2
15,0.960169,0.716365,1.203974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9976,0.682036,0.9808,9.899e-05,36.3
16,0.957653,0.714085,1.201221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9973,0.660267,0.982,9.877e-05,36.3
17,0.950319,0.706618,1.19402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.674088,0.9796,9.854e-05,36.0
18,0.952605,0.71402,1.19119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9977,0.694459,0.976,9.829e-05,36.3
19,0.945942,0.705064,1.186821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974,0.711621,0.976,9.802e-05,36.3
20,0.945593,0.711735,1.179452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9973,0.6526,0.9808,9.773e-05,36.5
21,0.942967,0.706925,1.179008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9968,0.644114,0.982,9.742e-05,36.1
22,0.941305,0.707542,1.175067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.637981,0.9856,9.709e-05,36.0
23,0.939964,0.707734,1.172194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.640495,0.9832,9.674e-05,36.1
24,0.934269,0.697831,1.170706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9973,0.681575,0.982,9.637e-05,36.1
25,0.93455,0.707097,1.162004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9953,0.616467,0.9844,9.599e-05,36.0
26,0.930346,0.699807,1.160885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9977,0.67501,0.9772,9.558e-05,35.8
27,0.934268,0.706606,1.16193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979,0.667278,0.9784,9.516e-05,35.6
28,0.926081,0.692979,1.159184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9964,0.657966,0.9856,9.472e-05,36.0
29,0.924902,0.698783,1.151021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9968,0.635491,0.9832,9.426e-05,35.9
30,0.926393,0.696462,1.156323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9973,0.645137,0.982,9.378e-05,36.1
31,0.927334,0.698659,1.156009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9967,0.629672,0.9856,9.328e-05,35.9
32,0.923446,0.698831,1.148061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997,0.647147,0.9844,9.277e-05,36.0
33,0.923353,0.702948,1.143758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9967,0.624962,0.9856,9.224e-05,35.8
34,0.918306,0.691429,1.145183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9956,0.642346,0.982,9.169e-05,35.7
35,0.915621,0.690426,1.140815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974,0.630019,0.9844,9.113e-05,36.0
36,0.920595,0.699075,1.142116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9961,0.657806,0.9808,9.055e-05,35.5
37,0.921091,0.701396,1.140786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9971,0.648702,0.9808,8.995e-05,35.9
38,0.91626,0.691208,1.141312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979,0.676919,0.9832,8.933e-05,35.9
39,0.911401,0.688526,1.134275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979,0.618356,0.9844,8.87e-05,35.8
40,0.914758,0.694829,1.134688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9956,0.622005,0.9832,8.806e-05,35.8
41,0.912037,0.692505,1.131568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9955,0.607099,0.9844,8.74e-05,35.8
42,0.905925,0.683689,1.128161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9964,0.641587,0.9796,8.672e-05,35.8
43,0.909243,0.691064,1.127421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9968,0.609608,0.9844,8.603e-05,35.8
44,0.909277,0.692435,1.126119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9956,0.620063,0.9868,8.532e-05,35.9
45,0.909382,0.692022,1.126741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9962,0.608705,0.988,8.46e-05,35.8
46,0.907745,0.688103,1.127386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9958,0.603937,0.9856,8.387e-05,35.5
47,0.908274,0.691936,1.124612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974,0.614413,0.9844,8.312e-05,35.9
48,0.904789,0.684432,1.125146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9967,0.592928,0.9868,8.236e-05,35.4
49,0.906195,0.690509,1.12188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9962,0.590006,0.9868,8.159e-05,35.8
50,0.901412,0.680942,1.121881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974,0.618243,0.982,8.08e-05,35.6
51,0.905669,0.691334,1.120005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9967,0.610702,0.988,8e-05,35.9
52,0.898108,0.679395,1.116821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9971,0.595135,0.9856,7.919e-05,35.8
53,0.904941,0.691025,1.118856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9961,0.592992,0.988,7.836e-05,35.4
54,0.903372,0.687768,1.118977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997,0.630962,0.982,7.753e-05,35.8
55,0.905919,0.695277,1.116562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965,0.598569,0.9892,7.668e-05,35.8
56,0.898515,0.682078,1.114951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9971,0.61297,0.9892,7.583e-05,35.8
57,0.896909,0.684109,1.109709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9962,0.585275,0.9868,7.496e-05,35.7
58,0.897285,0.683193,1.111377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9953,0.599373,0.9856,7.408e-05,35.5
59,0.897081,0.680618,1.113544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965,0.591061,0.9868,7.32e-05,35.9
60,0.894263,0.679416,1.10911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9985,0.588168,0.9856,7.23e-05,36.1
61,0.896226,0.682026,1.110426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965,0.620725,0.982,7.139e-05,35.8
62,0.89923,0.689935,1.108526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9961,0.599966,0.9832,7.048e-05,35.7
63,0.893996,0.681657,1.106335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9947,0.59537,0.9844,6.956e-05,35.8
64,0.895715,0.685564,1.105865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9953,0.598136,0.9868,6.863e-05,35.7
65,0.891406,0.676772,1.10604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9961,0.593698,0.9868,6.769e-05,35.4
66,0.890957,0.679514,1.1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9962,0.612502,0.9868,6.675e-05,35.6
67,0.893704,0.683056,1.104351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995,0.590741,0.988,6.58e-05,36.0
68,0.893517,0.683363,1.103672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9959,0.595541,0.9856,6.484e-05,35.4
69,0.888957,0.675269,1.102645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979,0.602576,0.9844,6.388e-05,35.8
70,0.892783,0.684777,1.100788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9967,0.596314,0.988,6.291e-05,36.2
71,0.891679,0.680513,1.102844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9973,0.590869,0.9868,6.193e-05,36.0
72,0.895864,0.69021,1.101518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965,0.581437,0.988,6.096e-05,36.1
73,0.88888,0.678138,1.099623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9956,0.578026,0.988,5.997e-05,35.8
