epoch,train_loss,train_ce,train_kd,train_acc,val_loss,val_acc,lr,time_s
1,2.417992,1.901906,2.934077,0.9497,1.025527,0.9472,6.058e-05,27.0
2,2.10404,2.30123,1.906849,0.9386,1.539575,0.9448,0.00012058,25.2
3,2.001215,2.517228,1.485201,0.938,1.714994,0.9436,0.00018058,25.4
4,1.968562,2.559021,1.378104,0.9416,1.716805,0.9329,0.00024058,25.5
5,1.952163,2.569346,1.334981,0.9483,1.753708,0.9376,0.0003,25.3
6,1.940973,2.572971,1.308974,0.9455,1.756751,0.946,0.00029996,25.2
7,1.92862,2.569058,1.288182,0.9458,1.756787,0.9329,0.00029986,25.3
8,1.917439,2.554114,1.280764,0.95,1.91996,0.9089,0.00029968,25.5
9,1.908193,2.547612,1.268774,0.9518,1.777379,0.9305,0.00029944,25.4
10,1.902945,2.544057,1.261834,0.9497,1.704366,0.9508,0.00029912,25.4
11,1.893682,2.532106,1.255258,0.9504,1.774454,0.94,0.00029874,25.4
12,1.892131,2.528268,1.255993,0.9491,1.681748,0.9436,0.00029828,25.4
13,1.88816,2.532841,1.243479,0.9509,1.761497,0.9305,0.00029776,25.4
14,1.891273,2.540891,1.241655,0.9485,1.723689,0.9376,0.00029717,25.5
15,1.878894,2.521395,1.236392,0.9494,1.772101,0.9269,0.0002965,25.4
16,1.874621,2.513088,1.236155,0.9503,1.739264,0.9317,0.00029577,25.3
17,1.868502,2.505616,1.231388,0.9504,1.714916,0.9365,0.00029498,25.3
18,1.867905,2.509324,1.226485,0.9453,1.759152,0.9281,0.00029411,25.4
19,1.863667,2.506341,1.220993,0.9518,1.721006,0.9448,0.00029318,25.4
20,1.862441,2.503923,1.220959,0.9509,1.699855,0.9424,0.00029217,25.4
21,1.85932,2.502713,1.215927,0.9449,2.404245,0.7626,0.00029111,25.4
22,1.859027,2.505134,1.21292,0.9503,1.647083,0.9412,0.00028997,25.4
23,1.856544,2.50431,1.208777,0.948,1.666834,0.9484,0.00028877,25.4
24,1.85443,2.501127,1.207733,0.9483,1.612359,0.9448,0.00028751,25.5
25,1.849912,2.495247,1.204576,0.9491,1.660899,0.9424,0.00028618,25.5
26,1.849097,2.498228,1.199967,0.9572,1.840589,0.8933,0.00028479,25.7
27,1.849962,2.495081,1.204843,0.9462,1.702718,0.94,0.00028334,25.4
28,1.84448,2.491417,1.197543,0.9503,1.662338,0.952,0.00028182,25.3
29,1.842495,2.487477,1.197513,0.9525,1.654084,0.9317,0.00028024,25.4
30,1.848522,2.502707,1.194337,0.9479,1.592163,0.9448,0.0002786,25.4
31,1.841721,2.489105,1.194337,0.9476,1.676027,0.94,0.0002769,25.4
32,1.84367,2.49633,1.191011,0.9485,1.619962,0.94,0.00027514,25.4
33,1.840338,2.490815,1.189861,0.9417,1.937388,0.9029,0.00027332,25.5
34,1.84038,2.494692,1.186068,0.9479,1.561607,0.9472,0.00027145,25.4
35,1.841656,2.4936,1.189713,0.9482,1.523906,0.9436,0.00026952,25.3
36,1.841939,2.498748,1.18513,0.9443,1.549099,0.9616,0.00026753,25.4
37,1.839806,2.496948,1.182663,0.9462,1.65055,0.9436,0.00026548,25.4
38,1.837151,2.492683,1.181619,0.9474,1.518611,0.9496,0.00026339,25.5
39,1.837283,2.492805,1.181761,0.9483,1.627112,0.9424,0.00026124,25.4
40,1.83665,2.494234,1.179067,0.9476,1.538084,0.952,0.00025904,25.3
41,1.842989,2.508806,1.177173,0.9455,1.536154,0.9568,0.00025678,25.3
42,1.836322,2.496373,1.176271,0.945,1.547525,0.9532,0.00025448,25.3
43,1.839554,2.502175,1.176933,0.9453,1.769768,0.9221,0.00025213,25.2
44,1.839382,2.50417,1.174594,0.9453,1.563395,0.9532,0.00024973,25.3
45,1.835462,2.496806,1.174118,0.9462,1.550041,0.958,0.00024728,25.3
46,1.832433,2.492988,1.171877,0.9443,1.691233,0.9269,0.00024479,25.4
47,1.832358,2.490269,1.174446,0.9485,1.532402,0.9556,0.00024226,25.4
48,1.841283,2.513214,1.169352,0.9435,1.506414,0.9532,0.00023968,25.3
49,1.837784,2.504464,1.171103,0.9407,1.623873,0.9412,0.00023706,25.4
50,1.834177,2.501772,1.166581,0.9437,1.821009,0.8981,0.0002344,26.0
51,1.835888,2.503993,1.167784,0.944,1.495606,0.9568,0.0002317,25.5
52,1.834807,2.501364,1.16825,0.9395,1.475119,0.9568,0.00022896,25.4
53,1.836408,2.510448,1.162369,0.9429,1.494611,0.9568,0.00022618,25.3
54,1.838302,2.51595,1.160653,0.9438,1.701258,0.9353,0.00022337,25.3
55,1.837095,2.505357,1.168834,0.9429,1.797469,0.9053,0.00022053,25.4
56,1.835683,2.504124,1.167242,0.9425,1.489422,0.9508,0.00021765,25.4
57,1.840661,2.528728,1.152593,0.9438,1.579796,0.9568,0.00021474,25.4
