epoch,train_loss,train_ce,train_kd,train_acc,val_loss,val_acc,lr,time_s
1,0.249412,0.183311,1.505344,0.9998,0.246575,0.9892,2.02e-06,22.8
2,0.248112,0.180759,1.527818,0.9994,0.239596,0.9892,4.02e-06,20.2
3,0.243218,0.174507,1.548738,0.9997,0.228861,0.9904,6.02e-06,20.6
4,0.23538,0.164287,1.586159,0.9998,0.221229,0.9856,8.02e-06,22.0
5,0.236437,0.163853,1.615538,0.9997,0.215098,0.988,1e-05,22.8
6,0.229379,0.154351,1.65491,0.9998,0.208694,0.988,1e-05,27.6
7,0.22373,0.146354,1.69388,0.9995,0.20305,0.9892,9.98e-06,26.9
8,0.222808,0.143265,1.734126,0.9995,0.198038,0.9892,9.96e-06,27.7
9,0.219706,0.139139,1.750473,0.9997,0.192501,0.988,9.93e-06,27.4
10,0.219271,0.137175,1.779094,0.9998,0.189112,0.9856,9.89e-06,28.3
11,0.216305,0.132202,1.814266,0.9998,0.184852,0.988,9.84e-06,28.4
12,0.214232,0.129446,1.825172,0.9995,0.184757,0.988,9.78e-06,24.7
13,0.20751,0.120204,1.866313,0.9998,0.180229,0.9892,9.71e-06,24.2
14,0.208935,0.121021,1.8793,0.9995,0.178332,0.988,9.64e-06,24.6
15,0.209187,0.120629,1.891785,0.9997,0.175605,0.9892,9.55e-06,23.4
16,0.209273,0.119894,1.907479,0.9998,0.174176,0.9868,9.46e-06,28.5
17,0.20617,0.115285,1.932977,0.9998,0.174185,0.988,9.36e-06,30.3
18,0.204362,0.112384,1.951948,0.9998,0.168558,0.9892,9.26e-06,27.2
19,0.204951,0.113063,1.950823,0.9998,0.165772,0.9868,9.14e-06,22.6
20,0.203025,0.109606,1.977981,0.9995,0.163889,0.9904,9.02e-06,28.9
21,0.20328,0.109036,1.993913,0.9994,0.162807,0.9892,8.89e-06,28.9
22,0.201428,0.107353,1.988855,0.9997,0.164569,0.988,8.75e-06,29.7
23,0.202787,0.108031,2.003154,0.9998,0.16424,0.9868,8.61e-06,27.9
24,0.202478,0.107189,2.012965,0.9995,0.161222,0.9892,8.46e-06,27.8
25,0.197048,0.100053,2.039951,0.9997,0.15886,0.988,8.31e-06,29.3
26,0.200435,0.103798,2.036535,0.9997,0.156231,0.988,8.15e-06,30.8
27,0.201276,0.104394,2.042028,0.9998,0.15923,0.988,7.98e-06,30.9
28,0.19843,0.100956,2.050446,1.0,0.159903,0.9904,7.81e-06,31.5
29,0.197572,0.099357,2.063661,0.9997,0.154445,0.9904,7.63e-06,33.7
30,0.197297,0.098935,2.066185,0.9994,0.154655,0.988,7.45e-06,35.7
31,0.196879,0.097916,2.077186,0.9995,0.155676,0.9904,7.27e-06,37.9
32,0.197461,0.097848,2.090107,1.0,0.152463,0.9892,7.08e-06,40.6
33,0.196272,0.096751,2.087161,0.9997,0.152078,0.988,6.89e-06,41.3
34,0.197901,0.097155,2.112073,0.9997,0.150998,0.9892,6.7e-06,42.0
35,0.196279,0.095563,2.109879,0.9998,0.15072,0.9892,6.5e-06,43.4
36,0.194836,0.093291,2.124188,0.9997,0.152121,0.9892,6.3e-06,43.2
37,0.195781,0.095182,2.107164,0.9995,0.150061,0.988,6.1e-06,42.7
38,0.196258,0.094985,2.12045,0.9997,0.150103,0.9892,5.9e-06,42.6
39,0.196765,0.09589,2.113403,0.9997,0.149713,0.988,5.7e-06,42.0
40,0.192217,0.089949,2.135322,0.9998,0.14967,0.9904,5.5e-06,42.1
41,0.197118,0.095394,2.129885,0.9995,0.148726,0.9904,5.3e-06,40.4
42,0.195782,0.093418,2.1407,0.9995,0.145797,0.9892,5.1e-06,38.4
43,0.195398,0.093108,2.138897,0.9998,0.147461,0.988,4.9e-06,42.1
44,0.195835,0.093074,2.148285,0.9994,0.146487,0.9868,4.7e-06,43.0
45,0.192749,0.090288,2.139516,0.9997,0.145125,0.988,4.5e-06,43.5
46,0.192611,0.089616,2.149532,1.0,0.149538,0.9904,4.3e-06,43.8
47,0.195118,0.091737,2.159369,0.9998,0.145854,0.988,4.11e-06,43.6
48,0.19168,0.087752,2.166309,0.9998,0.146615,0.988,3.92e-06,43.4
49,0.19367,0.090607,2.151866,0.9998,0.146879,0.9904,3.73e-06,43.0
50,0.194136,0.090725,2.158947,0.9998,0.145082,0.988,3.55e-06,42.5
51,0.192809,0.088769,2.169571,0.9995,0.145956,0.9892,3.37e-06,42.4
52,0.192999,0.089665,2.156346,0.9998,0.146167,0.988,3.19e-06,42.2
53,0.191191,0.087882,2.154057,1.0,0.146295,0.988,3.02e-06,42.9
54,0.192576,0.088692,2.166367,0.9995,0.142269,0.9904,2.85e-06,42.1
