epoch,train_loss,train_acc,val_loss,val_acc,lr,drop_path,epoch_time_sec
1,9.442009,0.001502,6.734283,0.000000,0.00010900,0.0007,31.81
2,9.440301,0.001502,6.729483,0.001199,0.00020800,0.0013,36.24
3,9.432050,0.001052,6.730380,0.001199,0.00030700,0.0020,36.53
4,9.422044,0.000601,6.718799,0.001199,0.00040600,0.0027,36.56
5,9.386499,0.001953,6.669524,0.002398,0.00050500,0.0033,36.50
6,9.263328,0.005258,6.535122,0.005995,0.00060400,0.0040,36.53
7,9.113452,0.003305,6.550584,0.003597,0.00070300,0.0047,36.87
8,8.996552,0.004808,6.435003,0.008393,0.00080200,0.0053,36.46
9,8.868406,0.009615,6.534762,0.003597,0.00090100,0.0060,36.32
10,8.703499,0.013822,6.204482,0.015588,0.00100000,0.0067,36.55
11,8.510500,0.021935,8.446585,0.004796,0.00099997,0.0073,36.61
12,8.342427,0.030048,5.957119,0.041966,0.00099988,0.0080,36.77
13,8.213598,0.038011,6.305228,0.022782,0.00099974,0.0087,36.51
14,8.072127,0.051082,5.677938,0.083933,0.00099953,0.0093,36.86
15,7.952840,0.060547,5.656419,0.086331,0.00099927,0.0100,36.74
16,7.844991,0.071514,7.867662,0.002398,0.00099895,0.0107,36.61
17,7.747925,0.083534,6.291742,0.019185,0.00099856,0.0113,36.66
18,7.624436,0.092999,6.674650,0.023981,0.00099813,0.0120,36.66
19,7.521775,0.114333,8.642011,0.013189,0.00099763,0.0127,36.59
20,7.419057,0.123798,6.058042,0.046763,0.00099707,0.0133,36.56
21,7.326579,0.152194,6.537416,0.034772,0.00099646,0.0140,36.53
22,7.218662,0.158804,7.490398,0.013189,0.00099579,0.0147,36.42
23,7.140803,0.181490,5.629069,0.088729,0.00099505,0.0153,36.30
24,7.052058,0.193059,5.442826,0.111511,0.00099427,0.0160,36.47
25,6.948926,0.213642,5.553266,0.081535,0.00099342,0.0167,36.70
26,6.866211,0.223558,6.127772,0.088729,0.00099252,0.0173,36.85
27,6.776507,0.256611,5.948172,0.095923,0.00099155,0.0180,36.54
28,6.686935,0.274790,5.539586,0.135492,0.00099053,0.0187,36.69
29,6.617080,0.291767,6.232541,0.057554,0.00098946,0.0193,36.11
30,6.540234,0.309946,5.593496,0.103118,0.00098832,0.0200,36.47
31,6.425519,0.336238,6.440092,0.064748,0.00098713,0.0207,36.77
32,6.364583,0.345853,6.915560,0.123501,0.00098588,0.0213,36.45
33,6.258306,0.378606,5.983627,0.147482,0.00098458,0.0220,36.50
34,6.174516,0.396334,5.548613,0.121103,0.00098321,0.0227,36.77
35,6.096053,0.423528,5.184323,0.219424,0.00098179,0.0233,37.10
36,6.019602,0.431490,4.477802,0.374101,0.00098032,0.0240,36.67
37,5.921692,0.461088,4.541288,0.357314,0.00097879,0.0247,36.74
38,5.860435,0.478065,5.600320,0.229017,0.00097720,0.0253,36.68
39,5.769389,0.504958,5.366083,0.197842,0.00097555,0.0260,36.65
40,5.702144,0.520132,4.563906,0.350120,0.00097385,0.0267,36.41
41,5.631324,0.536959,4.236548,0.426859,0.00097210,0.0273,36.36
42,5.553612,0.559195,4.343314,0.396882,0.00097029,0.0280,36.42
43,5.480139,0.581430,4.264238,0.443645,0.00096842,0.0287,36.24
44,5.430634,0.589994,3.913832,0.555156,0.00096650,0.0293,36.47
45,5.382677,0.596304,4.387041,0.372902,0.00096452,0.0300,36.57
46,5.301740,0.626352,3.673625,0.678657,0.00096249,0.0307,36.42
47,5.246612,0.629507,4.130467,0.476019,0.00096041,0.0313,36.50
48,5.218957,0.631310,4.979081,0.258993,0.00095827,0.0320,36.76
49,5.152077,0.655649,3.514980,0.714628,0.00095608,0.0327,36.66
50,5.106794,0.665715,3.450658,0.737410,0.00095383,0.0333,36.27
51,5.056783,0.676082,3.712936,0.645084,0.00095154,0.0340,36.28
52,5.011326,0.693359,3.513623,0.701439,0.00094918,0.0347,36.32
53,4.953198,0.707332,4.378548,0.434053,0.00094678,0.0353,36.38
54,4.939848,0.707181,5.498096,0.250600,0.00094432,0.0360,36.19
55,4.904082,0.708383,3.896652,0.538369,0.00094181,0.0367,36.11
56,4.857049,0.723257,4.124146,0.436451,0.00093925,0.0373,36.26
57,4.825633,0.733774,3.720168,0.607914,0.00093664,0.0380,36.04
58,4.795325,0.742488,3.775230,0.583933,0.00093398,0.0387,35.93
59,4.747848,0.756160,3.523678,0.696643,0.00093126,0.0393,36.29
60,4.733755,0.755709,4.154939,0.535971,0.00092850,0.0400,36.26
61,4.702331,0.768480,3.956065,0.531175,0.00092569,0.0407,36.27
62,4.656553,0.778395,3.447434,0.684652,0.00092282,0.0413,36.44
63,4.650498,0.771935,3.432665,0.689448,0.00091991,0.0420,36.31
64,4.606975,0.785306,4.313008,0.407674,0.00091694,0.0427,36.26
65,4.587249,0.789513,3.433493,0.727818,0.00091393,0.0433,36.24
66,4.562636,0.798227,3.243016,0.764988,0.00091087,0.0440,36.36
67,4.545523,0.795823,3.294541,0.754197,0.00090776,0.0447,36.40
68,4.516558,0.800481,3.051625,0.853717,0.00090460,0.0453,36.50
69,4.495577,0.802284,4.470193,0.402878,0.00090140,0.0460,36.28
70,4.475685,0.822416,4.341465,0.494005,0.00089815,0.0467,36.41
71,4.448813,0.818960,3.572821,0.654676,0.00089485,0.0473,36.47
72,4.423354,0.826322,3.388455,0.724221,0.00089151,0.0480,36.65
73,4.401214,0.835637,3.050308,0.841727,0.00088812,0.0487,36.64
74,4.386090,0.831430,3.060149,0.839329,0.00088468,0.0493,36.53
75,4.382716,0.834435,3.701743,0.637890,0.00088120,0.0500,36.53
