epoch,train_loss,train_ce,train_kd,train_center,train_relation,train_embedding,train_logit_kd,train_topk,train_margin,train_anchor,train_teacher1_kd,train_teacher2_kd,teacher2_active,train_tdl,train_contrast,train_topkd,train_tckd,train_nckd,hard_ratio,avg_true_rank,weighted_center,weighted_feature,weighted_relation,center_weight_effective,feature_weight_effective,relation_weight_effective,grad_norm_ce,grad_norm_center,grad_norm_feature,grad_norm_relation,adaptive_stage,icd_sdc_active,icd_positive_pairs,icd_bank_occupancy,icd_true_class_margin,loss_fcd,loss_arcface_raw,loss_arcface_weighted,loss_logit_kd_weighted,logit_kd_effective_weight,train_acc,val_loss,val_acc,lr,time_s,val_true_class_margin
56,1.57973,10.745297,0.5052,0.0,0.0,0.358887,29.262527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,17.4344494,0.35888728,10.74529724,1.07452974,0.14631263,0.005,0.9918,0.102018,0.988,0.00093925,39.4,21.189906
57,1.568547,10.671549,0.501392,0.0,0.0,0.356634,28.951668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,17.51123512,0.35663402,10.67154922,1.06715494,0.14475834,0.005,0.9935,0.136171,0.9748,0.00093664,39.6,18.46845
58,1.514894,10.191533,0.495741,0.0,0.0,0.352861,28.575918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,17.94151786,0.35286131,10.19153326,1.01915335,0.14287959,0.005,0.9955,0.064728,0.9844,0.00093398,39.2,21.582552
59,1.514629,10.245287,0.490101,0.0,0.0,0.348999,28.220385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,17.90654762,0.34899878,10.24528717,1.02452874,0.14110193,0.005,0.9951,0.054301,0.994,0.00093126,38.7,22.717197
60,1.48226,9.96856,0.485404,0.0,0.0,0.34585,27.910874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,18.17410714,0.34585008,9.96855987,0.996856,0.13955437,0.005,0.9957,0.063356,0.9916,0.0009285,39.3,21.735777
61,1.461002,9.7978,0.481222,0.0,0.0,0.343449,27.5546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,18.3296131,0.34344916,9.79780014,0.97978003,0.137773,0.005,0.9954,0.070722,0.9904,0.00092569,38.7,22.215129
62,1.446432,9.694486,0.476983,0.0,0.0,0.340455,27.305612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,18.45334821,0.34045518,9.69448641,0.96944866,0.13652806,0.005,0.997,0.058809,0.9904,0.00092282,38.3,23.889873
63,1.427121,9.548419,0.47228,0.0,0.0,0.337409,26.974097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,18.6,0.33740905,9.54841862,0.95484188,0.13487049,0.005,0.9967,0.036813,0.9952,0.00091991,37.9,23.898396
64,1.405123,9.361925,0.468931,0.0,0.0,0.335355,26.715048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,18.76205357,0.33535547,9.36192473,0.93619249,0.13357524,0.005,0.9972,0.047997,0.9928,0.00091694,38.0,23.776988
65,1.389295,9.250183,0.464277,0.0,0.0,0.332012,26.453095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,18.87514881,0.33201155,9.25018263,0.92501828,0.13226547,0.005,0.9973,0.079325,0.9904,0.00091393,38.3,22.160234
66,1.363714,9.023399,0.461374,0.0,0.0,0.33025,26.22481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,19.09196429,0.3302497,9.02339889,0.90233991,0.13112405,0.005,0.9966,0.062044,0.9904,0.00091087,38.8,22.519347
67,1.341285,8.846358,0.456649,0.0,0.0,0.327174,25.894866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,19.25133929,0.32717441,8.8463575,0.88463577,0.12947433,0.005,0.9975,0.036792,0.988,0.00090776,39.1,22.321796
68,1.347149,8.914808,0.455668,0.0,0.0,0.326591,25.815354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,19.21473214,0.32659102,8.91480756,0.89148077,0.12907677,0.005,0.9979,0.092648,0.9832,0.0009046,38.3,20.441693
69,1.332236,8.802348,0.452001,0.0,0.0,0.324027,25.594752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,19.33764881,0.32402743,8.80234788,0.8802348,0.12797376,0.005,0.9978,0.031868,0.994,0.0009014,37.8,24.621898
70,1.304038,8.56971,0.447067,0.0,0.0,0.320815,25.250403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,19.55550595,0.32081477,8.56970967,0.85697098,0.12625202,0.005,0.9973,0.058668,0.9904,0.00089815,38.5,20.942089
71,1.300345,8.54545,0.4458,0.0,0.0,0.320409,25.078143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,19.59196429,0.32040944,8.54544976,0.85454499,0.12539071,0.005,0.9979,0.060934,0.9928,0.00089485,38.9,23.918731
72,1.267287,8.256689,0.441618,0.0,0.0,0.317531,24.817301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,19.84702381,0.31753111,8.25668935,0.82566895,0.1240865,0.005,0.9988,0.052797,0.9916,0.00089151,39.5,24.068132
73,1.265433,8.252461,0.440187,0.0,0.0,0.316651,24.707303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,19.88065476,0.31665087,8.25246077,0.82524609,0.12353651,0.005,0.9975,0.029028,0.994,0.00088812,38.8,24.401171
74,1.261262,8.240728,0.437189,0.0,0.0,0.314447,24.548347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,19.89002976,0.3144471,8.24072773,0.82407278,0.12274173,0.005,0.9981,0.063269,0.9892,0.00088468,38.9,22.468087
75,1.246084,8.084818,0.437602,0.0,0.0,0.315311,24.458242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,20.05982143,0.31531059,8.08481803,0.80848182,0.12229121,0.005,0.9984,0.033218,0.9928,0.0008812,38.0,24.745237
76,1.230112,7.973418,0.43277,0.0,0.0,0.311741,24.205788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,20.153125,0.31174088,7.97341808,0.79734182,0.12102894,0.005,0.999,0.022674,0.9952,0.00087767,38.7,24.814938
77,1.215091,7.84826,0.430265,0.0,0.0,0.31009,24.034847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,20.27202381,0.31009034,7.84826007,0.78482602,0.12017423,0.005,0.9982,0.049956,0.9916,0.0008741,38.2,23.227588
78,1.206136,7.77616,0.42852,0.0,0.0,0.30898,23.908149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,20.37738095,0.30897954,7.77616043,0.77761605,0.11954074,0.005,0.9985,0.050261,0.9916,0.00087049,38.3,25.468712
79,1.182903,7.588392,0.424063,0.0,0.0,0.305961,23.620445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,20.5453869,0.30596117,7.58839209,0.75883922,0.11810222,0.005,0.9985,0.040206,0.9916,0.00086683,38.3,25.519706
80,1.165096,7.426619,0.422434,0.0,0.0,0.305237,23.439439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,20.69375,0.30523668,7.42661926,0.74266194,0.11719719,0.005,0.999,0.032984,0.9892,0.00086313,38.3,24.190011
81,1.163364,7.411604,0.422203,0.0,0.0,0.305201,23.400491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,20.7421131,0.30520102,7.41160431,0.74116044,0.11700245,0.005,0.9984,0.038417,0.9928,0.00085939,38.7,24.336571
82,1.161078,7.419417,0.419136,0.0,0.0,0.302934,23.240385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,20.74181548,0.30293443,7.41941664,0.74194167,0.11620192,0.005,0.9987,0.034014,0.9928,0.00085561,39.3,25.38332
83,1.142825,7.262384,0.416586,0.0,0.0,0.301339,23.049381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,20.87172619,0.30133932,7.26238436,0.72623845,0.1152469,0.005,0.9985,0.025169,0.994,0.00085178,38.8,26.384002
84,1.140715,7.234246,0.41729,0.0,0.0,0.302142,23.029507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,20.95297619,0.3021425,7.23424585,0.7234246,0.11514753,0.005,0.9988,0.033108,0.9904,0.00084791,38.4,25.989947
85,1.107234,6.945524,0.412682,0.0,0.0,0.298787,22.778936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,21.19479167,0.29878684,6.94552398,0.69455241,0.11389468,0.005,0.9996,0.021419,0.994,0.00084401,38.4,26.119398
86,1.109379,6.978752,0.411504,0.0,0.0,0.29791,22.718762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,21.17633929,0.29791037,6.97875171,0.69787518,0.11359381,0.005,0.9996,0.019379,0.994,0.00084006,38.6,26.462408
87,1.119429,7.084679,0.410961,0.0,0.0,0.297991,22.594008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,21.10833333,0.29799092,7.0846785,0.70846786,0.11297004,0.005,0.9994,0.026945,0.994,0.00083607,39.2,25.840332
88,1.105663,6.974545,0.408208,0.0,0.0,0.29581,22.479694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,21.21324405,0.29580962,6.97454457,0.69745447,0.11239847,0.005,0.9979,0.027195,0.994,0.00083204,39.4,27.284233
89,1.084047,6.775792,0.406467,0.0,0.0,0.295136,22.266246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,21.38526786,0.29513605,6.77579214,0.67757922,0.11133123,0.005,0.9988,0.028814,0.994,0.00082797,39.3,26.030222
90,1.077157,6.714577,0.4057,0.0,0.0,0.294658,22.208354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,21.47276786,0.29465803,6.71457671,0.67145768,0.11104177,0.005,0.999,0.021783,0.994,0.00082387,38.9,26.019671
91,1.088182,6.840248,0.404157,0.0,0.0,0.293656,22.100258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,21.40193452,0.29365617,6.84024786,0.6840248,0.11050129,0.005,0.9987,0.015339,0.9952,0.00081973,38.7,25.917496
92,1.054373,6.542814,0.400092,0.0,0.0,0.290325,21.953402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,21.66577381,0.29032502,6.54281441,0.65428145,0.10976701,0.005,0.999,0.027266,0.9916,0.00081555,39.1,27.178309
93,1.057293,6.568298,0.400463,0.0,0.0,0.291023,21.887919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,21.64761905,0.29102347,6.5682983,0.65682984,0.10943959,0.005,0.999,0.020176,0.9928,0.00081133,39.6,26.723029
94,1.027919,6.31387,0.396532,0.0,0.0,0.288253,21.655804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,21.87708333,0.28825346,6.31386973,0.63138699,0.10827902,0.005,0.9993,0.027883,0.9928,0.00080707,38.7,26.883602
95,1.031203,6.349897,0.396213,0.0,0.0,0.287935,21.655528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,21.87321429,0.28793534,6.34989694,0.63498971,0.10827764,0.005,0.9993,0.01715,0.9964,0.00080278,38.7,27.796671
96,1.027319,6.322232,0.395095,0.0,0.0,0.287674,21.484185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,21.915625,0.28767447,6.32223226,0.63222324,0.10742092,0.005,0.9996,0.016815,0.994,0.00079846,38.0,26.924023
97,1.022868,6.292369,0.393631,0.0,0.0,0.286364,21.453273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,21.94330357,0.28636436,6.29236873,0.62923688,0.10726636,0.005,0.9991,0.030915,0.9916,0.0007941,39.1,25.245327
98,1.020395,6.260696,0.394325,0.0,0.0,0.287516,21.361732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,21.95848214,0.28751629,6.26069561,0.62606957,0.10680866,0.005,0.9988,0.017194,0.9952,0.0007897,39.1,27.340647
99,1.005998,6.142553,0.391743,0.0,0.0,0.285421,21.264259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.11934524,0.28542135,6.14255296,0.61425531,0.10632129,0.005,0.999,0.019717,0.9964,0.00078528,38.6,27.180098
100,0.991069,6.022557,0.388813,0.0,0.0,0.283204,21.12179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.22440476,0.28320408,6.02255721,0.60225573,0.10560895,0.005,0.9997,0.017731,0.9964,0.00078081,39.0,27.800424
101,0.972345,5.863774,0.385968,0.0,0.0,0.281434,20.906824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.39181548,0.28143358,5.86377413,0.58637742,0.10453412,0.005,0.9997,0.007112,0.9964,0.00077632,38.5,28.468725
102,0.966289,5.799932,0.386296,0.0,0.0,0.281848,20.889666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.45014881,0.28184794,5.79993221,0.57999323,0.10444833,0.005,0.9994,0.009211,0.9964,0.00077179,39.1,27.430703
103,0.969077,5.846309,0.384446,0.0,0.0,0.280482,20.792647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.44151786,0.28048238,5.84630914,0.58463092,0.10396323,0.005,0.9997,0.011744,0.9964,0.00076723,39.3,28.321578
104,0.963148,5.791891,0.383959,0.0,0.0,0.28012,20.767693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.47202381,0.28012018,5.79189093,0.5791891,0.10383846,0.005,0.9991,0.011139,0.9928,0.00076264,39.1,28.23374
105,0.964693,5.818465,0.382847,0.0,0.0,0.279195,20.730293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.47321429,0.2791953,5.81846469,0.58184648,0.10365146,0.005,0.9996,0.01456,0.9964,0.00075802,38.8,28.11134
106,0.943665,5.626417,0.381023,0.0,0.0,0.278225,20.559716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.65848214,0.2782248,5.62641676,0.56264169,0.10279858,0.005,0.9999,0.014182,0.9952,0.00075337,38.5,28.194176
107,0.960967,5.790539,0.381913,0.0,0.0,0.279043,20.574072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.49464286,0.27904264,5.79053937,0.57905395,0.10287036,0.005,0.9999,0.014061,0.9964,0.00074869,38.5,28.52321
108,0.925716,5.471456,0.378571,0.0,0.0,0.276688,20.376446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.82068452,0.27668845,5.47145555,0.54714557,0.10188223,0.005,0.9999,0.014649,0.9976,0.00074398,39.7,27.174325
109,0.92018,5.420374,0.378143,0.0,0.0,0.276427,20.34317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.86324405,0.27642676,5.42037394,0.54203741,0.10171585,0.005,0.9997,0.029536,0.994,0.00073924,39.6,28.076068
110,0.921781,5.449739,0.376807,0.0,0.0,0.27534,20.293252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.84910714,0.27534037,5.44973902,0.54497391,0.10146626,0.005,0.9997,0.01189,0.9964,0.00073447,39.3,28.824281
111,0.915991,5.383314,0.377659,0.0,0.0,0.276522,20.227443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.91979167,0.27652192,5.3833136,0.53833137,0.10113721,0.005,0.9997,0.017145,0.9964,0.00072968,38.9,29.036415
112,0.912756,5.375257,0.37523,0.0,0.0,0.274437,20.158521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.93407738,0.2744375,5.37525742,0.53752575,0.1007926,0.005,0.9997,0.008049,0.9976,0.00072485,39.0,28.069952
113,0.904891,5.315123,0.373378,0.0,0.0,0.273002,20.075301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.0233631,0.27300188,5.3151232,0.53151233,0.1003765,0.005,0.9997,0.008523,0.9964,0.00072001,38.9,29.142525
114,0.895258,5.22405,0.372853,0.0,0.0,0.272996,19.971403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.09017857,0.27299627,5.22405022,0.52240503,0.09985701,0.005,0.9999,0.011556,0.9976,0.00071513,38.9,28.985452
115,0.89681,5.254482,0.371362,0.0,0.0,0.271677,19.937011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.12485119,0.27167713,5.25448204,0.52544821,0.09968505,0.005,0.9996,0.013025,0.9952,0.00071023,38.7,28.923011
116,0.875797,5.072646,0.368532,0.0,0.0,0.269658,19.77474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.28392857,0.26965831,5.07264555,0.50726457,0.0988737,0.005,0.9994,0.003199,0.9988,0.00070531,38.7,29.218169
117,0.869489,5.013535,0.368135,0.0,0.0,0.269441,19.738913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.33839286,0.26944057,5.01353546,0.50135355,0.09869456,0.005,0.9997,0.009093,0.9964,0.00070036,38.5,28.36478
118,0.882058,5.138198,0.368238,0.0,0.0,0.269647,19.718219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.21458333,0.26964725,5.13819792,0.5138198,0.09859109,0.005,0.9999,0.003509,0.9976,0.00069539,38.9,28.454653
119,0.865211,4.976526,0.367559,0.0,0.0,0.269359,19.639882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.40982143,0.26935913,4.97652584,0.49765259,0.09819941,0.005,0.9999,0.00776,0.9976,0.0006904,39.1,27.837684
120,0.85973,4.937343,0.365996,0.0,0.0,0.268309,19.537364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.4610119,0.26830908,4.93734328,0.49373434,0.09768682,0.005,0.9996,0.008311,0.9964,0.00068538,39.1,28.867988
121,0.857644,4.918337,0.365811,0.0,0.0,0.268265,19.509036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.46785714,0.26826549,4.9183369,0.4918337,0.09754518,0.005,0.9996,0.010335,0.9988,0.00068035,38.1,29.382023
