epoch,train_loss,train_ce,train_kd,train_relation,train_embedding,train_logit_kd,train_topk,train_margin,train_anchor,train_teacher1_kd,train_teacher2_kd,teacher2_active,hard_ratio,avg_true_rank,train_acc,val_loss,val_acc,lr,time_s
1,0.929055,0.189217,1.668893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.285484,0.9868,2.019e-05,36.9
2,0.851132,0.339414,1.362849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.437264,0.9856,4.019e-05,36.1
3,0.816446,0.423587,1.209304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9992,0.445327,0.9868,6.019e-05,36.2
4,0.805278,0.45334,1.157217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,0.505238,0.9868,8.019e-05,35.8
5,0.792227,0.462994,1.12146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.466424,0.9868,0.0001,34.6
6,0.783746,0.474636,1.092855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994,0.46853,0.988,9.999e-05,33.8
7,0.773815,0.472306,1.075324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994,0.505089,0.9856,9.996e-05,36.1
8,0.769105,0.477546,1.060664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.486037,0.988,9.991e-05,36.4
9,0.763882,0.476333,1.05143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.474207,0.9904,9.984e-05,36.6
10,0.758638,0.476514,1.040761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9992,0.487051,0.9904,9.975e-05,36.1
11,0.757681,0.478851,1.036512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.480519,0.988,9.963e-05,36.1
12,0.752466,0.47471,1.030221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.479452,0.9892,9.95e-05,32.2
13,0.749526,0.474086,1.024966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.465151,0.9892,9.935e-05,36.2
14,0.74795,0.479203,1.016698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.470017,0.988,9.918e-05,36.1
15,0.743903,0.471495,1.016312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.481833,0.988,9.899e-05,36.0
16,0.739915,0.471956,1.007875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.494616,0.9856,9.877e-05,36.0
17,0.738864,0.473255,1.004473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.46694,0.9892,9.854e-05,36.5
