epoch,train_loss,train_acc,val_loss,val_acc,lr,drop_path,epoch_time_sec
1,9.751774,0.001052,6.858810,0.001199,0.00010900,0.0007,7.20
2,9.602838,0.001202,6.745147,0.001199,0.00020800,0.0013,6.63
3,9.479635,0.000901,6.730166,0.002398,0.00030700,0.0020,6.72
4,9.440563,0.000451,6.716495,0.003597,0.00040600,0.0027,6.45
5,9.364399,0.003005,6.672914,0.002398,0.00050500,0.0033,6.43
6,9.195049,0.003155,6.490266,0.007194,0.00060400,0.0040,6.26
7,8.998104,0.006911,6.259503,0.014388,0.00070300,0.0047,6.41
8,8.810600,0.011418,6.780291,0.004796,0.00080200,0.0053,6.33
9,8.584408,0.016076,6.065712,0.016787,0.00090100,0.0060,6.41
10,8.367658,0.026893,6.714532,0.008393,0.00100000,0.0067,6.40
11,8.137082,0.034555,6.240580,0.016787,0.00099997,0.0073,6.41
12,7.943990,0.049429,5.495166,0.095923,0.00099988,0.0080,6.31
13,7.734030,0.063251,5.919140,0.031175,0.00099974,0.0087,6.38
14,7.568746,0.073618,6.621815,0.013189,0.00099953,0.0093,6.47
15,7.395867,0.096605,5.322002,0.107914,0.00099927,0.0100,6.41
16,7.242384,0.108624,5.501944,0.080336,0.00099895,0.0107,6.21
17,7.081447,0.137320,5.983555,0.040767,0.00099856,0.0113,6.64
18,6.937927,0.152194,5.262591,0.125899,0.00099813,0.0120,6.48
19,6.763643,0.188552,5.713287,0.077938,0.00099763,0.0127,6.42
20,6.624546,0.213041,5.714299,0.069544,0.00099707,0.0133,6.43
21,6.489868,0.240535,5.391519,0.124700,0.00099646,0.0140,6.72
22,6.342839,0.263672,6.642831,0.035971,0.00099579,0.0147,6.33
23,6.221267,0.287410,4.940962,0.184652,0.00099505,0.0153,6.48
24,6.123092,0.308744,4.750823,0.225420,0.00099427,0.0160,6.37
25,5.968371,0.339994,5.220640,0.153477,0.00099342,0.0167,6.57
26,5.865160,0.356220,5.958479,0.109113,0.00099252,0.0173,6.59
27,5.696472,0.409405,4.547535,0.329736,0.00099155,0.0180,6.58
28,5.593242,0.429988,4.977585,0.197842,0.00099053,0.0187,6.66
29,5.480044,0.451623,4.742908,0.221823,0.00098946,0.0193,6.57
30,5.378162,0.474159,3.895237,0.531175,0.00098832,0.0200,6.48
31,5.257782,0.511268,3.781745,0.593525,0.00098713,0.0207,6.43
32,5.143115,0.556040,3.831540,0.535971,0.00098588,0.0213,6.53
33,5.070077,0.568059,3.648342,0.616307,0.00098458,0.0220,6.61
34,4.960913,0.601262,3.867185,0.525180,0.00098321,0.0227,6.39
35,4.921009,0.610877,3.813452,0.535971,0.00098179,0.0233,6.48
36,4.864154,0.624399,3.394763,0.705036,0.00098032,0.0240,6.47
37,4.759587,0.657452,3.586163,0.616307,0.00097879,0.0247,6.50
38,4.712653,0.663912,3.523438,0.651079,0.00097720,0.0253,6.53
39,4.668221,0.679838,4.149633,0.425659,0.00097555,0.0260,6.39
40,4.585198,0.710938,4.067069,0.437650,0.00097385,0.0267,6.31
41,4.537188,0.720553,3.679566,0.613909,0.00097210,0.0273,6.33
42,4.500157,0.730469,4.188041,0.424460,0.00097029,0.0280,6.35
43,4.425694,0.757362,3.235551,0.755396,0.00096842,0.0287,6.39
44,4.400532,0.752254,4.105280,0.428058,0.00096650,0.0293,6.37
