epoch,phase,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec
1,1,6.726569,0.000901,6.726084,0.000000,0.00006240,7.07
2,1,6.725890,0.000901,6.722775,0.003597,0.00012180,6.56
3,1,6.722613,0.002254,6.716910,0.009592,0.00018120,6.61
4,1,6.717353,0.004056,6.709074,0.020384,0.00024060,6.55
5,1,6.709772,0.005559,6.699344,0.043165,0.00030000,7.31
6,2,6.699296,0.025691,6.699086,0.044365,0.00006240,12.40
7,2,6.697340,0.021935,6.691283,0.063549,0.00012180,12.30
8,2,6.687133,0.031701,6.670584,0.077938,0.00018120,12.53
9,2,6.659716,0.041767,6.617877,0.088729,0.00024060,13.28
10,2,6.586043,0.045222,6.482186,0.095923,0.00030000,12.37
11,2,6.430352,0.047476,6.248411,0.077938,0.00029998,12.18
12,2,6.200708,0.055138,5.989874,0.073141,0.00029992,11.40
13,2,5.969883,0.084435,5.783155,0.106715,0.00029982,12.47
14,2,5.755675,0.116887,5.570503,0.135492,0.00029967,12.63
15,2,5.556359,0.165565,5.387341,0.187050,0.00029949,12.80
16,2,5.376246,0.213341,5.224089,0.244604,0.00029926,13.33
17,2,5.218610,0.262921,5.090435,0.311751,0.00029900,11.45
18,2,5.071527,0.324820,4.947837,0.339329,0.00029869,12.06
19,2,4.939958,0.373347,4.797419,0.398082,0.00029835,11.95
20,2,4.805182,0.417368,4.698189,0.441247,0.00029796,12.54
21,2,4.681475,0.462590,4.575163,0.504796,0.00029753,12.76
22,2,4.567680,0.490234,4.466080,0.520384,0.00029707,11.60
23,2,4.457186,0.522386,4.334588,0.570743,0.00029656,13.05
24,2,4.348311,0.562650,4.260873,0.585132,0.00029601,12.25
25,2,4.243588,0.582632,4.145940,0.593525,0.00029543,12.55
26,2,4.148878,0.611328,4.040137,0.655875,0.00029480,12.45
27,2,4.056580,0.639573,3.973361,0.646283,0.00029413,11.23
28,2,3.961954,0.666316,3.867582,0.684652,0.00029343,12.66
29,2,3.871714,0.680288,3.800426,0.689448,0.00029268,12.83
30,2,3.800952,0.701773,3.692392,0.712230,0.00029190,13.36
31,2,3.718873,0.723407,3.631047,0.725420,0.00029108,12.81
32,2,3.634932,0.750451,3.560031,0.736211,0.00029022,11.64
33,2,3.563748,0.772837,3.521928,0.743405,0.00028932,12.81
34,2,3.489579,0.781250,3.445730,0.754197,0.00028838,12.35
35,2,3.440269,0.799129,3.382007,0.776978,0.00028741,11.24
36,2,3.371708,0.810998,3.313392,0.776978,0.00028640,12.10
37,2,3.331214,0.815054,3.276705,0.793765,0.00028535,13.04
38,2,3.266995,0.827224,3.232874,0.793765,0.00028426,12.23
39,2,3.215781,0.843600,3.179463,0.809353,0.00028314,13.14
40,2,3.162057,0.855469,3.142490,0.814149,0.00028198,13.02
41,2,3.118218,0.862380,3.089231,0.832134,0.00028079,11.44
42,2,3.082845,0.872746,3.069785,0.827338,0.00027956,12.47
43,2,3.040088,0.880409,3.014527,0.844125,0.00027829,13.00
44,2,3.002837,0.891076,2.978860,0.850120,0.00027699,13.16
45,2,2.970789,0.895132,2.947647,0.856115,0.00027566,12.16
46,2,2.932895,0.903245,2.922823,0.859712,0.00027429,10.87
47,2,2.899964,0.907151,2.870501,0.876499,0.00027288,12.78
48,2,2.884966,0.910757,2.854583,0.883693,0.00027145,12.15
49,2,2.847457,0.919471,2.843517,0.881295,0.00026998,12.77
50,2,2.814839,0.926833,2.813283,0.888489,0.00026848,12.83
51,2,2.792649,0.928636,2.779104,0.892086,0.00026694,12.26
52,2,2.774241,0.934796,2.768049,0.890887,0.00026538,13.50
53,2,2.741155,0.942157,2.737334,0.902878,0.00026378,13.80
54,2,2.724176,0.943660,2.736198,0.898082,0.00026215,12.13
55,2,2.705525,0.948317,2.706136,0.911271,0.00026049,12.13
56,2,2.683332,0.949820,2.686834,0.902878,0.00025880,12.17
57,2,2.665900,0.953425,2.677444,0.908873,0.00025708,12.50
58,2,2.657236,0.951022,2.636689,0.925659,0.00025533,13.06
59,2,2.639683,0.955379,2.641263,0.919664,0.00025356,12.80
60,2,2.620978,0.957031,2.622626,0.923261,0.00025175,10.03
61,2,2.610438,0.961088,2.608766,0.924460,0.00024992,12.93
62,2,2.589520,0.966647,2.605122,0.923261,0.00024806,12.78
63,2,2.580329,0.968149,2.587553,0.930456,0.00024618,13.02
64,2,2.572228,0.967849,2.566384,0.930456,0.00024426,13.20
65,2,2.550974,0.969050,2.562718,0.937650,0.00024232,11.74
66,2,2.546790,0.969802,2.545815,0.940048,0.00024036,13.12
67,2,2.526986,0.973708,2.533856,0.942446,0.00023837,13.56
68,2,2.520072,0.972055,2.526931,0.937650,0.00023636,12.99
69,2,2.513343,0.973107,2.514605,0.943645,0.00023433,13.19
70,2,2.496721,0.977764,2.497871,0.943645,0.00023227,12.20
71,2,2.489046,0.978666,2.495535,0.944844,0.00023019,13.17
72,2,2.477103,0.980018,2.476191,0.947242,0.00022809,12.49
73,2,2.470639,0.978816,2.467947,0.948441,0.00022596,13.31
74,2,2.462912,0.981520,2.462797,0.949640,0.00022382,11.90
75,2,2.453090,0.982272,2.458426,0.946043,0.00022165,12.61
76,2,2.448211,0.985427,2.457388,0.947242,0.00021947,13.40
77,2,2.446465,0.982272,2.446238,0.946043,0.00021727,13.34
78,2,2.427641,0.985727,2.445316,0.950839,0.00021505,12.94
79,2,2.421757,0.986178,2.434035,0.947242,0.00021281,11.80
80,2,2.423021,0.985877,2.423884,0.949640,0.00021055,12.55
81,2,2.414719,0.987530,2.426835,0.947242,0.00020828,13.04
82,2,2.409662,0.987230,2.419208,0.950839,0.00020599,12.83
83,2,2.399501,0.987530,2.410005,0.953237,0.00020369,12.81
84,2,2.393050,0.989784,2.396661,0.952038,0.00020137,11.72
85,2,2.389006,0.989032,2.398266,0.949640,0.00019904,13.36
86,2,2.385540,0.989633,2.387698,0.952038,0.00019670,13.04
87,2,2.381081,0.989934,2.386594,0.954436,0.00019434,13.64
88,2,2.368763,0.989483,2.380971,0.956835,0.00019197,12.08
89,2,2.366177,0.991587,2.370222,0.962830,0.00018959,13.30
90,2,2.363440,0.992338,2.364021,0.960432,0.00018720,13.16
91,2,2.362146,0.989934,2.365404,0.959233,0.00018480,13.52
92,2,2.355919,0.990385,2.360842,0.960432,0.00018239,12.98
93,2,2.348833,0.991587,2.357788,0.959233,0.00017997,11.94
94,2,2.348424,0.991887,2.356875,0.955635,0.00017754,13.53
95,2,2.346733,0.991737,2.346139,0.964029,0.00017511,13.18
96,2,2.339343,0.992488,2.345803,0.966427,0.00017267,13.42
97,2,2.336620,0.992338,2.342181,0.962830,0.00017022,12.29
98,2,2.333125,0.993990,2.332821,0.961631,0.00016776,13.01
99,2,2.324165,0.992488,2.332920,0.962830,0.00016531,13.24
100,2,2.322327,0.993990,2.335391,0.962830,0.00016285,13.14
101,2,2.323984,0.993840,2.332410,0.962830,0.00016038,13.26
102,2,2.317861,0.993840,2.324025,0.966427,0.00015791,12.81
103,2,2.315408,0.994591,2.325620,0.964029,0.00015544,13.32
104,2,2.315539,0.994141,2.319568,0.970024,0.00015297,12.36
105,2,2.309406,0.994141,2.325652,0.961631,0.00015050,12.86
106,2,2.304460,0.995042,2.312920,0.964029,0.00014803,13.18
107,2,2.303392,0.994591,2.307315,0.965228,0.00014556,12.05
108,2,2.301698,0.994141,2.306645,0.970024,0.00014309,12.73
109,2,2.295328,0.995343,2.301946,0.972422,0.00014062,13.68
110,2,2.298305,0.995192,2.297308,0.973621,0.00013815,13.13
111,2,2.291478,0.993990,2.298316,0.971223,0.00013569,12.55
112,2,2.289265,0.995192,2.295646,0.971223,0.00013324,12.64
113,2,2.286486,0.995042,2.294572,0.965228,0.00013078,13.11
114,2,2.283024,0.996695,2.295385,0.966427,0.00012833,13.11
115,2,2.283646,0.996094,2.288857,0.970024,0.00012589,13.80
116,2,2.275809,0.996094,2.288489,0.971223,0.00012346,11.61
117,2,2.281216,0.994892,2.284578,0.968825,0.00012103,12.96
118,2,2.276906,0.997446,2.287580,0.966427,0.00011861,12.79
119,2,2.276768,0.996094,2.283616,0.967626,0.00011620,11.06
120,2,2.275030,0.996244,2.278207,0.972422,0.00011380,12.68
121,2,2.271497,0.996244,2.277528,0.971223,0.00011141,11.39
122,2,2.269780,0.995643,2.279067,0.974820,0.00010903,11.72
123,2,2.271018,0.996244,2.277594,0.968825,0.00010666,13.41
124,2,2.261315,0.996845,2.276806,0.972422,0.00010430,13.41
125,2,2.265379,0.996695,2.267661,0.973621,0.00010196,12.82
126,2,2.263711,0.997296,2.270164,0.971223,0.00009963,12.80
127,2,2.256077,0.997145,2.265210,0.976019,0.00009731,13.56
128,2,2.260454,0.996094,2.266273,0.971223,0.00009501,13.28
129,2,2.260836,0.996695,2.265792,0.973621,0.00009272,13.70
130,2,2.257282,0.997145,2.267481,0.970024,0.00009045,11.69
131,2,2.255622,0.996544,2.264169,0.973621,0.00008819,12.43
132,2,2.259921,0.996695,2.262339,0.971223,0.00008595,12.92
133,2,2.254437,0.996544,2.261269,0.973621,0.00008373,13.39
134,2,2.250756,0.996394,2.258281,0.974820,0.00008153,13.02
135,2,2.256124,0.997296,2.257563,0.974820,0.00007935,12.11
136,2,2.251114,0.996845,2.260240,0.972422,0.00007718,13.45
137,2,2.245809,0.997746,2.255324,0.976019,0.00007504,13.08
138,2,2.246719,0.996394,2.253550,0.978417,0.00007291,13.30
139,2,2.246705,0.996995,2.251174,0.972422,0.00007081,12.48
140,2,2.243028,0.996995,2.258341,0.974820,0.00006873,12.58
141,2,2.240691,0.997145,2.253135,0.974820,0.00006667,12.43
142,2,2.245655,0.998047,2.249031,0.976019,0.00006464,12.65
143,2,2.239170,0.997746,2.249959,0.977218,0.00006263,11.98
144,2,2.242607,0.996695,2.249146,0.973621,0.00006064,11.60
145,2,2.242412,0.998197,2.251167,0.972422,0.00005868,12.67
146,2,2.236988,0.997897,2.248867,0.976019,0.00005674,12.84
147,2,2.235879,0.998047,2.246551,0.977218,0.00005482,13.12
148,2,2.240006,0.997897,2.249327,0.977218,0.00005294,13.21
149,2,2.234134,0.998047,2.245849,0.976019,0.00005108,11.34
150,2,2.235466,0.996995,2.244526,0.977218,0.00004925,13.00
151,2,2.234627,0.997897,2.243618,0.976019,0.00004744,12.70
152,2,2.235910,0.998197,2.240658,0.977218,0.00004567,13.20
153,2,2.235244,0.998347,2.242054,0.977218,0.00004392,12.76
154,2,2.234640,0.997897,2.244960,0.977218,0.00004220,12.33
155,2,2.230302,0.997897,2.244167,0.974820,0.00004051,12.96
156,2,2.232484,0.997596,2.248709,0.974820,0.00003885,13.10
157,2,2.233767,0.997596,2.245056,0.976019,0.00003722,12.45
158,2,2.232291,0.997897,2.242107,0.978417,0.00003562,10.74
159,2,2.234162,0.997296,2.239467,0.978417,0.00003406,12.62
160,2,2.232731,0.997446,2.243328,0.972422,0.00003252,13.18
161,2,2.232096,0.998197,2.240399,0.974820,0.00003102,12.29
162,2,2.231031,0.998197,2.237945,0.977218,0.00002955,12.93
163,2,2.231509,0.996995,2.242121,0.977218,0.00002812,12.17
164,2,2.228365,0.997446,2.238376,0.973621,0.00002671,13.23
165,2,2.228517,0.998648,2.238478,0.974820,0.00002534,13.48
166,2,2.227569,0.998047,2.237866,0.977218,0.00002401,12.70
167,2,2.225844,0.997746,2.237873,0.977218,0.00002271,12.42
168,2,2.222364,0.997897,2.236680,0.976019,0.00002144,11.81
169,2,2.227158,0.997897,2.240429,0.977218,0.00002021,13.06
170,2,2.224486,0.998648,2.236098,0.976019,0.00001902,12.87
171,2,2.223535,0.998197,2.234242,0.974820,0.00001786,13.34
172,2,2.226643,0.997296,2.233601,0.977218,0.00001674,13.12
173,2,2.226413,0.998948,2.232663,0.976019,0.00001565,12.51
174,2,2.228303,0.997746,2.235058,0.977218,0.00001460,13.15
175,2,2.224209,0.998347,2.234624,0.978417,0.00001359,13.46
176,2,2.222332,0.999099,2.234431,0.974820,0.00001262,13.24
177,2,2.226177,0.997746,2.237234,0.977218,0.00001168,12.14
178,2,2.226063,0.998798,2.232948,0.977218,0.00001078,13.20
179,2,2.223555,0.998047,2.236718,0.976019,0.00000992,13.32
180,2,2.225514,0.997746,2.235532,0.979616,0.00000910,13.11
181,2,2.222111,0.997897,2.230941,0.980815,0.00000832,13.59
182,2,2.224046,0.998047,2.230339,0.976019,0.00000757,12.02
183,2,2.226032,0.997746,2.232311,0.976019,0.00000687,13.15
184,2,2.223288,0.996845,2.232186,0.977218,0.00000620,13.50
185,2,2.221445,0.999249,2.229016,0.974820,0.00000557,12.88
186,2,2.219187,0.997897,2.231868,0.974820,0.00000499,12.09
187,2,2.222729,0.997746,2.237523,0.974820,0.00000444,12.77
188,2,2.223106,0.997897,2.234556,0.976019,0.00000393,13.68
189,2,2.221724,0.998197,2.235917,0.976019,0.00000347,12.50
190,2,2.224540,0.998347,2.232415,0.977218,0.00000304,13.00
191,2,2.224382,0.998648,2.232685,0.978417,0.00000265,12.61
192,2,2.219326,0.998798,2.231953,0.978417,0.00000231,13.49
193,2,2.218468,0.998347,2.238614,0.973621,0.00000200,13.47
194,2,2.223139,0.998047,2.233970,0.974820,0.00000174,13.15
195,2,2.221064,0.997746,2.238439,0.977218,0.00000151,12.72
196,2,2.225678,0.998648,2.231070,0.979616,0.00000133,12.87
197,2,2.220106,0.998197,2.233553,0.977218,0.00000118,12.53
198,2,2.220420,0.998197,2.233415,0.978417,0.00000108,13.51
199,2,2.221762,0.998197,2.239116,0.972422,0.00000102,13.02
200,2,2.226223,0.997746,2.233756,0.976019,0.00000100,12.14
