epoch,train_loss,train_ce,train_kd,train_relation,train_embedding,train_logit_kd,train_topk,train_margin,train_anchor,train_teacher1_kd,train_teacher2_kd,teacher2_active,train_tdl,train_contrast,train_topkd,hard_ratio,avg_true_rank,train_acc,val_loss,val_acc,lr,time_s
1,1.005284,0.293369,1.717199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9982,0.330055,0.976,2.019e-05,17.5
2,0.960461,0.357671,1.563251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9971,0.426089,0.9748,4.019e-05,17.2
3,0.913934,0.460288,1.36758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.494103,0.9772,6.019e-05,16.9
4,0.891177,0.529108,1.253246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9989,0.523267,0.9724,8.019e-05,19.8
5,0.87488,0.551523,1.198237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9982,0.538014,0.9772,0.0001,23.9
6,0.864703,0.560081,1.169325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.563829,0.9796,9.999e-05,24.5
7,0.856056,0.567022,1.145091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9977,0.559238,0.9796,9.996e-05,24.4
8,0.852857,0.572919,1.132794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9989,0.563501,0.9784,9.991e-05,24.8
9,0.848089,0.572224,1.123953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9985,0.55926,0.976,9.984e-05,25.0
10,0.840745,0.565888,1.115601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9982,0.557513,0.9784,9.975e-05,24.5
11,0.836802,0.569539,1.104066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9986,0.550046,0.9796,9.963e-05,26.0
12,0.832963,0.565516,1.10041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979,0.541343,0.9748,9.95e-05,25.6
13,0.829203,0.56367,1.094736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9983,0.54865,0.9784,9.935e-05,26.0
14,0.827684,0.566107,1.08926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9985,0.561494,0.9772,9.918e-05,24.5
15,0.823059,0.569725,1.076393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9986,0.5345,0.976,9.899e-05,25.7
16,0.824081,0.565221,1.08294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9988,0.549569,0.9772,9.877e-05,24.9
17,0.820594,0.566985,1.074203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.554249,0.9748,9.854e-05,25.3
18,0.813871,0.55181,1.075932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9989,0.55636,0.9784,9.829e-05,25.1
19,0.815868,0.565527,1.066209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9988,0.552701,0.9748,9.802e-05,24.8
20,0.814699,0.562123,1.067274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9982,0.533631,0.976,9.773e-05,25.1
21,0.813019,0.562717,1.063321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9982,0.559661,0.9724,9.742e-05,23.6
22,0.810474,0.562068,1.058881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9988,0.535882,0.9772,9.709e-05,24.9
23,0.807354,0.555299,1.059409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.55343,0.9748,9.674e-05,24.1
24,0.806985,0.560238,1.053733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9989,0.537157,0.9772,9.637e-05,24.8
25,0.802307,0.548691,1.055923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9986,0.526593,0.9772,9.599e-05,24.5
26,0.803504,0.557098,1.049909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9983,0.52486,0.9772,9.558e-05,24.4
27,0.799837,0.554701,1.044974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9982,0.55271,0.9748,9.516e-05,24.0
28,0.798401,0.552346,1.044456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9985,0.514603,0.9796,9.472e-05,23.3
29,0.794751,0.546924,1.042577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.51126,0.9808,9.426e-05,25.2
30,0.797962,0.553986,1.041939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9985,0.51839,0.9772,9.378e-05,24.8
31,0.794243,0.551011,1.037475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9988,0.551022,0.9724,9.328e-05,25.8
32,0.797271,0.556819,1.037722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9982,0.517987,0.9772,9.277e-05,25.9
33,0.794371,0.552462,1.03628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9983,0.510466,0.9784,9.224e-05,25.0
34,0.793625,0.553493,1.033757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9977,0.51851,0.976,9.169e-05,25.2
35,0.789905,0.546468,1.033343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.533697,0.9772,9.113e-05,25.1
36,0.787508,0.543432,1.031585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9988,0.542212,0.9736,9.055e-05,25.0
37,0.786898,0.546767,1.027028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9992,0.508454,0.9772,8.995e-05,25.6
38,0.784709,0.542753,1.026665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9976,0.53168,0.9772,8.933e-05,26.1
39,0.787012,0.549634,1.02439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9982,0.514165,0.9772,8.87e-05,26.0
40,0.784362,0.544251,1.024472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9977,0.508542,0.9772,8.806e-05,25.6
41,0.786528,0.549008,1.024048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9976,0.501614,0.976,8.74e-05,25.4
42,0.78432,0.545734,1.022906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9977,0.530136,0.9736,8.672e-05,25.8
43,0.78764,0.554293,1.020987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9991,0.499912,0.9748,8.603e-05,26.0
44,0.781334,0.541028,1.021639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9985,0.505829,0.9772,8.532e-05,25.0
45,0.781791,0.546191,1.017391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9985,0.521821,0.9796,8.46e-05,24.8
46,0.780127,0.541193,1.019061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9983,0.488583,0.9748,8.387e-05,25.6
47,0.780261,0.543203,1.01732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979,0.489438,0.9772,8.312e-05,24.2
48,0.783043,0.548685,1.017401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.501906,0.9748,8.236e-05,25.2
49,0.779932,0.544045,1.01582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9976,0.499518,0.9748,8.159e-05,25.6
50,0.777138,0.541209,1.013067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9992,0.49786,0.9748,8.08e-05,24.9
51,0.7775,0.540638,1.014362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9991,0.525232,0.9748,8e-05,25.0
52,0.778422,0.54495,1.011895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979,0.498023,0.976,7.919e-05,25.4
53,0.780994,0.553386,1.008602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9976,0.484237,0.982,7.836e-05,25.4
54,0.775815,0.54091,1.01072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9982,0.477938,0.9772,7.753e-05,25.8
55,0.776054,0.539716,1.012392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979,0.547428,0.9748,7.668e-05,25.2
56,0.775747,0.544275,1.007219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9977,0.49077,0.982,7.583e-05,24.8
57,0.777091,0.545819,1.008363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.477583,0.9784,7.496e-05,25.1
58,0.775425,0.542546,1.008305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9971,0.490899,0.976,7.408e-05,25.4
59,0.778466,0.552877,1.004055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974,0.48784,0.9784,7.32e-05,25.3
60,0.775916,0.546719,1.005113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974,0.481886,0.9808,7.23e-05,25.7
61,0.777759,0.54947,1.006048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9976,0.49073,0.976,7.139e-05,25.7
62,0.774319,0.542471,1.006166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9983,0.502137,0.9784,7.048e-05,24.9
63,0.773998,0.547007,1.00099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9982,0.488201,0.976,6.956e-05,25.8
