epoch,train_loss,train_ce,train_kd,train_center,train_relation,train_embedding,train_logit_kd,train_topk,train_margin,train_anchor,train_teacher1_kd,train_teacher2_kd,teacher2_active,train_tdl,train_contrast,train_topkd,train_tckd,train_nckd,hard_ratio,avg_true_rank,train_acc,val_loss,val_acc,lr,time_s,val_true_class_margin
113,5.811734,2.316622,3.495112,6.87712,0.041443,0.544804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996,0.517157,0.9928,0.00072001,32.0,3.866578
114,5.772096,2.309015,3.463081,6.813331,0.040876,0.543719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.481685,0.994,0.00071513,31.4,3.986628
115,5.70342,2.316061,3.387359,6.662306,0.041043,0.541532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9991,0.572196,0.9844,0.00071023,32.0,3.516643
116,5.658152,2.304423,3.353729,6.595319,0.040705,0.540346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9993,0.490411,0.9916,0.00070531,31.8,3.892031
117,5.572145,2.305185,3.266959,6.422214,0.040499,0.53827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9991,0.472457,0.9892,0.00070036,32.0,3.899109
118,5.553392,2.309933,3.24346,6.375342,0.041283,0.537247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996,0.477252,0.9952,0.00069539,31.9,3.938069
119,5.477551,2.299382,3.178169,6.24528,0.040038,0.535268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994,0.480561,0.9916,0.0006904,31.9,3.923115
120,5.458213,2.304004,3.154209,6.197451,0.040267,0.534699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996,0.732579,0.9748,0.00068538,32.0,3.237252
121,5.445726,2.306314,3.139412,6.167879,0.040214,0.53462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996,0.553867,0.9916,0.00068035,31.8,3.733697
122,5.328499,2.289205,3.039293,5.968378,0.039806,0.531138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9993,0.489432,0.9928,0.00067529,31.9,3.960067
123,5.271307,2.291425,2.979881,5.849819,0.039627,0.529906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.47433,0.9916,0.00067021,32.2,3.994757
124,5.264712,2.294455,2.970257,5.830641,0.039596,0.529561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994,0.445532,0.994,0.00066511,31.9,4.055954
125,5.226601,2.293777,2.932824,5.755931,0.040095,0.528536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.452759,0.9928,0.00065999,31.8,4.058566
126,5.181767,2.297594,2.884173,5.658975,0.039866,0.52692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.45686,0.9928,0.00065485,31.8,4.092038
127,5.154352,2.293256,2.861096,5.613064,0.039598,0.525844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994,0.486566,0.9928,0.0006497,31.5,3.969988
128,5.096862,2.292939,2.803923,5.498979,0.039227,0.524721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.448842,0.9928,0.00064453,31.7,4.07374
129,5.043156,2.287779,2.755377,5.402223,0.039055,0.523125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996,0.426985,0.9916,0.00063934,31.9,4.07492
130,5.006567,2.283753,2.722814,5.337322,0.038753,0.522156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.448517,0.9928,0.00063413,32.3,4.115326
131,4.961843,2.287136,2.674707,5.241367,0.038921,0.520769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996,0.435869,0.9928,0.00062891,32.0,4.106161
132,4.928919,2.283095,2.645824,5.183843,0.038859,0.519597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996,0.467576,0.9916,0.00062367,31.7,4.072445
133,4.906941,2.280733,2.626208,5.144628,0.038869,0.519505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.484864,0.9928,0.00061842,32.0,3.996504
134,4.857249,2.281823,2.575426,5.043495,0.038359,0.517608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.47963,0.9904,0.00061316,32.2,3.920516
135,4.77478,2.276186,2.498594,4.890218,0.038364,0.515666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.468628,0.9928,0.00060788,32.0,4.107298
136,4.783296,2.277571,2.505725,4.904494,0.038597,0.515478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996,0.450252,0.994,0.00060259,32.3,4.128179
137,4.735968,2.28102,2.454948,4.803167,0.038095,0.514599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.495795,0.994,0.00059728,32.3,3.758287
138,4.709627,2.27995,2.429677,4.752812,0.038206,0.513607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.445684,0.9928,0.00059197,31.8,4.068983
139,4.676998,2.273897,2.403102,4.699777,0.038151,0.513057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.440774,0.9904,0.00058665,32.1,4.095688
140,4.593244,2.274084,2.31916,4.532457,0.037886,0.510372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996,0.485714,0.9916,0.00058131,31.9,4.017387
141,4.646955,2.281518,2.365437,4.624658,0.038313,0.511925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996,0.416473,0.9928,0.00057597,31.8,4.183728
142,4.589251,2.275492,2.313759,4.521688,0.038177,0.510063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996,0.454718,0.9928,0.00057061,31.9,4.193858
143,4.529551,2.265918,2.263633,4.421861,0.037359,0.508344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996,0.427743,0.9928,0.00056525,32.1,4.237331
144,4.511402,2.271669,2.239732,4.37414,0.037625,0.50781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996,0.516108,0.9916,0.00055988,32.2,4.048005
145,4.457242,2.267197,2.190045,4.275064,0.037061,0.5066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.450343,0.994,0.00055451,31.9,4.117123
146,4.439388,2.267404,2.171985,4.238996,0.037535,0.5061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.415457,0.9916,0.00054912,32.3,4.20288
147,4.413372,2.269612,2.14376,4.182749,0.036921,0.505397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.489059,0.9904,0.00054373,32.0,3.962707
148,4.381319,2.26028,2.12104,4.137536,0.037248,0.504091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.460196,0.994,0.00053834,32.1,4.114301
149,4.356291,2.266008,2.090284,4.076119,0.037029,0.503727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.482196,0.9904,0.00053294,32.2,3.984007
150,4.263156,2.259826,2.00333,3.902868,0.03663,0.500649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.450549,0.9928,0.00052754,31.8,4.15499
151,4.302552,2.2694,2.033152,3.962272,0.036784,0.501769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996,0.457496,0.9952,0.00052214,31.9,4.163995
152,4.223513,2.259669,1.963844,3.824186,0.036283,0.499372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996,0.512792,0.9868,0.00051673,32.1,3.970981
153,4.174775,2.255681,1.919094,3.734889,0.036044,0.498475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.494781,0.9928,0.00051132,32.0,4.056145
154,4.15793,2.258744,1.899185,3.695307,0.036035,0.497299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.426725,0.994,0.00050591,32.1,4.235427
155,4.099828,2.249411,1.850417,3.598069,0.035522,0.496065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.463804,0.994,0.0005005,32.4,4.184949
156,4.116158,2.261363,1.854795,3.60668,0.036255,0.496421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.422524,0.9952,0.00049509,32.5,4.21977
157,4.062524,2.254648,1.807877,3.513188,0.035997,0.494826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.457557,0.9916,0.00048968,32.4,4.180098
158,4.053141,2.255682,1.797459,3.492505,0.035589,0.494271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996,0.447513,0.9904,0.00048427,32.4,4.245817
159,4.065139,2.258571,1.806568,3.510485,0.036317,0.495098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996,0.459856,0.994,0.00047886,32.4,4.1798
160,3.978654,2.252287,1.726367,3.350762,0.035628,0.492052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.446888,0.9952,0.00047346,32.2,4.197111
161,3.94653,2.250984,1.695546,3.289353,0.035017,0.491185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.478503,0.9952,0.00046806,32.4,4.147115
162,3.967364,2.253173,1.714191,3.326455,0.035646,0.491812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.411881,0.994,0.00046266,32.4,4.263764
163,3.92235,2.249415,1.672935,3.244219,0.035173,0.490665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.480624,0.9916,0.00045727,32.6,4.159919
164,3.867899,2.250508,1.617391,3.133628,0.034992,0.488271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996,0.42642,0.9904,0.00045188,32.2,4.27079
165,3.908856,2.2566,1.652256,3.202944,0.035559,0.490054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.444844,0.9928,0.00044649,32.3,4.100839
166,3.805465,2.241937,1.563528,3.026139,0.034685,0.487239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.426011,0.9952,0.00044112,32.4,4.287283
167,3.800037,2.243331,1.556706,3.012612,0.034942,0.486528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996,0.439203,0.9928,0.00043575,32.7,4.290611
168,3.790781,2.241239,1.549542,2.998323,0.034532,0.486544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.439003,0.9928,0.00043039,32.4,4.278152
169,3.754374,2.24239,1.511983,2.923474,0.034743,0.485089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.443956,0.9928,0.00042503,32.4,4.246377
170,3.715294,2.240301,1.474993,2.849798,0.034174,0.483855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.431183,0.9928,0.00041969,32.4,4.30363
171,3.746859,2.245835,1.501024,2.901602,0.034414,0.485025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.457387,0.994,0.00041435,32.6,4.272677
172,3.654352,2.236969,1.417383,2.734997,0.033884,0.481905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.430346,0.994,0.00040903,32.8,4.298478
173,3.685243,2.241538,1.443705,2.787388,0.034093,0.483066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.469813,0.994,0.00040372,32.5,4.132618
174,3.666763,2.242185,1.424578,2.749233,0.034104,0.482557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996,0.479578,0.9928,0.00039841,32.5,4.080624
175,3.597776,2.236444,1.361332,2.623178,0.033919,0.480469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.43279,0.9904,0.00039312,32.3,4.274441
176,3.619619,2.241857,1.377762,2.655915,0.034134,0.480978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.439186,0.994,0.00038784,32.6,4.291676
177,3.586616,2.238458,1.348158,2.596907,0.033907,0.480095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.431087,0.994,0.00038258,32.4,4.217972
178,3.565753,2.239987,1.325766,2.552396,0.033457,0.478955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.421233,0.994,0.00037733,32.2,4.277728
179,3.532381,2.233411,1.29897,2.4989,0.033445,0.478475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.426564,0.9928,0.00037209,32.9,4.363607
180,3.534163,2.230238,1.303925,2.508826,0.033618,0.478313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.443209,0.9952,0.00036687,32.8,4.320343
181,3.497419,2.234742,1.262676,2.426617,0.033477,0.476941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.464437,0.994,0.00036166,32.5,4.237588
182,3.463986,2.232996,1.23099,2.363528,0.033058,0.475733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.456904,0.9928,0.00035647,32.4,4.202117
183,3.44309,2.231367,1.211723,2.325122,0.032958,0.475143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.403812,0.9916,0.0003513,32.4,4.403578
184,3.443757,2.23193,1.211827,2.325324,0.033092,0.475106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.42406,0.9928,0.00034615,32.4,4.380355
185,3.418597,2.232885,1.185712,2.273279,0.032921,0.474265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.423549,0.9916,0.00034101,32.3,4.303014
186,3.379395,2.231306,1.14809,2.198294,0.032415,0.473217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996,0.46281,0.994,0.00033589,32.4,4.258484
187,3.351144,2.224836,1.126308,2.154894,0.032748,0.472234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.439275,0.9952,0.00033079,32.7,4.220159
188,3.348392,2.227322,1.121071,2.144337,0.033112,0.472464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.452375,0.994,0.00032571,32.7,4.222192
189,3.331387,2.229032,1.102355,2.10717,0.032289,0.471556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.474574,0.994,0.00032065,32.9,4.218849
190,3.337678,2.230764,1.106914,2.116326,0.032574,0.47122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.449559,0.9964,0.00031562,32.4,4.324885
191,3.312899,2.225844,1.087055,2.076724,0.032198,0.470835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.414688,0.9952,0.0003106,32.2,4.346625
192,3.275015,2.222341,1.052674,2.008157,0.032196,0.469858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.410656,0.9964,0.00030561,32.7,4.383741
193,3.271706,2.226411,1.045295,1.993523,0.032176,0.469247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.456108,0.9928,0.00030064,32.7,4.255019
194,3.28526,2.23028,1.05498,2.012718,0.032504,0.469959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.419768,0.9952,0.00029569,32.0,4.376653
195,3.205003,2.216014,0.988989,1.881281,0.032292,0.467336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.422387,0.9976,0.00029077,32.5,4.402924
196,3.232133,2.228111,1.004022,1.911214,0.03227,0.468014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.422777,0.9964,0.00028587,32.7,4.343954
197,3.212189,2.218532,0.993657,1.890597,0.031962,0.467601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.432749,0.9964,0.00028099,32.4,4.346424
198,3.162239,2.218575,0.943664,1.790948,0.031605,0.466099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.427014,0.994,0.00027615,32.6,4.373639
199,3.225871,2.226527,0.999344,1.901865,0.032633,0.467801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.409462,0.9952,0.00027132,32.7,4.402002
200,3.150974,2.21943,0.931544,1.766917,0.031746,0.464977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.39776,0.9964,0.00026653,28.1,4.450966
201,3.139207,2.217142,0.922066,1.747971,0.031778,0.464914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.415967,0.9952,0.00026176,25.5,4.401
202,3.149588,2.224243,0.925345,1.754465,0.031926,0.465161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.423676,0.9964,0.00025702,25.8,4.407421
203,3.114767,2.2149,0.899866,1.703823,0.031185,0.463959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.395886,0.9928,0.00025231,25.8,4.438477
204,3.10795,2.217648,0.890302,1.684709,0.031241,0.463858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.404666,0.9952,0.00024763,25.8,4.421332
205,3.096329,2.218059,0.87827,1.660744,0.031577,0.463187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.405226,0.994,0.00024298,25.5,4.424892
206,3.069328,2.213444,0.855884,1.616167,0.031473,0.462272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.422952,0.9976,0.00023836,25.8,4.395591
207,3.057878,2.216202,0.841676,1.587874,0.031277,0.461753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.414259,0.9964,0.00023377,25.8,4.459785
208,3.040507,2.216326,0.824181,1.553,0.031032,0.461297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.402226,0.9952,0.00022921,26.1,4.468274
209,3.062961,2.217135,0.845826,1.596092,0.031517,0.462037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.404289,0.9976,0.00022468,25.9,4.479191
210,3.032443,2.214263,0.81818,1.54105,0.031103,0.460993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.411706,0.9964,0.00022019,25.8,4.435339
211,3.015279,2.210556,0.804723,1.514301,0.031161,0.460142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4175,0.994,0.00021572,25.6,4.430374
212,3.0142,2.215226,0.798974,1.502839,0.031246,0.459922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.401747,0.9964,0.0002113,25.8,4.452786
213,2.954859,2.210675,0.744184,1.393707,0.030502,0.458055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.406987,0.994,0.0002069,26.0,4.453589
214,2.971821,2.210024,0.761797,1.428699,0.031097,0.458932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.384851,0.9964,0.00020254,26.0,4.50215
215,2.933957,2.204582,0.729375,1.364202,0.030423,0.457528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.409906,0.9988,0.00019822,25.9,4.450912
216,2.968528,2.209292,0.759236,1.423628,0.031054,0.458689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.403946,0.9964,0.00019393,26.0,4.477446
217,2.916851,2.210595,0.706256,1.318248,0.030232,0.456205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.417984,0.9928,0.00018967,26.2,4.431176
218,2.919781,2.209962,0.709819,1.32528,0.030303,0.456638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.418983,0.9976,0.00018545,25.7,4.433532
219,2.927023,2.210828,0.716195,1.338028,0.030591,0.456514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.399776,0.9976,0.00018127,26.0,4.489597
220,2.923604,2.209926,0.713679,1.33301,0.030626,0.456423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.408331,0.9952,0.00017713,26.1,4.36147
221,2.912564,2.210025,0.70254,1.310761,0.030701,0.456239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.398194,0.9976,0.00017303,25.9,4.469584
222,2.88942,2.208513,0.680907,1.267717,0.030452,0.455261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.406923,0.994,0.00016896,25.7,4.463468
223,2.894329,2.209669,0.68466,1.275168,0.030625,0.455449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.389885,0.9964,0.00016493,26.2,4.5248
224,2.890323,2.208587,0.681736,1.269346,0.030616,0.455324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.394253,0.9964,0.00016094,26.0,4.487799
225,2.847069,2.204893,0.642177,1.190661,0.029934,0.453492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.407421,0.9976,0.00015699,26.1,4.480203
226,2.872785,2.210829,0.661956,1.229942,0.030434,0.454635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.409506,0.9976,0.00015309,25.9,4.484006
227,2.853051,2.205982,0.647069,1.200272,0.030387,0.454138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.393442,0.9976,0.00014922,25.8,4.519275
228,2.842409,2.207249,0.63516,1.176591,0.030239,0.453524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.393844,0.9964,0.00014539,26.2,4.512085
229,2.837929,2.206025,0.631904,1.170199,0.030022,0.453034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.39546,0.9952,0.00014161,26.2,4.48907
