epoch,train_loss,train_acc,val_loss,val_acc,lr,drop_path,epoch_time_sec
1,9.692824,0.001052,6.834568,0.001199,0.00010900,0.0007,11.63
2,9.524078,0.001052,6.734326,0.001199,0.00020800,0.0013,11.36
3,9.445910,0.001052,6.727773,0.002398,0.00030700,0.0020,11.52
4,9.426909,0.001052,6.721707,0.002398,0.00040600,0.0027,11.30
5,9.389755,0.001653,6.721256,0.001199,0.00050500,0.0033,11.53
6,9.281728,0.003305,6.682795,0.002398,0.00060400,0.0040,11.51
7,9.110730,0.004207,6.440455,0.004796,0.00070300,0.0047,11.57
8,8.947152,0.005409,6.572615,0.001199,0.00080200,0.0053,11.64
9,8.797218,0.009615,6.430977,0.009592,0.00090100,0.0060,12.03
10,8.643774,0.012019,6.604128,0.005995,0.00100000,0.0067,11.53
11,8.485891,0.017879,7.236564,0.003597,0.00099997,0.0073,11.51
12,8.346842,0.023738,6.257233,0.017986,0.00099988,0.0080,11.64
13,8.179989,0.033804,5.850711,0.037170,0.00099974,0.0087,11.49
14,8.050605,0.039964,5.725347,0.050360,0.00099953,0.0093,11.54
15,7.906003,0.056941,6.849283,0.022782,0.00099927,0.0100,11.72
16,7.780387,0.060847,6.524746,0.021583,0.00099895,0.0107,11.62
17,7.681946,0.075120,5.602150,0.063549,0.00099856,0.0113,11.69
18,7.583766,0.075721,5.929056,0.040767,0.00099813,0.0120,11.47
19,7.445770,0.099910,6.958384,0.014388,0.00099763,0.0127,11.55
20,7.345587,0.105018,5.401902,0.097122,0.00099707,0.0133,11.47
21,7.239112,0.131160,7.905821,0.014388,0.00099646,0.0140,11.74
22,7.137372,0.143930,6.540833,0.025180,0.00099579,0.0147,11.58
23,7.003867,0.161208,5.654232,0.079137,0.00099505,0.0153,11.87
24,6.907919,0.183293,5.497246,0.088729,0.00099427,0.0160,11.65
25,6.793769,0.198468,5.228841,0.161871,0.00099342,0.0167,11.53
26,6.648206,0.234675,6.345775,0.055156,0.00099252,0.0173,11.59
27,6.509313,0.268480,5.632795,0.111511,0.00099155,0.0180,11.48
28,6.397853,0.294772,6.202163,0.055156,0.00099053,0.0187,11.65
29,6.293849,0.313702,4.643609,0.297362,0.00098946,0.0193,11.71
30,6.190124,0.341647,4.741917,0.263789,0.00098832,0.0200,12.74
31,6.101586,0.350661,5.715427,0.086331,0.00098713,0.0207,13.78
32,5.971218,0.392127,5.081488,0.201439,0.00098588,0.0213,13.84
33,5.871972,0.413912,4.258071,0.423261,0.00098458,0.0220,13.48
34,5.740076,0.454778,4.529360,0.318945,0.00098321,0.0227,13.73
35,5.663998,0.469802,5.115370,0.169065,0.00098179,0.0233,13.78
36,5.583421,0.483924,6.009776,0.064748,0.00098032,0.0240,14.10
37,5.467445,0.528546,5.436027,0.118705,0.00097879,0.0247,14.29
38,5.383853,0.537410,5.589554,0.221823,0.00097720,0.0253,13.66
39,5.313780,0.564002,5.141145,0.225420,0.00097555,0.0260,14.07
