epoch,train_loss,train_ce,train_kd,train_center,train_relation,train_embedding,train_logit_kd,train_topk,train_margin,train_anchor,train_teacher1_kd,train_teacher2_kd,teacher2_active,train_tdl,train_contrast,train_topkd,train_tckd,train_nckd,hard_ratio,avg_true_rank,weighted_center,weighted_feature,weighted_relation,center_weight_effective,feature_weight_effective,relation_weight_effective,grad_norm_ce,grad_norm_center,grad_norm_feature,grad_norm_relation,adaptive_stage,icd_sdc_active,icd_positive_pairs,icd_bank_occupancy,icd_true_class_margin,train_acc,val_loss,val_acc,lr,time_s,val_true_class_margin
60,1.39275,10.403595,0.352391,0.0,0.0,0.352391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,17.58184524,0.9946,0.096216,0.9844,0.0009285,29.7,21.150022
61,1.368112,10.186512,0.34946,0.0,0.0,0.34946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,17.8172619,0.9938,0.115049,0.9868,0.00092569,29.7,20.384787
62,1.354001,10.07197,0.346804,0.0,0.0,0.346804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,17.92730655,0.9946,0.067038,0.9928,0.00092282,29.5,22.380495
63,1.337484,9.929934,0.344491,0.0,0.0,0.344491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,18.06703869,0.9961,0.03809,0.9916,0.00091991,29.7,22.429464
64,1.314818,9.727974,0.342021,0.0,0.0,0.342021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,18.25721726,0.9954,0.05752,0.9892,0.00091694,29.6,22.833341
65,1.313021,9.73902,0.339119,0.0,0.0,0.339119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,18.26934524,0.9963,0.076757,0.9892,0.00091393,29.7,22.41977
66,1.283278,9.462256,0.337053,0.0,0.0,0.337053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,18.51904762,0.9966,0.061431,0.9892,0.00091087,29.9,23.665401
67,1.25844,9.252784,0.333162,0.0,0.0,0.333162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,18.70580357,0.9957,0.063798,0.988,0.00090776,29.6,21.906891
68,1.258599,9.258479,0.332751,0.0,0.0,0.332751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,18.72053571,0.9964,0.054403,0.9904,0.0009046,29.7,22.93058
69,1.240303,9.10491,0.329812,0.0,0.0,0.329812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,18.88928571,0.9975,0.051274,0.994,0.0009014,29.4,23.424682
70,1.223849,8.959156,0.327933,0.0,0.0,0.327933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,19.02083333,0.9975,0.048049,0.9904,0.00089815,29.6,23.142897
71,1.222285,8.946798,0.327605,0.0,0.0,0.327605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,19.0625,0.9976,0.045814,0.994,0.00089485,29.5,23.644358
72,1.185007,8.611616,0.323845,0.0,0.0,0.323845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,19.35014881,0.9982,0.069613,0.988,0.00089151,29.5,22.786896
73,1.191856,8.68504,0.323352,0.0,0.0,0.323352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,19.31339286,0.9978,0.056155,0.9904,0.00088812,29.7,23.421223
74,1.175345,8.540177,0.321328,0.0,0.0,0.321328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,19.46116071,0.9981,0.0482,0.9916,0.00088468,29.6,23.608157
75,1.1724,8.512793,0.321121,0.0,0.0,0.321121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,19.50565476,0.9981,0.023423,0.994,0.0008812,30.9,24.638447
76,1.148656,8.307592,0.317897,0.0,0.0,0.317897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,19.70431548,0.9975,0.03466,0.994,0.00087767,33.1,24.622963
77,1.140278,8.236636,0.316614,0.0,0.0,0.316614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,19.75699405,0.9969,0.028839,0.9964,0.0008741,31.7,24.946772
78,1.131715,8.168788,0.314836,0.0,0.0,0.314836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,19.83764881,0.9978,0.04468,0.9928,0.00087049,30.6,24.397721
79,1.099219,7.866747,0.312545,0.0,0.0,0.312545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,20.13199405,0.9976,0.026582,0.9928,0.00086683,30.1,25.205748
80,1.08898,7.770492,0.311931,0.0,0.0,0.311931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,20.18794643,0.9987,0.036307,0.9916,0.00086313,30.5,24.901019
81,1.084507,7.733153,0.311192,0.0,0.0,0.311192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,20.26979167,0.9984,0.042696,0.988,0.00085939,29.9,22.346879
82,1.079824,7.709546,0.308869,0.0,0.0,0.308869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,20.30997024,0.9978,0.037837,0.9928,0.00085561,29.9,25.042546
83,1.068821,7.611941,0.307627,0.0,0.0,0.307627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,20.39464286,0.9987,0.021299,0.994,0.00085178,30.5,25.984868
84,1.073093,7.652992,0.307794,0.0,0.0,0.307794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,20.37232143,0.9987,0.027156,0.9928,0.00084791,30.0,25.542678
85,1.03081,7.257067,0.305103,0.0,0.0,0.305103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,20.7266369,0.9991,0.031835,0.9952,0.00084401,29.7,24.714463
86,1.025107,7.217847,0.303322,0.0,0.0,0.303322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,20.78764881,0.9997,0.023681,0.9928,0.00084006,29.8,25.884217
87,1.040784,7.368275,0.303956,0.0,0.0,0.303956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,20.67529762,0.999,0.036799,0.994,0.00083607,30.1,25.52819
88,1.023275,7.219326,0.301342,0.0,0.0,0.301342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,20.82217262,0.9987,0.034337,0.9928,0.00083204,29.7,25.290603
89,1.002716,7.023201,0.300395,0.0,0.0,0.300395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,21.03720238,0.9988,0.030034,0.9928,0.00082797,32.6,25.737166
90,1.003408,7.042655,0.299143,0.0,0.0,0.299143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,20.99494048,0.9987,0.027889,0.9904,0.00082387,36.8,25.425198
91,0.997413,6.985518,0.298861,0.0,0.0,0.298861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,21.06785714,0.9993,0.011402,0.9964,0.00081973,37.1,26.771783
92,0.97703,6.80713,0.296317,0.0,0.0,0.296317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,21.23392857,0.9997,0.006051,0.9988,0.00081555,36.7,26.471965
93,0.976035,6.80203,0.295832,0.0,0.0,0.295832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,21.26830357,0.9996,0.026902,0.9952,0.00081133,36.8,25.725193
94,0.951528,6.579173,0.293611,0.0,0.0,0.293611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,21.47217262,0.9993,0.026891,0.9952,0.00080707,37.3,24.789291
95,0.962735,6.685936,0.294142,0.0,0.0,0.294142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,21.38169643,0.9987,0.018088,0.994,0.00080278,36.8,27.124326
96,0.958956,6.641185,0.294837,0.0,0.0,0.294837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,21.45967262,0.9997,0.006328,0.9988,0.00079846,37.2,28.057346
97,0.937463,6.461696,0.291293,0.0,0.0,0.291293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,21.6108631,0.9993,0.014165,0.994,0.0007941,36.6,25.894143
98,0.950884,6.579734,0.292911,0.0,0.0,0.292911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,21.49449405,0.9994,0.028571,0.9928,0.0007897,36.6,25.719707
99,0.929154,6.384441,0.29071,0.0,0.0,0.29071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,21.70357143,0.9997,0.018975,0.9964,0.00078528,36.5,27.111185
100,0.912046,6.232766,0.288769,0.0,0.0,0.288769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,21.84345238,0.9997,0.010678,0.9964,0.00078081,36.9,27.169422
101,0.894889,6.074542,0.287435,0.0,0.0,0.287435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.01517857,0.9994,0.014278,0.9976,0.00077632,36.7,26.977675
102,0.892735,6.042347,0.2885,0.0,0.0,0.2885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.03616071,0.9993,0.009794,0.9988,0.00077179,36.7,27.610364
103,0.895473,6.082459,0.287227,0.0,0.0,0.287227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.0202381,0.9996,0.006553,0.9964,0.00076723,36.8,27.58762
104,0.878533,5.924598,0.286073,0.0,0.0,0.286073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.19434524,0.9994,0.022577,0.994,0.00076264,36.6,27.172422
105,0.871168,5.869185,0.28425,0.0,0.0,0.28425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.25029762,0.9996,0.018777,0.994,0.00075802,36.9,26.851292
106,0.873261,5.877928,0.285468,0.0,0.0,0.285468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.25223214,0.9996,0.041175,0.9916,0.00075337,36.7,27.269656
107,0.86305,5.796937,0.283357,0.0,0.0,0.283357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.32053571,0.9996,0.006711,0.9976,0.00074869,36.7,29.023499
108,0.845624,5.642054,0.281419,0.0,0.0,0.281419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.48229167,0.9999,0.008637,0.9988,0.00074398,36.7,27.159588
109,0.852555,5.698114,0.282744,0.0,0.0,0.282744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.41532738,0.9996,0.009476,0.9952,0.00073924,36.3,27.902445
110,0.845825,5.644633,0.281362,0.0,0.0,0.281362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.49389881,0.9997,0.006126,0.9976,0.00073447,36.7,28.106566
111,0.846426,5.644248,0.282001,0.0,0.0,0.282001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.52142857,0.9996,0.013419,0.9964,0.00072968,36.4,28.304797
112,0.826992,5.472086,0.279784,0.0,0.0,0.279784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.69404762,0.9999,0.004722,0.9976,0.00072485,37.0,28.629504
113,0.829799,5.503285,0.27947,0.0,0.0,0.27947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.65223214,0.9997,0.007471,0.9988,0.00072001,36.7,27.373136
114,0.822425,5.43719,0.278706,0.0,0.0,0.278706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.72247024,0.9999,0.014991,0.9952,0.00071513,36.5,28.405799
115,0.811417,5.339915,0.277425,0.0,0.0,0.277425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.87589286,0.9996,0.016145,0.9976,0.00071023,36.7,28.256084
116,0.807276,5.308008,0.276476,0.0,0.0,0.276476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.865625,0.9996,0.000219,1.0,0.00070531,36.6,28.926832
117,0.793788,5.178867,0.275901,0.0,0.0,0.275901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.99583333,0.9997,0.014939,0.994,0.00070036,36.3,27.371874
118,0.802618,5.266653,0.275953,0.0,0.0,0.275953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.9264881,0.9997,0.003497,0.9988,0.00069539,36.3,28.746978
119,0.786124,5.116284,0.274496,0.0,0.0,0.274496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.07202381,0.9997,0.010046,0.9964,0.0006904,36.4,28.131568
120,0.776321,5.015644,0.274756,0.0,0.0,0.274756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.18645833,0.9997,0.015858,0.9952,0.00068538,36.4,27.099583
121,0.782289,5.081614,0.274128,0.0,0.0,0.274128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.14017857,0.9994,0.017968,0.9964,0.00068035,36.5,28.006886
122,0.786697,5.137637,0.272933,0.0,0.0,0.272933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.11681548,0.9997,0.002421,0.9988,0.00067529,36.7,29.154303
123,0.762822,4.899565,0.272866,0.0,0.0,0.272866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.34464286,0.9996,0.001746,0.9988,0.00067021,36.9,29.635385
124,0.752027,4.809244,0.271103,0.0,0.0,0.271103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.44255952,0.9997,0.007533,0.9976,0.00066511,33.9,28.784187
125,0.763124,4.91525,0.271599,0.0,0.0,0.271599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.35089286,0.9997,0.007841,0.9976,0.00065999,34.1,29.4558
126,0.757653,4.858282,0.271825,0.0,0.0,0.271825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.38735119,0.9999,0.003672,0.9988,0.00065485,34.1,28.719703
127,0.738591,4.688628,0.269728,0.0,0.0,0.269728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.56011905,0.9997,0.002766,0.9988,0.0006497,33.3,29.446073
128,0.74619,4.769077,0.269282,0.0,0.0,0.269282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.48660714,0.9999,0.011656,0.9964,0.00064453,33.9,28.772254
129,0.738391,4.701584,0.268233,0.0,0.0,0.268233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.58973214,0.9997,0.008616,0.9964,0.00063934,34.1,29.556726
130,0.733287,4.649409,0.268346,0.0,0.0,0.268346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.62767857,0.9999,0.001328,0.9988,0.00063413,34.1,29.98822
131,0.735272,4.679865,0.267286,0.0,0.0,0.267286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.62886905,0.9999,0.003676,0.9988,0.00062891,34.1,29.745091
132,0.729898,4.627373,0.26716,0.0,0.0,0.26716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.68809524,0.9999,0.004865,0.9976,0.00062367,34.1,28.937682
133,0.71312,4.467985,0.266321,0.0,0.0,0.266321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.85565476,0.9999,0.009035,0.9976,0.00061842,33.8,29.886294
134,0.712843,4.465491,0.266294,0.0,0.0,0.266294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.84717262,0.9999,0.003266,0.9988,0.00061316,33.6,29.001731
135,0.711296,4.460625,0.265233,0.0,0.0,0.265233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.85744048,0.9999,0.006972,0.9976,0.00060788,34.0,29.260634
136,0.689737,4.252989,0.264439,0.0,0.0,0.264439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.0921131,0.9999,0.001429,0.9988,0.00060259,33.4,30.160819
