epoch,phase,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec
93,2,1.930830,1.000000,2.007746,0.997602,0.00017997,19.31
94,2,1.929327,1.000000,2.007408,0.998801,0.00017754,19.36
95,2,1.930000,1.000000,2.010070,0.997602,0.00017511,19.54
96,2,1.927381,1.000000,2.000929,0.996403,0.00017267,19.62
97,2,1.927851,1.000000,2.007380,0.997602,0.00017022,19.42
98,2,1.925981,1.000000,2.002492,0.997602,0.00016776,20.07
99,2,1.926908,1.000000,2.000213,0.997602,0.00016531,19.66
100,2,1.925772,1.000000,2.003179,0.996403,0.00016285,19.71
101,2,1.925075,1.000000,1.992652,0.997602,0.00016038,19.48
102,2,1.925755,1.000000,1.999922,0.996403,0.00015791,19.81
103,2,1.924127,1.000000,1.996659,0.997602,0.00015544,19.43
104,2,1.923176,1.000000,1.993697,0.997602,0.00015297,19.62
105,2,1.922467,1.000000,2.004421,0.996403,0.00015050,19.47
106,2,1.921943,1.000000,1.993435,0.996403,0.00014803,19.58
107,2,1.922116,1.000000,1.999091,0.998801,0.00014556,19.40
108,2,1.919278,1.000000,2.001070,0.997602,0.00014309,19.65
109,2,1.920392,1.000000,1.993330,0.998801,0.00014062,19.30
110,2,1.921508,1.000000,1.989168,0.997602,0.00013815,19.41
111,2,1.919643,1.000000,1.990814,0.996403,0.00013569,19.57
112,2,1.919843,1.000000,1.993703,0.998801,0.00013324,19.76
113,2,1.919595,1.000000,1.992285,0.998801,0.00013078,19.73
114,2,1.917387,1.000000,1.991256,0.996403,0.00012833,19.69
115,2,1.919291,1.000000,1.994543,1.000000,0.00012589,19.88
116,2,1.916686,1.000000,1.990375,1.000000,0.00012346,19.80
117,2,1.916423,1.000000,1.989243,0.998801,0.00012103,19.90
118,2,1.916405,1.000000,1.992447,0.998801,0.00011861,19.61
119,2,1.916145,1.000000,1.996159,0.997602,0.00011620,19.68
120,2,1.915951,1.000000,1.992232,0.998801,0.00011380,19.68
121,2,1.915492,1.000000,1.994133,0.998801,0.00011141,19.63
122,2,1.914182,1.000000,1.990734,0.997602,0.00010903,19.58
123,2,1.913678,1.000000,1.987841,0.997602,0.00010666,19.31
124,2,1.913974,1.000000,1.986707,0.997602,0.00010430,19.28
125,2,1.914032,1.000000,1.986981,1.000000,0.00010196,19.41
126,2,1.912839,1.000000,1.984581,0.998801,0.00009963,19.49
127,2,1.912083,1.000000,1.992352,0.998801,0.00009731,19.19
128,2,1.912700,1.000000,1.987655,0.998801,0.00009501,19.82
129,2,1.911882,1.000000,1.994570,0.998801,0.00009272,19.51
130,2,1.912696,1.000000,1.987389,0.998801,0.00009045,19.61
131,2,1.911245,1.000000,1.990132,0.998801,0.00008819,19.39
132,2,1.910711,1.000000,1.989581,0.998801,0.00008595,19.94
133,2,1.909875,1.000000,1.989028,0.998801,0.00008373,19.20
134,2,1.911675,1.000000,1.987432,0.998801,0.00008153,19.27
135,2,1.909497,1.000000,1.983647,0.998801,0.00007935,19.56
136,2,1.910146,1.000000,1.988405,0.997602,0.00007718,19.26
137,2,1.908638,1.000000,1.991426,0.998801,0.00007504,19.22
138,2,1.909298,1.000000,1.988233,0.998801,0.00007291,19.12
139,2,1.908625,1.000000,1.990239,0.998801,0.00007081,19.05
140,2,1.907990,1.000000,1.985317,0.998801,0.00006873,19.05
141,2,1.907388,1.000000,1.984224,0.998801,0.00006667,18.97
142,2,1.907924,1.000000,1.981600,0.998801,0.00006464,19.15
143,2,1.908374,1.000000,1.990663,0.998801,0.00006263,19.08
144,2,1.907088,1.000000,1.988287,0.998801,0.00006064,19.28
145,2,1.907181,1.000000,1.982608,1.000000,0.00005868,18.99
146,2,1.907567,1.000000,1.979798,0.998801,0.00005674,19.33
147,2,1.905889,1.000000,1.983859,0.998801,0.00005482,19.42
148,2,1.905386,1.000000,1.983371,1.000000,0.00005294,19.15
149,2,1.906072,1.000000,1.981356,0.998801,0.00005108,19.40
150,2,1.905648,1.000000,1.981281,1.000000,0.00004925,19.37
151,2,1.904655,1.000000,1.986030,0.998801,0.00004744,19.30
152,2,1.906077,1.000000,1.983024,0.998801,0.00004567,19.23
153,2,1.905318,1.000000,1.979182,0.997602,0.00004392,19.43
154,2,1.904668,1.000000,1.982104,0.998801,0.00004220,19.42
155,2,1.904957,1.000000,1.979049,0.998801,0.00004051,19.52
156,2,1.904587,1.000000,1.981255,0.998801,0.00003885,19.54
157,2,1.904847,1.000000,1.981324,0.998801,0.00003722,19.61
158,2,1.904108,1.000000,1.981391,1.000000,0.00003562,19.58
159,2,1.904573,1.000000,1.981830,0.998801,0.00003406,19.62
160,2,1.903107,1.000000,1.980026,1.000000,0.00003252,20.06
161,2,1.903665,1.000000,1.979020,1.000000,0.00003102,19.41
162,2,1.903775,1.000000,1.980265,1.000000,0.00002955,19.49
163,2,1.904149,1.000000,1.976016,1.000000,0.00002812,19.13
164,2,1.902413,1.000000,1.979488,1.000000,0.00002671,19.47
165,2,1.902705,1.000000,1.979678,1.000000,0.00002534,19.73
166,2,1.902011,1.000000,1.980386,1.000000,0.00002401,19.89
167,2,1.902860,1.000000,1.978387,1.000000,0.00002271,19.39
168,2,1.902803,1.000000,1.981323,1.000000,0.00002144,19.28
169,2,1.901882,1.000000,1.981260,1.000000,0.00002021,19.49
170,2,1.902185,1.000000,1.979467,1.000000,0.00001902,19.57
171,2,1.901870,1.000000,1.980258,1.000000,0.00001786,19.68
172,2,1.902148,1.000000,1.979449,1.000000,0.00001674,19.36
173,2,1.901313,1.000000,1.980614,1.000000,0.00001565,19.18
174,2,1.900409,1.000000,1.981027,1.000000,0.00001460,19.79
175,2,1.901404,1.000000,1.980395,1.000000,0.00001359,19.56
176,2,1.901653,1.000000,1.980970,1.000000,0.00001262,19.74
177,2,1.901145,1.000000,1.979183,1.000000,0.00001168,19.50
178,2,1.901614,1.000000,1.980238,1.000000,0.00001078,19.57
179,2,1.900205,1.000000,1.980389,1.000000,0.00000992,19.47
180,2,1.900618,1.000000,1.980305,1.000000,0.00000910,19.61
181,2,1.900262,1.000000,1.980485,1.000000,0.00000832,19.34
182,2,1.901513,1.000000,1.980312,1.000000,0.00000757,19.34
183,2,1.901874,1.000000,1.979059,1.000000,0.00000687,19.34
184,2,1.900457,1.000000,1.980368,1.000000,0.00000620,19.37
185,2,1.900436,1.000000,1.980253,1.000000,0.00000557,19.37
186,2,1.901985,1.000000,1.978968,1.000000,0.00000499,19.52
187,2,1.900747,1.000000,1.979063,1.000000,0.00000444,19.32
188,2,1.900083,1.000000,1.978938,1.000000,0.00000393,19.57
189,2,1.900137,1.000000,1.978678,1.000000,0.00000347,19.56
190,2,1.899581,1.000000,1.979540,1.000000,0.00000304,19.73
191,2,1.900563,1.000000,1.978999,1.000000,0.00000265,19.32
192,2,1.900945,1.000000,1.978774,1.000000,0.00000231,19.49
193,2,1.900642,1.000000,1.979062,1.000000,0.00000200,19.40
194,2,1.900327,1.000000,1.978421,1.000000,0.00000174,19.33
195,2,1.899724,1.000000,1.978900,1.000000,0.00000151,19.30
196,2,1.900761,1.000000,1.978552,1.000000,0.00000133,19.43
197,2,1.900085,1.000000,1.978820,1.000000,0.00000118,19.24
198,2,1.899635,1.000000,1.978986,1.000000,0.00000108,19.48
199,2,1.900123,1.000000,1.979610,1.000000,0.00000102,19.28
200,2,1.899600,1.000000,1.979076,1.000000,0.00000100,19.37
