epoch,train_loss,train_ce,train_kd,train_relation,train_embedding,train_logit_kd,train_topk,train_margin,train_anchor,train_teacher1_kd,train_teacher2_kd,teacher2_active,train_tdl,train_contrast,train_topkd,hard_ratio,avg_true_rank,train_acc,val_loss,val_acc,lr,time_s
1,0.720979,0.283768,1.74114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9982,0.299946,0.9784,2.019e-05,18.1
2,0.714703,0.289621,1.706559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979,0.318077,0.9772,4.019e-05,17.5
3,0.706352,0.302698,1.648212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9983,0.317577,0.9784,6.019e-05,18.7
4,0.700961,0.314135,1.603555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9989,0.326961,0.976,8.019e-05,23.1
5,0.693064,0.316226,1.572352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9985,0.328174,0.9796,0.0001,24.3
6,0.68782,0.315458,1.556664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9982,0.327185,0.9808,9.999e-05,25.2
7,0.682341,0.31622,1.536623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9982,0.334137,0.9796,9.996e-05,25.7
8,0.68093,0.31888,1.525714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,0.332355,0.976,9.991e-05,25.4
9,0.678203,0.316985,1.521045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9986,0.337038,0.9748,9.984e-05,25.7
10,0.672398,0.311316,1.514924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9983,0.32618,0.976,9.975e-05,25.5
11,0.669718,0.313236,1.501512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9986,0.321363,0.9808,9.963e-05,24.3
12,0.667503,0.310256,1.50108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9986,0.322125,0.9772,9.95e-05,24.7
13,0.664488,0.308443,1.495259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9985,0.322359,0.9784,9.935e-05,25.3
14,0.664106,0.309347,1.491875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9991,0.322839,0.9772,9.918e-05,25.5
15,0.659865,0.310457,1.475151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9989,0.315603,0.9796,9.899e-05,24.7
16,0.662475,0.309806,1.485369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9986,0.322503,0.9796,9.877e-05,24.1
17,0.6588,0.308661,1.475792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.322243,0.9772,9.854e-05,24.3
18,0.652426,0.297793,1.479905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994,0.319012,0.9784,9.829e-05,25.6
19,0.655699,0.308025,1.466936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9991,0.326348,0.976,9.802e-05,24.2
20,0.656071,0.306975,1.470626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9986,0.309132,0.976,9.773e-05,24.6
