epoch,phase,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec
93,2,1.922774,1.000000,1.960422,0.997602,0.00017997,21.92
94,2,1.922454,1.000000,1.966826,0.996403,0.00017754,21.61
95,2,1.921973,1.000000,1.955309,0.997602,0.00017511,21.88
96,2,1.922081,1.000000,1.957182,0.997602,0.00017267,21.83
97,2,1.921836,1.000000,1.956388,0.997602,0.00017022,21.74
98,2,1.921031,1.000000,1.953408,0.997602,0.00016776,21.88
99,2,1.919916,1.000000,1.957247,0.997602,0.00016531,21.79
100,2,1.919909,1.000000,1.951170,0.997602,0.00016285,21.63
101,2,1.920084,1.000000,1.951458,0.997602,0.00016038,21.54
102,2,1.918564,1.000000,1.954172,0.997602,0.00015791,21.68
103,2,1.917618,1.000000,1.958817,0.997602,0.00015544,21.60
104,2,1.917922,1.000000,1.949171,0.997602,0.00015297,21.81
105,2,1.916296,1.000000,1.951990,0.997602,0.00015050,21.80
106,2,1.916623,1.000000,1.943787,0.997602,0.00014803,21.92
107,2,1.916822,1.000000,1.950810,0.997602,0.00014556,21.59
108,2,1.916104,1.000000,1.950566,0.997602,0.00014309,21.73
109,2,1.915320,1.000000,1.949703,0.997602,0.00014062,21.73
110,2,1.915030,1.000000,1.949064,0.997602,0.00013815,21.91
111,2,1.915142,1.000000,1.949497,0.997602,0.00013569,21.82
112,2,1.915552,1.000000,1.950047,0.997602,0.00013324,21.73
113,2,1.912986,1.000000,1.947956,0.997602,0.00013078,21.62
114,2,1.912791,1.000000,1.945667,0.997602,0.00012833,21.85
115,2,1.913094,1.000000,1.944222,0.997602,0.00012589,21.55
116,2,1.912064,1.000000,1.945809,0.997602,0.00012346,21.89
117,2,1.911830,1.000000,1.948369,0.997602,0.00012103,21.91
118,2,1.911774,1.000000,1.948524,0.997602,0.00011861,21.60
119,2,1.912580,1.000000,1.952602,0.997602,0.00011620,21.68
120,2,1.911122,1.000000,1.950537,0.997602,0.00011380,21.63
121,2,1.912426,1.000000,1.947321,0.997602,0.00011141,21.75
122,2,1.912230,1.000000,1.947273,0.997602,0.00010903,21.76
123,2,1.910743,1.000000,1.945741,0.997602,0.00010666,21.78
124,2,1.909638,1.000000,1.944237,0.997602,0.00010430,21.68
125,2,1.908738,1.000000,1.943870,0.997602,0.00010196,21.70
126,2,1.910683,1.000000,1.947396,0.997602,0.00009963,21.70
127,2,1.909116,1.000000,1.943620,0.997602,0.00009731,21.91
128,2,1.908831,1.000000,1.942559,0.997602,0.00009501,21.83
129,2,1.908629,1.000000,1.937678,0.997602,0.00009272,22.00
130,2,1.908478,1.000000,1.943606,0.997602,0.00009045,21.80
131,2,1.908008,1.000000,1.940299,0.997602,0.00008819,21.95
132,2,1.907135,1.000000,1.939819,0.997602,0.00008595,21.81
133,2,1.907693,1.000000,1.943345,0.997602,0.00008373,21.87
134,2,1.906445,1.000000,1.942455,0.997602,0.00008153,21.57
135,2,1.906769,1.000000,1.941218,0.997602,0.00007935,21.61
136,2,1.906336,1.000000,1.943902,0.997602,0.00007718,21.55
137,2,1.905806,1.000000,1.946015,0.997602,0.00007504,21.47
138,2,1.905877,1.000000,1.944648,0.997602,0.00007291,21.36
139,2,1.906561,1.000000,1.946853,0.997602,0.00007081,21.95
140,2,1.905126,1.000000,1.940595,0.997602,0.00006873,21.72
141,2,1.905769,1.000000,1.943822,0.997602,0.00006667,21.76
142,2,1.905105,1.000000,1.941972,0.997602,0.00006464,21.94
143,2,1.905039,1.000000,1.941780,0.997602,0.00006263,21.68
144,2,1.903908,1.000000,1.938858,0.997602,0.00006064,21.79
145,2,1.904069,1.000000,1.939050,0.997602,0.00005868,21.75
146,2,1.904515,1.000000,1.939571,0.997602,0.00005674,21.84
147,2,1.903470,1.000000,1.938913,0.997602,0.00005482,21.60
148,2,1.903899,1.000000,1.940131,0.997602,0.00005294,21.60
149,2,1.903034,1.000000,1.940985,0.997602,0.00005108,21.83
150,2,1.903528,1.000000,1.942593,0.997602,0.00004925,21.69
151,2,1.902512,1.000000,1.943035,0.997602,0.00004744,21.47
152,2,1.903220,1.000000,1.939548,0.997602,0.00004567,21.42
153,2,1.902319,1.000000,1.940784,0.997602,0.00004392,21.63
154,2,1.901665,1.000000,1.938857,0.997602,0.00004220,21.69
155,2,1.901780,1.000000,1.937786,0.997602,0.00004051,21.68
156,2,1.901919,1.000000,1.941670,0.997602,0.00003885,21.94
157,2,1.902302,1.000000,1.941957,0.997602,0.00003722,21.77
158,2,1.901447,1.000000,1.940165,0.997602,0.00003562,21.84
159,2,1.901033,1.000000,1.939345,0.997602,0.00003406,21.95
160,2,1.900989,1.000000,1.934352,0.997602,0.00003252,21.86
161,2,1.901361,1.000000,1.938822,0.997602,0.00003102,21.77
162,2,1.900866,1.000000,1.939676,0.997602,0.00002955,21.82
163,2,1.901340,1.000000,1.940209,0.997602,0.00002812,22.08
164,2,1.900733,1.000000,1.939124,0.997602,0.00002671,21.78
165,2,1.900833,1.000000,1.937928,0.997602,0.00002534,21.88
166,2,1.899984,1.000000,1.940514,0.997602,0.00002401,21.75
167,2,1.899261,1.000000,1.935533,0.997602,0.00002271,21.86
168,2,1.899105,1.000000,1.938648,0.997602,0.00002144,21.80
169,2,1.899818,1.000000,1.938884,0.997602,0.00002021,21.79
170,2,1.900080,1.000000,1.937004,0.997602,0.00001902,21.62
171,2,1.900647,1.000000,1.936879,0.997602,0.00001786,21.57
172,2,1.899523,1.000000,1.938814,0.997602,0.00001674,21.47
173,2,1.899689,1.000000,1.937029,0.997602,0.00001565,21.71
174,2,1.899934,1.000000,1.938324,0.997602,0.00001460,21.99
175,2,1.899480,1.000000,1.934512,0.997602,0.00001359,21.84
176,2,1.899171,1.000000,1.936386,0.997602,0.00001262,21.67
177,2,1.899196,1.000000,1.937666,0.997602,0.00001168,21.70
178,2,1.898883,1.000000,1.936615,0.997602,0.00001078,21.81
179,2,1.899049,1.000000,1.937123,0.997602,0.00000992,21.60
