epoch,train_loss,train_ce,train_kd,train_acc,val_loss,val_acc,lr,time_s
1,0.201219,0.200704,0.303636,0.9998,0.30215,0.988,2e-07,24.5
2,0.192683,0.192083,0.312106,0.9995,0.289216,0.9904,4e-07,25.1
3,0.176612,0.175885,0.321139,0.9998,0.268521,0.9904,6e-07,26.1
4,0.154554,0.153635,0.337389,0.9998,0.24472,0.9892,8e-07,26.9
5,0.141184,0.140087,0.359394,0.9997,0.219464,0.9892,1e-06,26.6
6,0.12171,0.120369,0.388566,0.9998,0.197751,0.988,1e-06,23.6
7,0.10399,0.102412,0.418145,0.9994,0.18086,0.9868,1e-06,22.8
8,0.096009,0.094221,0.451904,0.9997,0.166885,0.9856,1e-06,22.9
9,0.08625,0.084297,0.474743,0.9994,0.155731,0.9856,1e-06,24.4
10,0.078372,0.076241,0.502481,0.9998,0.146279,0.9856,1e-06,25.4
11,0.072093,0.069784,0.531625,0.9998,0.13805,0.9868,1e-06,28.4
12,0.066847,0.064393,0.555239,1.0,0.131483,0.9868,1e-06,26.1
13,0.059452,0.056807,0.585739,0.9998,0.125405,0.9868,1e-06,28.5
14,0.056608,0.053839,0.607571,0.9998,0.11991,0.9868,1e-06,32.4
15,0.053541,0.05064,0.630752,0.9998,0.115034,0.9868,1e-06,32.7
16,0.050691,0.047653,0.655209,0.9997,0.110767,0.9868,1e-06,34.0
17,0.047932,0.044769,0.67748,1.0,0.107263,0.9868,1e-06,30.9
18,0.045414,0.04211,0.703,0.9997,0.103782,0.9868,1e-06,34.4
19,0.042768,0.039375,0.717827,0.9998,0.10047,0.9868,1e-06,35.3
20,0.040851,0.037321,0.743427,0.9997,0.097507,0.9868,1e-06,33.6
21,0.040033,0.036378,0.767379,0.9995,0.094837,0.9868,1e-06,31.6
22,0.036742,0.03299,0.783348,1.0,0.09276,0.9856,1e-06,34.6
23,0.036821,0.032991,0.798904,0.9998,0.090508,0.9856,1e-06,35.7
24,0.035449,0.031484,0.824581,0.9995,0.088511,0.9868,1e-06,34.3
25,0.032255,0.028154,0.848288,0.9997,0.086667,0.9868,1e-06,31.0
26,0.032249,0.028086,0.860714,0.9997,0.084717,0.9868,1e-06,34.6
27,0.031949,0.027706,0.87621,0.9997,0.083311,0.9868,1e-06,35.8
28,0.029236,0.024893,0.893624,1.0,0.082021,0.9856,1e-06,33.8
29,0.029455,0.025013,0.913419,0.9994,0.080951,0.9868,1e-06,33.9
30,0.028405,0.023865,0.931873,0.9994,0.079229,0.9868,1e-06,33.8
31,0.028152,0.023535,0.946982,0.9998,0.078411,0.9868,1e-06,34.1
32,0.028035,0.023329,0.964577,0.9997,0.077124,0.9856,1e-06,35.8
33,0.026939,0.022154,0.979172,0.9991,0.076374,0.9856,1e-06,33.0
34,0.026175,0.021268,1.002614,0.9998,0.075141,0.9868,1e-06,31.0
35,0.025314,0.020346,1.013794,0.9998,0.074365,0.9868,1e-06,35.7
36,0.024464,0.019425,1.02721,0.9998,0.073206,0.9856,1e-06,35.4
37,0.024507,0.019424,1.035949,0.9997,0.072764,0.9856,1e-06,33.7
38,0.023583,0.018407,1.053721,0.9998,0.071285,0.9868,1e-06,30.7
39,0.023233,0.01801,1.062612,0.9997,0.070714,0.9868,1e-06,34.6
