epoch,train_loss,train_ce,train_kd,train_relation,train_embedding,train_logit_kd,train_topk,train_margin,train_anchor,train_teacher1_kd,train_teacher2_kd,teacher2_active,train_tdl,train_contrast,train_topkd,hard_ratio,avg_true_rank,train_acc,val_loss,val_acc,lr,time_s
1,0.689363,0.149226,1.229501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.243106,0.9796,2.019e-05,25.0
2,0.65314,0.196591,1.109689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.301481,0.9832,4.019e-05,23.8
3,0.620693,0.265837,0.975548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.347664,0.9808,6.019e-05,22.8
4,0.607054,0.302814,0.911294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.371271,0.9832,8.019e-05,23.4
5,0.597731,0.316564,0.878898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.378184,0.9832,0.0001,24.0
6,0.588809,0.318644,0.858973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.372383,0.9808,9.999e-05,23.0
7,0.582244,0.320633,0.843856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.388104,0.9796,9.996e-05,23.6
8,0.577214,0.318664,0.835763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.381945,0.9832,9.991e-05,23.6
9,0.571221,0.317332,0.82511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.371462,0.982,9.984e-05,24.0
10,0.566037,0.310932,0.821142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.378,0.982,9.975e-05,23.2
11,0.560956,0.310782,0.811129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.375801,0.9808,9.963e-05,22.7
12,0.559702,0.311238,0.808166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.38679,0.9796,9.95e-05,22.6
13,0.557716,0.313879,0.801553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.38665,0.9796,9.935e-05,22.7
14,0.553098,0.305666,0.80053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.375911,0.9796,9.918e-05,25.1
15,0.550907,0.306825,0.794989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.372006,0.982,9.899e-05,38.0
16,0.5484,0.306009,0.790791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.376841,0.9784,9.877e-05,37.9
17,0.544146,0.302091,0.786202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.372277,0.9796,9.854e-05,37.8
18,0.544351,0.302464,0.786239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.369328,0.9784,9.829e-05,38.0
19,0.543428,0.305166,0.78169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.36184,0.982,9.802e-05,38.1
20,0.538385,0.299105,0.777665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.380391,0.9808,9.773e-05,38.0
21,0.53441,0.294474,0.774345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.352314,0.9808,9.742e-05,37.9
22,0.536838,0.300492,0.773185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.345457,0.9832,9.709e-05,38.4
23,0.534445,0.297999,0.770891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,0.353034,0.9832,9.674e-05,37.9
24,0.532437,0.296372,0.768503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.356645,0.9796,9.637e-05,37.9
25,0.530507,0.295745,0.765268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.35713,0.9796,9.599e-05,37.7
26,0.529624,0.294554,0.764695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.357819,0.982,9.558e-05,37.7
27,0.528135,0.293305,0.762966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.34789,0.9832,9.516e-05,37.9
28,0.527875,0.29391,0.761839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.340884,0.9832,9.472e-05,37.9
29,0.526767,0.294806,0.758728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.342202,0.982,9.426e-05,38.3
30,0.52353,0.29147,0.75559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.334073,0.9832,9.378e-05,37.9
31,0.52059,0.284933,0.756246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.347799,0.9832,9.328e-05,38.4
32,0.521246,0.292133,0.750358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.343391,0.982,9.277e-05,37.9
33,0.517272,0.284391,0.750154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.348349,0.982,9.224e-05,38.0
34,0.51817,0.287395,0.748945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.358607,0.982,9.169e-05,38.2
35,0.514647,0.282071,0.747223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.332328,0.9832,9.113e-05,37.6
36,0.517842,0.289076,0.746608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.337296,0.9844,9.055e-05,38.1
37,0.512513,0.280661,0.744364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.332915,0.9832,8.995e-05,37.9
38,0.512559,0.282827,0.742292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.345514,0.9832,8.933e-05,37.4
39,0.512897,0.286896,0.738898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.344331,0.9832,8.87e-05,37.9
40,0.511572,0.284145,0.738998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33651,0.9844,8.806e-05,37.9
41,0.511829,0.284936,0.738722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.32301,0.9844,8.74e-05,38.1
42,0.509938,0.282702,0.737175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.349692,0.9832,8.672e-05,38.1
43,0.507674,0.280156,0.735191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.339027,0.9832,8.603e-05,38.0
44,0.50864,0.28253,0.734751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.321227,0.9832,8.532e-05,38.0
45,0.507295,0.28061,0.733981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,0.330795,0.9832,8.46e-05,38.0
46,0.507443,0.282353,0.732533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.325266,0.9832,8.387e-05,37.8
47,0.505911,0.281984,0.729838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.341814,0.9844,8.312e-05,38.0
48,0.504997,0.280583,0.729412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.320297,0.9832,8.236e-05,38.3
49,0.505806,0.280819,0.730794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.334227,0.9832,8.159e-05,38.1
50,0.502435,0.277393,0.727477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.321307,0.9844,8.08e-05,37.6
51,0.502055,0.277696,0.726413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.333559,0.9844,8e-05,38.1
52,0.504927,0.283842,0.726012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.330409,0.9832,7.919e-05,38.2
53,0.50152,0.276439,0.726602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.318335,0.9856,7.836e-05,37.8
54,0.502351,0.279896,0.724805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.32241,0.9856,7.753e-05,38.1
55,0.502021,0.279354,0.724688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.31573,0.9856,7.668e-05,38.4
56,0.499405,0.276084,0.722727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.323612,0.9844,7.583e-05,37.9
