global_epoch,stage,epoch,w_loss,a_loss,train_acc,val_loss,val_acc,lr,num_ops,epoch_time
57,2,7,4.717803,0.000000,0.1298,5.106595,0.1127,0.023858,5,62.4
58,2,8,4.345660,0.000000,0.1827,5.173576,0.1175,0.023516,5,61.4
59,2,9,3.997997,0.000000,0.2587,5.073440,0.1547,0.023132,5,62.3
60,2,10,3.715492,0.000000,0.3296,4.937846,0.1571,0.022708,5,61.3
61,2,11,3.394215,0.000000,0.4171,3.968582,0.3393,0.022246,5,62.3
62,2,12,3.106752,0.000000,0.5036,3.876488,0.3669,0.021748,5,61.8
63,2,13,2.862712,0.000000,0.5910,3.798987,0.3921,0.021215,5,61.5
64,2,14,2.663293,0.000000,0.6523,3.419923,0.5048,0.020649,5,62.2
65,2,15,2.508792,0.000000,0.7034,3.214886,0.5516,0.020053,5,61.8
66,2,16,2.353613,3.144270,0.7605,2.879740,0.6319,0.019430,5,120.0
67,2,17,2.176827,2.979948,0.8305,2.754207,0.6655,0.018781,5,119.6
68,2,18,2.078972,2.895554,0.8567,2.647077,0.7146,0.018109,5,119.2
69,2,19,1.982381,2.819342,0.8918,2.531605,0.7482,0.017417,5,119.5
70,2,20,1.906146,2.718495,0.9168,2.440751,0.7614,0.016708,5,119.3
71,2,21,1.839021,2.670001,0.9357,2.343098,0.7830,0.015984,5,120.0
72,2,22,1.774763,2.587003,0.9516,2.319725,0.7938,0.015249,5,119.6
73,2,23,1.734189,2.517732,0.9651,2.244684,0.8201,0.014504,5,119.4
74,2,24,1.677187,2.464986,0.9751,2.194224,0.8225,0.013753,5,119.6
75,2,25,1.633695,2.390151,0.9865,2.162077,0.8429,0.013000,5,119.2
76,2,26,1.606370,2.378818,0.9856,2.132757,0.8429,0.012247,5,118.7
77,2,27,1.581407,2.327305,0.9886,2.108332,0.8441,0.011496,5,119.6
78,2,28,1.551219,2.301461,0.9943,2.066364,0.8633,0.010751,5,119.6
79,2,29,1.539318,2.288857,0.9958,2.033756,0.8741,0.010016,5,118.7
80,2,30,1.517634,2.270205,0.9949,2.025823,0.8645,0.009292,5,120.5
81,2,31,1.490613,2.239096,0.9961,2.001825,0.8705,0.008583,5,119.2
82,2,32,1.484571,2.219149,0.9985,2.003028,0.8777,0.007891,5,119.4
83,2,33,1.471594,2.205097,0.9994,1.950795,0.8861,0.007219,5,119.6
84,2,34,1.447321,2.188180,0.9988,1.953463,0.8813,0.006570,5,119.4
85,2,35,1.446586,2.167911,0.9988,1.934993,0.8765,0.005947,5,119.7
86,2,36,1.437226,2.161704,0.9976,1.927877,0.8885,0.005351,5,120.2
87,2,37,1.423722,2.153145,0.9988,1.932863,0.8837,0.004785,5,120.0
88,2,38,1.413193,2.131268,0.9997,1.904620,0.8885,0.004252,5,120.3
89,2,39,1.408423,2.128817,0.9997,1.892774,0.8945,0.003754,5,119.7
90,2,40,1.405378,2.111879,0.9994,1.890350,0.8933,0.003292,5,119.8
91,2,41,1.399042,2.118023,0.9991,1.886814,0.8897,0.002868,5,119.4
92,2,42,1.390918,2.100339,1.0000,1.866552,0.8921,0.002484,5,119.1
93,2,43,1.381673,2.098481,1.0000,1.874283,0.8921,0.002142,5,120.3
94,2,44,1.377440,2.091575,1.0000,1.868576,0.8897,0.001843,5,119.7
95,2,45,1.378175,2.097742,0.9997,1.869264,0.8873,0.001587,5,119.2
96,2,46,1.377511,2.083060,1.0000,1.854948,0.8957,0.001377,5,119.6
97,2,47,1.370520,2.080812,1.0000,1.857055,0.8969,0.001213,5,119.7
98,2,48,1.371255,2.081513,1.0000,1.852882,0.8909,0.001095,5,119.3
99,2,49,1.367929,2.064168,1.0000,1.850526,0.8897,0.001024,5,119.6
100,2,50,1.368227,2.074318,1.0000,1.851542,0.8933,0.001000,5,119.3
101,3,1,6.717900,0.000000,0.0018,6.736783,0.0048,0.024976,3,49.1
102,3,2,6.523621,0.000000,0.0036,6.503839,0.0048,0.024905,3,49.3
103,3,3,6.168448,0.000000,0.0126,6.463838,0.0180,0.024787,3,49.5
104,3,4,5.701857,0.000000,0.0340,6.150880,0.0228,0.024623,3,49.1
105,3,5,5.209069,0.000000,0.0736,5.954661,0.0468,0.024413,3,49.1
106,3,6,4.761268,0.000000,0.1241,5.083043,0.1127,0.024157,3,49.0
107,3,7,4.380369,0.000000,0.1890,5.609306,0.0983,0.023858,3,49.6
108,3,8,3.895706,0.000000,0.2822,4.406447,0.2374,0.023516,3,49.2
109,3,9,3.492227,0.000000,0.3876,4.159049,0.3285,0.023132,3,49.5
110,3,10,3.146070,0.000000,0.4853,4.598724,0.2614,0.022708,3,48.8
111,3,11,2.813762,0.000000,0.5910,3.756464,0.4197,0.022246,3,49.6
112,3,12,2.547438,0.000000,0.6767,3.067624,0.6127,0.021748,3,49.0
113,3,13,2.340252,0.000000,0.7533,2.873673,0.6427,0.021215,3,49.5
114,3,14,2.131606,0.000000,0.8209,2.817641,0.6535,0.020649,3,49.4
115,3,15,2.001073,0.000000,0.8654,2.737948,0.7038,0.020053,3,49.5
116,3,16,1.873819,2.638409,0.9029,2.466620,0.7494,0.019430,3,94.2
117,3,17,1.777935,2.532518,0.9402,2.287855,0.8046,0.018781,3,95.2
118,3,18,1.703802,2.460687,0.9531,2.225531,0.8094,0.018109,3,95.6
119,3,19,1.636919,2.357349,0.9684,2.105083,0.8249,0.017417,3,94.4
120,3,20,1.579208,2.315264,0.9817,2.071488,0.8417,0.016708,3,95.6
121,3,21,1.558531,2.272632,0.9859,2.053189,0.8477,0.015984,3,95.0
122,3,22,1.517094,2.222681,0.9907,1.989980,0.8537,0.015249,3,95.0
123,3,23,1.487702,2.187741,0.9940,1.960058,0.8657,0.014504,3,94.6
124,3,24,1.457693,2.151915,0.9961,1.948902,0.8729,0.013753,3,94.8
125,3,25,1.446685,2.127545,0.9958,1.914216,0.8729,0.013000,3,94.8
126,3,26,1.423382,2.097517,0.9976,1.890646,0.8837,0.012247,3,94.8
127,3,27,1.406404,2.092453,0.9985,1.852444,0.8921,0.011496,3,94.7
128,3,28,1.394216,2.065757,0.9988,1.836307,0.8945,0.010751,3,94.8
129,3,29,1.390054,2.046164,0.9994,1.825497,0.9005,0.010016,3,94.1
130,3,30,1.367607,2.030702,1.0000,1.805361,0.8969,0.009292,3,94.8
131,3,31,1.360828,2.018003,0.9985,1.794822,0.8981,0.008583,3,95.2
132,3,32,1.356944,2.005951,0.9997,1.796878,0.8993,0.007891,3,94.8
133,3,33,1.347104,2.002768,1.0000,1.779237,0.9065,0.007219,3,94.2
134,3,34,1.341069,1.998558,1.0000,1.784757,0.8981,0.006570,3,95.4
135,3,35,1.329191,1.985263,1.0000,1.773148,0.8993,0.005947,3,96.1
136,3,36,1.328599,1.979906,0.9997,1.761003,0.9017,0.005351,3,94.9
137,3,37,1.323433,1.965339,0.9997,1.744745,0.9041,0.004785,3,95.2
138,3,38,1.313034,1.960376,1.0000,1.741652,0.9101,0.004252,3,95.0
139,3,39,1.313128,1.957446,1.0000,1.737585,0.9113,0.003754,3,94.8
140,3,40,1.308317,1.954375,1.0000,1.739486,0.9089,0.003292,3,94.3
141,3,41,1.304038,1.957294,1.0000,1.733486,0.9101,0.002868,3,95.0
142,3,42,1.302757,1.952245,0.9997,1.726958,0.9137,0.002484,3,94.9
143,3,43,1.298645,1.936521,0.9997,1.728749,0.9113,0.002142,3,94.3
144,3,44,1.296501,1.942056,1.0000,1.728112,0.9101,0.001843,3,94.9
145,3,45,1.294994,1.944369,1.0000,1.723033,0.9149,0.001587,3,94.8
146,3,46,1.295616,1.937514,1.0000,1.718066,0.9137,0.001377,3,94.6
147,3,47,1.291785,1.941703,1.0000,1.721919,0.9149,0.001213,3,94.6
148,3,48,1.288993,1.933272,1.0000,1.715661,0.9125,0.001095,3,95.4
149,3,49,1.292911,1.933092,1.0000,1.720053,0.9125,0.001024,3,95.1
150,3,50,1.290181,1.938468,1.0000,1.718826,0.9125,0.001000,3,94.2
