epoch,train_loss,train_ce,train_kd,train_acc,val_loss,val_acc,lr,time_s
1,0.188426,0.166921,1.242187,1.0,0.245897,0.9856,1.01e-06,28.1
2,0.186006,0.164264,1.251363,1.0,0.248419,0.9856,2.01e-06,27.5
3,0.178421,0.156114,1.271488,1.0,0.237991,0.9856,3.01e-06,28.0
4,0.173466,0.150722,1.287919,1.0,0.229935,0.9844,4.01e-06,28.4
5,0.168042,0.144615,1.31597,1.0,0.226238,0.9832,5e-06,26.8
6,0.16543,0.141497,1.338139,1.0,0.214442,0.9832,5e-06,27.8
7,0.157395,0.13259,1.37284,1.0,0.209131,0.9832,5e-06,28.3
8,0.155095,0.129646,1.40211,1.0,0.205253,0.982,5e-06,28.7
9,0.152435,0.126377,1.429293,1.0,0.20386,0.982,5e-06,29.2
10,0.146668,0.120251,1.441092,0.9998,0.196758,0.982,4.99e-06,29.4
11,0.143846,0.116554,1.481164,0.9998,0.193863,0.982,4.99e-06,29.5
12,0.141121,0.113611,1.489101,1.0,0.189091,0.9808,4.99e-06,29.3
13,0.139669,0.111643,1.512951,1.0,0.187488,0.982,4.98e-06,29.1
14,0.137634,0.10918,1.531877,1.0,0.188223,0.982,4.98e-06,29.1
15,0.135018,0.106047,1.554584,1.0,0.179704,0.9832,4.97e-06,29.1
16,0.132519,0.103048,1.576616,1.0,0.178269,0.982,4.97e-06,29.1
17,0.129764,0.099897,1.593232,1.0,0.177061,0.9832,4.96e-06,29.3
18,0.129505,0.0993,1.609525,1.0,0.173143,0.9832,4.96e-06,29.1
19,0.128923,0.098316,1.628681,1.0,0.169858,0.9844,4.95e-06,29.0
20,0.126833,0.095535,1.66046,0.9998,0.166869,0.982,4.94e-06,28.8
21,0.124868,0.093426,1.665561,1.0,0.165414,0.9844,4.93e-06,28.7
22,0.125482,0.093851,1.675385,0.9998,0.16755,0.982,4.93e-06,28.7
23,0.122389,0.090296,1.694954,0.9998,0.166129,0.9832,4.92e-06,28.6
24,0.121817,0.089444,1.708104,0.9998,0.15927,0.9844,4.91e-06,28.5
25,0.117693,0.084769,1.730992,0.9998,0.159287,0.9832,4.9e-06,28.5
26,0.119084,0.085921,1.744048,1.0,0.160589,0.982,4.89e-06,28.6
27,0.12059,0.087278,1.752889,1.0,0.156116,0.9832,4.88e-06,29.1
28,0.118137,0.084507,1.765996,1.0,0.155731,0.9832,4.86e-06,29.1
29,0.117319,0.083277,1.785381,1.0,0.155961,0.982,4.85e-06,29.1
30,0.116694,0.082374,1.798347,0.9998,0.148016,0.9832,4.84e-06,29.1
31,0.115807,0.080976,1.822527,0.9998,0.149807,0.9832,4.83e-06,28.9
32,0.114663,0.079528,1.83625,1.0,0.150819,0.9832,4.81e-06,28.7
33,0.113393,0.078146,1.840483,1.0,0.147617,0.982,4.8e-06,28.4
34,0.112288,0.076593,1.861347,0.9998,0.145781,0.982,4.79e-06,27.8
35,0.110261,0.074146,1.879902,0.9998,0.147472,0.9832,4.77e-06,27.3
36,0.111323,0.074976,1.89233,0.9998,0.144048,0.9832,4.76e-06,26.7
37,0.111856,0.075355,1.900403,0.9998,0.143762,0.9832,4.74e-06,25.6
38,0.109417,0.072527,1.917015,1.0,0.144277,0.9832,4.72e-06,24.9
39,0.109025,0.072062,1.92025,1.0,0.142556,0.9832,4.71e-06,24.9
40,0.108496,0.071022,1.944725,1.0,0.140467,0.9832,4.69e-06,24.5
41,0.107929,0.070368,1.948417,1.0,0.139929,0.9832,4.67e-06,24.3
42,0.107395,0.069394,1.969427,1.0,0.138784,0.9832,4.66e-06,24.5
43,0.106197,0.067728,1.991156,1.0,0.137847,0.9832,4.64e-06,24.6
44,0.105462,0.066852,1.99732,1.0,0.137379,0.9832,4.62e-06,24.3
45,0.106251,0.067705,1.995035,1.0,0.136513,0.9844,4.6e-06,25.9
46,0.105423,0.066775,1.999146,0.9998,0.137074,0.9844,4.58e-06,26.7
47,0.105075,0.065947,2.022392,0.9998,0.13352,0.9844,4.56e-06,28.6
48,0.104582,0.065274,2.030711,1.0,0.135242,0.9832,4.54e-06,30.1
49,0.104262,0.064602,2.047626,1.0,0.132381,0.9832,4.52e-06,27.5
50,0.102245,0.062319,2.058645,1.0,0.132785,0.9832,4.5e-06,27.8
51,0.101591,0.06122,2.079751,1.0,0.13228,0.9844,4.48e-06,30.3
52,0.102805,0.062655,2.070183,0.9997,0.130674,0.9832,4.45e-06,27.8
53,0.10256,0.062094,2.085403,1.0,0.129342,0.9832,4.43e-06,25.7
54,0.101303,0.060923,2.079891,1.0,0.130503,0.9832,4.41e-06,26.0
55,0.099813,0.058833,2.107834,0.9998,0.125147,0.9832,4.39e-06,26.4
56,0.100859,0.059732,2.116069,1.0,0.128214,0.9844,4.36e-06,26.1
57,0.102062,0.060862,2.120879,0.9995,0.125851,0.9856,4.34e-06,26.0
58,0.101077,0.059744,2.126393,0.9998,0.126931,0.9844,4.31e-06,26.9
59,0.098971,0.057075,2.151845,1.0,0.128172,0.9844,4.29e-06,26.9
