epoch,phase,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec
93,2,1.897001,1.000000,1.887124,0.998801,0.00017997,29.45
94,2,1.896090,1.000000,1.886140,0.998801,0.00017754,29.59
95,2,1.897565,1.000000,1.884209,0.998801,0.00017511,29.37
96,2,1.896218,1.000000,1.884050,0.998801,0.00017267,29.57
97,2,1.895520,1.000000,1.882854,0.998801,0.00017022,29.53
98,2,1.894666,1.000000,1.882931,0.998801,0.00016776,29.59
99,2,1.894128,1.000000,1.880803,0.998801,0.00016531,29.35
100,2,1.893917,1.000000,1.882875,0.998801,0.00016285,29.60
101,2,1.893315,1.000000,1.880722,0.998801,0.00016038,29.46
102,2,1.893485,1.000000,1.880193,0.998801,0.00015791,29.38
103,2,1.892927,1.000000,1.880182,0.998801,0.00015544,29.58
104,2,1.892084,1.000000,1.881150,0.998801,0.00015297,29.49
105,2,1.891523,1.000000,1.880658,0.998801,0.00015050,29.50
106,2,1.892095,1.000000,1.881380,0.998801,0.00014803,29.42
107,2,1.891802,1.000000,1.880566,0.998801,0.00014556,29.58
108,2,1.891500,1.000000,1.878584,1.000000,0.00014309,29.52
109,2,1.891197,1.000000,1.878428,0.998801,0.00014062,29.42
110,2,1.890331,1.000000,1.878173,0.998801,0.00013815,29.67
111,2,1.890358,1.000000,1.875788,0.998801,0.00013569,29.45
112,2,1.890074,1.000000,1.879709,0.998801,0.00013324,29.51
113,2,1.890363,1.000000,1.876822,0.998801,0.00013078,29.47
114,2,1.889717,1.000000,1.876019,0.998801,0.00012833,29.51
115,2,1.888684,1.000000,1.878723,0.998801,0.00012589,29.45
116,2,1.889174,1.000000,1.874946,0.998801,0.00012346,29.40
117,2,1.888324,1.000000,1.877082,0.998801,0.00012103,29.48
118,2,1.887225,1.000000,1.874868,0.998801,0.00011861,39.03
119,2,1.887644,1.000000,1.877221,0.998801,0.00011620,29.55
120,2,1.887131,1.000000,1.877336,0.998801,0.00011380,29.59
121,2,1.887045,1.000000,1.876075,0.998801,0.00011141,29.31
122,2,1.886441,1.000000,1.875576,0.998801,0.00010903,29.56
123,2,1.886526,1.000000,1.877654,0.998801,0.00010666,29.33
124,2,1.885960,1.000000,1.875486,0.998801,0.00010430,29.35
125,2,1.886123,1.000000,1.875208,0.998801,0.00010196,29.50
126,2,1.885645,1.000000,1.872424,0.998801,0.00009963,29.53
127,2,1.884996,1.000000,1.873764,0.998801,0.00009731,29.38
128,2,1.884269,1.000000,1.875803,0.998801,0.00009501,29.28
129,2,1.884817,1.000000,1.875524,0.998801,0.00009272,29.46
130,2,1.884008,1.000000,1.873489,0.998801,0.00009045,29.41
131,2,1.884783,1.000000,1.874039,0.998801,0.00008819,29.51
132,2,1.883479,1.000000,1.872869,0.998801,0.00008595,29.33
133,2,1.883066,1.000000,1.872209,0.998801,0.00008373,29.43
134,2,1.883047,1.000000,1.873805,0.998801,0.00008153,29.44
135,2,1.883037,1.000000,1.873903,0.998801,0.00007935,29.46
136,2,1.882680,1.000000,1.873125,0.998801,0.00007718,29.57
137,2,1.882930,1.000000,1.871861,0.998801,0.00007504,29.40
138,2,1.881983,1.000000,1.873665,0.998801,0.00007291,29.43
139,2,1.882231,1.000000,1.871207,0.998801,0.00007081,29.56
140,2,1.882221,1.000000,1.872028,0.998801,0.00006873,29.38
141,2,1.881847,1.000000,1.869949,0.998801,0.00006667,29.31
142,2,1.881309,1.000000,1.871563,0.998801,0.00006464,29.56
143,2,1.881518,1.000000,1.871303,0.998801,0.00006263,29.53
144,2,1.881258,1.000000,1.871046,0.998801,0.00006064,29.35
145,2,1.881485,1.000000,1.869887,0.998801,0.00005868,29.36
146,2,1.881235,1.000000,1.870309,0.998801,0.00005674,29.47
147,2,1.880525,1.000000,1.871048,0.998801,0.00005482,29.33
148,2,1.880782,1.000000,1.869293,0.998801,0.00005294,29.31
149,2,1.880087,1.000000,1.868922,0.998801,0.00005108,29.44
150,2,1.879887,1.000000,1.870520,0.998801,0.00004925,29.40
151,2,1.879831,1.000000,1.869207,0.998801,0.00004744,29.49
152,2,1.880130,1.000000,1.868006,0.998801,0.00004567,29.39
153,2,1.879719,1.000000,1.868623,0.998801,0.00004392,29.43
154,2,1.879552,1.000000,1.868831,0.998801,0.00004220,29.30
155,2,1.879387,1.000000,1.868931,0.998801,0.00004051,29.39
156,2,1.879160,1.000000,1.869451,0.998801,0.00003885,29.34
157,2,1.879206,1.000000,1.868015,0.998801,0.00003722,29.48
158,2,1.878585,1.000000,1.869117,0.998801,0.00003562,29.33
159,2,1.879246,1.000000,1.868069,0.998801,0.00003406,29.31
160,2,1.878631,1.000000,1.869079,0.998801,0.00003252,29.69
161,2,1.878724,1.000000,1.869207,0.998801,0.00003102,29.51
162,2,1.878781,1.000000,1.867964,0.998801,0.00002955,29.37
163,2,1.878446,1.000000,1.868035,0.998801,0.00002812,29.40
164,2,1.878112,1.000000,1.867234,0.998801,0.00002671,29.46
165,2,1.878383,1.000000,1.867378,0.998801,0.00002534,29.49
166,2,1.878306,1.000000,1.867790,0.998801,0.00002401,29.30
167,2,1.877956,1.000000,1.868208,0.998801,0.00002271,29.56
